game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
SCF X DOR 05-10-2019;2;2019-10-05;-2.0;-15.0;-52.0;-35.0;-64.0;-38.0;-24.0;-69.0;-1.0;-7.0;-15.0;-1.0;-70.0;-39.0;-53.0;-32.0;-17.0;-5.0;32.0;32.0;17.0;8.0;-6.0;3.0;-12.0;11.0;-7.0;-45.0;-46.0;-35.0;-40.0;-33.0;-20.0;-11.0;-14.0;22.0;10.0;2.0;14.0;8.0;-99.0;-60.0;-36.0;-22.0;-14.0;-14.0;38.0;33.0;-39.0;-13.0;-10.0;33.0;14.0;74.0;49.0;23.0;-23.0;40.0;18.0;-6.0;-31.0;-15.0;-8.0;-6.0;-2.0;-47.0;-42.0;-20.0;-40.0;-32.0;-19.0;10.0;1.0;-7.0;-2.0;-3.0;-2.0;-2.0;-18.0;-12.0;-9.0;-7.0;-6.0;-5.0;8.0;5.0;1.0;-2.0;26.0;-17.0;19.0;8.0;2;11:30:00;0;DOR;SCF
SCP X MAI 05-10-2019;2;2019-10-05;8.0;-26.0;-7.0;6.0;-3.0;36.0;60.0;32.0;16.0;-12.0;-9.0;4.0;-16.0;-5.0;5.0;17.0;22.0;18.0;22.0;20.0;18.0;32.0;20.0;21.0;19.0;13.0;-34.0;-44.0;-13.0;-3.0;19.0;18.0;18.0;18.0;39.0;-30.0;-5.0;-66.0;-72.0;-100.0;-47.0;-22.0;-26.0;-9.0;-6.0;18.0;48.0;20.0;13.0;12.0;8.0;31.0;17.0;-36.0;-43.0;-48.0;31.0;-27.0;-60.0;-50.0;35.0;10.0;10.0;45.0;27.0;13.0;-22.0;23.0;-35.0;-20.0;21.0;10.0;11.0;28.0;-23.0;-5.0;35.0;30.0;-20.0;100.0;10.0;11.0;7.0;29.0;6.0;16.0;57.0;37.0;48.0;-1.0;-40.0;34.0;1;11:30:00;-1;;SCP
S04 X KOL 05-10-2019;1;2019-10-05;-5.0;-4.0;4.0;-7.0;-3.0;5.0;21.0;16.0;18.0;47.0;14.0;16.0;2.0;-6.0;-65.0;-25.0;-16.0;-12.0;-4.0;17.0;7.0;4.0;-33.0;3.0;19.0;25.0;46.0;28.0;25.0;11.0;-8.0;8.0;-5.0;-17.0;-10.0;-7.0;25.0;15.0;9.0;9.0;-19.0;-8.0;15.0;2.0;3.0;-17.0;6.0;-40.0;-13.0;44.0;26.0;46.0;71.0;75.0;19.0;12.0;-18.0;-40.0;-23.0;-5.0;2.0;19.0;16.0;6.0;-21.0;-6.0;-4.0;-50.0;-13.0;18.0;46.0;40.0;22.0;29.0;14.0;36.0;32.0;22.0;-21.0;21.0;17.0;15.0;7.0;40.0;32.0;22.0;-19.0;-1.0;-4.0;-4.0;32.0;8.0;1;14:30:00;0;KOL;S04
BMG X AUG 06-10-2019;1;2019-10-06;-10.0;25.0;-26.0;6.0;37.0;40.0;22.0;14.0;15.0;14.0;9.0;-7.0;9.0;-8.0;6.0;-5.0;7.0;15.0;13.0;14.0;16.0;3.0;23.0;8.0;12.0;30.0;18.0;-19.0;7.0;-15.0;-11.0;76.0;87.0;12.0;83.0;56.0;39.0;23.0;22.0;-19.0;-5.0;6.0;34.0;26.0;21.0;46.0;41.0;24.0;-50.0;-37.0;-23.0;-11.0;-2.0;8.0;10.0;23.0;12.0;5.0;-30.0;-13.0;20.0;12.0;53.0;49.0;34.0;24.0;18.0;-11.0;13.0;18.0;6.0;1.0;-27.0;-10.0;47.0;41.0;-43.0;-9.0;33.0;-5.0;-77.0;-47.0;31.0;5.0;60.0;44.0;29.0;-18.0;-39.0;18.0;-25.0;6.0;5;09:30:00;1;AUG;BMG
WOB X UNB 06-10-2019;0;2019-10-06;5.0;40.0;30.0;7.0;3.0;-2.0;-17.0;-10.0;-5.0;-4.0;25.0;8.0;7.0;3.0;16.0;9.0;3.0;-16.0;-23.0;-9.0;-12.0;-9.0;3.0;-17.0;-27.0;-68.0;-27.0;-23.0;34.0;11.0;-16.0;-5.0;4.0;6.0;-20.0;-17.0;-5.0;44.0;26.0;-24.0;-2.0;2.0;-19.0;-7.0;-3.0;21.0;28.0;18.0;14.0;27.0;18.0;7.0;2.0;-22.0;-53.0;-37.0;19.0;-35.0;-79.0;-53.0;-27.0;-11.0;-6.0;4.0;37.0;6.0;40.0;40.0;18.0;16.0;4.0;-5.0;-10.0;-10.0;-11.0;-24.0;-12.0;10.0;55.0;44.0;27.0;-24.0;-6.0;-27.0;-21.0;24.0;7.0;8.0;16.0;34.0;-19.0;3.0;1;11:30:00;1;;WOB
SGE X SVW 06-10-2019;2;2019-10-06;3.0;36.0;74.0;39.0;20.0;-19.0;-15.0;33.0;33.0;46.0;33.0;77.0;61.0;100.0;76.0;41.0;37.0;51.0;25.0;13.0;-16.0;-63.0;69.0;-47.0;-37.0;-53.0;-28.0;-10.0;55.0;48.0;33.0;65.0;42.0;57.0;24.0;15.0;7.0;7.0;16.0;39.0;1.0;-9.0;73.0;44.0;23.0;40.0;31.0;30.0;13.0;11.0;45.0;88.0;68.0;39.0;26.0;16.0;50.0;41.0;59.0;38.0;47.0;31.0;18.0;12.0;10.0;41.0;29.0;28.0;52.0;43.0;25.0;11.0;21.0;12.0;6.0;17.0;7.0;-20.0;21.0;30.0;47.0;34.0;-26.0;-3.0;9.0;5.0;10.0;23.0;90.0;55.0;22.0;17.0;2;14:00:00;0;SVW;SGE
SGE X BLK 18-10-2019;0;2019-10-18;-3.0;40.0;11.0;2.0;35.0;37.0;-24.0;-5.0;46.0;58.0;41.0;4.0;23.0;11.0;6.0;1.0;17.0;10.0;2.0;23.0;-27.0;-13.0;-6.0;-8.0;39.0;16.0;9.0;3.0;-4.0;-7.0;-10.0;-48.0;-36.0;-9.0;-46.0;30.0;-16.0;-10.0;9.0;-14.0;8.0;8.0;14.0;5.0;-10.0;19.0;-9.0;-10.0;-11.0;-40.0;-55.0;-34.0;-21.0;-13.0;-35.0;-39.0;38.0;44.0;13.0;4.0;-7.0;-7.0;-13.0;-11.0;-53.0;-31.0;-55.0;62.0;-37.0;-67.0;-61.0;-34.0;-22.0;-12.0;-14.0;-11.0;-92.0;-79.0;34.0;-61.0;67.0;14.0;5.0;-36.0;-24.0;-20.0;-15.0;-11.0;-25.0;53.0;-19.0;-44.0;3;16:30:00;1;BLK;SGE
UNB X SCF 19-10-2019;0;2019-10-19;10.0;-23.0;20.0;2.0;16.0;2.0;-71.0;-36.0;-62.0;-38.0;-1.0;33.0;7.0;11.0;12.0;14.0;21.0;9.0;-5.0;-2.0;24.0;-29.0;17.0;-15.0;-14.0;-13.0;-16.0;-14.0;-43.0;-30.0;-38.0;-31.0;-77.0;7.0;-50.0;-29.0;35.0;15.0;15.0;38.0;35.0;14.0;-33.0;-26.0;-7.0;1.0;-4.0;24.0;16.0;18.0;10.0;33.0;53.0;57.0;28.0;39.0;-4.0;13.0;19.0;5.0;30.0;13.0;11.0;8.0;-9.0;-2.0;40.0;-8.0;8.0;5.0;9.0;7.0;-4.0;-14.0;-14.0;-22.0;-34.0;-24.0;-8.0;-23.0;41.0;27.0;15.0;34.0;19.0;-10.0;-3.0;-4.0;-41.0;33.0;-25.0;41.0;2;11:30:00;1;SCF;
AUG X BAY 19-10-2019;2;2019-10-19;40.0;4.0;-7.0;-5.0;-23.0;-67.0;-60.0;-29.0;-30.0;-25.0;-60.0;48.0;-41.0;-27.0;-44.0;-43.0;-28.0;-29.0;-21.0;-47.0;-34.0;-10.0;28.0;-7.0;-1.0;19.0;6.0;-8.0;-45.0;-32.0;-48.0;-35.0;-55.0;38.0;-57.0;-38.0;-56.0;-83.0;-51.0;-19.0;-1.0;-33.0;-27.0;-18.0;-74.0;19.0;-59.0;-100.0;-91.0;-61.0;-100.0;-100.0;-50.0;-34.0;-29.0;-53.0;7.0;-37.0;-71.0;-89.0;-56.0;-39.0;-41.0;-26.0;-33.0;-53.0;-37.0;5.0;-33.0;-15.0;-13.0;49.0;16.0;3.0;-8.0;-11.0;-18.0;-73.0;1.0;-63.0;-71.0;-64.0;-45.0;-31.0;-18.0;-11.0;-29.0;-48.0;-32.0;18.0;52.0;3.0;2;11:30:00;0;BAY;AUG
DUS X MAI 19-10-2019;0;2019-10-19;-10.0;-9.0;-1.0;4.0;16.0;13.0;30.0;11.0;6.0;6.0;35.0;-13.0;21.0;15.0;12.0;9.0;5.0;5.0;37.0;16.0;5.0;40.0;-33.0;24.0;12.0;20.0;17.0;30.0;14.0;8.0;5.0;3.0;-32.0;-24.0;-20.0;-12.0;-11.0;30.0;41.0;31.0;3.0;6.0;41.0;27.0;16.0;-12.0;12.0;15.0;-15.0;-3.0;20.0;48.0;36.0;30.0;61.0;44.0;-31.0;21.0;-14.0;-20.0;-13.0;27.0;14.0;87.0;90.0;55.0;55.0;-24.0;54.0;36.0;30.0;23.0;44.0;55.0;28.0;30.0;23.0;41.0;-28.0;57.0;35.0;75.0;44.0;51.0;64.0;37.0;19.0;57.0;54.0;-20.0;-38.0;3.0;1;11:30:00;1;;DUS
RBL X WOB 19-10-2019;1;2019-10-19;-3.0;12.0;52.0;56.0;34.0;20.0;11.0;3.0;-1.0;-3.0;-3.0;7.0;3.0;2.0;-22.0;-8.0;-15.0;-32.0;-15.0;-4.0;7.0;9.0;14.0;25.0;16.0;-27.0;-9.0;7.0;18.0;8.0;27.0;-27.0;-7.0;3.0;-22.0;-11.0;-3.0;22.0;52.0;31.0;3.0;2.0;1.0;-18.0;-11.0;17.0;-12.0;-23.0;-36.0;45.0;38.0;24.0;42.0;89.0;46.0;24.0;7.0;13.0;-12.0;-14.0;-8.0;-11.0;-1.0;-4.0;-20.0;-15.0;-14.0;-6.0;-13.0;-9.0;-10.0;-12.0;-40.0;-39.0;-27.0;-31.0;-64.0;-46.0;7.0;-57.0;-28.0;-12.0;-54.0;-54.0;-6.0;8.0;7.0;6.0;42.0;6.0;21.0;12.0;1;11:30:00;0;WOB;RBL
SVW X BCS 19-10-2019;1;2019-10-19;10.0;22.0;16.0;9.0;21.0;10.0;24.0;-92.0;-47.0;-8.0;18.0;10.0;8.0;15.0;-59.0;-6.0;-6.0;-6.0;-44.0;22.0;50.0;25.0;31.0;41.0;23.0;-60.0;-25.0;-10.0;-3.0;6.0;58.0;57.0;39.0;15.0;44.0;20.0;-18.0;-39.0;-10.0;-14.0;0.0;16.0;-44.0;-26.0;-15.0;18.0;-7.0;-3.0;31.0;27.0;33.0;50.0;25.0;11.0;-20.0;-13.0;13.0;-2.0;16.0;1.0;53.0;29.0;51.0;12.0;24.0;10.0;31.0;53.0;-43.0;-16.0;-12.0;-9.0;-49.0;-2.0;-2.0;7.0;-10.0;-2.0;29.0;-3.0;-3.0;-11.0;-11.0;-7.0;-5.0;24.0;13.0;-21.0;-8.0;33.0;31.0;31.0;1;11:30:00;0;BCS;SVW
DOR X BMG 19-10-2019;0;2019-10-19;-10.0;10.0;-11.0;40.0;34.0;7.0;6.0;18.0;13.0;10.0;-20.0;-12.0;-5.0;-1.0;3.0;3.0;4.0;-5.0;-13.0;-10.0;-3.0;40.0;-28.0;-49.0;-13.0;10.0;94.0;77.0;54.0;-53.0;-9.0;32.0;13.0;-14.0;6.0;2.0;2.0;4.0;4.0;4.0;77.0;50.0;33.0;34.0;1.0;-11.0;-3.0;-5.0;35.0;34.0;16.0;21.0;59.0;30.0;49.0;49.0;-34.0;27.0;12.0;3.0;-6.0;-2.0;-16.0;-11.0;-11.0;-27.0;-18.0;32.0;-10.0;-37.0;-41.0;-24.0;-26.0;-17.0;-48.0;-30.0;-35.0;-21.0;13.0;-36.0;-92.0;-19.0;-5.0;39.0;-25.0;3.0;-50.0;-27.0;-60.0;23.0;-53.0;-4.0;1;14:30:00;1;BMG;DOR
KOL X SCP 20-10-2019;0;2019-10-20;-10.0;-21.0;-3.0;54.0;30.0;37.0;37.0;56.0;24.0;10.0;-22.0;30.0;-16.0;-8.0;-21.0;-7.0;-1.0;2.0;3.0;9.0;31.0;13.0;45.0;-13.0;27.0;11.0;-11.0;-28.0;-19.0;-20.0;-62.0;-31.0;-15.0;12.0;-10.0;-2.0;36.0;19.0;4.0;-15.0;5.0;4.0;4.0;3.0;1.0;-23.0;-3.0;28.0;-57.0;-28.0;-66.0;-43.0;-26.0;-15.0;28.0;41.0;17.0;48.0;25.0;12.0;1.0;2.0;2.0;3.0;23.0;38.0;13.0;30.0;-19.0;-71.0;-48.0;-18.0;-9.0;-8.0;-11.0;-31.0;-18.0;-29.0;20.0;-30.0;-15.0;-8.0;-57.0;-36.0;73.0;47.0;40.0;27.0;15.0;26.0;-27.0;2.0;3;11:30:00;1;SCP;KOL
TSG X S04 20-10-2019;0;2019-10-20;8.0;11.0;4.0;2.0;-18.0;-53.0;-27.0;-6.0;-4.0;-6.0;-34.0;47.0;-22.0;-20.0;-24.0;-35.0;-77.0;-54.0;-36.0;-78.0;-45.0;-61.0;-31.0;-35.0;-21.0;-31.0;-24.0;16.0;-3.0;6.0;17.0;19.0;1.0;-6.0;-3.0;-6.0;-13.0;-6.0;25.0;16.0;;-3.0;-4.0;-5.0;-5.0;-13.0;-49.0;-31.0;-30.0;-20.0;-23.0;-17.0;-21.0;-25.0;-19.0;-45.0;-9.0;-63.0;-34.0;-73.0;-53.0;-37.0;-25.0;-15.0;-15.0;-3.0;-7.0;41.0;-3.0;-2.0;54.0;26.0;-18.0;28.0;21.0;11.0;12.0;5.0;21.0;-10.0;-5.0;-16.0;-13.0;27.0;-50.0;-12.0;-1.0;-2.0;-7.0;15.0;-18.0;7.0;2;14:00:00;1;S04;TSG
MAI X KOL 25-10-2019;1;2019-10-25;-2.0;-11.0;-29.0;-13.0;6.0;-40.0;-48.0;33.0;66.0;44.0;40.0;-3.0;72.0;100.0;88.0;52.0;40.0;28.0;16.0;-39.0;-19.0;-37.0;6.0;-23.0;-42.0;-21.0;-6.0;44.0;47.0;77.0;48.0;28.0;26.0;10.0;19.0;5.0;10.0;11.0;43.0;26.0;13.0;7.0;7.0;-19.0;-9.0;-41.0;-93.0;-52.0;-36.0;-85.0;-48.0;-25.0;-9.0;7.0;47.0;21.0;-18.0;4.0;-2.0;-36.0;-87.0;-57.0;-47.0;-13.0;-51.0;-30.0;-25.0;34.0;-25.0;-21.0;-14.0;-18.0;-49.0;-36.0;-25.0;-20.0;-16.0;-11.0;-45.0;-9.0;70.0;78.0;70.0;39.0;6.0;-48.0;-36.0;-34.0;-33.0;22.0;-19.0;-118.0;3;16:30:00;1;KOL;
BAY X UNB 26-10-2019;1;2019-10-26;11.0;21.0;14.0;12.0;59.0;60.0;42.0;25.0;58.0;35.0;24.0;9.0;18.0;72.0;43.0;30.0;8.0;10.0;-20.0;-15.0;-3.0;-21.0;8.0;17.0;31.0;21.0;26.0;27.0;35.0;25.0;30.0;22.0;11.0;7.0;20.0;28.0;22.0;97.0;55.0;55.0;;5.0;6.0;4.0;-24.0;9.0;24.0;4.0;-3.0;40.0;24.0;-18.0;-76.0;-43.0;-38.0;-54.0;9.0;-29.0;-8.0;33.0;20.0;-27.0;-6.0;36.0;19.0;60.0;49.0;12.0;31.0;66.0;64.0;61.0;15.0;2.0;-2.0;-1.0;-1.0;31.0;13.0;33.0;22.0;54.0;35.0;100.0;32.0;-43.0;-54.0;-33.0;-23.0;25.0;-3.0;59.0;2;11:30:00;1;;BAY
S04 X DOR 26-10-2019;0;2019-10-26;-1.0;32.0;19.0;18.0;32.0;57.0;42.0;34.0;14.0;1.0;15.0;-2.0;29.0;8.0;6.0;-36.0;-20.0;-13.0;-7.0;15.0;19.0;97.0;-28.0;62.0;61.0;28.0;18.0;8.0;48.0;31.0;22.0;30.0;15.0;-4.0;28.0;9.0;1.0;-14.0;-11.0;-8.0;-41.0;-24.0;34.0;40.0;55.0;-2.0;36.0;40.0;22.0;-16.0;6.0;29.0;11.0;3.0;3.0;-3.0;-1.0;17.0;13.0;8.0;5.0;3.0;-9.0;-4.0;6.0;19.0;71.0;-8.0;40.0;22.0;26.0;-40.0;-24.0;-16.0;-14.0;-67.0;-66.0;-51.0;9.0;-35.0;-25.0;-15.0;-33.0;-23.0;-21.0;-28.0;-20.0;-3.0;6.0;36.0;-6.0;-10.0;0;11:30:00;0;DOR;S04
SCF X RBL 26-10-2019;1;2019-10-26;3.0;-30.0;-54.0;-38.0;-41.0;-83.0;-47.0;-31.0;-19.0;-55.0;-41.0;-38.0;-62.0;-36.0;-1.0;8.0;-30.0;-17.0;-36.0;-30.0;-24.0;-41.0;-16.0;-23.0;-11.0;-6.0;-4.0;-20.0;-13.0;-14.0;-35.0;-37.0;22.0;-7.0;-5.0;-1.0;21.0;61.0;41.0;32.0;52.0;20.0;12.0;3.0;34.0;-2.0;14.0;13.0;4.0;-10.0;-16.0;-30.0;-23.0;-19.0;-19.0;-8.0;-4.0;-8.0;-9.0;-10.0;-19.0;-12.0;-17.0;-27.0;-16.0;-7.0;-5.0;22.0;5.0;3.0;9.0;4.0;2.0;-4.0;38.0;30.0;26.0;8.0;10.0;12.0;-43.0;-30.0;-26.0;-22.0;-9.0;30.0;-30.0;21.0;3.0;-8.0;-20.0;-13.0;2;11:30:00;1;RBL;SCF
BCS X TSG 26-10-2019;3;2019-10-26;-7.0;3.0;-7.0;-6.0;-6.0;-5.0;12.0;-6.0;21.0;-22.0;-30.0;-11.0;-20.0;-15.0;-13.0;16.0;2.0;9.0;11.0;7.0;-8.0;-13.0;-11.0;-60.0;-68.0;-44.0;-87.0;-53.0;31.0;1.0;14.0;-20.0;-51.0;-12.0;-33.0;-14.0;-14.0;-3.0;2.0;23.0;-1.0;-2.0;-7.0;-3.0;-3.0;-12.0;16.0;47.0;48.0;29.0;21.0;59.0;33.0;19.0;18.0;-30.0;-12.0;-17.0;16.0;6.0;-5.0;1.0;-16.0;-4.0;-2.0;15.0;76.0;-11.0;50.0;33.0;21.0;11.0;-4.0;13.0;7.0;9.0;-21.0;-56.0;15.0;-71.0;-51.0;-2.0;-11.0;-2.0;-21.0;-48.0;-25.0;-19.0;-31.0;10.0;-19.0;48.0;2;11:30:00;-1;TSG;BCS
SCP X DUS 26-10-2019;0;2019-10-26;10.0;29.0;13.0;12.0;6.0;8.0;20.0;13.0;-22.0;-18.0;-16.0;8.0;-6.0;-1.0;27.0;25.0;41.0;28.0;20.0;27.0;-24.0;-9.0;15.0;-4.0;-8.0;-8.0;-3.0;17.0;47.0;31.0;24.0;-15.0;-3.0;9.0;-57.0;-65.0;-35.0;-16.0;28.0;8.0;27.0;13.0;-61.0;-31.0;-25.0;8.0;-16.0;-11.0;-3.0;8.0;35.0;31.0;29.0;29.0;13.0;-22.0;32.0;-43.0;-44.0;-22.0;-6.0;8.0;37.0;22.0;11.0;1.0;-55.0;22.0;-60.0;-81.0;-29.0;-2.0;-33.0;-19.0;-23.0;-31.0;-27.0;-34.0;14.0;-23.0;17.0;11.0;3.0;1.0;-18.0;-26.0;-40.0;-26.0;-25.0;12.0;14.0;6.0;2;11:30:00;1;DUS;SCP
BLK X SVW 26-10-2019;2;2019-10-26;10.0;3.0;4.0;9.0;45.0;60.0;38.0;-30.0;-11.0;-18.0;-2.0;42.0;6.0;-21.0;-12.0;-11.0;-7.0;-2.0;9.0;4.0;38.0;24.0;59.0;16.0;5.0;7.0;45.0;42.0;23.0;13.0;38.0;25.0;17.0;51.0;-26.0;-29.0;-17.0;28.0;47.0;54.0;33.0;26.0;32.0;-43.0;-34.0;71.0;-7.0;-1.0;-3.0;-21.0;-6.0;20.0;13.0;21.0;31.0;13.0;37.0;-7.0;43.0;80.0;83.0;53.0;19.0;19.0;11.0;86.0;63.0;25.0;50.0;59.0;34.0;-31.0;-3.0;-2.0;-4.0;15.0;18.0;30.0;14.0;28.0;28.0;35.0;21.0;15.0;9.0;35.0;32.0;14.0;9.0;13.0;5.0;2.0;2;14:30:00;0;SVW;BLK
WOB X AUG 27-10-2019;0;2019-10-27;7.0;12.0;10.0;3.0;-6.0;-12.0;-7.0;-2.0;3.0;-20.0;-48.0;10.0;-29.0;-20.0;-6.0;48.0;32.0;12.0;-30.0;-9.0;-8.0;-3.0;6.0;-15.0;22.0;26.0;9.0;-11.0;-18.0;-34.0;-20.0;-20.0;-20.0;45.0;-12.0;-4.0;-1.0;3.0;40.0;48.0;-2.0;-8.0;-7.0;16.0;9.0;32.0;4.0;-42.0;-18.0;19.0;12.0;15.0;47.0;72.0;40.0;12.0;22.0;32.0;16.0;9.0;8.0;-26.0;-28.0;-18.0;-11.0;7.0;5.0;17.0;19.0;22.0;21.0;23.0;19.0;30.0;30.0;47.0;43.0;37.0;14.0;13.0;10.0;-26.0;-5.0;62.0;53.0;33.0;-27.0;-24.0;-15.0;47.0;-14.0;-1.0;0;12:30:00;0;AUG;WOB
BMG X SGE 27-10-2019;2;2019-10-27;6.0;14.0;5.0;7.0;5.0;7.0;17.0;12.0;-7.0;-9.0;8.0;34.0;5.0;97.0;62.0;53.0;40.0;21.0;-32.0;-12.0;-3.0;44.0;21.0;22.0;-41.0;-28.0;-60.0;-40.0;43.0;-16.0;-61.0;-38.0;-24.0;11.0;-6.0;6.0;13.0;14.0;36.0;21.0;31.0;16.0;-11.0;-4.0;-4.0;9.0;-7.0;-1.0;17.0;-33.0;22.0;50.0;51.0;-33.0;-6.0;-7.0;12.0;-57.0;-37.0;-31.0;-44.0;-45.0;-24.0;-45.0;-67.0;-62.0;-42.0;18.0;-41.0;-15.0;-11.0;-7.0;5.0;10.0;45.0;22.0;6.0;-30.0;56.0;-18.0;-19.0;-36.0;-19.0;-8.0;-17.0;52.0;25.0;17.0;6.0;35.0;5.0;-4.0;4;15:00:00;1;SGE;BMG
TSG X SCP 01-11-2019;0;2019-11-01;21.0;9.0;-19.0;-10.0;-9.0;-3.0;5.0;30.0;12.0;13.0;-10.0;61.0;-64.0;-36.0;-25.0;-19.0;-32.0;-19.0;30.0;9.0;23.0;21.0;36.0;20.0;14.0;8.0;6.0;4.0;21.0;21.0;-20.0;6.0;-6.0;22.0;-30.0;-13.0;-1.0;32.0;46.0;51.0;;7.0;13.0;37.0;51.0;15.0;58.0;31.0;5.0;-24.0;-10.0;10.0;9.0;21.0;-22.0;-3.0;-15.0;-3.0;28.0;12.0;17.0;9.0;-7.0;6.0;-15.0;-3.0;3.0;-5.0;8.0;13.0;15.0;8.0;21.0;98.0;33.0;26.0;13.0;3.0;-1.0;-4.0;-4.0;-53.0;-30.0;-11.0;22.0;13.0;10.0;4.0;1.0;25.0;-4.0;;3;17:30:00;1;SCP;TSG
BLK X BMG 02-11-2019;2;2019-11-02;10.0;12.0;12.0;14.0;-7.0;-2.0;-5.0;-6.0;-7.0;-13.0;-27.0;63.0;-11.0;-44.0;-8.0;-2.0;6.0;48.0;63.0;2.0;24.0;7.0;68.0;9.0;37.0;51.0;30.0;14.0;9.0;17.0;2.0;3.0;1.0;48.0;-6.0;-29.0;-56.0;-61.0;-38.0;-26.0;58.0;39.0;31.0;43.0;30.0;36.0;18.0;15.0;13.0;39.0;20.0;56.0;24.0;-42.0;-13.0;41.0;31.0;28.0;36.0;13.0;92.0;57.0;72.0;38.0;40.0;13.0;44.0;15.0;24.0;59.0;25.0;10.0;39.0;36.0;19.0;8.0;27.0;21.0;58.0;21.0;23.0;69.0;65.0;46.0;42.0;29.0;18.0;41.0;32.0;25.0;48.0;-16.0;1;12:30:00;-1;BMG;BLK
DOR X WOB 02-11-2019;0;2019-11-02;-6.0;-4.0;26.0;16.0;26.0;59.0;40.0;56.0;38.0;21.0;4.0;-11.0;6.0;34.0;-31.0;-4.0;-33.0;-53.0;-42.0;-16.0;-8.0;-1.0;30.0;5.0;5.0;5.0;5.0;4.0;16.0;30.0;21.0;20.0;24.0;15.0;17.0;5.0;-3.0;70.0;50.0;18.0;-39.0;-16.0;-21.0;26.0;9.0;37.0;5.0;-4.0;2.0;-6.0;-3.0;2.0;2.0;28.0;81.0;53.0;23.0;69.0;74.0;48.0;30.0;42.0;18.0;35.0;41.0;29.0;20.0;20.0;19.0;-11.0;-9.0;-47.0;-23.0;-2.0;41.0;39.0;32.0;37.0;8.0;14.0;49.0;29.0;17.0;45.0;12.0;-31.0;20.0;66.0;59.0;3.0;36.0;-26.0;3;12:30:00;1;WOB;DOR
SGE X BAY 02-11-2019;1;2019-11-02;-8.0;-5.0;4.0;35.0;19.0;56.0;5.0;-4.0;-4.0;39.0;17.0;-38.0;22.0;14.0;10.0;13.0;2.0;45.0;27.0;21.0;1.0;5.0;-28.0;-4.0;4.0;5.0;22.0;64.0;29.0;13.0;-45.0;-48.0;-36.0;23.0;-25.0;-7.0;-6.0;-7.0;-6.0;7.0;-2.0;3.0;10.0;14.0;13.0;5.0;69.0;35.0;19.0;8.0;5.0;-3.0;3.0;-1.0;-14.0;-9.0;3.0;39.0;61.0;64.0;41.0;87.0;26.0;18.0;8.0;41.0;20.0;26.0;14.0;-23.0;-25.0;-14.0;-9.0;-7.0;-3.0;5.0;-17.0;-16.0;17.0;-10.0;-2.0;2.0;3.0;-6.0;54.0;23.0;51.0;21.0;11.0;7.0;-15.0;-19.0;5;12:30:00;1;BAY;SGE
RBL X MAI 02-11-2019;0;2019-11-02;12.0;2.0;43.0;28.0;55.0;49.0;36.0;66.0;56.0;31.0;38.0;10.0;23.0;13.0;25.0;-20.0;-42.0;-12.0;-4.0;55.0;38.0;29.0;8.0;46.0;57.0;33.0;23.0;60.0;66.0;68.0;45.0;31.0;62.0;7.0;29.0;22.0;20.0;17.0;62.0;46.0;;0.0;0.0;23.0;39.0;34.0;57.0;65.0;53.0;42.0;34.0;23.0;11.0;-14.0;-52.0;-47.0;41.0;-32.0;-9.0;-4.0;-10.0;6.0;39.0;21.0;16.0;10.0;20.0;21.0;-11.0;-9.0;-5.0;15.0;7.0;13.0;1.0;-17.0;-9.0;-3.0;21.0;3.0;4.0;40.0;26.0;27.0;22.0;1.0;36.0;42.0;13.0;10.0;-21.0;;8;12:30:00;1;;RBL
