game;away_score;data;form_minute_-12;form_minute_-13;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
CAP X CRU 2017-07-12;2;2017-07-12;;;10.0;-18.0;-4.0;5.0;7.0;29.0;43.0;31.0;18.0;11.0;5.0;15.0;1.0;-3.0;5.0;6.0;13.0;12.0;11.0;1.0;-81.0;-44.0;10.0;-23.0;59.0;30.0;27.0;39.0;27.0;16.0;18.0;20.0;9.0;7.0;3.0;-2.0;59.0;31.0;12.0;-32.0;30.0;5.0;6.0;8.0;4.0;-6.0;7.0;49.0;-30.0;6.0;19.0;16.0;5.0;8.0;-32.0;22.0;-37.0;-29.0;-1.0;-2.0;-1.0;-2.0;-40.0;-33.0;-14.0;-3.0;6.0;-46.0;10.0;56.0;42.0;29.0;26.0;19.0;57.0;28.0;10.0;10.0;-62.0;50.0;30.0;17.0;-26.0;-4.0;50.0;-70.0;-60.0;-23.0;16.0;-38.0;6.0;50.0;0;22:45:00;-1;CRU;CAP
PAL X COR 2017-07-12;2;2017-07-12;;;5.0;16.0;52.0;78.0;48.0;35.0;25.0;71.0;39.0;23.0;15.0;7.0;11.0;5.0;2.0;-81.0;-45.0;-25.0;-8.0;-4.0;34.0;1.0;11.0;37.0;22.0;39.0;17.0;12.0;6.0;19.0;10.0;13.0;14.0;10.0;15.0;25.0;18.0;29.0;15.0;7.0;10.0;6.0;29.0;23.0;19.0;10.0;12.0;32.0;14.0;5.0;13.0;14.0;12.0;7.0;4.0;1.0;3.0;5.0;7.0;3.0;25.0;18.0;-29.0;-3.0;57.0;36.0;22.0;-3.0;15.0;9.0;2.0;1.0;6.0;9.0;6.0;39.0;29.0;23.0;1.0;49.0;27.0;62.0;39.0;31.0;18.0;13.0;6.0;5.0;5.0;5.0;10.0;35.0;0;22:45:00;-1;COR;PAL
VIT X VAS 2017-07-12;4;2017-07-12;;;-10.0;-7.0;-9.0;-6.0;-2.0;-42.0;-57.0;-30.0;-20.0;-12.0;-5.0;-6.0;-1.0;4.0;4.0;6.0;6.0;12.0;51.0;34.0;29.0;-24.0;5.0;5.0;30.0;25.0;11.0;16.0;16.0;15.0;45.0;74.0;69.0;-4.0;47.0;28.0;15.0;-5.0;25.0;20.0;30.0;64.0;51.0;32.0;21.0;3.0;49.0;27.0;17.0;22.0;-18.0;-7.0;-4.0;-7.0;6.0;7.0;3.0;9.0;4.0;2.0;5.0;7.0;23.0;18.0;-31.0;-7.0;25.0;4.0;79.0;45.0;27.0;14.0;30.0;-72.0;-27.0;-14.0;-1.0;3.0;-26.0;57.0;35.0;23.0;20.0;14.0;-28.0;-16.0;-7.0;33.0;23.0;-6.0;17.0;-180.0;1;22:45:00;-1;VAS;VIT
FLA X GRE 2017-07-13;1;2017-07-13;;;-10.0;-1.0;4.0;4.0;-17.0;-9.0;-12.0;-9.0;-12.0;-7.0;-5.0;-8.0;-3.0;-43.0;-20.0;-8.0;-1.0;4.0;-42.0;-22.0;-14.0;-9.0;-3.0;-7.0;7.0;41.0;17.0;14.0;48.0;31.0;16.0;40.0;28.0;-4.0;9.0;5.0;3.0;1.0;65.0;67.0;5.0;5.0;34.0;71.0;49.0;28.0;41.0;24.0;12.0;29.0;22.0;12.0;7.0;20.0;6.0;19.0;8.0;100.0;92.0;53.0;72.0;1.0;46.0;26.0;19.0;12.0;53.0;3.0;52.0;54.0;35.0;24.0;15.0;14.0;13.0;20.0;5.0;1.0;-2.0;-2.0;-1.0;4.0;-18.0;-7.0;-42.0;-23.0;-7.0;7.0;34.0;-5.0;25.0;80.0;0;20:30:00;-1;GRE;FLA
SPT X CHA 2017-07-13;0;2017-07-13;;;-5.0;11.0;1.0;-1.0;-2.0;-2.0;4.0;-8.0;-11.0;-4.0;2.0;6.0;7.0;10.0;13.0;14.0;15.0;12.0;11.0;20.0;16.0;34.0;-20.0;16.0;3.0;30.0;22.0;11.0;-31.0;-7.0;11.0;-26.0;-19.0;-28.0;-9.0;-6.0;-56.0;-63.0;-33.0;-1.0;40.0;5.0;48.0;10.0;-14.0;-11.0;-2.0;-13.0;-7.0;9.0;13.0;44.0;34.0;23.0;16.0;12.0;26.0;7.0;12.0;15.0;52.0;63.0;35.0;18.0;4.0;-1.0;-7.0;5.0;-9.0;-9.0;-10.0;-10.0;-5.0;6.0;8.0;90.0;63.0;42.0;-26.0;30.0;14.0;-4.0;2.0;-8.0;-5.0;-12.0;-72.0;-52.0;-20.0;-5.0;-11.0;120.0;3;20:30:00;1;CHA;SPT
SPO X ATG 2017-07-13;2;2017-07-13;;;5.0;16.0;16.0;-43.0;-22.0;-15.0;-11.0;-4.0;7.0;17.0;57.0;11.0;36.0;28.0;22.0;43.0;27.0;22.0;43.0;31.0;27.0;44.0;-34.0;55.0;20.0;15.0;13.0;40.0;26.0;25.0;19.0;15.0;10.0;-9.0;7.0;5.0;-3.0;2.0;44.0;3.0;5.0;10.0;9.0;8.0;-17.0;7.0;-6.0;11.0;6.0;31.0;22.0;16.0;8.0;4.0;-3.0;78.0;7.0;47.0;30.0;19.0;37.0;12.0;-21.0;-99.0;-65.0;-36.0;45.0;10.0;38.0;38.0;27.0;20.0;-21.0;-10.0;-42.0;-41.0;-26.0;-9.0;16.0;-1.0;5.0;43.0;29.0;21.0;56.0;72.0;-76.0;30.0;14.0;16.0;9.0;75.0;2;20:30:00;0;ATG;SPO
AVA X CFC 2017-07-13;4;2017-07-13;;;10.0;-7.0;-74.0;-41.0;-22.0;58.0;23.0;22.0;16.0;51.0;100.0;-18.0;3.0;5.0;8.0;26.0;20.0;21.0;14.0;10.0;11.0;7.0;-5.0;6.0;10.0;7.0;12.0;11.0;-21.0;42.0;16.0;11.0;8.0;-1.0;8.0;3.0;4.0;4.0;4.0;9.0;-25.0;-8.0;7.0;12.0;4.0;-26.0;-4.0;5.0;7.0;33.0;30.0;18.0;-30.0;36.0;12.0;17.0;-56.0;14.0;15.0;10.0;10.0;9.0;8.0;-37.0;-16.0;-2.0;4.0;-32.0;3.0;7.0;17.0;12.0;10.0;8.0;3.0;8.0;8.0;2.0;-23.0;-112.0;-62.0;-34.0;-17.0;-7.0;16.0;6.0;45.0;63.0;49.0;-18.0;31.0;-45.0;1;22:00:00;-1;CFC;AVA
COR X CAP 2017-07-15;2;2017-07-15;;;-10.0;27.0;22.0;17.0;12.0;83.0;87.0;53.0;31.0;17.0;9.0;-11.0;7.0;8.0;9.0;-23.0;-4.0;6.0;6.0;54.0;36.0;50.0;-12.0;32.0;22.0;18.0;14.0;9.0;74.0;48.0;32.0;23.0;-71.0;-33.0;-34.0;-14.0;-2.0;57.0;82.0;50.0;30.0;24.0;19.0;16.0;34.0;-24.0;-26.0;-3.0;77.0;44.0;25.0;18.0;12.0;2.0;2.0;-34.0;-17.0;-23.0;27.0;8.0;6.0;17.0;11.0;-54.0;-37.0;-17.0;-6.0;21.0;-43.0;-17.0;-4.0;5.0;5.0;5.0;1.0;-1.0;-1.0;-1.0;55.0;30.0;16.0;9.0;-46.0;-61.0;-100.0;-66.0;-7.0;17.0;19.0;37.0;83.0;90.0;2;20:00:00;0;CAP;COR
PAL X VIT 2017-07-16;2;2017-07-16;;;35.0;-69.0;-29.0;-13.0;-4.0;5.0;34.0;22.0;9.0;32.0;30.0;25.0;22.0;12.0;11.0;4.0;5.0;43.0;31.0;25.0;16.0;11.0;15.0;5.0;4.0;1.0;-6.0;-1.0;7.0;4.0;83.0;51.0;30.0;10.0;17.0;-16.0;-7.0;-3.0;-1.0;6.0;75.0;-20.0;-4.0;6.0;6.0;6.0;8.0;6.0;3.0;1.0;1.0;39.0;42.0;29.0;46.0;26.0;1.0;12.0;-36.0;-27.0;-22.0;-75.0;-47.0;-77.0;-45.0;-22.0;-8.0;21.0;65.0;59.0;100.0;61.0;33.0;11.0;1.0;79.0;42.0;23.0;21.0;32.0;18.0;9.0;9.0;10.0;9.0;-71.0;-9.0;-10.0;-10.0;18.0;-6.0;0.0;4;12:00:00;1;VIT;PAL
ATG X CAM 2017-07-16;2;2017-07-16;;;-10.0;31.0;21.0;22.0;16.0;38.0;19.0;44.0;23.0;11.0;-33.0;-8.0;-39.0;-28.0;-24.0;-31.0;-15.0;-7.0;-3.0;76.0;45.0;27.0;-7.0;21.0;12.0;-4.0;-13.0;-11.0;-11.0;-26.0;-15.0;-2.0;63.0;-6.0;39.0;25.0;5.0;4.0;2.0;-4.0;65.0;2.0;-3.0;-5.0;22.0;-4.0;47.0;54.0;29.0;39.0;-44.0;-20.0;-19.0;-16.0;-98.0;-62.0;-2.0;-49.0;-76.0;-5.0;8.0;-5.0;-10.0;-1.0;-4.0;27.0;11.0;-11.0;3.0;-19.0;-17.0;-20.0;-95.0;-59.0;-42.0;27.0;2.0;8.0;-4.0;1.0;-5.0;6.0;-5.0;7.0;9.0;-16.0;-7.0;35.0;45.0;2.0;25.0;0.0;1;17:00:00;-1;CAM;ATG
CHA X SPO 2017-07-16;0;2017-07-16;;;10.0;1.0;-2.0;-2.0;24.0;19.0;7.0;-6.0;-50.0;-32.0;-24.0;25.0;20.0;-16.0;-7.0;-3.0;-41.0;44.0;9.0;14.0;-32.0;-17.0;9.0;-20.0;-13.0;-15.0;-13.0;-9.0;-4.0;41.0;31.0;45.0;37.0;-6.0;21.0;43.0;24.0;11.0;-7.0;-7.0;0.0;7.0;2.0;-2.0;-1.0;7.0;-7.0;-6.0;-50.0;-36.0;-21.0;-12.0;41.0;23.0;13.0;7.0;20.0;9.0;-6.0;-1.0;82.0;49.0;25.0;19.0;15.0;-6.0;-12.0;8.0;-7.0;-10.0;25.0;-12.0;-7.0;-10.0;-37.0;-29.0;-22.0;-18.0;5.0;-15.0;-17.0;-15.0;-14.0;-14.0;-18.0;-16.0;-20.0;-17.0;25.0;-5.0;3.0;20.0;2;17:00:00;1;SPO;CHA
CRU X FLA 2017-07-16;1;2017-07-16;;;10.0;10.0;-7.0;-7.0;-15.0;-14.0;-44.0;-22.0;-19.0;-33.0;-16.0;4.0;-12.0;-7.0;-36.0;27.0;-6.0;25.0;38.0;15.0;1.0;-35.0;-2.0;-26.0;-22.0;-17.0;-19.0;-9.0;-5.0;-8.0;-10.0;-10.0;-11.0;-2.0;-7.0;10.0;-6.0;30.0;11.0;9.0;;7.0;7.0;1.0;25.0;-2.0;14.0;67.0;55.0;33.0;-45.0;-56.0;-43.0;-32.0;-24.0;-17.0;-3.0;40.0;53.0;26.0;15.0;8.0;-8.0;-18.0;-18.0;-16.0;-20.0;-3.0;-22.0;-48.0;-33.0;-25.0;30.0;18.0;17.0;15.0;8.0;7.0;42.0;3.0;1.0;-1.0;20.0;11.0;1.0;-8.0;-10.0;-15.0;-21.0;20.0;-15.0;5.0;1;17:00:00;0;FLA;CRU
GRE X PON 2017-07-16;1;2017-07-16;;;-10.0;11.0;13.0;14.0;10.0;25.0;13.0;3.0;-13.0;-11.0;-12.0;-4.0;-36.0;-48.0;-24.0;-17.0;-13.0;81.0;50.0;33.0;46.0;33.0;2.0;20.0;17.0;41.0;67.0;44.0;26.0;-35.0;-10.0;-6.0;-1.0;0.0;4.0;7.0;2.0;5.0;7.0;5.0;5.0;7.0;8.0;9.0;5.0;0.0;47.0;30.0;1.0;3.0;5.0;3.0;5.0;82.0;52.0;9.0;-25.0;33.0;23.0;11.0;4.0;27.0;-37.0;29.0;16.0;-22.0;-5.0;-9.0;-1.0;75.0;42.0;26.0;-41.0;-14.0;30.0;29.0;17.0;13.0;-4.0;32.0;20.0;8.0;3.0;-2.0;-92.0;-86.0;-51.0;40.0;39.0;-6.0;29.0;5.0;3;17:00:00;1;PON;GRE
VAS X SAN 2017-07-16;0;2017-07-16;;;-10.0;-9.0;-2.0;28.0;11.0;2.0;-11.0;6.0;55.0;35.0;21.0;-7.0;16.0;12.0;11.0;23.0;-22.0;-11.0;-12.0;-13.0;-6.0;-7.0;-6.0;-9.0;-29.0;41.0;9.0;1.0;11.0;-9.0;-6.0;27.0;16.0;-5.0;25.0;12.0;4.0;2.0;3.0;-5.0;0.0;-5.0;-7.0;-58.0;-27.0;-5.0;18.0;9.0;13.0;36.0;15.0;7.0;-7.0;-8.0;-13.0;-14.0;-10.0;-40.0;-27.0;-15.0;71.0;42.0;28.0;18.0;12.0;3.0;22.0;-14.0;18.0;16.0;14.0;43.0;30.0;19.0;12.0;8.0;-4.0;41.0;-16.0;48.0;29.0;42.0;31.0;16.0;23.0;14.0;39.0;90.0;52.0;-22.0;88.0;20.0;0;17:00:00;0;SAN;VAS
BAH X AVA 2017-07-16;1;2017-07-16;;;10.0;-15.0;-12.0;-45.0;32.0;5.0;5.0;25.0;18.0;7.0;9.0;12.0;10.0;9.0;-7.0;2.0;-8.0;-7.0;-38.0;-19.0;-13.0;-39.0;14.0;-20.0;33.0;48.0;69.0;49.0;100.0;77.0;43.0;27.0;-32.0;15.0;19.0;-14.0;-41.0;-19.0;-3.0;6.0;30.0;1.0;1.0;1.0;1.0;34.0;3.0;34.0;30.0;23.0;18.0;16.0;-35.0;32.0;19.0;18.0;20.0;14.0;55.0;100.0;91.0;58.0;33.0;20.0;5.0;-1.0;4.0;12.0;6.0;5.0;10.0;18.0;47.0;34.0;100.0;67.0;46.0;20.0;2.0;6.0;6.0;1.0;5.0;-95.0;-43.0;51.0;14.0;13.0;9.0;-19.0;-6.0;60.0;1;20:00:00;0;AVA;BAH
CFC X FLU 2017-07-16;2;2017-07-16;;;-10.0;20.0;6.0;2.0;1.0;6.0;2.0;1.0;6.0;9.0;5.0;-6.0;4.0;3.0;79.0;45.0;25.0;12.0;-22.0;-40.0;-21.0;-10.0;-9.0;-13.0;-3.0;-83.0;-52.0;-29.0;-11.0;-11.0;1.0;1.0;-74.0;-11.0;-44.0;-25.0;-15.0;-1.0;4.0;-5.0;60.0;5.0;30.0;42.0;25.0;-9.0;6.0;-29.0;-60.0;-32.0;-13.0;-2.0;11.0;7.0;1.0;23.0;-8.0;15.0;11.0;2.0;2.0;-19.0;-9.0;-2.0;3.0;8.0;24.0;-7.0;19.0;16.0;9.0;-18.0;-15.0;-5.0;29.0;23.0;29.0;62.0;-7.0;11.0;13.0;11.0;6.0;1.0;2.0;6.0;3.0;2.0;1.0;24.0;1.0;-20.0;1;20:00:00;-1;FLU;CFC
BOT X SPT 2017-07-17;1;2017-07-17;;;10.0;-64.0;-39.0;-18.0;-8.0;5.0;5.0;10.0;-6.0;1.0;6.0;95.0;-53.0;-32.0;-19.0;-17.0;-11.0;-3.0;-2.0;-2.0;5.0;-6.0;51.0;-32.0;-23.0;-7.0;5.0;44.0;34.0;22.0;14.0;9.0;4.0;25.0;3.0;3.0;38.0;19.0;38.0;1.0;0.0;-10.0;-5.0;-3.0;6.0;9.0;-5.0;-5.0;-52.0;-36.0;-21.0;-7.0;-3.0;16.0;10.0;3.0;-6.0;-23.0;-15.0;-5.0;5.0;2.0;4.0;4.0;3.0;13.0;3.0;-12.0;100.0;60.0;12.0;2.0;3.0;27.0;8.0;-29.0;-16.0;-8.0;20.0;-60.0;-39.0;-37.0;-17.0;-6.0;-9.0;-4.0;-6.0;-13.0;-12.0;-79.0;-5.0;55.0;2;21:00:00;1;SPT;BOT
SAN X CHA 2017-07-19;0;2017-07-19;;;10.0;16.0;16.0;14.0;37.0;-63.0;-23.0;67.0;-47.0;-9.0;-3.0;10.0;-29.0;-16.0;7.0;7.0;10.0;10.0;28.0;19.0;34.0;-22.0;-41.0;4.0;4.0;9.0;7.0;9.0;8.0;6.0;4.0;4.0;3.0;-81.0;-3.0;3.0;2.0;3.0;4.0;25.0;5.0;-3.0;-8.0;6.0;-19.0;-100.0;-11.0;-1.0;131.0;69.0;1.0;38.0;79.0;42.0;31.0;26.0;-94.0;38.0;23.0;93.0;64.0;48.0;31.0;28.0;15.0;2.0;-7.0;-50.0;-10.0;-8.0;-6.0;-4.0;-23.0;-16.0;-12.0;-10.0;-5.0;-1.0;-16.0;21.0;12.0;27.0;-35.0;-45.0;-28.0;-76.0;-35.0;-12.0;7.0;13.0;32.0;-25.0;1;20:30:00;1;CHA;SAN
VIT X GRE 2017-07-19;3;2017-07-19;;;10.0;-29.0;-17.0;28.0;18.0;15.0;14.0;8.0;12.0;34.0;17.0;38.0;8.0;2.0;-3.0;47.0;23.0;15.0;-39.0;-21.0;-14.0;-47.0;27.0;-1.0;24.0;15.0;9.0;14.0;51.0;23.0;16.0;21.0;14.0;51.0;5.0;3.0;2.0;1.0;-70.0;-45.0;45.0;-4.0;-6.0;-3.0;-1.0;28.0;1.0;1.0;1.0;1.0;11.0;11.0;36.0;33.0;100.0;99.0;13.0;60.0;37.0;25.0;-67.0;-35.0;-19.0;-4.0;-26.0;-13.0;-6.0;-13.0;5.0;25.0;20.0;17.0;15.0;8.0;70.0;49.0;21.0;4.0;-79.0;-29.0;-18.0;-19.0;-14.0;-16.0;-4.0;4.0;4.0;6.0;53.0;-49.0;100.0;-5.0;1;20:30:00;-1;GRE;VIT
AVA X COR 2017-07-19;0;2017-07-19;;;-10.0;-14.0;-11.0;-13.0;-17.0;23.0;5.0;-4.0;22.0;21.0;9.0;-33.0;44.0;-67.0;-22.0;-15.0;-11.0;-12.0;-4.0;3.0;-48.0;-36.0;23.0;-28.0;-74.0;-46.0;-20.0;-13.0;-3.0;-53.0;-55.0;-14.0;-10.0;-9.0;-13.0;-10.0;-41.0;-2.0;3.0;-32.0;0.0;-7.0;-10.0;24.0;9.0;-5.0;-7.0;-7.0;-9.0;-1.0;29.0;16.0;43.0;24.0;12.0;3.0;-8.0;-27.0;-63.0;-44.0;-32.0;-20.0;-21.0;-16.0;-15.0;-15.0;-15.0;-3.0;14.0;-7.0;-7.0;-10.0;-41.0;-72.0;-48.0;-59.0;-32.0;-43.0;34.0;23.0;-8.0;-3.0;-4.0;-3.0;23.0;19.0;11.0;6.0;-21.0;-32.0;-46.0;-80.0;0;22:00:00;0;COR;AVA
PON X CFC 2017-07-19;0;2017-07-19;;;10.0;6.0;7.0;9.0;12.0;12.0;22.0;52.0;100.0;61.0;35.0;-7.0;44.0;24.0;9.0;10.0;11.0;5.0;3.0;2.0;1.0;4.0;4.0;7.0;4.0;-35.0;-25.0;-16.0;-5.0;-5.0;-8.0;-6.0;-6.0;-24.0;-6.0;-6.0;33.0;-48.0;-12.0;5.0;-5.0;5.0;6.0;6.0;-4.0;-13.0;-4.0;-50.0;-29.0;-21.0;-16.0;-13.0;-8.0;-14.0;-2.0;1.0;-3.0;-4.0;76.0;39.0;26.0;-42.0;-16.0;-36.0;59.0;40.0;25.0;10.0;38.0;23.0;8.0;1.0;-2.0;-43.0;-27.0;19.0;5.0;27.0;-24.0;18.0;-41.0;40.0;10.0;78.0;46.0;34.0;16.0;9.0;79.0;-4.0;46.0;-30.0;4;22:00:00;1;CFC;PON
CAM X BAH 2017-07-19;2;2017-07-19;;;15.0;33.0;17.0;-23.0;-8.0;-81.0;-51.0;-36.0;-56.0;-34.0;-41.0;10.0;-23.0;-13.0;-4.0;21.0;86.0;61.0;41.0;27.0;38.0;-17.0;11.0;-2.0;7.0;2.0;-30.0;40.0;13.0;10.0;19.0;22.0;28.0;-7.0;87.0;57.0;26.0;-102.0;-47.0;6.0;0.0;8.0;15.0;94.0;56.0;8.0;57.0;39.0;22.0;4.0;-3.0;36.0;20.0;43.0;35.0;20.0;9.0;38.0;27.0;19.0;51.0;36.0;30.0;23.0;24.0;-34.0;-7.0;11.0;-2.0;3.0;-2.0;-15.0;36.0;21.0;18.0;26.0;53.0;40.0;12.0;24.0;20.0;32.0;16.0;24.0;30.0;24.0;29.0;-49.0;32.0;13.0;12.0;130.0;0;22:45:00;-1;BAH;CAM
FLA X PAL 2017-07-19;2;2017-07-19;;;-10.0;23.0;14.0;7.0;-2.0;3.0;43.0;100.0;87.0;48.0;19.0;32.0;32.0;16.0;16.0;76.0;43.0;22.0;7.0;-6.0;6.0;-3.0;19.0;2.0;-7.0;7.0;-72.0;-38.0;-17.0;-9.0;-1.0;-7.0;10.0;21.0;38.0;15.0;13.0;-76.0;-44.0;72.0;35.0;6.0;14.0;14.0;85.0;9.0;48.0;31.0;16.0;7.0;-3.0;-8.0;-41.0;-16.0;-65.0;-35.0;3.0;-21.0;-6.0;9.0;10.0;40.0;28.0;40.0;28.0;16.0;11.0;-3.0;16.0;11.0;14.0;11.0;10.0;48.0;76.0;63.0;45.0;25.0;72.0;20.0;11.0;8.0;-7.0;4.0;3.0;5.0;5.0;6.0;35.0;38.0;58.0;-25.0;2;22:45:00;0;PAL;FLA
SPO X VAS 2017-07-19;0;2017-07-19;;;-7.0;-19.0;-4.0;-39.0;-16.0;-1.0;2.0;4.0;11.0;12.0;4.0;75.0;-3.0;-3.0;-100.0;-85.0;-52.0;-38.0;-29.0;-3.0;-1.0;-6.0;45.0;-10.0;-8.0;-7.0;-3.0;-1.0;-4.0;6.0;21.0;-30.0;32.0;30.0;14.0;4.0;8.0;1.0;-6.0;-4.0;5.0;-35.0;-19.0;-7.0;24.0;12.0;14.0;43.0;33.0;20.0;12.0;8.0;4.0;8.0;3.0;30.0;4.0;16.0;3.0;-27.0;-16.0;-18.0;-7.0;-5.0;-2.0;-3.0;-2.0;37.0;-3.0;-3.0;-23.0;-9.0;-1.0;4.0;-6.0;-56.0;-45.0;-30.0;16.0;-1.0;-3.0;-9.0;-6.0;-6.0;22.0;3.0;-7.0;-9.0;-6.0;-26.0;-6.0;-40.0;1;22:45:00;1;VAS;SPO
FLU X CRU 2017-07-20;1;2017-07-20;;;-2.0;-16.0;-12.0;33.0;14.0;-43.0;-22.0;-40.0;-34.0;-24.0;-15.0;-2.0;-13.0;-15.0;-10.0;-8.0;-7.0;-6.0;-5.0;-5.0;-90.0;-51.0;-2.0;-27.0;-13.0;-13.0;-46.0;-38.0;-27.0;-91.0;66.0;70.0;17.0;-2.0;5.0;10.0;72.0;35.0;19.0;19.0;;7.0;2.0;7.0;6.0;3.0;-10.0;-37.0;-31.0;-44.0;-2.0;43.0;54.0;75.0;49.0;21.0;-3.0;8.0;5.0;3.0;4.0;5.0;-21.0;-6.0;5.0;38.0;15.0;-34.0;3.0;-7.0;-10.0;-21.0;-69.0;-58.0;-26.0;28.0;9.0;6.0;-26.0;1.0;-4.0;-7.0;-10.0;24.0;-12.0;5.0;8.0;10.0;4.0;-32.0;-21.0;-35.0;1;20:30:00;0;CRU;FLU
SPT X ATG 2017-07-20;0;2017-07-20;;;-5.0;-28.0;-13.0;34.0;16.0;-13.0;3.0;8.0;20.0;-58.0;-21.0;-6.0;86.0;40.0;20.0;14.0;-27.0;-43.0;-17.0;-7.0;77.0;45.0;-9.0;40.0;21.0;10.0;5.0;33.0;29.0;-26.0;-4.0;5.0;-7.0;-32.0;-2.0;4.0;85.0;42.0;20.0;-61.0;;-5.0;-50.0;-30.0;-23.0;-22.0;-5.0;-1.0;10.0;9.0;8.0;3.0;5.0;5.0;6.0;3.0;-12.0;1.0;-1.0;-1.0;10.0;4.0;2.0;-1.0;5.0;6.0;3.0;61.0;-21.0;-76.0;-52.0;-38.0;-24.0;-14.0;-5.0;-4.0;-3.0;-28.0;36.0;-28.0;-18.0;74.0;36.0;25.0;18.0;18.0;8.0;7.0;6.0;27.0;6.0;25.0;4;21:00:00;1;ATG;SPT
CAP X BOT 2017-07-20;0;2017-07-20;;;-5.0;11.0;-31.0;-31.0;-19.0;-2.0;-21.0;-6.0;5.0;10.0;39.0;-7.0;28.0;20.0;24.0;14.0;6.0;28.0;-20.0;3.0;5.0;8.0;6.0;3.0;-21.0;-10.0;-7.0;-13.0;45.0;22.0;47.0;32.0;19.0;6.0;-21.0;-2.0;5.0;-1.0;-1.0;-7.0;0.0;-23.0;-6.0;12.0;2.0;15.0;-2.0;-2.0;5.0;5.0;7.0;13.0;4.0;-4.0;-3.0;8.0;77.0;-3.0;-3.0;3.0;6.0;8.0;15.0;19.0;46.0;32.0;4.0;47.0;2.0;-1.0;-7.0;-5.0;-2.0;-1.0;-1.0;-6.0;-44.0;44.0;29.0;17.0;13.0;16.0;6.0;3.0;-12.0;-3.0;9.0;6.0;6.0;18.0;4.0;55.0;0;22:00:00;0;BOT;CAP
VIT X CHA 2017-07-22;2;2017-07-22;;;10.0;16.0;16.0;17.0;16.0;-9.0;7.0;-38.0;28.0;5.0;46.0;16.0;29.0;21.0;-44.0;-20.0;-16.0;-23.0;-3.0;-2.0;-3.0;-40.0;15.0;-56.0;-62.0;-77.0;-56.0;-29.0;-9.0;-3.0;-19.0;-7.0;26.0;19.0;13.0;8.0;7.0;11.0;57.0;-56.0;0.0;-33.0;-15.0;-5.0;5.0;13.0;-31.0;-10.0;-2.0;25.0;18.0;63.0;42.0;29.0;21.0;17.0;3.0;21.0;11.0;81.0;47.0;24.0;-104.0;-47.0;-27.0;-9.0;12.0;-2.0;17.0;39.0;58.0;39.0;32.0;24.0;17.0;22.0;63.0;47.0;10.0;32.0;22.0;10.0;-27.0;-17.0;-13.0;-15.0;-26.0;-10.0;13.0;16.0;16.0;25.0;1;17:00:00;-1;CHA;VIT
FLA X CFC 2017-07-22;1;2017-07-22;;;-10.0;18.0;5.0;-8.0;-15.0;-15.0;-10.0;-11.0;-12.0;-12.0;-1.0;-6.0;6.0;9.0;11.0;7.0;3.0;-1.0;-5.0;-7.0;-12.0;34.0;5.0;59.0;64.0;43.0;25.0;17.0;8.0;3.0;2.0;-38.0;-18.0;-1.0;-9.0;-9.0;-19.0;28.0;8.0;6.0;10.0;3.0;-75.0;-47.0;-27.0;30.0;71.0;32.0;25.0;40.0;49.0;39.0;28.0;-28.0;-11.0;-31.0;16.0;-58.0;-66.0;-44.0;-18.0;-5.0;-7.0;4.0;10.0;34.0;31.0;13.0;25.0;21.0;13.0;32.0;10.0;7.0;55.0;34.0;28.0;22.0;83.0;17.0;9.0;28.0;24.0;-17.0;3.0;39.0;31.0;22.0;48.0;43.0;33.0;105.0;2;20:00:00;1;CFC;FLA
