game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
BOC X SAN 14-10-2017;0.0;2017-10-14;3.0;-3.0;4.0;34.0;100.0;63.0;35.0;19.0;27.0;9.0;5.0;4.0;3.0;1.0;-1.0;-1.0;-1.0;-5.0;-4.0;29.0;11.0;1.0;6.0;8.0;4.0;12.0;5.0;-53.0;-26.0;-13.0;23.0;15.0;21.0;-33.0;59.0;37.0;17.0;14.0;7.0;-6.0;;-3.0;-2.0;4.0;-17.0;40.0;-6.0;4.0;9.0;-42.0;34.0;5.0;-7.0;-12.0;-9.0;-15.0;15.0;-10.0;29.0;12.0;5.0;10.0;13.0;1.0;-5.0;1.0;-22.0;11.0;-16.0;-11.0;-8.0;74.0;40.0;-37.0;-12.0;-12.0;-28.0;-40.0;-14.0;-24.0;-17.0;-8.0;-12.0;26.0;17.0;15.0;9.0;31.0;6.0;-7.0;;;2.0;09:00:00;1.0;SAN;BOC
HEI X HKI 15-10-2017;5.0;2017-10-15;-3.0;19.0;8.0;2.0;2.0;16.0;26.0;69.0;16.0;9.0;1.0;2.0;-28.0;-3.0;3.0;1.0;1.0;-10.0;-1.0;-6.0;-23.0;-8.0;24.0;-4.0;-10.0;-53.0;-53.0;-39.0;-26.0;-18.0;-40.0;-30.0;-36.0;7.0;-96.0;-57.0;40.0;-91.0;-48.0;-20.0;-5.0;-33.0;-49.0;31.0;-5.0;7.0;-24.0;-33.0;74.0;24.0;-72.0;-53.0;-52.0;-43.0;-17.0;-2.0;6.0;3.0;5.0;1.0;-8.0;-37.0;-24.0;18.0;-3.0;-2.0;-38.0;10.0;-24.0;-18.0;-63.0;-41.0;-26.0;-29.0;-21.0;-13.0;26.0;5.0;1.0;-26.0;-18.0;-96.0;-100.0;-100.0;-90.0;-57.0;-32.0;-79.0;-75.0;39.0;-69.0;-65.0;3.0;09:30:00;-1.0;HKI;HEI
JAH X UNB 15-10-2017;2.0;2017-10-15;3.0;-14.0;-68.0;-20.0;-38.0;-20.0;47.0;26.0;21.0;15.0;69.0;3.0;38.0;48.0;32.0;17.0;4.0;1.0;3.0;3.0;12.0;9.0;4.0;11.0;8.0;1.0;2.0;2.0;2.0;-7.0;5.0;-31.0;29.0;-2.0;4.0;-62.0;-61.0;-54.0;-29.0;3.0;25.0;-23.0;-9.0;-2.0;18.0;-4.0;6.0;2.0;-2.0;-1.0;-8.0;29.0;-32.0;39.0;-118.0;-66.0;-1.0;-44.0;-31.0;-20.0;-21.0;-6.0;52.0;30.0;19.0;64.0;100.0;-6.0;74.0;45.0;28.0;54.0;29.0;16.0;38.0;-37.0;-12.0;-13.0;-8.0;-9.0;-44.0;-54.0;-33.0;-20.0;-8.0;-3.0;3.0;21.0;13.0;-9.0;7.0;-10.0;0.0;09:30:00;-1.0;UNB;JAH
FUR X AUE 15-10-2017;1.0;2017-10-15;-5.0;38.0;25.0;18.0;19.0;9.0;2.0;-4.0;6.0;7.0;-5.0;-6.0;-1.0;-3.0;-5.0;33.0;-37.0;-12.0;-3.0;4.0;29.0;27.0;5.0;6.0;6.0;5.0;-13.0;-4.0;3.0;2.0;-3.0;2.0;-7.0;5.0;-9.0;74.0;38.0;26.0;20.0;21.0;45.0;2.0;3.0;3.0;4.0;7.0;4.0;4.0;4.0;-4.0;-3.0;-15.0;-3.0;7.0;1.0;4.0;31.0;6.0;37.0;20.0;11.0;31.0;2.0;-1.0;-1.0;30.0;14.0;25.0;38.0;-41.0;-16.0;-15.0;-12.0;-12.0;-13.0;-25.0;-77.0;-43.0;21.0;-63.0;-54.0;-28.0;43.0;-28.0;-48.0;-32.0;80.0;22.0;9.0;16.0;-6.0;-30.0;2.0;09:30:00;1.0;AUE;FUR
D98 X NUR 16-10-2017;4.0;2017-10-16;10.0;21.0;4.0;-4.0;-6.0;-9.0;-1.0;5.0;12.0;5.0;4.0;11.0;2.0;1.0;-55.0;-100.0;-60.0;-11.0;-3.0;5.0;42.0;35.0;12.0;18.0;10.0;10.0;2.0;25.0;19.0;15.0;31.0;21.0;8.0;12.0;-33.0;-18.0;-35.0;-63.0;-40.0;-8.0;30.0;-2.0;23.0;14.0;30.0;13.0;21.0;-43.0;-56.0;-65.0;-12.0;8.0;1.0;1.0;1.0;-48.0;77.0;-68.0;-39.0;-46.0;-6.0;7.0;-24.0;-14.0;40.0;21.0;-26.0;48.0;-4.0;2.0;102.0;60.0;9.0;-74.0;-33.0;-1.0;-5.0;-5.0;66.0;-5.0;8.0;14.0;16.0;-28.0;13.0;-3.0;3.0;38.0;26.0;38.0;11.0;20.0;3.0;16:30:00;-1.0;NUR;D98
DUS X D98 20-10-2017;0.0;2017-10-20;10.0;7.0;15.0;-16.0;7.0;1.0;7.0;9.0;28.0;20.0;15.0;80.0;12.0;7.0;10.0;38.0;27.0;41.0;54.0;35.0;48.0;30.0;85.0;18.0;-23.0;-15.0;-18.0;-16.0;-9.0;-3.0;16.0;8.0;5.0;53.0;13.0;13.0;-20.0;-2.0;6.0;20.0;;40.0;23.0;47.0;29.0;-33.0;22.0;12.0;9.0;-24.0;-15.0;-8.0;-6.0;-5.0;-2.0;6.0;4.0;7.0;14.0;13.0;13.0;17.0;10.0;10.0;10.0;6.0;43.0;9.0;21.0;-35.0;-18.0;-36.0;-75.0;-50.0;-27.0;-16.0;-7.0;1.0;6.0;6.0;4.0;3.0;2.0;7.0;24.0;15.0;9.0;11.0;7.0;5.0;43.0;30.0;1.0;14:30:00;1.0;D98;DUS
ING X HEI 20-10-2017;0.0;2017-10-20;10.0;35.0;30.0;18.0;16.0;49.0;-30.0;1.0;1.0;31.0;20.0;11.0;19.0;-15.0;3.0;43.0;30.0;28.0;18.0;16.0;4.0;5.0;13.0;12.0;12.0;36.0;27.0;52.0;32.0;20.0;11.0;2.0;6.0;20.0;12.0;12.0;12.0;33.0;65.0;100.0;0.0;-4.0;-2.0;-1.0;30.0;7.0;35.0;44.0;26.0;15.0;7.0;3.0;-2.0;29.0;-27.0;-9.0;-27.0;-5.0;-7.0;-31.0;41.0;-20.0;24.0;11.0;2.0;-2.0;-2.0;-9.0;39.0;55.0;32.0;12.0;6.0;-2.0;-3.0;4.0;4.0;6.0;30.0;46.0;31.0;21.0;50.0;33.0;19.0;24.0;17.0;30.0;39.0;48.0;25.0;;3.0;14:30:00;1.0;HEI;ING
UNB X FUR 21-10-2017;1.0;2017-10-21;-10.0;-14.0;43.0;18.0;10.0;9.0;53.0;33.0;59.0;75.0;79.0;-9.0;44.0;26.0;50.0;22.0;6.0;-5.0;-2.0;-6.0;-6.0;-5.0;-9.0;-5.0;3.0;-2.0;-3.0;-4.0;-4.0;-5.0;-20.0;-15.0;-12.0;72.0;-11.0;-15.0;71.0;33.0;15.0;10.0;0.0;-40.0;-22.0;-12.0;-14.0;32.0;-19.0;-5.0;4.0;2.0;-3.0;-3.0;-4.0;-6.0;-81.0;-26.0;13.0;-13.0;-10.0;-39.0;-21.0;17.0;-9.0;-7.0;-5.0;57.0;27.0;9.0;-51.0;-40.0;-19.0;-25.0;20.0;6.0;39.0;97.0;58.0;33.0;3.0;19.0;8.0;-1.0;-5.0;7.0;9.0;100.0;33.0;42.0;26.0;-5.0;17.0;50.0;3.0;09:00:00;1.0;FUR;UNB
EBR X BOC 21-10-2017;0.0;2017-10-21;-10.0;40.0;19.0;6.0;-6.0;-8.0;-17.0;-41.0;-30.0;-57.0;-33.0;23.0;-24.0;-22.0;-54.0;-36.0;-9.0;-1.0;-6.0;-4.0;-7.0;-34.0;12.0;-17.0;-6.0;-49.0;-60.0;-34.0;-26.0;-16.0;-7.0;-3.0;-3.0;-57.0;-7.0;-3.0;-65.0;-36.0;-18.0;3.0;-5.0;-1.0;-6.0;-9.0;7.0;-80.0;1.0;2.0;2.0;3.0;4.0;5.0;1.0;-2.0;-1.0;-2.0;-46.0;-38.0;-23.0;-15.0;-10.0;24.0;14.0;10.0;8.0;4.0;1.0;-34.0;1.0;-20.0;-16.0;-9.0;-9.0;41.0;17.0;11.0;2.0;-5.0;36.0;-8.0;-14.0;-14.0;-8.0;-5.0;-28.0;-17.0;-20.0;-15.0;-11.0;9.0;-8.0;-85.0;1.0;09:00:00;1.0;BOC;EBR
HKI X ARM 21-10-2017;1.0;2017-10-21;30.0;-2.0;-2.0;-2.0;-25.0;-27.0;-19.0;-9.0;-13.0;-9.0;-13.0;22.0;-10.0;-9.0;-8.0;-12.0;-14.0;-13.0;-12.0;-6.0;-3.0;6.0;13.0;3.0;1.0;-31.0;-23.0;-9.0;-5.0;31.0;18.0;13.0;9.0;31.0;-40.0;-46.0;-22.0;60.0;22.0;16.0;-80.0;51.0;-40.0;-9.0;-10.0;23.0;-5.0;20.0;10.0;6.0;3.0;2.0;2.0;2.0;3.0;2.0;-13.0;-26.0;-29.0;-17.0;-10.0;-16.0;-78.0;73.0;13.0;100.0;63.0;2.0;40.0;16.0;7.0;-5.0;3.0;-3.0;-4.0;-29.0;-20.0;-19.0;2.0;-14.0;-10.0;28.0;-23.0;-7.0;-6.0;-46.0;-27.0;-56.0;-31.0;4.0;-15.0;70.0;2.0;09:00:00;1.0;ARM;HKI
KAI X DUI 22-10-2017;1.0;2017-10-22;10.0;-2.0;1.0;1.0;1.0;1.0;1.0;22.0;9.0;47.0;24.0;-8.0;-38.0;-10.0;-5.0;23.0;-12.0;-6.0;-7.0;-10.0;-7.0;-3.0;-7.0;-5.0;-6.0;-7.0;-8.0;5.0;3.0;59.0;38.0;19.0;-29.0;-10.0;-10.0;-16.0;-15.0;-13.0;-30.0;24.0;;1.0;-1.0;-1.0;-1.0;-13.0;-2.0;-1.0;5.0;46.0;22.0;13.0;7.0;24.0;12.0;9.0;-20.0;12.0;22.0;11.0;-50.0;-25.0;-15.0;-15.0;-26.0;-100.0;-86.0;-1.0;-13.0;8.0;4.0;11.0;-7.0;-9.0;-23.0;-76.0;-38.0;-19.0;2.0;-49.0;-21.0;-3.0;10.0;8.0;15.0;16.0;8.0;3.0;6.0;-2.0;2.0;25.0;0.0;09:30:00;-1.0;DUI;KAI
NUR X DRE 22-10-2017;1.0;2017-10-22;-10.0;-45.0;-31.0;-66.0;-49.0;-30.0;-47.0;-64.0;-3.0;-8.0;-11.0;-11.0;-42.0;-29.0;-27.0;-23.0;-21.0;-47.0;-29.0;-18.0;-11.0;-47.0;-32.0;-32.0;-31.0;-89.0;-58.0;-42.0;-30.0;-23.0;-5.0;3.0;8.0;-26.0;18.0;93.0;23.0;11.0;3.0;-8.0;;-42.0;-25.0;-22.0;-41.0;-27.0;-23.0;67.0;33.0;21.0;6.0;-6.0;-11.0;-12.0;-43.0;-30.0;-15.0;-18.0;-11.0;-11.0;-5.0;-23.0;-64.0;-39.0;-3.0;-22.0;-7.0;78.0;-76.0;-46.0;-29.0;23.0;6.0;41.0;5.0;3.0;-16.0;-10.0;38.0;-9.0;-9.0;-6.0;75.0;46.0;26.0;15.0;8.0;-1.0;-1.0;-65.0;-1.0;30.0;2.0;09:30:00;1.0;DRE;NUR
AUE X JAH 22-10-2017;0.0;2017-10-22;-6.0;21.0;41.0;25.0;15.0;2.0;6.0;-4.0;-1.0;-25.0;-40.0;-43.0;-26.0;-73.0;-51.0;-27.0;-18.0;-21.0;-9.0;-1.0;4.0;10.0;-26.0;5.0;-87.0;-11.0;-9.0;-8.0;-6.0;1.0;-3.0;-8.0;-7.0;-21.0;-6.0;-31.0;-40.0;-26.0;-17.0;-7.0;-5.0;-5.0;-7.0;-2.0;2.0;-7.0;7.0;5.0;-4.0;1.0;2.0;4.0;5.0;-17.0;-10.0;-9.0;46.0;77.0;37.0;19.0;12.0;-15.0;-6.0;-6.0;3.0;-7.0;-35.0;34.0;-43.0;-35.0;-26.0;-20.0;-68.0;-58.0;-48.0;-42.0;-53.0;-25.0;25.0;-17.0;-12.0;-9.0;-57.0;-40.0;-30.0;-44.0;-31.0;-20.0;-12.0;25.0;-6.0;45.0;1.0;09:30:00;1.0;JAH;AUE
SAN X STP 23-10-2017;1.0;2017-10-23;7.0;45.0;31.0;14.0;29.0;17.0;8.0;45.0;28.0;16.0;-29.0;9.0;-45.0;-29.0;-22.0;-18.0;-13.0;-39.0;-28.0;-16.0;-9.0;-4.0;12.0;6.0;5.0;3.0;1.0;-1.0;-1.0;-1.0;-1.0;5.0;11.0;13.0;6.0;13.0;-21.0;-10.0;37.0;-33.0;-45.0;-23.0;-22.0;-16.0;-6.0;12.0;18.0;12.0;73.0;74.0;55.0;32.0;20.0;3.0;-34.0;-19.0;10.0;-10.0;-4.0;32.0;13.0;1.0;-25.0;-18.0;-23.0;-6.0;32.0;12.0;21.0;6.0;3.0;-37.0;-24.0;-16.0;-10.0;-18.0;-34.0;-22.0;13.0;-24.0;59.0;60.0;11.0;3.0;5.0;7.0;2.0;5.0;-39.0;14.0;2.0;-15.0;1.0;16:30:00;0.0;STP;SAN
ARM X ING 27-10-2017;3.0;2017-10-27;10.0;20.0;12.0;-75.0;-39.0;-13.0;-1.0;2.0;32.0;20.0;8.0;3.0;-23.0;-12.0;-36.0;-18.0;-12.0;-2.0;3.0;-5.0;-6.0;7.0;24.0;83.0;47.0;31.0;17.0;3.0;4.0;24.0;100.0;77.0;38.0;-32.0;4.0;3.0;-4.0;3.0;2.0;39.0;-70.0;6.0;8.0;2.0;-3.0;-10.0;23.0;11.0;4.0;-2.0;-2.0;-9.0;-37.0;-23.0;-21.0;-35.0;-7.0;-22.0;-18.0;-13.0;-19.0;-7.0;-26.0;-17.0;-12.0;52.0;33.0;-5.0;28.0;23.0;24.0;40.0;68.0;42.0;21.0;34.0;20.0;11.0;7.0;3.0;-3.0;3.0;2.0;1.0;-26.0;-100.0;-88.0;-26.0;-59.0;29.0;-42.0;-95.0;1.0;14:30:00;-1.0;ING;ARM
STP X AUE 27-10-2017;1.0;2017-10-27;9.0;3.0;2.0;-3.0;-8.0;-3.0;37.0;5.0;5.0;6.0;11.0;13.0;-5.0;3.0;4.0;5.0;20.0;8.0;-24.0;-7.0;9.0;24.0;15.0;53.0;32.0;18.0;9.0;77.0;37.0;81.0;52.0;29.0;15.0;16.0;12.0;6.0;11.0;-8.0;-3.0;-6.0;-50.0;-26.0;-11.0;-2.0;42.0;17.0;34.0;6.0;6.0;7.0;24.0;-37.0;-16.0;-9.0;-7.0;-2.0;22.0;-2.0;-1.0;-2.0;-2.0;-3.0;-3.0;-3.0;-30.0;-21.0;-16.0;19.0;-100.0;-100.0;-100.0;-100.0;-72.0;-31.0;-19.0;-8.0;-2.0;20.0;13.0;49.0;28.0;16.0;8.0;2.0;-2.0;-2.0;-2.0;6.0;7.0;4.0;-5.0;50.0;1.0;14:30:00;0.0;AUE;STP
D98 X HKI 28-10-2017;1.0;2017-10-28;10.0;-2.0;-55.0;-37.0;-23.0;14.0;-5.0;5.0;-4.0;-6.0;-5.0;7.0;47.0;18.0;3.0;-8.0;-4.0;-27.0;-17.0;-16.0;-15.0;-9.0;6.0;-5.0;-9.0;-11.0;-42.0;-21.0;-22.0;-58.0;-54.0;-34.0;-16.0;26.0;9.0;26.0;-42.0;-60.0;-57.0;-41.0;-25.0;-58.0;-41.0;-31.0;-23.0;17.0;31.0;13.0;2.0;-6.0;-27.0;-24.0;-25.0;-2.0;2.0;4.0;86.0;10.0;5.0;-2.0;-47.0;34.0;1.0;-2.0;-2.0;-7.0;94.0;47.0;50.0;28.0;15.0;2.0;-6.0;-11.0;-18.0;-43.0;-37.0;-12.0;21.0;-2.0;-6.0;-3.0;-52.0;-37.0;-29.0;-53.0;-35.0;-20.0;-10.0;4.0;-9.0;0.0;1.0;09:00:00;0.0;HKI;D98
JAH X KAI 28-10-2017;1.0;2017-10-28;-6.0;11.0;82.0;48.0;-29.0;-3.0;-80.0;-53.0;-30.0;-15.0;-8.0;-14.0;21.0;16.0;5.0;-4.0;2.0;1.0;1.0;1.0;27.0;47.0;-32.0;29.0;42.0;21.0;82.0;39.0;17.0;2.0;-6.0;-12.0;-12.0;32.0;-2.0;39.0;26.0;10.0;30.0;8.0;0.0;42.0;26.0;41.0;26.0;7.0;96.0;58.0;33.0;20.0;9.0;8.0;11.0;3.0;3.0;-34.0;15.0;-30.0;19.0;-34.0;86.0;67.0;36.0;20.0;9.0;-11.0;25.0;43.0;-11.0;-5.0;-9.0;34.0;9.0;-12.0;-8.0;-20.0;-8.0;27.0;29.0;37.0;15.0;43.0;14.0;-51.0;-33.0;-20.0;-41.0;-31.0;-22.0;16.0;-13.0;20.0;3.0;09:00:00;1.0;KAI;JAH
FUR X SAN 28-10-2017;1.0;2017-10-28;-10.0;-19.0;-5.0;37.0;16.0;28.0;15.0;8.0;-7.0;24.0;15.0;-13.0;11.0;8.0;8.0;-12.0;-7.0;19.0;1.0;-1.0;74.0;43.0;-42.0;23.0;13.0;7.0;-2.0;-7.0;-4.0;-2.0;-1.0;-1.0;-1.0;-34.0;-1.0;-4.0;-6.0;-33.0;-23.0;-12.0;;-5.0;-3.0;-1.0;-1.0;-24.0;-1.0;-1.0;5.0;2.0;-44.0;-27.0;27.0;2.0;-4.0;-4.0;-46.0;-3.0;-1.0;-3.0;-4.0;-5.0;-6.0;-1.0;3.0;-3.0;-46.0;-29.0;-27.0;-16.0;-10.0;-5.0;-35.0;-50.0;-65.0;-38.0;30.0;-75.0;-14.0;-38.0;-35.0;102.0;41.0;31.0;64.0;40.0;22.0;6.0;-8.0;-31.0;-23.0;40.0;2.0;09:00:00;1.0;SAN;FUR
HEI X NUR 29-10-2017;0.0;2017-10-29;-2.0;9.0;9.0;9.0;1.0;-9.0;-5.0;-4.0;-7.0;-8.0;-43.0;-3.0;-4.0;4.0;4.0;6.0;10.0;13.0;35.0;23.0;56.0;41.0;-2.0;35.0;61.0;32.0;52.0;37.0;72.0;41.0;26.0;14.0;14.0;43.0;2.0;39.0;21.0;10.0;33.0;-28.0;0.0;-18.0;-8.0;-48.0;-51.0;20.0;-36.0;-24.0;-18.0;-10.0;-8.0;-2.0;30.0;52.0;24.0;-32.0;13.0;-12.0;-17.0;-15.0;-11.0;-7.0;-6.0;-1.0;-68.0;51.0;-10.0;14.0;-6.0;-8.0;2.0;-6.0;-7.0;-37.0;-25.0;-19.0;-51.0;-85.0;12.0;-58.0;-100.0;-33.0;-12.0;49.0;51.0;34.0;21.0;10.0;-27.0;8.0;-62.0;0.0;1.0;10:30:00;1.0;NUR;HEI
DUI X UNB 29-10-2017;1.0;2017-10-29;-10.0;-4.0;-7.0;-35.0;-21.0;-23.0;40.0;19.0;8.0;6.0;6.0;-5.0;-9.0;-12.0;10.0;-3.0;-8.0;-4.0;-7.0;-10.0;-12.0;42.0;-2.0;-28.0;-7.0;-8.0;-3.0;-3.0;2.0;32.0;27.0;-37.0;-17.0;6.0;-14.0;-7.0;24.0;16.0;7.0;2.0;-25.0;-3.0;-3.0;-9.0;-100.0;-6.0;-60.0;-34.0;-18.0;-8.0;3.0;33.0;21.0;13.0;8.0;40.0;20.0;21.0;13.0;-25.0;-14.0;-10.0;-6.0;6.0;3.0;-13.0;-13.0;-33.0;-4.0;4.0;4.0;-11.0;10.0;7.0;7.0;-7.0;4.0;4.0;-10.0;35.0;28.0;20.0;14.0;11.0;10.0;5.0;83.0;54.0;32.0;-1.0;18.0;5.0;1.0;10:30:00;0.0;UNB;DUI
DRE X EBR 29-10-2017;1.0;2017-10-29;-4.0;16.0;12.0;5.0;79.0;42.0;32.0;22.0;19.0;-35.0;-12.0;-5.0;7.0;2.0;2.0;5.0;10.0;5.0;7.0;9.0;9.0;10.0;-6.0;1.0;1.0;-40.0;-24.0;25.0;10.0;46.0;31.0;18.0;9.0;-6.0;5.0;5.0;7.0;-36.0;-70.0;4.0;30.0;-2.0;3.0;10.0;9.0;22.0;8.0;8.0;8.0;7.0;-17.0;-2.0;-2.0;-1.0;40.0;29.0;13.0;-105.0;-46.0;-22.0;-19.0;-16.0;-5.0;6.0;6.0;9.0;12.0;46.0;-34.0;-9.0;12.0;41.0;28.0;24.0;18.0;14.0;20.0;36.0;31.0;20.0;16.0;13.0;12.0;16.0;15.0;19.0;26.0;20.0;47.0;27.0;35.0;-45.0;1.0;13:00:00;0.0;EBR;DRE
BOC X DUS 30-10-2017;0.0;2017-10-30;-1.0;-10.0;-35.0;-65.0;-35.0;-21.0;-12.0;-15.0;37.0;19.0;13.0;5.0;4.0;7.0;6.0;7.0;-8.0;-8.0;-2.0;-4.0;-35.0;-17.0;10.0;-11.0;-69.0;-35.0;-22.0;-22.0;-61.0;-35.0;-24.0;-27.0;-24.0;13.0;-9.0;-9.0;8.0;5.0;12.0;50.0;;33.0;45.0;22.0;8.0;87.0;4.0;-3.0;3.0;-6.0;-38.0;-28.0;55.0;16.0;-31.0;-7.0;100.0;-1.0;8.0;-6.0;-6.0;-33.0;-29.0;-13.0;10.0;2.0;4.0;69.0;4.0;3.0;-4.0;4.0;4.0;5.0;7.0;8.0;23.0;9.0;-52.0;1.0;-4.0;2.0;-60.0;-49.0;-33.0;-24.0;-19.0;-22.0;-17.0;-1.0;-15.0;35.0;0.0;17:30:00;0.0;DUS;BOC
KAI X BOC 03-11-2017;0.0;2017-11-03;10.0;-26.0;-19.0;-15.0;-13.0;-2.0;4.0;34.0;27.0;41.0;24.0;3.0;40.0;21.0;12.0;1.0;22.0;32.0;86.0;57.0;44.0;26.0;-3.0;51.0;31.0;11.0;-12.0;-36.0;-27.0;38.0;7.0;-6.0;-6.0;-3.0;-1.0;-4.0;-2.0;-1.0;-1.0;-1.0;30.0;-6.0;-10.0;-10.0;-30.0;-6.0;-21.0;-16.0;-18.0;-14.0;-14.0;-16.0;-9.0;-4.0;-2.0;45.0;-11.0;26.0;1.0;-5.0;-7.0;-12.0;-12.0;-6.0;30.0;15.0;8.0;-11.0;4.0;2.0;-1.0;5.0;-6.0;-12.0;-12.0;-7.0;-15.0;-11.0;-3.0;-3.0;-3.0;-4.0;-4.0;3.0;18.0;28.0;14.0;6.0;1.0;-38.0;-2.0;-5.0;0.0;15:30:00;0.0;BOC;KAI
SAN X DUI 03-11-2017;1.0;2017-11-03;10.0;-31.0;-18.0;-15.0;21.0;24.0;-23.0;-7.0;-11.0;-12.0;-9.0;8.0;4.0;69.0;85.0;55.0;37.0;26.0;15.0;35.0;21.0;7.0;6.0;10.0;17.0;11.0;10.0;29.0;16.0;8.0;33.0;19.0;19.0;5.0;56.0;44.0;69.0;47.0;33.0;-10.0;0.0;51.0;22.0;19.0;23.0;-4.0;15.0;-30.0;-17.0;-10.0;-6.0;6.0;4.0;3.0;2.0;17.0;-5.0;15.0;15.0;54.0;62.0;30.0;22.0;3.0;4.0;4.0;-2.0;4.0;29.0;17.0;14.0;100.0;100.0;98.0;66.0;46.0;27.0;17.0;27.0;12.0;11.0;10.0;10.0;10.0;10.0;15.0;11.0;9.0;32.0;-71.0;26.0;35.0;0.0;15:30:00;-1.0;DUI;SAN
UNB X STP 04-11-2017;0.0;2017-11-04;-10.0;12.0;6.0;3.0;1.0;-20.0;-11.0;21.0;15.0;17.0;12.0;-5.0;7.0;3.0;1.0;-30.0;-18.0;-12.0;-8.0;-6.0;5.0;20.0;5.0;48.0;29.0;18.0;11.0;-5.0;6.0;2.0;2.0;11.0;1.0;8.0;-2.0;-2.0;-13.0;-10.0;-7.0;-41.0;;-19.0;-4.0;37.0;16.0;8.0;7.0;4.0;-5.0;-3.0;-1.0;36.0;20.0;8.0;-5.0;1.0;11.0;-2.0;-41.0;-18.0;-10.0;-5.0;-3.0;-65.0;-38.0;-57.0;-23.0;18.0;-8.0;6.0;8.0;13.0;13.0;12.0;11.0;41.0;44.0;42.0;35.0;22.0;-43.0;-68.0;-76.0;-76.0;-9.0;-11.0;-2.0;52.0;59.0;20.0;38.0;80.0;1.0;10:00:00;1.0;STP;UNB
EBR X D98 04-11-2017;2.0;2017-11-04;-2.0;58.0;31.0;-40.0;-16.0;-9.0;-5.0;31.0;53.0;36.0;25.0;6.0;9.0;9.0;9.0;12.0;-30.0;26.0;10.0;28.0;15.0;14.0;49.0;15.0;-72.0;-39.0;-24.0;-8.0;6.0;4.0;1.0;-2.0;-2.0;35.0;7.0;14.0;2.0;-6.0;-2.0;-51.0;-5.0;-29.0;-12.0;-17.0;-35.0;26.0;-20.0;-15.0;-26.0;-56.0;-63.0;-29.0;-13.0;-3.0;24.0;9.0;22.0;3.0;4.0;8.0;9.0;12.0;-10.0;-5.0;-6.0;23.0;38.0;48.0;34.0;21.0;19.0;10.0;5.0;3.0;3.0;2.0;2.0;2.0;56.0;2.0;-4.0;2.0;2.0;1.0;6.0;5.0;99.0;60.0;31.0;89.0;19.0;145.0;2.0;10:00:00;0.0;D98;EBR
JAH X FUR 04-11-2017;2.0;2017-11-04;5.0;-7.0;-2.0;98.0;65.0;41.0;20.0;14.0;-9.0;23.0;13.0;-4.0;17.0;100.0;62.0;40.0;22.0;11.0;-2.0;-2.0;-3.0;-5.0;-3.0;-6.0;-2.0;-24.0;-87.0;-54.0;-29.0;-19.0;-7.0;94.0;74.0;-25.0;47.0;31.0;16.0;-2.0;79.0;-5.0;0.0;-71.0;-27.0;-95.0;-54.0;36.0;-24.0;33.0;20.0;45.0;24.0;11.0;-8.0;-16.0;26.0;5.0;12.0;20.0;14.0;7.0;6.0;38.0;26.0;9.0;19.0;6.0;32.0;-35.0;14.0;14.0;12.0;52.0;72.0;36.0;13.0;-8.0;-31.0;-29.0;-18.0;-14.0;-10.0;23.0;79.0;5.0;-3.0;-3.0;-8.0;-14.0;-10.0;-16.0;-6.0;35.0;3.0;10:00:00;1.0;FUR;JAH
AUE X ARM 05-11-2017;1.0;2017-11-05;15.0;43.0;38.0;-44.0;37.0;19.0;-13.0;4.0;6.0;2.0;36.0;1.0;48.0;28.0;18.0;11.0;5.0;2.0;-5.0;-25.0;-18.0;-9.0;4.0;12.0;-3.0;44.0;33.0;31.0;14.0;5.0;-1.0;-1.0;-2.0;5.0;5.0;-41.0;-48.0;-59.0;-41.0;-20.0;75.0;-1.0;-2.0;-3.0;-3.0;35.0;-33.0;-29.0;-22.0;-15.0;-11.0;-6.0;-5.0;22.0;2.0;-69.0;21.0;-43.0;-29.0;-22.0;-19.0;-12.0;-8.0;-6.0;-6.0;-86.0;-100.0;15.0;-100.0;-100.0;-100.0;-75.0;-32.0;-9.0;3.0;7.0;-18.0;-10.0;6.0;-4.0;68.0;37.0;18.0;30.0;-30.0;-16.0;-9.0;-49.0;-31.0;-23.0;-11.0;-65.0;1.0;10:30:00;0.0;ARM;AUE
