game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
ING X AUE 31-08-2018;2.0;2018-08-31;10.0;53.0;25.0;36.0;17.0;23.0;16.0;24.0;19.0;58.0;51.0;27.0;100.0;66.0;94.0;58.0;46.0;55.0;34.0;18.0;-21.0;-15.0;73.0;-66.0;-37.0;-39.0;-21.0;-15.0;-8.0;-8.0;-7.0;-86.0;-53.0;47.0;-27.0;-11.0;27.0;23.0;12.0;6.0;23.0;19.0;10.0;24.0;-19.0;91.0;-17.0;-21.0;-38.0;29.0;2.0;-3.0;1.0;8.0;3.0;2.0;100.0;1.0;1.0;2.0;-2.0;1.0;1.0;44.0;34.0;19.0;10.0;100.0;100.0;100.0;47.0;36.0;30.0;16.0;-32.0;44.0;24.0;21.0;58.0;100.0;75.0;50.0;38.0;21.0;8.0;10.0;-18.0;-34.0;-26.0;70.0;2.0;-178.0;3.0;14:30:00;1.0;AUE;ING
SCP X BOC 31-08-2018;2.0;2018-08-31;0.0;12.0;-41.0;-7.0;-7.0;-13.0;-32.0;-24.0;47.0;37.0;27.0;0.0;25.0;27.0;18.0;41.0;19.0;-36.0;-18.0;17.0;11.0;50.0;0.0;21.0;18.0;-9.0;-2.0;-7.0;11.0;68.0;45.0;73.0;43.0;34.0;24.0;26.0;17.0;13.0;8.0;35.0;-58.0;29.0;39.0;84.0;59.0;29.0;33.0;29.0;91.0;88.0;52.0;100.0;56.0;25.0;11.0;11.0;4.0;22.0;23.0;76.0;68.0;65.0;34.0;48.0;2.0;7.0;-1.0;-11.0;-1.0;2.0;-3.0;39.0;26.0;3.0;16.0;43.0;32.0;19.0;-2.0;-70.0;-28.0;-3.0;16.0;11.0;19.0;97.0;70.0;44.0;16.0;22.0;22.0;-2.0;2.0;14:30:00;0.0;BOC;SCP
ARM X JAH 01-09-2018;3.0;2018-09-01;2.0;49.0;31.0;35.0;99.0;73.0;100.0;91.0;91.0;45.0;43.0;-2.0;24.0;71.0;67.0;65.0;11.0;-11.0;-100.0;-65.0;-41.0;33.0;-42.0;7.0;-18.0;5.0;17.0;25.0;-39.0;-4.0;-15.0;-19.0;-16.0;-28.0;-11.0;-6.0;-9.0;-8.0;-36.0;-22.0;-21.0;-5.0;-16.0;-22.0;-15.0;-47.0;-13.0;-10.0;-89.0;-75.0;-83.0;-28.0;-12.0;-4.0;-62.0;-54.0;-26.0;-100.0;-80.0;-90.0;-33.0;67.0;31.0;19.0;13.0;7.0;-1.0;-5.0;-10.0;-5.0;-1.0;-8.0;-38.0;34.0;17.0;11.0;-13.0;6.0;100.0;56.0;36.0;83.0;83.0;65.0;34.0;16.0;5.0;0.0;68.0;91.0;44.0;67.0;5.0;09:00:00;1.0;JAH;ARM
DRE X HSV 01-09-2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DUI X FUR 01-09-2018;1.0;2018-09-01;-6.0;-16.0;-9.0;-4.0;-3.0;4.0;-11.0;-9.0;-11.0;11.0;6.0;-14.0;75.0;65.0;82.0;32.0;-38.0;-19.0;-1.0;-37.0;-22.0;19.0;-78.0;20.0;1.0;10.0;-7.0;32.0;20.0;33.0;54.0;40.0;50.0;-37.0;57.0;50.0;29.0;31.0;38.0;31.0;0.0;35.0;43.0;33.0;22.0;-13.0;46.0;92.0;30.0;-64.0;37.0;12.0;-11.0;-64.0;-73.0;-44.0;-21.0;-20.0;-34.0;-7.0;-24.0;-1.0;-15.0;-100.0;-100.0;-59.0;-91.0;-36.0;-39.0;28.0;27.0;58.0;-60.0;-12.0;-40.0;-38.0;-29.0;26.0;-9.0;41.0;-27.0;2.0;-67.0;60.0;19.0;33.0;23.0;8.0;-35.0;-8.0;-21.0;42.0;0.0;09:00:00;-1.0;FUR;DUI
HEI X D98 02-09-2018;1.0;2018-09-02;1.0;33.0;-79.0;-36.0;-62.0;-37.0;-68.0;-27.0;-34.0;-28.0;-9.0;1.0;-2.0;-26.0;41.0;16.0;22.0;20.0;14.0;36.0;87.0;53.0;1.0;21.0;30.0;-49.0;-19.0;73.0;34.0;25.0;24.0;47.0;21.0;-4.0;1.0;-4.0;-15.0;-7.0;-3.0;41.0;-19.0;-44.0;-41.0;-36.0;-24.0;-4.0;-26.0;-9.0;6.0;4.0;6.0;7.0;41.0;19.0;13.0;16.0;-7.0;7.0;-54.0;-41.0;-70.0;-45.0;-74.0;-51.0;-32.0;59.0;34.0;52.0;24.0;25.0;15.0;12.0;29.0;46.0;60.0;51.0;33.0;30.0;36.0;-35.0;-15.0;-85.0;-57.0;-36.0;-51.0;43.0;-115.0;-62.0;-29.0;5.0;30.0;-53.0;0.0;09:30:00;-1.0;D98;HEI
STP X KOL 02-09-2018;5.0;2018-09-02;-10.0;-5.0;-17.0;-58.0;-35.0;43.0;33.0;20.0;53.0;32.0;21.0;-22.0;77.0;46.0;15.0;14.0;32.0;3.0;90.0;44.0;81.0;49.0;-15.0;17.0;50.0;49.0;17.0;52.0;32.0;-117.0;-63.0;-8.0;30.0;-20.0;-13.0;-11.0;-7.0;-12.0;-15.0;-8.0;-68.0;-8.0;6.0;31.0;79.0;-76.0;64.0;61.0;35.0;-88.0;-46.0;-17.0;-8.0;35.0;-121.0;-65.0;-49.0;-45.0;-58.0;-16.0;-8.0;-58.0;-54.0;86.0;44.0;35.0;100.0;-33.0;65.0;28.0;14.0;63.0;27.0;7.0;9.0;13.0;10.0;5.0;-29.0;56.0;26.0;14.0;5.0;-6.0;12.0;11.0;3.0;12.0;8.0;-9.0;19.0;42.0;3.0;09:30:00;-1.0;KOL;STP
SAN X UNB 02-09-2018;0.0;2018-09-02;4.0;19.0;8.0;-4.0;42.0;22.0;18.0;-28.0;22.0;-6.0;33.0;13.0;13.0;-29.0;-1.0;2.0;-5.0;8.0;19.0;-20.0;6.0;-41.0;11.0;-25.0;-41.0;-25.0;58.0;22.0;14.0;4.0;-26.0;-45.0;-31.0;-11.0;-9.0;-3.0;23.0;-29.0;12.0;2.0;-28.0;16.0;-27.0;-3.0;-9.0;-1.0;-3.0;12.0;44.0;48.0;60.0;31.0;-17.0;15.0;8.0;4.0;-4.0;-12.0;62.0;41.0;8.0;-23.0;-6.0;18.0;-7.0;-4.0;26.0;27.0;4.0;-46.0;-18.0;-33.0;-18.0;28.0;27.0;19.0;20.0;-32.0;14.0;-22.0;-67.0;-37.0;29.0;16.0;-16.0;-2.0;-2.0;6.0;-15.0;13.0;-41.0;26.0;0.0;09:30:00;0.0;UNB;SAN
HKI X MAG 03-09-2018;1.0;2018-09-03;9.0;31.0;18.0;-42.0;-17.0;-15.0;-23.0;33.0;9.0;-8.0;-5.0;16.0;-6.0;-51.0;-25.0;-10.0;-7.0;-14.0;53.0;30.0;22.0;37.0;16.0;52.0;24.0;45.0;30.0;32.0;81.0;57.0;32.0;35.0;6.0;10.0;-28.0;-28.0;-57.0;-36.0;-21.0;-35.0;2.0;-29.0;-10.0;8.0;7.0;15.0;13.0;53.0;40.0;27.0;46.0;53.0;27.0;10.0;9.0;10.0;13.0;7.0;-32.0;-11.0;-14.0;12.0;-6.0;-33.0;-43.0;-18.0;27.0;11.0;31.0;84.0;47.0;43.0;25.0;22.0;82.0;36.0;-31.0;12.0;10.0;9.0;14.0;-29.0;24.0;33.0;25.0;-16.0;-2.0;106.0;58.0;32.0;45.0;-52.0;2.0;16:30:00;1.0;MAG;HKI
DRE X HSV 18-09-2018;1.0;2018-09-18;-3.0;63.0;18.0;48.0;23.0;24.0;4.0;-10.0;-15.0;-14.0;-19.0;-3.0;35.0;8.0;-6.0;-6.0;-7.0;-28.0;-16.0;-20.0;-8.0;-1.0;-4.0;9.0;-6.0;-10.0;-10.0;-11.0;-43.0;-100.0;-75.0;-68.0;-83.0;-5.0;-46.0;-17.0;68.0;36.0;-38.0;54.0;-62.0;26.0;10.0;40.0;18.0;-5.0;40.0;19.0;-22.0;-29.0;-27.0;-34.0;-36.0;-34.0;-43.0;-1.0;-5.0;2.0;2.0;-35.0;-87.0;70.0;-15.0;-11.0;-53.0;-100.0;-85.0;-47.0;-74.0;-53.0;40.0;37.0;48.0;16.0;10.0;2.0;16.0;5.0;-33.0;12.0;40.0;29.0;43.0;76.0;42.0;52.0;40.0;26.0;9.0;-38.0;-7.0;-92.0;0.0;14:30:00;-1.0;HSV;DRE
UNB X DUI 14-09-2018;2.0;2018-09-14;7.0;34.0;19.0;16.0;10.0;6.0;1.0;1.0;1.0;1.0;1.0;26.0;1.0;8.0;10.0;14.0;11.0;9.0;7.0;-9.0;10.0;9.0;-42.0;5.0;3.0;30.0;25.0;19.0;-40.0;-15.0;11.0;46.0;51.0;-15.0;19.0;4.0;-29.0;-39.0;-20.0;78.0;37.0;4.0;11.0;5.0;1.0;-1.0;-3.0;29.0;63.0;61.0;34.0;19.0;7.0;-2.0;-27.0;-59.0;-8.0;35.0;-3.0;-6.0;-42.0;-12.0;-15.0;-2.0;-2.0;12.0;-15.0;-50.0;-23.0;-15.0;9.0;-14.0;-4.0;-3.0;5.0;-23.0;-89.0;-63.0;-27.0;-40.0;-29.0;-18.0;-1.0;-81.0;-44.0;73.0;29.0;16.0;-25.0;-16.0;8.0;102.0;2.0;14:30:00;0.0;DUI;UNB
JAH X DRE 14-09-2018;2.0;2018-09-14;-10.0;20.0;36.0;12.0;22.0;91.0;52.0;58.0;27.0;26.0;8.0;39.0;-8.0;-3.0;-1.0;-8.0;-47.0;-33.0;-69.0;-72.0;-15.0;60.0;23.0;34.0;-31.0;-8.0;20.0;5.0;3.0;42.0;38.0;25.0;-16.0;27.0;-17.0;62.0;30.0;22.0;16.0;-2.0;29.0;33.0;42.0;30.0;22.0;17.0;28.0;71.0;47.0;7.0;-39.0;43.0;12.0;34.0;-42.0;19.0;8.0;22.0;74.0;41.0;26.0;55.0;36.0;23.0;41.0;10.0;10.0;-3.0;16.0;9.0;32.0;28.0;-50.0;20.0;8.0;5.0;13.0;18.0;34.0;11.0;-25.0;-11.0;23.0;13.0;11.0;7.0;9.0;-4.0;-8.0;26.0;-6.0;-64.0;0.0;14:30:00;-1.0;DRE;JAH
D98 X SAN 15-09-2018;1.0;2018-09-15;-1.0;18.0;-79.0;-45.0;-25.0;29.0;-42.0;-21.0;-8.0;-13.0;-31.0;-1.0;-12.0;12.0;-10.0;-30.0;-37.0;-20.0;-10.0;-3.0;-36.0;-17.0;-7.0;-6.0;34.0;60.0;39.0;11.0;31.0;21.0;49.0;29.0;44.0;-26.0;11.0;-33.0;-31.0;-42.0;-28.0;-17.0;36.0;-16.0;-90.0;-61.0;-26.0;-50.0;-7.0;-2.0;49.0;44.0;28.0;21.0;27.0;16.0;27.0;44.0;-18.0;38.0;28.0;48.0;33.0;10.0;-6.0;47.0;57.0;48.0;24.0;-20.0;-20.0;42.0;62.0;59.0;31.0;-55.0;-18.0;-6.0;-6.0;11.0;-7.0;38.0;17.0;-99.0;-52.0;-25.0;-21.0;27.0;21.0;19.0;83.0;37.0;96.0;62.0;1.0;09:00:00;0.0;SAN;D98
HSV X HEI 15-09-2018;2.0;2018-09-15;5.0;-25.0;-44.0;-26.0;-9.0;15.0;20.0;18.0;-32.0;-5.0;7.0;6.0;-36.0;-42.0;32.0;2.0;9.0;46.0;35.0;74.0;53.0;32.0;-31.0;20.0;74.0;43.0;39.0;26.0;33.0;-19.0;-65.0;49.0;-26.0;-5.0;-11.0;5.0;46.0;39.0;32.0;16.0;28.0;-30.0;-5.0;25.0;32.0;7.0;39.0;41.0;28.0;25.0;6.0;41.0;64.0;45.0;33.0;85.0;8.0;100.0;100.0;82.0;55.0;-30.0;-73.0;-75.0;-40.0;-20.0;-59.0;11.0;-20.0;51.0;-35.0;11.0;57.0;88.0;59.0;55.0;73.0;68.0;15.0;43.0;76.0;100.0;96.0;100.0;52.0;-46.0;-11.0;-5.0;-2.0;39.0;5.0;11.0;3.0;09:00:00;1.0;HEI;HSV
FUR X HKI 15-09-2018;1.0;2018-09-15;-10.0;-45.0;-49.0;-97.0;-70.0;-56.0;-75.0;-46.0;-26.0;-18.0;-27.0;-17.0;-16.0;-22.0;-48.0;-2.0;4.0;7.0;-16.0;-9.0;-19.0;-18.0;-16.0;-18.0;-33.0;-19.0;19.0;8.0;-8.0;1.0;31.0;-33.0;-14.0;-12.0;-40.0;-16.0;-16.0;54.0;61.0;-7.0;-1.0;5.0;-12.0;-10.0;-7.0;-15.0;-32.0;-25.0;40.0;10.0;38.0;-53.0;-21.0;-56.0;-2.0;38.0;-21.0;12.0;78.0;45.0;50.0;31.0;25.0;40.0;39.0;10.0;-8.0;-6.0;3.0;5.0;18.0;-18.0;28.0;-42.0;-15.0;33.0;6.0;13.0;15.0;16.0;-45.0;-48.0;-31.0;27.0;1.0;-19.0;-10.0;-60.0;-36.0;-10.0;-31.0;77.0;4.0;09:00:00;1.0;HKI;FUR
KOL X SCP 16-09-2018;5.0;2018-09-16;-17.0;-48.0;-30.0;40.0;-12.0;-38.0;-16.0;-4.0;56.0;37.0;39.0;-12.0;82.0;54.0;28.0;30.0;54.0;74.0;44.0;39.0;-30.0;-39.0;-5.0;-60.0;-83.0;-74.0;-65.0;-36.0;-2.0;54.0;85.0;15.0;-38.0;4.0;-12.0;39.0;19.0;50.0;29.0;-89.0;-5.0;-46.0;62.0;33.0;62.0;-31.0;85.0;58.0;37.0;48.0;68.0;38.0;2.0;1.0;-18.0;-13.0;20.0;-23.0;25.0;7.0;15.0;64.0;74.0;51.0;-77.0;-33.0;-21.0;3.0;-13.0;-19.0;-100.0;-100.0;-100.0;-100.0;-79.0;-25.0;-8.0;-1.0;5.0;23.0;51.0;94.0;100.0;100.0;100.0;100.0;52.0;9.0;-32.0;-11.0;-100.0;-34.0;3.0;09:30:00;-1.0;SCP;KOL
AUE X STP 16-09-2018;1.0;2018-09-16;10.0;-20.0;19.0;100.0;78.0;54.0;27.0;-27.0;-97.0;-52.0;-13.0;10.0;29.0;15.0;6.0;-29.0;16.0;-21.0;-65.0;-37.0;-14.0;19.0;10.0;10.0;100.0;100.0;71.0;43.0;50.0;32.0;20.0;11.0;5.0;54.0;-1.0;-16.0;-7.0;34.0;20.0;4.0;15.0;-22.0;-2.0;21.0;6.0;56.0;-47.0;-21.0;-11.0;-6.0;-1.0;4.0;13.0;-13.0;-5.0;13.0;43.0;-10.0;-5.0;28.0;12.0;4.0;-19.0;-32.0;-53.0;-11.0;7.0;19.0;11.0;12.0;51.0;36.0;22.0;-22.0;68.0;4.0;9.0;-37.0;5.0;-8.0;-9.0;35.0;-53.0;-20.0;-15.0;53.0;14.0;-12.0;-5.0;-45.0;-8.0;-36.0;3.0;09:30:00;1.0;STP;AUE
BOC X ING 16-09-2018;0.0;2018-09-16;22.0;24.0;15.0;63.0;74.0;100.0;80.0;46.0;22.0;18.0;-7.0;28.0;85.0;47.0;69.0;36.0;8.0;21.0;49.0;25.0;11.0;3.0;57.0;-17.0;-7.0;-1.0;51.0;36.0;27.0;28.0;19.0;11.0;25.0;75.0;8.0;-4.0;-4.0;-8.0;-13.0;16.0;22.0;19.0;17.0;29.0;16.0;46.0;11.0;13.0;13.0;-8.0;-20.0;-68.0;-16.0;76.0;71.0;46.0;59.0;79.0;50.0;29.0;100.0;65.0;45.0;65.0;72.0;28.0;24.0;39.0;17.0;13.0;30.0;21.0;68.0;54.0;38.0;27.0;38.0;100.0;18.0;94.0;61.0;87.0;56.0;63.0;39.0;46.0;22.0;73.0;66.0;45.0;100.0;;6.0;09:30:00;1.0;ING;BOC
MAG X ARM 17-09-2018;0.0;2018-09-17;0.0;-8.0;-18.0;-15.0;-62.0;-36.0;-23.0;-38.0;-62.0;-34.0;-48.0;-40.0;-29.0;-8.0;-2.0;-5.0;2.0;-12.0;-4.0;55.0;35.0;53.0;-17.0;54.0;29.0;-20.0;40.0;8.0;-28.0;-26.0;-13.0;-55.0;-15.0;-16.0;-45.0;-27.0;30.0;12.0;7.0;7.0;;31.0;19.0;25.0;9.0;-13.0;-15.0;-39.0;-41.0;-100.0;-65.0;-37.0;-33.0;-63.0;-50.0;-32.0;9.0;-14.0;-21.0;37.0;32.0;19.0;11.0;59.0;37.0;21.0;12.0;4.0;48.0;21.0;18.0;7.0;-24.0;-43.0;-39.0;-49.0;-72.0;-32.0;45.0;-20.0;16.0;5.0;-19.0;-36.0;-40.0;-35.0;-25.0;-17.0;-57.0;6.0;-9.0;38.0;0.0;16:30:00;0.0;ARM;MAG
ING X STP 21-09-2018;1.0;2018-09-21;5.0;16.0;8.0;-4.0;8.0;-14.0;-9.0;-22.0;-29.0;-24.0;-23.0;6.0;-8.0;26.0;-24.0;11.0;20.0;48.0;36.0;63.0;43.0;21.0;8.0;82.0;78.0;33.0;22.0;17.0;8.0;-7.0;18.0;9.0;6.0;7.0;3.0;-27.0;23.0;40.0;100.0;73.0;;84.0;45.0;23.0;53.0;7.0;41.0;20.0;-52.0;51.0;18.0;-27.0;-11.0;-52.0;-69.0;-37.0;5.0;37.0;19.0;19.0;18.0;14.0;11.0;9.0;10.0;11.0;11.0;4.0;41.0;27.0;71.0;47.0;31.0;13.0;-8.0;-4.0;-22.0;-17.0;-20.0;-12.0;7.0;5.0;-66.0;-25.0;-57.0;40.0;-5.0;20.0;-22.0;-18.0;14.0;67.0;0.0;14:30:00;-1.0;STP;ING
SAN X KOL 21-09-2018;2.0;2018-09-21;-3.0;-1.0;-16.0;-10.0;-2.0;48.0;23.0;44.0;37.0;13.0;35.0;31.0;17.0;6.0;-5.0;-19.0;-87.0;-55.0;-66.0;-39.0;-16.0;5.0;11.0;17.0;8.0;5.0;11.0;16.0;8.0;78.0;96.0;55.0;31.0;2.0;18.0;-19.0;-12.0;-16.0;-35.0;-57.0;-38.0;-57.0;-17.0;11.0;1.0;11.0;1.0;12.0;1.0;-19.0;-25.0;-100.0;-70.0;-19.0;-1.0;-6.0;8.0;15.0;48.0;19.0;10.0;7.0;15.0;5.0;3.0;21.0;13.0;2.0;30.0;12.0;2.0;-9.0;-5.0;-11.0;-13.0;18.0;12.0;28.0;1.0;22.0;13.0;-41.0;-35.0;-51.0;-30.0;-19.0;-5.0;-1.0;12.0;-1.0;9.0;-9.0;0.0;14:30:00;-1.0;KOL;SAN
ARM X UNB 22-09-2018;1.0;2018-09-22;17.0;9.0;9.0;9.0;9.0;57.0;32.0;9.0;-12.0;-4.0;-2.0;14.0;9.0;19.0;46.0;23.0;38.0;3.0;1.0;-1.0;13.0;10.0;12.0;11.0;-31.0;-54.0;37.0;1.0;-4.0;-1.0;3.0;4.0;-81.0;11.0;-89.0;-64.0;-51.0;-21.0;17.0;-90.0;-12.0;-2.0;-1.0;-2.0;-2.0;10.0;-2.0;2.0;1.0;-1.0;-3.0;7.0;26.0;52.0;47.0;34.0;9.0;26.0;100.0;56.0;45.0;8.0;99.0;51.0;35.0;2.0;2.0;9.0;-5.0;17.0;-32.0;-65.0;-38.0;-7.0;-5.0;1.0;3.0;43.0;9.0;24.0;-19.0;-2.0;-6.0;-20.0;-21.0;11.0;-2.0;-2.0;-2.0;9.0;-25.0;-10.0;1.0;09:00:00;0.0;UNB;ARM
DRE X D98 22-09-2018;1.0;2018-09-22;5.0;-42.0;-43.0;-33.0;-14.0;-17.0;-2.0;7.0;-8.0;2.0;-88.0;6.0;-70.0;-42.0;-22.0;-11.0;-4.0;-15.0;-18.0;-7.0;5.0;71.0;46.0;36.0;14.0;-24.0;34.0;3.0;-12.0;23.0;-16.0;-33.0;-35.0;20.0;-87.0;-71.0;-39.0;-14.0;34.0;1.0;21.0;-9.0;-16.0;-19.0;-39.0;5.0;-23.0;-27.0;-8.0;-7.0;4.0;57.0;70.0;44.0;86.0;42.0;10.0;17.0;89.0;37.0;11.0;-45.0;-81.0;-100.0;-83.0;-62.0;-41.0;3.0;-26.0;-15.0;15.0;-7.0;7.0;7.0;48.0;42.0;15.0;-19.0;-11.0;-1.0;-23.0;-15.0;-11.0;-17.0;-20.0;-25.0;22.0;32.0;15.0;-21.0;29.0;31.0;4.0;09:00:00;1.0;D98;DRE
HKI X BOC 22-09-2018;2.0;2018-09-22;5.0;13.0;-21.0;-96.0;-61.0;-53.0;-27.0;34.0;58.0;-107.0;-8.0;39.0;-4.0;-4.0;-4.0;6.0;-29.0;-18.0;75.0;30.0;26.0;14.0;50.0;4.0;-6.0;-6.0;-8.0;30.0;29.0;69.0;45.0;35.0;-68.0;67.0;-33.0;-27.0;-21.0;-17.0;9.0;41.0;;28.0;21.0;77.0;95.0;100.0;100.0;54.0;34.0;16.0;-11.0;-5.0;6.0;68.0;53.0;35.0;83.0;53.0;31.0;15.0;10.0;44.0;-113.0;-38.0;-7.0;-41.0;29.0;49.0;8.0;14.0;-11.0;4.0;-18.0;20.0;25.0;100.0;62.0;47.0;56.0;36.0;-20.0;-2.0;5.0;9.0;11.0;-14.0;53.0;34.0;17.0;25.0;22.0;133.0;2.0;09:00:00;0.0;BOC;HKI
HEI X FUR 23-09-2018;0.0;2018-09-23;-5.0;-18.0;-16.0;-23.0;-39.0;-24.0;40.0;11.0;5.0;-21.0;-22.0;37.0;-9.0;-5.0;-5.0;30.0;15.0;-50.0;-43.0;-23.0;-63.0;-33.0;10.0;-11.0;-6.0;9.0;11.0;25.0;14.0;7.0;-5.0;-7.0;25.0;7.0;9.0;14.0;14.0;39.0;92.0;3.0;-9.0;4.0;22.0;-39.0;-76.0;-6.0;-48.0;-32.0;-24.0;65.0;99.0;80.0;46.0;-55.0;-8.0;38.0;-13.0;15.0;16.0;46.0;31.0;13.0;-18.0;-16.0;89.0;48.0;75.0;-26.0;52.0;90.0;36.0;13.0;-4.0;-5.0;-22.0;-22.0;16.0;-2.0;-21.0;100.0;53.0;37.0;-26.0;-6.0;-12.0;-6.0;-5.0;50.0;7.0;-19.0;10.0;40.0;2.0;09:30:00;1.0;FUR;HEI
HSV X JAH 23-09-2018;5.0;2018-09-23;12.0;15.0;12.0;-51.0;-19.0;-40.0;-16.0;15.0;8.0;26.0;21.0;10.0;34.0;22.0;-74.0;-34.0;-18.0;-12.0;10.0;9.0;45.0;33.0;-17.0;6.0;32.0;46.0;28.0;24.0;7.0;-35.0;-17.0;-7.0;-1.0;6.0;75.0;100.0;72.0;63.0;7.0;-7.0;38.0;30.0;4.0;-12.0;-22.0;9.0;-14.0;-16.0;18.0;39.0;-47.0;-35.0;51.0;9.0;-30.0;-100.0;11.0;-66.0;-7.0;7.0;11.0;60.0;44.0;62.0;51.0;71.0;42.0;13.0;32.0;-17.0;57.0;54.0;45.0;56.0;-65.0;-55.0;-100.0;-58.0;15.0;-37.0;-11.0;42.0;-37.0;19.0;13.0;17.0;11.0;-23.0;-4.0;19.0;7.0;0.0;0.0;09:30:00;-1.0;JAH;HSV
DUI X AUE 23-09-2018;2.0;2018-09-23;4.0;-85.0;-53.0;-32.0;-18.0;-31.0;-11.0;-7.0;-4.0;136.0;67.0;11.0;35.0;31.0;13.0;-14.0;8.0;-2.0;-5.0;-20.0;-16.0;12.0;27.0;19.0;24.0;75.0;40.0;3.0;14.0;-27.0;-9.0;38.0;29.0;36.0;15.0;41.0;100.0;69.0;44.0;44.0;3.0;4.0;-51.0;-31.0;-90.0;37.0;-100.0;-96.0;-72.0;-35.0;50.0;38.0;29.0;-48.0;-2.0;33.0;54.0;27.0;11.0;14.0;5.0;50.0;25.0;22.0;23.0;6.0;-13.0;31.0;35.0;5.0;41.0;37.0;31.0;100.0;92.0;98.0;57.0;30.0;11.0;16.0;7.0;2.0;3.0;-32.0;-44.0;-67.0;-20.0;35.0;16.0;-5.0;-17.0;116.0;1.0;09:30:00;-1.0;AUE;DUI
SCP X MAG 23-09-2018;4.0;2018-09-23;1.0;72.0;46.0;50.0;34.0;21.0;19.0;9.0;7.0;19.0;17.0;-80.0;24.0;-71.0;-38.0;-29.0;37.0;12.0;9.0;-81.0;-41.0;-22.0;92.0;-46.0;-34.0;-51.0;-16.0;19.0;83.0;76.0;45.0;11.0;-5.0;31.0;-5.0;-18.0;-22.0;-36.0;-42.0;-20.0;-12.0;-32.0;-28.0;-45.0;-28.0;15.0;-18.0;9.0;-2.0;-2.0;-23.0;-17.0;-45.0;-8.0;-8.0;3.0;21.0;-2.0;-2.0;78.0;5.0;-55.0;-31.0;-42.0;-9.0;-17.0;-11.0;76.0;-3.0;10.0;48.0;2.0;2.0;3.0;41.0;29.0;98.0;56.0;38.0;89.0;51.0;43.0;-81.0;-31.0;-2.0;-10.0;11.0;-11.0;15.0;22.0;-23.0;-77.0;4.0;09:30:00;0.0;MAG;SCP
KOL X ING 25-09-2018;1.0;2018-09-25;7.0;16.0;100.0;67.0;62.0;1.0;-13.0;-38.0;-15.0;66.0;73.0;6.0;90.0;66.0;72.0;47.0;-33.0;-1.0;28.0;17.0;77.0;54.0;17.0;69.0;41.0;30.0;13.0;7.0;-10.0;20.0;40.0;26.0;18.0;13.0;11.0;7.0;-10.0;-3.0;-80.0;-65.0;;-100.0;-67.0;-33.0;-74.0;-16.0;-52.0;-42.0;-25.0;32.0;-41.0;-64.0;-29.0;-10.0;-1.0;2.0;-4.0;-99.0;-58.0;-37.0;-56.0;-47.0;-48.0;-24.0;48.0;37.0;26.0;-3.0;48.0;100.0;62.0;36.0;22.0;2.0;-100.0;-64.0;-62.0;-25.0;-3.0;41.0;41.0;100.0;70.0;72.0;74.0;100.0;60.0;25.0;-137.0;2.0;-85.0;-18.0;2.0;14:30:00;1.0;ING;KOL
UNB X HKI 25-09-2018;0.0;2018-09-25;-43.0;-4.0;-6.0;-19.0;-4.0;7.0;33.0;17.0;8.0;-93.0;-70.0;-19.0;-49.0;-54.0;48.0;11.0;-39.0;-25.0;-16.0;-25.0;-18.0;-13.0;30.0;-49.0;-29.0;-16.0;20.0;7.0;9.0;-8.0;-8.0;18.0;7.0;8.0;-52.0;-69.0;-28.0;-17.0;36.0;40.0;81.0;4.0;4.0;6.0;61.0;-7.0;40.0;29.0;15.0;-11.0;-13.0;-11.0;-7.0;-13.0;-7.0;32.0;-2.0;18.0;6.0;34.0;15.0;33.0;-50.0;-29.0;-31.0;-14.0;-8.0;1.0;-6.0;-18.0;14.0;32.0;-25.0;31.0;93.0;39.0;11.0;16.0;-3.0;13.0;5.0;-59.0;-27.0;-48.0;-22.0;61.0;33.0;22.0;18.0;-14.0;3.0;111.0;2.0;14:30:00;1.0;HKI;UNB
