game;accuratePass;aerialDuels;challengeLost;disabled;dispossessed;fouls;goalAssist;goals;goodHighClaim;groundDuels;id;interceptionWon;keyPass;minutesPlayed;name;national;offsides;outfielderBlock;position;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;touches;wasFouled
CRY X LIV 2016-10-29;30 (71%);5 (3);;;0;4;;;;13 (8);39183;1;0;90';Joel Ward;False;;1;D;;6.7;;;J. Ward;0;0;0;crystal-palace;CRY;7;Crystal Palace;3;3 (2);3 (0);18 (11);6 (0);30 (71%);4;77;3
CRY X LIV 2016-10-29;19 (45%);0 (0);;;;0;;;0;0 (0);27029;0;0;90';Steve Mandanda;False;;0;G;1;6.7;1 (1);6;S. Mandanda;0;0;0;crystal-palace;CRY;7;Crystal Palace;1;0 (0);0 (0);0 (0);39 (16);19 (45%);0;53;0
CRY X LIV 2016-10-29;30 (81%);5 (3);;;0;0;;;;1 (1);20278;0;1;90';Scott Dann;False;;1;D;;6.7;;;S. Dann;0;0;0;crystal-palace;CRY;7;Crystal Palace;6;0 (0);0 (0);6 (4);12 (7);30 (81%);1;47;0
CRY X LIV 2016-10-29;17 (43%);0 (0);;;;0;;;2;1 (1);174135;0;0;90';Loris Karius;False;;0;G;0;6.6;1 (0);4;L. Karius;0;0;0;liverpool;LIV;44;Liverpool;0;0 (0);0 (0);1 (1);26 (4);17 (43%);0;50;1
CRY X LIV 2016-10-29;3 (100%);0 (0);;;0;0;;;;1 (1);27771;0;0;4';Fraizer Campbell;False;;0;F;;6.6;;;F. Campbell;0;0;0;crystal-palace;CRY;7;Crystal Palace;0;0 (0);0 (0);1 (1);0 (0);3 (100%);0;5;1
CRY X LIV 2016-10-29;19 (67%);2 (0);1;;2;0;;;;7 (3);17054;1;0;76';Adam Lallana;False;;0;M;;6.6;;;A. Lallana;0;0;1;liverpool;LIV;44;Liverpool;0;1 (0);0 (0);9 (3);1 (0);19 (67%);3;44;0
CRY X LIV 2016-10-29;21 (75%);0 (0);;;8;0;1;;;20 (12);111850;2;2;90';Wilfried Zaha;False;1;0;M;;6.5;;;W. Zaha;0;0;1;crystal-palace;CRY;7;Crystal Palace;0;7 (7);3 (2);20 (12);1 (1);21 (75%);5;68;0
CRY X LIV 2016-10-29;9 (75%);0 (0);;;0;1;;;;2 (0);47992;1;0;24';Andros Townsend;False;1;0;M;;6.4;;;A. Townsend;0;0;0;crystal-palace;CRY;7;Crystal Palace;1;1 (0);1 (0);2 (0);0 (0);9 (75%);0;20;0
CRY X LIV 2016-10-29;22 (71%);2 (0);;;0;0;;;;2 (1);43215;0;1;90';Nathaniel Clyne;False;1;0;D;;6.4;;;N. Clyne;0;0;0;liverpool;LIV;44;Liverpool;5;1 (0);4 (0);4 (1);1 (0);22 (71%);1;57;0
CRY X LIV 2016-10-29;8 (88%);0 (0);1;;0;0;;;;2 (1);22126;0;0;14';Georginio Wijnaldum;False;;0;M;;6.4;;;G. Wijnaldum;0;0;0;liverpool;LIV;44;Liverpool;0;0 (0);0 (0);2 (1);0 (0);8 (88%);0;11;1
CRY X LIV 2016-10-29;17 (70%);2 (2);;;2;0;;;;3 (1);9921;1;1;74';Joe Ledley;False;;0;M;;6.2;;;J. Ledley;0;0;0;crystal-palace;CRY;7;Crystal Palace;1;0 (0);1 (0);5 (3);1 (0);17 (70%);1;32;0
CRY X LIV 2016-10-29;27 (77%);5 (4);1;;0;3;;;;5 (1);39472;1;0;90';Martin Kelly;False;;0;D;;6.0;;;M. Kelly;0;0;0;crystal-palace;CRY;7;Crystal Palace;9;1 (1);2 (0);10 (5);4 (2);27 (77%);0;65;0
CRY X LIV 2016-10-29;15 (65%);1 (1);2;;2;1;;;;6 (1);38639;1;0;66';Chung-yong Lee;False;;0;M;;5.8;;;C. Y. Lee;0;0;0;crystal-palace;CRY;7;Crystal Palace;0;0 (0);0 (0);7 (2);3 (1);15 (65%);1;34;0
CRY X LIV 2016-10-29;1 (50%);1 (1);;;0;0;;;;1 (1);190399;0;0;1';Divock Origi;False;;0;F;;–;;;D. Origi;0;0;0;liverpool;LIV;44;Liverpool;0;0 (0);0 (0);2 (2);0 (0);1 (50%);0;4;1
CRY X LIV 2016-10-29;3 (100%);0 (0);;;0;0;;;;0 (0);10122;0;0;1';Ragnar Klavan;False;;0;D;;–;;;R. Klavan;0;0;0;liverpool;LIV;44;Liverpool;0;0 (0);0 (0);0 (0);0 (0);3 (100%);0;3;0
EVE X WES 2016-10-30;20 (74%);5 (1);;False;0;1;1;1;;8 (6);78893;0;2;90';Romelu Lukaku;False;2;0;F;;9.1;;;R. Lukaku;1;1;2;everton;EVE;48;Everton;0;6 (5);1 (1);13 (7);2 (2);20 (74%);0;42;1
EVE X WES 2016-10-30;29 (78%);3 (2);2;False;1;1;;1;;8 (4);98435;1;3;87';Ross Barkley;False;;0;M;;7.9;;;R. Barkley;2;1;2;everton;EVE;48;Everton;0;1 (1);1 (0);11 (6);7 (5);29 (78%);2;54;1
EVE X WES 2016-10-30;16 (55%);0 (0);;False;;0;;;2;0 (0);93796;0;0;90';Joel Robles;False;;0;G;0;7.5;0 (0);3;J. Robles;0;0;0;everton;EVE;48;Everton;0;0 (0);0 (0);0 (0);23 (10);16 (55%);0;39;0
EVE X WES 2016-10-30;33 (84%);0 (0);1;False;1;0;;;;7 (5);76632;1;0;90';Séamus Coleman;False;;1;D;;7.3;;;S. Coleman;0;0;1;everton;EVE;48;Everton;1;1 (1);3 (0);7 (5);3 (0);33 (84%);3;58;1
EVE X WES 2016-10-30;18 (81%);6 (1);1;;3;3;;;;18 (9);47772;3;3;90';Michail Antonio;False;1;1;F;;7.3;;;M. Antonio;0;1;1;west-ham-united;WES;37;West Ham United;2;6 (4);2 (1);24 (10);2 (0);18 (81%);1;56;4
EVE X WES 2016-10-30;38 (73%);1 (1);2;False;0;2;;;;6 (2);544;0;2;90';Gareth Barry;False;;3;M;;7.3;;;G. Barry;0;1;0;everton;EVE;48;Everton;2;0 (0);0 (0);7 (3);13 (6);38 (73%);1;61;1
EVE X WES 2016-10-30;34 (91%);5 (3);1;False;0;0;;;;3 (2);252313;2;0;90';Ramiro Funes Mori;False;;0;D;;7.2;;;R. F. Mori;0;1;0;everton;EVE;48;Everton;3;0 (0);0 (0);8 (5);3 (2);34 (91%);1;46;1
EVE X WES 2016-10-30;25 (75%);2 (2);;False;1;3;;;;9 (5);109064;0;1;90';Bryan Oviedo;False;;1;D;;7.2;;;B. Oviedo;0;0;0;everton;EVE;48;Everton;2;1 (1);1 (0);11 (7);4 (0);25 (75%);3;51;1
EVE X WES 2016-10-30;17 (81%);2 (1);;False;2;1;1;;;10 (7);46620;0;2;83';Yannick Bolasie;False;;0;M;;7.2;;;Y. Bolasie;3;0;0;everton;EVE;48;Everton;1;3 (3);6 (0);12 (8);1 (0);17 (81%);1;46;3
EVE X WES 2016-10-30;38 (92%);2 (2);;False;0;2;;;;2 (0);20204;2;0;90';Ashley Williams;False;;0;D;;7.1;;;A. Williams;0;0;0;everton;EVE;48;Everton;9;0 (0);0 (0);4 (2);6 (5);38 (92%);0;53;0
EVE X WES 2016-10-30;30 (90%);0 (0);2;;0;1;;;;4 (2);220315;2;2;78';Manuel Lanzini;False;;0;F;;6.9;;;M. Lanzini;1;2;0;west-ham-united;WES;37;West Ham United;0;1 (1);1 (0);4 (2);0 (0);30 (90%);0;46;1
EVE X WES 2016-10-30;39 (84%);3 (3);;;1;1;;;;4 (2);21164;2;1;90';Angelo Ogbonna;False;;1;D;;6.9;;;A. Ogbonna;0;0;0;west-ham-united;WES;37;West Ham United;4;0 (0);0 (0);7 (5);5 (2);39 (84%);2;57;0
EVE X WES 2016-10-30;37 (86%);3 (1);3;;0;2;;;;11 (7);14120;2;0;90';Winston Reid;False;;2;D;;6.9;;;W. Reid;0;0;0;west-ham-united;WES;37;West Ham United;6;1 (1);0 (0);14 (8);7 (5);37 (86%);1;63;5
EVE X WES 2016-10-30;2 (100%);0 (0);;False;0;0;;;;2 (2);9692;0;0;3';Aaron Lennon;False;;0;M;;6.9;;;A. Lennon;0;0;0;everton;EVE;48;Everton;0;1 (1);0 (0);2 (2);0 (0);2 (100%);1;4;0
EVE X WES 2016-10-30;53 (86%);1 (1);2;False;0;3;;;;7 (2);106337;5;1;90';Idrissa Gueye;False;;1;M;;6.8;;;I. Gueye;1;0;0;everton;EVE;48;Everton;1;0 (0);0 (0);8 (3);0 (0);53 (86%);1;74;1
EVE X WES 2016-10-30;21 (60%);0 (0);;;;0;;;4;0 (0);50539;0;0;90';Adrián;False;;0;G;0;6.8;0 (0);4;Adrián;0;0;0;west-ham-united;WES;37;West Ham United;1;0 (0);0 (0);0 (0);19 (6);21 (60%);0;49;0
EVE X WES 2016-10-30;20 (74%);1 (0);;;1;1;;;;8 (6);46799;0;0;60';Pedro Obiang;False;;0;M;;6.8;;;P. Obiang;0;1;0;west-ham-united;WES;37;West Ham United;1;2 (2);1 (0);9 (6);2 (0);20 (74%);1;41;3
EVE X WES 2016-10-30;13 (81%);0 (0);1;False;1;1;;;;5 (2);3593;0;3;72';Kevin Mirallas;False;;0;M;;6.8;;;K. Mirallas;0;0;0;everton;EVE;48;Everton;0;1 (1);10 (3);5 (2);0 (0);13 (81%);1;33;0
EVE X WES 2016-10-30;30 (78%);0 (0);1;;2;2;;;;8 (1);14216;0;3;90';Dimitri Payet;False;;0;F;;6.7;;;D. Payet;3;0;1;west-ham-united;WES;37;West Ham United;1;3 (1);9 (2);8 (1);4 (2);30 (78%);0;61;0
EVE X WES 2016-10-30;12 (100%);0 (0);1;False;0;1;;;;3 (1);46432;1;1;18';Tom Cleverley;False;;0;M;;6.6;;;T. Cleverley;0;0;1;everton;EVE;48;Everton;0;0 (0);1 (1);3 (1);2 (2);12 (100%);1;19;0
EVE X WES 2016-10-30;5 (100%);0 (0);;;0;0;;;;1 (1);27035;0;1;30';André Ayew;False;;0;F;;6.6;;;A. Ayew;1;0;0;west-ham-united;WES;37;West Ham United;0;0 (0);0 (0);1 (1);0 (0);5 (100%);0;8;1
EVE X WES 2016-10-30;3 (100%);1 (1);;False;0;0;;;;0 (0);10507;1;0;7';Phil Jagielka;False;;0;D;;6.6;;;P. Jagielka;0;0;0;everton;EVE;48;Everton;1;0 (0);0 (0);1 (1);1 (1);3 (100%);0;7;0
EVE X WES 2016-10-30;49 (89%);0 (0);4;;0;0;;;;5 (1);9741;2;0;90';Mark Noble;False;;1;M;;6.6;;;M. Noble;0;0;1;west-ham-united;WES;37;West Ham United;0;0 (0);0 (0);5 (1);3 (3);49 (89%);1;62;0
EVE X WES 2016-10-30;5 (83%);1 (0);;;0;2;;;;3 (1);48077;0;0;19';Simone Zaza;False;;0;F;;6.5;;;S. Zaza;0;0;0;west-ham-united;WES;37;West Ham United;0;0 (0);2 (0);4 (1);0 (0);5 (83%);1;12;0
EVE X WES 2016-10-30;36 (94%);2 (0);;;2;0;;;;3 (1);45944;1;0;90';Cheikhou Kouyaté;False;;2;D;;6.5;;;C. Kouyaté;0;0;0;west-ham-united;WES;37;West Ham United;4;1 (1);2 (0);5 (1);3 (1);36 (94%);0;53;0
EVE X WES 2016-10-30;35 (85%);4 (3);1;;0;0;;;;1 (0);43443;1;0;90';Aaron Cresswell;False;;0;M;;6.4;;;A. Cresswell;0;0;0;west-ham-united;WES;37;West Ham United;0;0 (0);3 (1);5 (3);4 (2);35 (85%);0;54;0
EVE X WES 2016-10-30;21 (91%);2 (0);1;;1;0;;;;3 (1);330099;1;0;71';Edimilson Fernandes;False;;0;M;;6.3;;;E. Fernandes;1;0;0;west-ham-united;WES;37;West Ham United;0;0 (0);2 (0);5 (1);2 (1);21 (91%);0;39;1
EVE X WES 2016-10-30;5 (83%);0 (0);;;0;0;;;;1 (0);37240;0;0;12';Sofiane Feghouli;False;;0;M;;5.9;;;S. Feghouli;0;0;0;west-ham-united;WES;37;West Ham United;0;1 (0);5 (0);1 (0);0 (0);5 (83%);0;15;0
SOU X CHE 2016-10-30;39 (83%);3 (1);;;2;2;1;1;;15 (8);27583;0;5;90';Eden Hazard;False;;0;F;;8.6;;;E. Hazard;0;0;3;chelsea;CHE;38;Chelsea;0;6 (3);5 (1);18 (9);4 (2);39 (83%);0;72;5
SOU X CHE 2016-10-30;35 (92%);4 (2);;;1;1;;;;11 (9);21555;1;0;90';César Azpilicueta;False;;0;D;;7.9;;;C. Azpilicueta;0;0;0;chelsea;CHE;38;Chelsea;7;0 (0);0 (0);15 (11);2 (0);35 (92%);9;58;0
SOU X CHE 2016-10-30;15 (83%);4 (1);;;3;1;;1;;12 (7);21212;0;2;89';Diego Costa;False;;0;F;;7.9;;;D. Costa;1;1;2;chelsea;CHE;38;Chelsea;2;4 (3);0 (0);16 (8);2 (2);15 (83%);1;38;3
SOU X CHE 2016-10-30;47 (92%);2 (1);;;2;1;;;;8 (5);234148;7;0;90';N'Golo Kanté;False;;0;M;;7.5;;;N. Kanté;0;0;0;chelsea;CHE;38;Chelsea;2;1 (1);0 (0);10 (6);1 (1);47 (92%);3;71;1
SOU X CHE 2016-10-30;17 (63%);3 (0);1;;3;2;1;;;14 (7);31585;1;2;87';Victor Moses;False;;0;M;;7.4;;;V. Moses;1;0;2;chelsea;CHE;38;Chelsea;3;5 (4);3 (1);17 (7);3 (0);17 (63%);3;65;0
SOU X CHE 2016-10-30;28 (75%);2 (0);1;;0;1;;;;5 (3);21300;1;1;90';David Luiz;False;;2;D;;7.4;;;D. Luiz;0;0;0;chelsea;CHE;38;Chelsea;6;0 (0);1 (1);7 (3);9 (3);28 (75%);2;53;1
SOU X CHE 2016-10-30;27 (64%);7 (7);2;;0;2;;;;10 (6);69408;2;0;90';Marcos Alonso;False;;0;M;;7.2;;;M. Alonso;0;1;0;chelsea;CHE;38;Chelsea;7;0 (0);2 (0);17 (13);5 (1);27 (64%);4;72;2
SOU X CHE 2016-10-30;14 (56%);0 (0);;;;0;;;1;0 (0);70988;0;0;90';Thibaut Courtois;False;;0;G;1;7.1;0 (0);1;T. Courtois;0;0;0;chelsea;CHE;38;Chelsea;1;0 (0);0 (0);0 (0);20 (9);14 (56%);0;31;0
SOU X CHE 2016-10-30;44 (86%);4 (0);4;;0;3;;;;16 (9);69416;3;0;90';Oriol Romeu;False;;0;M;;7.1;;;O. Romeu;1;1;0;southampton;SOU;45;Southampton;1;1 (1);0 (0);20 (9);6 (3);44 (86%);6;70;2
SOU X CHE 2016-10-30;37 (80%);4 (3);2;;1;2;;;;10 (3);44241;2;2;90';Nemanja Matić;False;;1;M;;7.1;;;N. Matić;0;1;0;chelsea;CHE;38;Chelsea;3;3 (1);0 (0);14 (6);5 (2);37 (80%);2;62;0
SOU X CHE 2016-10-30;17 (68%);9 (7);2;;3;1;;;;13 (6);97905;1;0;90';Charlie Austin;False;2;0;F;;7.0;;;C. Austin;0;3;0;southampton;SOU;45;Southampton;0;2 (1);1 (0);22 (13);1 (1);17 (68%);3;45;2
SOU X CHE 2016-10-30;52 (83%);4 (4);1;;0;2;;;;4 (1);27622;3;1;90';José Fonte;False;;0;D;;7.0;;;J. Fonte;0;1;0;southampton;SOU;45;Southampton;4;0 (0);0 (0);8 (5);10 (5);52 (83%);1;76;1
SOU X CHE 2016-10-30;46 (88%);5 (3);1;;0;3;;;;9 (5);151545;2;0;90';Virgil van Dijk;False;;0;D;;6.9;;;V. v. Dijk;0;0;0;southampton;SOU;45;Southampton;2;0 (0);0 (0);14 (8);5 (3);46 (88%);5;63;0
SOU X CHE 2016-10-30;53 (91%);3 (1);1;;0;2;;;;6 (3);73763;3;2;90';Cuco Martina;False;;1;D;;6.9;;;C. Martina;0;0;0;southampton;SOU;45;Southampton;3;0 (0);4 (1);9 (4);6 (3);53 (91%);2;84;1
SOU X CHE 2016-10-30;21 (95%);1 (0);;;3;0;;;;10 (6);38560;1;0;78';Dušan Tadić;False;;0;M;;6.9;;;D. Tadić;1;1;1;southampton;SOU;45;Southampton;0;3 (2);6 (2);11 (6);3 (3);21 (95%);2;44;2
SOU X CHE 2016-10-30;9 (56%);0 (0);;;;0;;;0;0 (0);19314;0;0;90';Fraser Forster;False;;0;G;0;6.9;0 (0);5;F. Forster;0;0;0;southampton;SOU;45;Southampton;0;0 (0);0 (0);0 (0);12 (5);9 (56%);0;23;0
SOU X CHE 2016-10-30;18 (75%);1 (1);2;;1;3;;;;11 (4);35428;1;1;78';Pedro;False;;0;F;;6.8;;;Pedro;0;0;0;chelsea;CHE;38;Chelsea;0;2 (1);1 (0);12 (5);2 (2);18 (75%);3;36;0
SOU X CHE 2016-10-30;10 (100%);0 (0);;;0;0;;;;0 (0);31417;0;0;12';Willian;False;;0;M;;6.8;;;Willian;0;1;0;chelsea;CHE;38;Chelsea;0;0 (0);1 (1);0 (0);1 (1);10 (100%);0;12;0
SOU X CHE 2016-10-30;38 (79%);1 (1);;;0;0;;;;10 (7);20756;1;3;78';Ryan Bertrand;False;;0;D;;6.8;;;R. Bertrand;0;0;0;southampton;SOU;45;Southampton;1;4 (1);6 (2);11 (8);4 (2);38 (79%);1;79;5
SOU X CHE 2016-10-30;29 (87%);3 (0);;;0;1;;;;1 (1);9628;1;0;90';Gary Cahill;False;;0;D;;6.8;;;G. Cahill;0;0;0;chelsea;CHE;38;Chelsea;2;0 (0);0 (0);4 (1);2 (0);29 (87%);0;37;1
SOU X CHE 2016-10-30;57 (91%);2 (2);4;;1;0;;;;7 (2);559;0;2;90';Steven Davis;False;;1;M;;6.8;;;S. Davis;1;0;0;southampton;SOU;45;Southampton;0;0 (0);9 (2);9 (4);5 (4);57 (91%);2;77;0
SOU X CHE 2016-10-30;2 (50%);0 (0);;;0;0;;;;0 (0);387082;1;0;12';Sam McQueen;False;;0;M;;6.6;;;S. McQueen;0;0;0;southampton;SOU;45;Southampton;1;0 (0);0 (0);0 (0);2 (0);2 (50%);0;9;0
SOU X CHE 2016-10-30;4 (66%);0 (0);;;0;0;;;;0 (0);149593;0;0;12';Pierre-Emile Højbjerg;False;;0;M;;6.5;;;P. Højbjerg;0;0;0;southampton;SOU;45;Southampton;0;0 (0);0 (0);0 (0);1 (0);4 (66%);0;8;0
SOU X CHE 2016-10-30;7 (58%);0 (0);;;3;0;;;;9 (4);257205;0;0;29';Sofiane Boufal;False;;0;M;;6.3;;;S. Boufal;0;0;0;southampton;SOU;45;Southampton;0;4 (2);0 (0);9 (4);0 (0);7 (58%);1;23;1
SOU X CHE 2016-10-30;31 (83%);1 (0);;;6;2;;;;13 (3);115346;0;0;90';Nathan Redmond;False;;0;F;;6.3;;;N. Redmond;0;0;0;southampton;SOU;45;Southampton;1;3 (1);0 (0);14 (3);0 (0);31 (83%);0;53;2
SOU X CHE 2016-10-30;27 (87%);4 (0);;;2;0;;;;2 (0);116946;1;0;61';Jordy Clasie;False;;0;M;;6.1;;;J. Clasie;0;0;0;southampton;SOU;45;Southampton;0;0 (0);1 (0);6 (0);1 (0);27 (87%);0;38;0
SOU X CHE 2016-10-30;2 (66%);1 (0);;;2;0;;;;2 (0);147745;0;0;1';Michy Batshuayi;False;;0;F;;–;;;M. Batshuayi;0;0;0;chelsea;CHE;38;Chelsea;0;0 (0);0 (0);3 (0);1 (0);2 (66%);0;5;0
SOU X CHE 2016-10-30;7 (87%);0 (0);;;0;0;;;;0 (0);25233;0;0;3';Branislav Ivanović;False;;0;D;;–;;;B. Ivanović;0;0;0;chelsea;CHE;38;Chelsea;0;0 (0);0 (0);0 (0);4 (4);7 (87%);0;10;0
STO X SWA 2016-10-31;25 (89%);1 (0);1;;3;0;2;;;9 (4);20602;1;3;90';Joe Allen;False;;0;M;;8.6;;;J. Allen;1;0;1;stoke-city;STO;29;Stoke City;1;1 (0);1 (0);10 (4);1 (1);25 (89%);4;50;0
STO X SWA 2016-10-31;20 (64%);12 (5);;;1;2;;2;;7 (3);39543;0;2;79';Wilfried Bony;False;;0;F;;8.4;;;W. Bony;1;2;2;stoke-city;STO;29;Stoke City;1;1 (0);0 (0);19 (8);1 (1);20 (64%);1;49;2
STO X SWA 2016-10-31;21 (75%);0 (0);1;;1;1;1;;;6 (2);43192;0;6;90';Gylfi Sigurðsson;False;;0;M;;7.6;;;G. Sigurðsson;1;0;2;swansea-city;SWA;74;Swansea City;0;1 (0);8 (4);6 (2);2 (1);21 (75%);2;47;0
STO X SWA 2016-10-31;30 (65%);3 (2);;;1;0;;;;4 (3);9360;0;1;90';Charlie Adam;False;;1;M;;7.5;;;C. Adam;2;3;0;stoke-city;STO;29;Stoke City;0;2 (2);4 (1);7 (5);13 (4);30 (65%);1;61;0
STO X SWA 2016-10-31;55 (84%);8 (7);;;0;0;;;;2 (2);313442;2;0;90';Alfie Mawson;False;;1;D;;7.3;;;A. Mawson;0;0;0;swansea-city;SWA;74;Swansea City;12;1 (1);0 (0);10 (9);15 (10);55 (84%);1;86;0
STO X SWA 2016-10-31;28 (87%);8 (4);;;0;0;;;;3 (3);27314;2;0;90';Ryan Shawcross;False;;0;D;;7.3;;;R. Shawcross;1;0;1;stoke-city;STO;29;Stoke City;8;0 (0);0 (0);11 (7);5 (2);28 (87%);2;49;1
STO X SWA 2016-10-31;14 (77%);0 (0);;;0;1;;;;8 (6);844763;0;0;64';Ramadan Sobhi;False;;0;M;;7.2;;;R. Sobhi;0;1;0;stoke-city;STO;29;Stoke City;0;2 (1);0 (0);8 (6);0 (0);14 (77%);3;32;2
STO X SWA 2016-10-31;12 (66%);3 (1);;;1;2;;1;;8 (4);636;0;1;90';Wayne Routledge;False;;0;M;;7.1;;;W. Routledge;0;0;2;swansea-city;SWA;74;Swansea City;1;3 (2);3 (0);11 (5);3 (1);12 (66%);1;38;1
STO X SWA 2016-10-31;23 (65%);13 (10);;;3;3;;;;7 (1);11692;0;3;90';Fernando Llorente;False;1;0;F;;7.0;;;F. Llorente;0;0;1;swansea-city;SWA;74;Swansea City;1;0 (0);0 (0);20 (11);0 (0);23 (65%);1;47;1
STO X SWA 2016-10-31;15 (48%);0 (0);;;;0;;;1;0 (0);10011;0;0;90';Lee Grant;False;;0;G;0;7.0;1 (1);5;L. Grant;0;0;0;stoke-city;STO;29;Stoke City;0;0 (0);0 (0);0 (0);22 (6);15 (48%);0;41;0
STO X SWA 2016-10-31;17 (81%);1 (0);;;0;0;;;;4 (4);768;3;0;90';Phil Bardsley;False;;0;D;;7.0;;;P. Bardsley;0;0;0;stoke-city;STO;29;Stoke City;1;0 (0);0 (0);5 (4);3 (1);17 (81%);2;45;2
STO X SWA 2016-10-31;37 (86%);1 (0);;;1;0;;;;2 (1);10535;0;1;90';Glenn Whelan;False;;1;M;;6.9;;;G. Whelan;0;0;0;stoke-city;STO;29;Stoke City;0;0 (0);0 (0);3 (1);4 (3);37 (86%);1;47;0
STO X SWA 2016-10-31;4 (57%);1 (1);;;1;0;;;;3 (2);917;0;0;3';Peter Crouch;False;;0;F;;6.9;;;P. Crouch;0;0;0;stoke-city;STO;29;Stoke City;0;2 (2);0 (0);4 (3);0 (0);4 (57%);0;10;0
STO X SWA 2016-10-31;58 (84%);2 (2);;;0;1;;;;2 (1);152414;0;0;90';Mike Van der Hoorn;False;;1;D;;6.8;;;M. V. d. Hoorn;0;0;0;swansea-city;SWA;74;Swansea City;6;0 (0);0 (0);4 (3);15 (9);58 (84%);1;79;0
STO X SWA 2016-10-31;5 (83%);3 (0);;;0;0;;;;1 (1);114497;0;0;28';Borja Bastón;False;;0;F;;6.8;;;B. Bastón;1;0;1;swansea-city;SWA;74;Swansea City;0;0 (0);0 (0);4 (1);0 (0);5 (83%);0;9;1
STO X SWA 2016-10-31;44 (93%);8 (5);2;;2;2;;;;10 (4);31821;1;0;90';Leroy Fer;False;;2;M;;6.8;;;L. Fer;1;2;0;swansea-city;SWA;74;Swansea City;4;1 (1);0 (0);18 (9);3 (1);44 (93%);1;71;2
STO X SWA 2016-10-31;17 (54%);5 (4);1;;1;2;;;;12 (8);17063;1;0;90';Erik Pieters;False;;0;D;;6.8;;;E. Pieters;0;1;0;stoke-city;STO;29;Stoke City;1;0 (0);3 (0);17 (12);7 (2);17 (54%);4;60;4
STO X SWA 2016-10-31;50 (94%);1 (1);;;2;0;;;;7 (4);38642;1;1;87';Sung-Yueng Ki;False;;0;M;;6.7;;;S. Y. Ki;0;0;0;swansea-city;SWA;74;Swansea City;2;1 (0);0 (0);8 (5);4 (3);50 (94%);3;66;1
STO X SWA 2016-10-31;25 (75%);0 (0);2;;1;2;;;;9 (4);30243;6;0;90';Neil Taylor;False;;1;D;;6.7;;;N. Taylor;0;1;0;swansea-city;SWA;74;Swansea City;2;1 (1);4 (3);9 (4);3 (1);25 (75%);2;64;1
STO X SWA 2016-10-31;22 (78%);1 (0);3;;0;1;;;;11 (6);21927;1;3;87';Marko Arnautović;False;2;0;M;;6.7;;;M. Arnautović;0;1;0;stoke-city;STO;29;Stoke City;0;3 (2);3 (0);12 (6);0 (0);22 (78%);3;42;1
STO X SWA 2016-10-31;32 (86%);8 (0);;;0;1;;;;1 (1);116947;0;0;90';Bruno Martins Indi;False;;1;D;;6.5;;;B. M. Indi;0;0;0;stoke-city;STO;29;Stoke City;2;0 (0);0 (0);9 (1);4 (1);32 (86%);0;41;1
STO X SWA 2016-10-31;4 (50%);2 (0);;;0;0;;;;0 (0);19524;0;0;11';Jonathan Walters;False;;0;F;;6.5;;;J. Walters;0;0;0;stoke-city;STO;29;Stoke City;0;0 (0);0 (0);2 (0);1 (0);4 (50%);0;10;0
STO X SWA 2016-10-31;2 (66%);0 (0);;;2;0;;;;4 (2);65953;0;1;26';Xherdan Shaqiri;False;;0;M;;6.4;;;X. Shaqiri;0;0;0;stoke-city;STO;29;Stoke City;0;1 (1);4 (1);4 (2);0 (0);2 (66%);0;12;1
STO X SWA 2016-10-31;8 (80%);0 (0);;;1;0;;;;2 (0);32821;1;0;41';Kyle Naughton;False;;0;D;;6.2;;;K. Naughton;1;0;0;swansea-city;SWA;74;Swansea City;2;1 (0);0 (0);2 (0);2 (0);8 (80%);0;21;0
STO X SWA 2016-10-31;19 (70%);1 (1);1;;1;1;;;;4 (1);27463;1;0;49';Àngel Rangel;False;;0;D;;6.2;;;À. Rangel;0;0;0;swansea-city;SWA;74;Swansea City;2;0 (0);0 (0);5 (2);6 (2);19 (70%);1;43;0
STO X SWA 2016-10-31;20 (62%);0 (0);1;;;0;;;0;1 (0);15479;0;0;90';Łukasz Fabiański;False;;0;G;0;6.1;2 (1);2;Ł. Fabiański;0;0;0;swansea-city;SWA;74;Swansea City;0;0 (0);0 (0);1 (0);18 (6);20 (62%);0;39;0
STO X SWA 2016-10-31;3 (60%);3 (0);;;3;2;;;;7 (1);209098;2;1;62';Modou Barrow;False;;0;M;;6.0;;;M. Barrow;0;1;0;swansea-city;SWA;74;Swansea City;0;1 (0);0 (0);10 (1);0 (0);3 (60%);1;20;0
STO X SWA 2016-10-31;4 (57%);1 (0);1;;1;0;;;;2 (0);20993;0;0;3';Jack Cork;False;;0;M;;6.0;;;J. Cork;0;0;0;swansea-city;SWA;74;Swansea City;1;0 (0);0 (0);3 (0);2 (0);4 (57%);0;9;0
BOU X SUN 2016-11-05;72 (92%);3 (0);;;2;3;;1;;14 (8);19343;1;2;90';Dan Gosling;False;;0;M;;8.2;;;D. Gosling;2;2;1;bournemouth;BOU;60;Bournemouth;1;5 (4);1 (1);17 (8);3 (3);72 (92%);2;100;2
BOU X SUN 2016-11-05;40 (95%);1 (0);;;0;0;;;;2 (2);44823;0;3;82';Junior Stanislas;False;;0;M;;7.7;;;J. Stanislas;0;2;2;bournemouth;BOU;60;Bournemouth;1;1 (1);6 (1);3 (2);0 (0);40 (95%);0;62;1
