game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
WEH X OSN 27-09-2019;0.0;2019-09-27;-6.0;10.0;12.0;13.0;6.0;-5.0;-6.0;-8.0;-28.0;-17.0;-31.0;-7.0;-18.0;-17.0;15.0;52.0;28.0;38.0;19.0;-14.0;-14.0;-11.0;-12.0;-10.0;-28.0;-23.0;23.0;24.0;2.0;12.0;6.0;25.0;-15.0;-15.0;-6.0;-20.0;-12.0;-14.0;-13.0;-28.0;4.0;-2.0;-3.0;-29.0;18.0;-34.0;-5.0;-12.0;-10.0;-7.0;-9.0;-15.0;30.0;81.0;46.0;30.0;-27.0;10.0;-7.0;-21.0;-51.0;-30.0;-27.0;-24.0;-24.0;-18.0;-25.0;-23.0;-19.0;-34.0;-23.0;15.0;-9.0;-7.0;3.0;2.0;16.0;9.0;16.0;4.0;1.0;3.0;-2.0;19.0;24.0;13.0;-11.0;-4.0;-11.0;3.0;34.0;-23.0;2.0;14:30:00;1.0;OSN;WEH
KAR X HEI 28-09-2019;1.0;2019-09-28;10.0;9.0;-8.0;2.0;-10.0;18.0;4.0;36.0;41.0;21.0;7.0;26.0;-5.0;23.0;31.0;13.0;2.0;-6.0;14.0;4.0;36.0;-51.0;77.0;-23.0;-20.0;-42.0;-85.0;-55.0;-71.0;-43.0;-24.0;-13.0;-22.0;44.0;-18.0;-6.0;-13.0;-14.0;-9.0;-11.0;-24.0;28.0;3.0;-10.0;-8.0;30.0;-12.0;-14.0;-11.0;27.0;-34.0;39.0;16.0;10.0;-4.0;54.0;10.0;26.0;-23.0;-8.0;-8.0;-12.0;-11.0;-3.0;-10.0;-35.0;-42.0;-23.0;-33.0;-48.0;-34.0;38.0;9.0;-28.0;-12.0;-7.0;-10.0;-38.0;-13.0;-22.0;-6.0;-3.0;-2.0;10.0;4.0;22.0;17.0;8.0;9.0;29.0;51.0;-29.0;1.0;09:00:00;0.0;HEI;KAR
JAH X HSV 28-09-2019;2.0;2019-09-28;-10.0;-7.0;13.0;32.0;14.0;10.0;3.0;-1.0;5.0;11.0;8.0;-10.0;24.0;15.0;8.0;3.0;1.0;-2.0;-3.0;-28.0;-20.0;-15.0;19.0;-12.0;-6.0;23.0;8.0;-29.0;-52.0;-34.0;-26.0;-17.0;-23.0;13.0;-51.0;-41.0;-24.0;-38.0;-22.0;-10.0;-11.0;-4.0;9.0;23.0;11.0;16.0;3.0;-62.0;-75.0;-51.0;-49.0;-71.0;-45.0;-47.0;-40.0;-30.0;26.0;-21.0;-9.0;9.0;-49.0;51.0;19.0;9.0;44.0;28.0;-17.0;27.0;25.0;2.0;-14.0;-37.0;-73.0;-100.0;-61.0;-43.0;-19.0;-7.0;8.0;-9.0;-6.0;17.0;11.0;10.0;71.0;12.0;3.0;-34.0;-23.0;-7.0;-21.0;7.0;2.0;09:00:00;0.0;HSV;JAH
BOC X D98 28-09-2019;2.0;2019-09-28;4.0;43.0;27.0;16.0;-74.0;-36.0;-18.0;30.0;17.0;21.0;18.0;41.0;10.0;4.0;5.0;2.0;-6.0;45.0;12.0;21.0;13.0;10.0;40.0;5.0;18.0;21.0;13.0;-16.0;-33.0;-3.0;-6.0;27.0;17.0;25.0;-38.0;74.0;84.0;47.0;28.0;10.0;7.0;4.0;15.0;22.0;12.0;20.0;4.0;-23.0;-18.0;-13.0;-35.0;-16.0;-9.0;-14.0;-9.0;-9.0;16.0;-7.0;-14.0;-12.0;13.0;-5.0;-5.0;-6.0;-6.0;-10.0;-7.0;19.0;-22.0;-5.0;-26.0;-61.0;-40.0;-21.0;-26.0;-19.0;-7.0;-12.0;35.0;-12.0;-27.0;42.0;2.0;2.0;-10.0;-66.0;-93.0;-79.0;-49.0;11.0;-46.0;-2.0;2.0;09:00:00;0.0;D98;BOC
AUE X DRE 29-09-2019;1.0;2019-09-29;6.0;-17.0;20.0;-7.0;16.0;17.0;38.0;7.0;-33.0;-20.0;-58.0;-18.0;-41.0;-28.0;-31.0;-22.0;-9.0;-10.0;27.0;58.0;29.0;19.0;-5.0;8.0;-25.0;-29.0;-47.0;-53.0;-86.0;-68.0;-46.0;-34.0;40.0;8.0;37.0;4.0;-12.0;11.0;-2.0;-21.0;40.0;46.0;46.0;35.0;54.0;3.0;51.0;24.0;13.0;-28.0;-16.0;-10.0;-15.0;-7.0;36.0;20.0;7.0;27.0;-68.0;-34.0;-23.0;30.0;7.0;13.0;3.0;-13.0;-21.0;4.0;-18.0;22.0;16.0;13.0;-42.0;-47.0;-10.0;-13.0;-65.0;-39.0;-49.0;-83.0;-55.0;-65.0;-46.0;-31.0;-29.0;-21.0;-14.0;16.0;-12.0;-32.0;-10.0;-4.0;4.0;09:30:00;1.0;DRE;AUE
STP X SAN 29-09-2019;0.0;2019-09-29;2.0;15.0;37.0;42.0;19.0;36.0;-25.0;-26.0;-16.0;-7.0;-12.0;2.0;-6.0;-20.0;-22.0;-33.0;-15.0;-16.0;-42.0;-26.0;-28.0;-18.0;11.0;-7.0;26.0;30.0;13.0;7.0;33.0;13.0;8.0;11.0;11.0;-18.0;5.0;8.0;5.0;21.0;31.0;59.0;41.0;-58.0;-13.0;-5.0;3.0;-5.0;13.0;23.0;-24.0;-4.0;-36.0;-20.0;-40.0;-15.0;23.0;48.0;-2.0;16.0;11.0;34.0;22.0;10.0;12.0;26.0;21.0;22.0;4.0;-7.0;-27.0;-14.0;-12.0;-13.0;-4.0;3.0;-3.0;-43.0;-27.0;23.0;38.0;-39.0;-28.0;-15.0;-18.0;-25.0;-21.0;-21.0;-43.0;71.0;29.0;23.0;-30.0;-43.0;2.0;09:30:00;1.0;SAN;STP
FUR X HKI 29-09-2019;3.0;2019-09-29;8.0;4.0;-15.0;-11.0;-10.0;-8.0;-7.0;-19.0;-34.0;-24.0;-11.0;11.0;-5.0;14.0;17.0;8.0;-47.0;-46.0;-30.0;-100.0;-58.0;-37.0;-47.0;-19.0;-38.0;-18.0;-13.0;-9.0;-8.0;-9.0;-2.0;7.0;2.0;-35.0;-11.0;-4.0;-21.0;-34.0;-18.0;22.0;-1.0;-6.0;-15.0;-14.0;-44.0;-23.0;-49.0;-26.0;-11.0;-9.0;4.0;-3.0;-16.0;-18.0;-14.0;-48.0;-10.0;-40.0;-57.0;-29.0;-31.0;-11.0;7.0;12.0;12.0;13.0;4.0;-5.0;54.0;43.0;17.0;9.0;-34.0;-17.0;-13.0;25.0;23.0;31.0;-7.0;19.0;10.0;-55.0;-24.0;-16.0;-21.0;-13.0;37.0;54.0;25.0;-4.0;20.0;0.0;0.0;09:30:00;-1.0;HKI;FUR
H96 X NUR 30-09-2019;4.0;2019-09-30;3.0;-18.0;11.0;10.0;13.0;61.0;50.0;66.0;40.0;23.0;24.0;11.0;20.0;22.0;18.0;14.0;-9.0;7.0;-27.0;-8.0;9.0;8.0;-19.0;34.0;23.0;20.0;25.0;53.0;38.0;29.0;24.0;40.0;25.0;-5.0;31.0;53.0;62.0;46.0;28.0;-53.0;0.0;-6.0;-1.0;21.0;-19.0;4.0;9.0;6.0;7.0;4.0;-4.0;-25.0;-12.0;8.0;3.0;16.0;-25.0;15.0;3.0;48.0;35.0;24.0;1.0;7.0;6.0;7.0;8.0;-8.0;10.0;-8.0;18.0;15.0;17.0;8.0;11.0;10.0;11.0;11.0;6.0;27.0;18.0;12.0;-48.0;-46.0;-22.0;30.0;15.0;18.0;28.0;3.0;22.0;;0.0;16:30:00;-1.0;NUR;H96
D98 X KAR 04-10-2019;1.0;2019-10-04;-12.0;-27.0;32.0;15.0;45.0;44.0;38.0;66.0;67.0;42.0;28.0;-6.0;19.0;12.0;8.0;-8.0;4.0;7.0;16.0;15.0;16.0;19.0;-3.0;34.0;22.0;20.0;54.0;37.0;20.0;20.0;30.0;17.0;36.0;2.0;27.0;18.0;11.0;-25.0;-16.0;16.0;-6.0;19.0;10.0;20.0;40.0;2.0;100.0;60.0;19.0;87.0;50.0;35.0;21.0;43.0;70.0;39.0;4.0;14.0;6.0;-2.0;-2.0;25.0;29.0;1.0;29.0;19.0;8.0;29.0;-8.0;3.0;25.0;16.0;35.0;21.0;9.0;4.0;2.0;-61.0;85.0;-40.0;-22.0;61.0;30.0;38.0;29.0;18.0;8.0;30.0;-30.0;-64.0;-7.0;-12.0;1.0;14:30:00;0.0;KAR;D98
STU X WEH 04-10-2019;2.0;2019-10-04;-10.0;-6.0;-43.0;40.0;26.0;20.0;33.0;28.0;19.0;-38.0;-10.0;-1.0;13.0;42.0;37.0;32.0;22.0;4.0;8.0;18.0;17.0;17.0;-25.0;47.0;33.0;26.0;24.0;22.0;17.0;40.0;31.0;51.0;37.0;-9.0;28.0;36.0;20.0;29.0;22.0;19.0;-12.0;-3.0;12.0;4.0;36.0;6.0;27.0;41.0;43.0;33.0;39.0;37.0;82.0;73.0;51.0;36.0;-22.0;29.0;65.0;44.0;33.0;27.0;12.0;21.0;20.0;19.0;50.0;-7.0;69.0;74.0;51.0;15.0;8.0;24.0;19.0;21.0;30.0;51.0;-27.0;47.0;38.0;16.0;20.0;19.0;93.0;70.0;60.0;59.0;83.0;-10.0;100.0;112.0;1.0;14:30:00;-1.0;WEH;STU
DRE X H96 05-10-2019;2.0;2019-10-05;8.0;-5.0;-34.0;-55.0;-36.0;-23.0;-16.0;45.0;23.0;-21.0;-9.0;11.0;-3.0;-2.0;-46.0;-13.0;38.0;22.0;9.0;13.0;19.0;16.0;11.0;23.0;15.0;6.0;-29.0;-19.0;-29.0;-12.0;10.0;1.0;-22.0;4.0;-90.0;-58.0;-67.0;-44.0;-21.0;-2.0;22.0;17.0;13.0;18.0;58.0;3.0;5.0;8.0;-8.0;34.0;42.0;47.0;31.0;39.0;36.0;-26.0;-58.0;29.0;16.0;8.0;-21.0;-39.0;-42.0;-23.0;-12.0;28.0;18.0;-40.0;15.0;11.0;-39.0;-19.0;-28.0;-24.0;-43.0;-35.0;-23.0;-9.0;-11.0;18.0;11.0;-13.0;-1.0;-31.0;-18.0;-10.0;-3.0;11.0;-29.0;-6.0;-13.0;-3.0;0.0;09:00:00;-1.0;H96;DRE
HSV X FUR 05-10-2019;0.0;2019-10-05;1.0;100.0;79.0;54.0;60.0;54.0;42.0;66.0;72.0;43.0;45.0;-54.0;76.0;41.0;-44.0;-13.0;14.0;-6.0;-6.0;-1.0;-3.0;-1.0;-27.0;3.0;13.0;11.0;69.0;55.0;30.0;-41.0;-20.0;-25.0;-10.0;-14.0;-2.0;8.0;30.0;15.0;-41.0;-15.0;-13.0;-6.0;7.0;5.0;22.0;-11.0;43.0;28.0;17.0;16.0;18.0;11.0;64.0;86.0;81.0;55.0;-9.0;35.0;31.0;28.0;8.0;7.0;10.0;58.0;39.0;66.0;34.0;4.0;25.0;49.0;32.0;31.0;25.0;83.0;82.0;49.0;25.0;6.0;18.0;-1.0;6.0;2.0;1.0;3.0;-24.0;42.0;-26.0;-6.0;-2.0;54.0;19.0;-2.0;2.0;09:00:00;1.0;FUR;HSV
SAN X AUE 05-10-2019;2.0;2019-10-05;-10.0;-25.0;-23.0;-9.0;-3.0;-1.0;33.0;75.0;43.0;20.0;16.0;-60.0;36.0;22.0;73.0;45.0;29.0;16.0;34.0;17.0;65.0;51.0;-39.0;34.0;75.0;48.0;45.0;30.0;-48.0;-33.0;62.0;37.0;29.0;-59.0;25.0;13.0;-32.0;-70.0;-43.0;-8.0;-9.0;-8.0;34.0;19.0;37.0;-42.0;21.0;23.0;38.0;21.0;9.0;-27.0;-18.0;-21.0;-8.0;-14.0;-58.0;8.0;38.0;23.0;58.0;34.0;48.0;69.0;-63.0;-22.0;-19.0;-53.0;-45.0;-34.0;-20.0;-2.0;-59.0;-6.0;-13.0;-39.0;-33.0;-57.0;-22.0;-33.0;-13.0;27.0;20.0;17.0;48.0;33.0;97.0;60.0;36.0;30.0;9.0;11.0;2.0;09:00:00;0.0;AUE;SAN
HEI X BOC 06-10-2019;3.0;2019-10-06;-10.0;-16.0;17.0;37.0;25.0;-26.0;-2.0;-20.0;-16.0;22.0;10.0;-9.0;25.0;20.0;-39.0;59.0;26.0;6.0;7.0;4.0;12.0;9.0;7.0;54.0;39.0;8.0;7.0;4.0;-2.0;25.0;38.0;22.0;13.0;6.0;-20.0;-19.0;-17.0;-26.0;-15.0;8.0;;2.0;5.0;6.0;-23.0;7.0;-35.0;-12.0;-3.0;13.0;14.0;87.0;50.0;33.0;16.0;26.0;-13.0;16.0;44.0;76.0;50.0;33.0;32.0;21.0;11.0;10.0;19.0;-59.0;37.0;29.0;44.0;30.0;22.0;27.0;61.0;38.0;17.0;14.0;-33.0;46.0;29.0;22.0;59.0;41.0;37.0;27.0;32.0;42.0;77.0;-39.0;40.0;38.0;2.0;09:30:00;-1.0;BOC;HEI
NUR X STP 06-10-2019;1.0;2019-10-06;-12.0;22.0;7.0;-5.0;3.0;4.0;-20.0;-9.0;-4.0;42.0;29.0;-11.0;18.0;17.0;44.0;17.0;-14.0;-25.0;-34.0;23.0;2.0;-13.0;-7.0;6.0;7.0;1.0;-30.0;-4.0;31.0;15.0;1.0;-29.0;-20.0;-7.0;-34.0;-4.0;16.0;8.0;36.0;26.0;52.0;34.0;19.0;25.0;18.0;-3.0;10.0;53.0;17.0;6.0;11.0;14.0;35.0;19.0;8.0;1.0;-3.0;-4.0;-8.0;-8.0;12.0;15.0;31.0;21.0;23.0;16.0;-29.0;-4.0;23.0;27.0;13.0;25.0;6.0;-2.0;14.0;23.0;4.0;10.0;-5.0;12.0;38.0;25.0;19.0;26.0;19.0;22.0;57.0;37.0;22.0;-11.0;22.0;-37.0;1.0;09:30:00;0.0;STP;NUR
HKI X JAH 06-10-2019;2.0;2019-10-06;-10.0;30.0;17.0;7.0;-27.0;42.0;3.0;2.0;27.0;39.0;20.0;-26.0;13.0;8.0;-7.0;-4.0;12.0;31.0;19.0;17.0;6.0;3.0;30.0;-28.0;-40.0;-21.0;-32.0;-34.0;-24.0;-18.0;-52.0;-25.0;-17.0;11.0;-7.0;-1.0;38.0;23.0;13.0;3.0;;-1.0;1.0;-1.0;-36.0;10.0;-22.0;-2.0;-1.0;-1.0;19.0;38.0;22.0;13.0;8.0;4.0;-9.0;1.0;68.0;54.0;37.0;13.0;-9.0;-2.0;5.0;7.0;21.0;3.0;24.0;13.0;5.0;-11.0;-4.0;10.0;33.0;24.0;73.0;55.0;31.0;42.0;27.0;42.0;100.0;72.0;28.0;-17.0;-33.0;-22.0;-31.0;49.0;-14.0;70.0;1.0;09:30:00;-1.0;JAH;HKI
OSN X ARM 07-10-2019;1.0;2019-10-07;-8.0;18.0;4.0;-8.0;-20.0;-17.0;-34.0;-55.0;-31.0;-4.0;31.0;-28.0;12.0;-19.0;-14.0;-46.0;-35.0;-99.0;-100.0;-69.0;-46.0;-20.0;-23.0;9.0;6.0;24.0;14.0;12.0;6.0;8.0;19.0;-17.0;-11.0;-21.0;-31.0;-27.0;-53.0;-36.0;-28.0;-15.0;;4.0;7.0;5.0;-15.0;-32.0;-3.0;-2.0;10.0;-10.0;-4.0;-5.0;-6.0;-5.0;-31.0;-19.0;-19.0;-8.0;-12.0;-53.0;-58.0;-40.0;-28.0;-25.0;-17.0;-2.0;9.0;-30.0;-6.0;-15.0;-1.0;12.0;5.0;-5.0;-2.0;6.0;7.0;11.0;-21.0;9.0;4.0;-13.0;-9.0;-11.0;-59.0;-36.0;-75.0;-74.0;-29.0;43.0;-50.0;17.0;0.0;16:30:00;-1.0;ARM;OSN
AUE X NUR 18-10-2019;3.0;2019-10-18;2.0;-15.0;-20.0;-14.0;-2.0;12.0;4.0;-21.0;-13.0;-13.0;-33.0;8.0;-22.0;-17.0;-10.0;-6.0;24.0;-30.0;-8.0;-13.0;14.0;-3.0;-9.0;3.0;-27.0;-13.0;-56.0;-30.0;-46.0;-27.0;-25.0;-13.0;-36.0;12.0;-21.0;-14.0;-12.0;-12.0;22.0;-105.0;-10.0;-2.0;4.0;9.0;12.0;9.0;30.0;13.0;-27.0;-7.0;-3.0;-20.0;-11.0;-7.0;10.0;24.0;5.0;20.0;10.0;85.0;48.0;24.0;25.0;20.0;-19.0;-3.0;-11.0;-45.0;24.0;14.0;1.0;5.0;8.0;60.0;51.0;27.0;-35.0;-27.0;-26.0;-23.0;-10.0;17.0;20.0;37.0;31.0;20.0;89.0;80.0;60.0;-19.0;36.0;6.0;4.0;14:30:00;1.0;NUR;AUE
FUR X DRE 18-10-2019;0.0;2019-10-18;-2.0;17.0;22.0;10.0;6.0;1.0;-4.0;-5.0;-20.0;51.0;16.0;-1.0;3.0;22.0;16.0;6.0;-18.0;-5.0;-9.0;17.0;4.0;30.0;39.0;11.0;-25.0;-15.0;-11.0;-14.0;-36.0;-24.0;-19.0;-7.0;-3.0;28.0;28.0;14.0;5.0;6.0;4.0;6.0;8.0;9.0;23.0;16.0;16.0;21.0;6.0;11.0;-13.0;-14.0;-17.0;-18.0;-29.0;-18.0;20.0;20.0;34.0;10.0;5.0;-17.0;-8.0;-8.0;-16.0;-12.0;50.0;10.0;-7.0;53.0;-9.0;-29.0;-28.0;-9.0;-8.0;-9.0;-8.0;-9.0;-22.0;-17.0;32.0;-22.0;-38.0;-25.0;-18.0;-73.0;-45.0;-53.0;-69.0;-72.0;-41.0;56.0;60.0;3.0;2.0;14:30:00;1.0;DRE;FUR
STP X D98 19-10-2019;1.0;2019-10-19;0.0;15.0;11.0;3.0;-63.0;-32.0;-1.0;-39.0;-25.0;-17.0;-10.0;10.0;18.0;20.0;23.0;19.0;50.0;36.0;22.0;13.0;25.0;13.0;31.0;-12.0;5.0;2.0;36.0;31.0;64.0;43.0;44.0;60.0;34.0;24.0;16.0;33.0;58.0;39.0;70.0;26.0;49.0;35.0;58.0;49.0;28.0;20.0;-15.0;-5.0;9.0;-9.0;6.0;-6.0;43.0;24.0;16.0;14.0;8.0;42.0;22.0;24.0;25.0;43.0;42.0;31.0;33.0;22.0;7.0;31.0;-9.0;8.0;-24.0;-13.0;-9.0;8.0;-40.0;-25.0;-16.0;-9.0;26.0;-43.0;-21.0;-23.0;-7.0;-10.0;-16.0;28.0;44.0;28.0;17.0;21.0;-60.0;-43.0;0.0;09:00:00;-1.0;D98;STP
JAH X SAN 19-10-2019;0.0;2019-10-19;2.0;-5.0;3.0;10.0;7.0;3.0;15.0;13.0;35.0;31.0;26.0;2.0;21.0;17.0;4.0;2.0;5.0;5.0;4.0;-24.0;-26.0;-18.0;-43.0;-5.0;-8.0;-5.0;-5.0;6.0;11.0;17.0;14.0;73.0;49.0;-21.0;41.0;30.0;46.0;29.0;41.0;43.0;-26.0;-23.0;-34.0;-53.0;-45.0;-29.0;-29.0;-36.0;-37.0;-69.0;-40.0;-20.0;-33.0;-19.0;-50.0;38.0;-21.0;1.0;-30.0;20.0;8.0;-8.0;-45.0;-21.0;-53.0;-22.0;-2.0;-53.0;-13.0;-8.0;7.0;-10.0;-7.0;-5.0;-4.0;78.0;47.0;55.0;-29.0;32.0;34.0;16.0;-33.0;-33.0;-10.0;33.0;35.0;18.0;8.0;-15.0;27.0;-36.0;1.0;09:00:00;1.0;SAN;JAH
WEH X HEI 19-10-2019;0.0;2019-10-19;-8.0;64.0;34.0;44.0;28.0;16.0;-17.0;-34.0;-27.0;-21.0;-25.0;-13.0;-14.0;16.0;-15.0;-12.0;-11.0;-8.0;-8.0;-6.0;-22.0;-59.0;-16.0;-40.0;-28.0;-32.0;-24.0;-41.0;-73.0;-45.0;26.0;-38.0;-20.0;-17.0;-20.0;-47.0;-39.0;-29.0;-29.0;-21.0;-6.0;-8.0;-7.0;-4.0;-2.0;-55.0;24.0;8.0;-7.0;-7.0;-36.0;-24.0;36.0;15.0;10.0;40.0;-25.0;27.0;34.0;16.0;8.0;-33.0;58.0;18.0;18.0;33.0;18.0;20.0;6.0;-5.0;-15.0;-16.0;-54.0;-19.0;-43.0;-27.0;-32.0;-18.0;5.0;-3.0;-43.0;-27.0;-30.0;31.0;7.0;7.0;38.0;30.0;16.0;12.0;5.0;-11.0;0.0;09:00:00;0.0;HEI;WEH
H96 X OSN 20-10-2019;0.0;2019-10-20;-8.0;98.0;65.0;47.0;34.0;21.0;16.0;16.0;38.0;66.0;43.0;-12.0;31.0;18.0;8.0;-16.0;-46.0;-24.0;-6.0;52.0;38.0;76.0;-26.0;54.0;-40.0;-9.0;9.0;-3.0;8.0;13.0;28.0;17.0;3.0;-21.0;-7.0;7.0;7.0;-32.0;-14.0;9.0;14.0;14.0;10.0;14.0;11.0;-10.0;-19.0;-7.0;13.0;14.0;12.0;12.0;15.0;17.0;-21.0;30.0;-1.0;17.0;14.0;31.0;24.0;22.0;-50.0;-40.0;-53.0;-30.0;-18.0;9.0;-10.0;13.0;6.0;13.0;12.0;10.0;-8.0;5.0;4.0;30.0;32.0;1.0;18.0;10.0;8.0;42.0;56.0;64.0;37.0;42.0;97.0;83.0;52.0;2.0;0.0;09:30:00;0.0;OSN;H96
STU X HKI 20-10-2019;1.0;2019-10-20;7.0;54.0;81.0;31.0;20.0;23.0;-12.0;-8.0;4.0;4.0;49.0;7.0;32.0;22.0;16.0;13.0;24.0;-32.0;33.0;15.0;24.0;68.0;13.0;45.0;26.0;21.0;17.0;11.0;12.0;12.0;74.0;75.0;63.0;11.0;64.0;40.0;55.0;36.0;25.0;31.0;;34.0;20.0;11.0;6.0;11.0;3.0;-13.0;-7.0;12.0;6.0;-50.0;-22.0;-23.0;-9.0;-24.0;16.0;15.0;2.0;40.0;10.0;42.0;39.0;20.0;3.0;-5.0;-28.0;16.0;-18.0;-34.0;-20.0;-22.0;-18.0;-11.0;-8.0;-35.0;-5.0;-3.0;25.0;19.0;11.0;77.0;50.0;32.0;41.0;29.0;22.0;18.0;15.0;21.0;23.0;4.0;0.0;09:30:00;-1.0;HKI;STU
BOC X KAR 20-10-2019;3.0;2019-10-20;6.0;48.0;38.0;-32.0;-22.0;-16.0;-73.0;-24.0;-10.0;18.0;14.0;9.0;4.0;-37.0;-36.0;-17.0;23.0;13.0;19.0;39.0;40.0;34.0;11.0;73.0;54.0;82.0;22.0;20.0;16.0;17.0;14.0;41.0;42.0;-19.0;25.0;2.0;-23.0;-53.0;-36.0;-62.0;-3.0;-1.0;19.0;-20.0;-60.0;-11.0;-37.0;-37.0;-5.0;-5.0;-11.0;32.0;26.0;11.0;15.0;15.0;-58.0;24.0;28.0;77.0;48.0;29.0;2.0;7.0;-1.0;1.0;1.0;-80.0;10.0;40.0;49.0;29.0;17.0;8.0;3.0;8.0;18.0;61.0;-100.0;31.0;31.0;10.0;3.0;-24.0;-23.0;-19.0;-1.0;-24.0;-20.0;-60.0;28.0;-7.0;3.0;09:30:00;0.0;KAR;BOC
ARM X HSV 21-10-2019;1.0;2019-10-21;2.0;71.0;25.0;15.0;6.0;1.0;-26.0;-14.0;-9.0;-40.0;-41.0;17.0;39.0;13.0;11.0;12.0;16.0;-22.0;-9.0;-4.0;26.0;-16.0;35.0;-2.0;-1.0;-2.0;-11.0;-5.0;-2.0;5.0;17.0;27.0;28.0;17.0;16.0;12.0;20.0;6.0;-5.0;-9.0;-13.0;8.0;9.0;13.0;36.0;-27.0;69.0;35.0;42.0;22.0;5.0;-15.0;52.0;21.0;19.0;17.0;-14.0;16.0;11.0;3.0;-2.0;3.0;-2.0;16.0;38.0;15.0;22.0;-9.0;35.0;60.0;39.0;35.0;16.0;39.0;11.0;-18.0;-62.0;-31.0;20.0;-17.0;36.0;19.0;-29.0;-8.0;-5.0;-26.0;-15.0;-11.0;-36.0;9.0;-32.0;-30.0;1.0;16:30:00;0.0;HSV;ARM
D98 X AUE 25-10-2019;0.0;2019-10-25;9.0;-11.0;-5.0;-7.0;-4.0;-13.0;17.0;11.0;18.0;-25.0;28.0;14.0;16.0;-30.0;-16.0;-10.0;-11.0;-25.0;-16.0;-14.0;24.0;6.0;15.0;-32.0;-13.0;-4.0;-6.0;-7.0;6.0;36.0;8.0;10.0;-18.0;9.0;-9.0;-8.0;-8.0;13.0;37.0;18.0;;5.0;1.0;16.0;14.0;6.0;16.0;22.0;35.0;27.0;44.0;11.0;-10.0;-27.0;-20.0;-14.0;-37.0;-7.0;-3.0;-32.0;-19.0;-12.0;-52.0;-31.0;-16.0;-10.0;10.0;-18.0;37.0;23.0;12.0;10.0;-6.0;-9.0;-3.0;18.0;13.0;13.0;-27.0;11.0;32.0;37.0;25.0;23.0;17.0;11.0;72.0;36.0;14.0;-17.0;5.0;-41.0;1.0;14:30:00;1.0;AUE;D98
HKI X BOC 25-10-2019;1.0;2019-10-25;-9.0;48.0;68.0;39.0;28.0;14.0;6.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;27.0;13.0;-32.0;30.0;4.0;9.0;-8.0;-24.0;-19.0;1.0;-13.0;-10.0;-10.0;-6.0;-47.0;-30.0;-43.0;-24.0;-13.0;-51.0;11.0;-28.0;58.0;33.0;15.0;11.0;9.0;88.0;56.0;47.0;35.0;34.0;8.0;18.0;7.0;36.0;44.0;22.0;4.0;-20.0;-11.0;26.0;28.0;44.0;27.0;23.0;15.0;9.0;22.0;12.0;9.0;15.0;-13.0;-6.0;7.0;-46.0;-30.0;21.0;7.0;2.0;8.0;18.0;10.0;4.0;6.0;7.0;16.0;14.0;36.0;44.0;31.0;15.0;6.0;-3.0;-58.0;-59.0;35.0;-36.0;-30.0;2.0;14:30:00;1.0;BOC;HKI
DRE X ARM 26-10-2019;1.0;2019-10-26;-10.0;-32.0;-10.0;12.0;9.0;8.0;11.0;32.0;15.0;5.0;-5.0;-28.0;-89.0;-70.0;-100.0;-62.0;-29.0;17.0;4.0;9.0;3.0;-2.0;-47.0;4.0;-8.0;-6.0;-3.0;-11.0;-29.0;-9.0;-3.0;-4.0;-5.0;-48.0;-4.0;5.0;1.0;6.0;5.0;14.0;3.0;-11.0;-3.0;-8.0;-11.0;-72.0;-13.0;-13.0;-71.0;-43.0;-27.0;-35.0;-23.0;-11.0;29.0;-20.0;-4.0;28.0;25.0;19.0;-37.0;-13.0;-33.0;-18.0;-9.0;-8.0;-9.0;-11.0;-11.0;-16.0;-13.0;-100.0;-63.0;-42.0;-30.0;-10.0;16.0;-12.0;8.0;6.0;-11.0;-6.0;-3.0;4.0;3.0;-45.0;-24.0;-11.0;-3.0;9.0;15.0;10.0;0.0;09:00:00;-1.0;ARM;DRE
