game;Accurate passes_away_1ST;Accurate passes_away_2ND;Accurate passes_away_ALL;Accurate passes_home_1ST;Accurate passes_home_2ND;Accurate passes_home_ALL;Aerials won_away_1ST;Aerials won_away_2ND;Aerials won_away_ALL;Aerials won_home_1ST;Aerials won_home_2ND;Aerials won_home_ALL;Ball possession_away_1ST;Ball possession_away_2ND;Ball possession_away_ALL;Ball possession_home_1ST;Ball possession_home_2ND;Ball possession_home_ALL;Big chances missed_away_1ST;Big chances missed_away_2ND;Big chances missed_away_ALL;Big chances missed_home_1ST;Big chances missed_home_2ND;Big chances missed_home_ALL;Big chances_away_1ST;Big chances_away_2ND;Big chances_away_ALL;Big chances_home_1ST;Big chances_home_2ND;Big chances_home_ALL;Blocked shots_away_1ST;Blocked shots_away_2ND;Blocked shots_away_ALL;Blocked shots_home_1ST;Blocked shots_home_2ND;Blocked shots_home_ALL;Clearances_away_1ST;Clearances_away_2ND;Clearances_away_ALL;Clearances_home_1ST;Clearances_home_2ND;Clearances_home_ALL;Corner kicks_away_1ST;Corner kicks_away_2ND;Corner kicks_away_ALL;Corner kicks_home_1ST;Corner kicks_home_2ND;Corner kicks_home_ALL;Counter attacks_away_1ST;Counter attacks_away_2ND;Counter attacks_away_ALL;Counter attacks_home_1ST;Counter attacks_home_2ND;Counter attacks_home_ALL;Crosses_away_1ST;Crosses_away_2ND;Crosses_away_ALL;Crosses_home_1ST;Crosses_home_2ND;Crosses_home_ALL;Dribbles_away_1ST;Dribbles_away_2ND;Dribbles_away_ALL;Dribbles_home_1ST;Dribbles_home_2ND;Dribbles_home_ALL;Duels won_away_1ST;Duels won_away_2ND;Duels won_away_ALL;Duels won_home_1ST;Duels won_home_2ND;Duels won_home_ALL;Fouls_away_ALL;Fouls_home_ALL;Goalkeeper saves_away_1ST;Goalkeeper saves_away_2ND;Goalkeeper saves_away_ALL;Goalkeeper saves_home_1ST;Goalkeeper saves_home_2ND;Goalkeeper saves_home_ALL;Hit woodwork_away_1ST;Hit woodwork_away_2ND;Hit woodwork_away_ALL;Hit woodwork_home_1ST;Hit woodwork_home_2ND;Hit woodwork_home_ALL;Interceptions_away_1ST;Interceptions_away_2ND;Interceptions_away_ALL;Interceptions_home_1ST;Interceptions_home_2ND;Interceptions_home_ALL;Long balls_away_1ST;Long balls_away_2ND;Long balls_away_ALL;Long balls_home_1ST;Long balls_home_2ND;Long balls_home_ALL;Offsides_away_1ST;Offsides_away_2ND;Offsides_away_ALL;Offsides_home_1ST;Offsides_home_2ND;Offsides_home_ALL;Passes_away_1ST;Passes_away_2ND;Passes_away_ALL;Passes_home_1ST;Passes_home_2ND;Passes_home_ALL;Possession lost_away_1ST;Possession lost_away_2ND;Possession lost_away_ALL;Possession lost_home_1ST;Possession lost_home_2ND;Possession lost_home_ALL;Red cards_away_1ST;Red cards_away_2ND;Red cards_away_ALL;Red cards_home_1ST;Red cards_home_2ND;Red cards_home_ALL;Shots inside box_away_1ST;Shots inside box_away_2ND;Shots inside box_away_ALL;Shots inside box_home_1ST;Shots inside box_home_2ND;Shots inside box_home_ALL;Shots off target_away_1ST;Shots off target_away_2ND;Shots off target_away_ALL;Shots off target_home_1ST;Shots off target_home_2ND;Shots off target_home_ALL;Shots on target_away_1ST;Shots on target_away_2ND;Shots on target_away_ALL;Shots on target_home_1ST;Shots on target_home_2ND;Shots on target_home_ALL;Shots outside box_away_1ST;Shots outside box_away_2ND;Shots outside box_away_ALL;Shots outside box_home_1ST;Shots outside box_home_2ND;Shots outside box_home_ALL;Tackles_away_1ST;Tackles_away_2ND;Tackles_away_ALL;Tackles_home_1ST;Tackles_home_2ND;Tackles_home_ALL;Total shots_away_1ST;Total shots_away_2ND;Total shots_away_ALL;Total shots_home_1ST;Total shots_home_2ND;Total shots_home_ALL;Yellow cards_away_1ST;Yellow cards_away_2ND;Yellow cards_away_ALL;Yellow cards_home_1ST;Yellow cards_home_2ND;Yellow cards_home_ALL;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
CHV X FRO 29-12-2018;141 (72%);101 (69%);242 (71%);228 (82%);198 (83%);426 (82%);8;10;18;10;13;23;42%;39%;41%;58%;61%;59%;0;1;1;1;1;2;0;1;1;1;1;2;1;1;2;1;0;1;5;8;13;8;9;17;1;1;2;3;1;4;;;;;;;1/5 (20%);3/8 (38%);4/13 (31%);4/14 (29%);4/8 (50%);8/22 (36%);1/1 (100%);2/6 (33%);3/7 (43%);2/4 (50%);7/10 (70%);9/14 (64%);24;32;56;21;35;56;18;22;0;2;2;0;4;4;;;;;;;3;2;5;5;8;13;16/38 (42%);9/26 (35%);25/64 (39%);28/41 (68%);20/32 (63%);48/73 (66%);0;0;0;2;1;3;196;146;342;277;240;517;;;142;;;140;0;1;1;0;0;0;2;3;5;5;5;10;4;4;8;6;4;10;0;4;4;0;3;3;3;6;9;2;2;4;9;6;15;1;6;7;5;9;14;7;7;14;1;5;6;0;4;4;0.0;2018-12-29;-4.0;28.0;28.0;46.0;70.0;43.0;21.0;4.0;5.0;20.0;-42.0;2.0;-13.0;11.0;48.0;41.0;25.0;16.0;10.0;-6.0;66.0;39.0;-2.0;5.0;-14.0;-6.0;-5.0;34.0;19.0;21.0;-13.0;-4.0;-2.0;-4.0;3.0;-4.0;6.0;6.0;-16.0;-27.0;17.0;-9.0;-11.0;-10.0;-7.0;-4.0;41.0;15.0;-43.0;-8.0;-23.0;-46.0;-21.0;-33.0;-7.0;12.0;-27.0;19.0;24.0;20.0;13.0;2.0;-25.0;-13.0;-21.0;30.0;24.0;-9.0;21.0;18.0;24.0;56.0;58.0;50.0;85.0;50.0;19.0;1.0;20.0;-20.0;-29.0;-14.0;-16.0;-9.0;-21.0;-11.0;-17.0;-9.0;21.0;8.0;10.0;-20.0;1.0;12:00:00;1.0;FRO;CHV
EMP X INT 29-12-2018;311 (89%);254 (87%);565 (88%);152 (82%);140 (78%);292 (80%);2;2;4;2;7;9;65%;63%;64%;35%;37%;36%;0;2;2;0;0;0;0;2;2;0;0;0;1;3;4;0;1;1;11;6;17;12;17;29;2;4;6;2;2;4;0;0;0;0;2;2;3/10 (30%);7/22 (32%);10/32 (31%);1/11 (9%);2/7 (29%);3/18 (17%);3/5 (60%);2/8 (25%);5/13 (38%);5/9 (56%);7/11 (64%);12/20 (60%);15;22;37;19;24;43;5;16;0;3;3;1;3;4;;;;;;;3;6;9;6;3;9;16/21 (76%);18/30 (60%);34/51 (67%);20/37 (54%);11/23 (48%);31/60 (52%);5;2;7;1;0;1;349;293;642;185;179;364;;;136;;;118;;;;;;;0;6;6;1;3;4;0;1;1;2;3;5;1;4;5;0;3;3;2;2;4;1;4;5;6;9;15;10;8;18;2;8;10;2;7;9;0;1;1;0;1;1;1.0;2018-12-29;-6.0;19.0;13.0;5.0;-5.0;5.0;60.0;29.0;11.0;4.0;-3.0;-8.0;-7.0;-11.0;-11.0;-11.0;-28.0;-21.0;-15.0;-10.0;-1.0;45.0;-8.0;-36.0;-15.0;-9.0;-30.0;-21.0;-11.0;-15.0;-15.0;-15.0;-10.0;-17.0;-4.0;2.0;4.0;-32.0;-22.0;-18.0;;-17.0;-25.0;-19.0;-15.0;-10.0;-22.0;-14.0;-9.0;-7.0;-5.0;-28.0;-18.0;-7.0;14.0;-12.0;-5.0;-22.0;-56.0;-52.0;-29.0;-4.0;4.0;8.0;19.0;-11.0;16.0;-2.0;-15.0;-16.0;-95.0;-82.0;-40.0;-22.0;-12.0;-1.0;15.0;20.0;28.0;14.0;5.0;-12.0;8.0;-1.0;-43.0;-25.0;25.0;8.0;12.0;18.0;-33.0;-3.0;0.0;12:00:00;-1.0;INT;EMP
GEN X FIO 29-12-2018;175 (84%);157 (79%);332 (82%);97 (67%);121 (74%);218 (71%);15;10;25;8;11;19;59%;54%;56%;41%;46%;44%;2;1;3;0;0;0;2;1;3;0;0;0;4;1;5;2;2;4;15;26;41;14;8;22;2;1;3;2;5;7;;;;;;;3/15 (20%);1/5 (20%);4/20 (20%);1/15 (7%);5/14 (36%);6/29 (21%);1/3 (33%);3/6 (50%);4/9 (44%);3/7 (43%);2/7 (29%);5/14 (36%);31;37;68;20;27;47;7;21;0;3;3;2;1;3;1;1;2;0;0;0;7;6;13;6;4;10;22/32 (69%);17/33 (52%);39/65 (59%);12/32 (38%);12/27 (44%);24/59 (41%);1;1;2;1;1;2;208;199;407;145;164;309;;;137;;;153;;;;;;;4;3;7;1;4;5;1;4;5;0;4;4;2;1;3;0;3;3;3;3;6;1;5;6;9;10;19;7;11;18;7;6;13;2;9;11;0;1;1;0;2;2;0.0;2018-12-29;-42.0;-24.0;-13.0;-5.0;2.0;11.0;7.0;5.0;4.0;-28.0;-19.0;-57.0;-15.0;-5.0;-7.0;-6.0;-21.0;-29.0;-20.0;-4.0;40.0;30.0;-12.0;8.0;-5.0;-1.0;-5.0;-6.0;-8.0;-7.0;-5.0;-18.0;-13.0;18.0;-17.0;-15.0;-54.0;-36.0;-49.0;-18.0;-18.0;4.0;28.0;19.0;30.0;21.0;14.0;15.0;4.0;-3.0;-4.0;-5.0;71.0;21.0;-16.0;-49.0;9.0;-84.0;-81.0;-27.0;-13.0;-3.0;47.0;30.0;5.0;3.0;2.0;-31.0;-1.0;-13.0;-1.0;4.0;-6.0;-2.0;10.0;12.0;73.0;72.0;-43.0;48.0;55.0;37.0;24.0;9.0;5.0;9.0;1.0;3.0;-11.0;-39.0;-8.0;29.0;0.0;12:00:00;0.0;FIO;GEN
LAZ X TOR 29-12-2018;173 (79%);155 (78%);328 (78%);190 (79%);156 (82%);346 (80%);11;7;18;15;15;30;47%;50%;48%;53%;50%;52%;0;1;1;0;0;0;1;1;2;0;0;0;2;2;4;4;4;8;8;27;35;6;8;14;0;3;3;5;2;7;;;;;;;1/4 (25%);4/9 (44%);5/13 (38%);2/15 (13%);3/20 (15%);5/35 (14%);7/9 (78%);5/8 (63%);12/17 (71%);7/10 (70%);8/11 (73%);15/21 (71%);37;30;67;40;39;79;22;19;1;2;3;2;0;2;1;1;2;0;0;0;15;5;20;6;11;17;15/40 (37%);19/37 (51%);34/77 (44%);12/19 (63%);17/21 (81%);29/40 (73%);0;0;0;0;1;1;220;198;418;241;191;432;;;129;;;162;0;1;1;0;1;1;2;6;8;5;7;12;1;4;5;4;1;5;3;0;3;1;3;4;4;0;4;4;1;5;9;10;19;8;5;13;6;6;12;9;8;17;2;2;4;1;3;4;1.0;2018-12-29;7.0;33.0;37.0;34.0;58.0;36.0;19.0;-18.0;-8.0;12.0;26.0;-11.0;35.0;23.0;24.0;10.0;3.0;-17.0;63.0;41.0;24.0;12.0;5.0;2.0;-9.0;-4.0;4.0;-15.0;-10.0;-5.0;-9.0;-4.0;5.0;-6.0;8.0;19.0;15.0;2.0;4.0;27.0;-47.0;-2.0;-2.0;-3.0;-1.0;21.0;6.0;16.0;10.0;1.0;-9.0;21.0;1.0;-14.0;-27.0;-10.0;13.0;-10.0;-45.0;49.0;48.0;-47.0;-6.0;10.0;36.0;21.0;69.0;13.0;46.0;28.0;19.0;2.0;-8.0;-21.0;-17.0;-14.0;-10.0;-19.0;52.0;22.0;12.0;5.0;-27.0;-35.0;-24.0;-38.0;-24.0;-20.0;-10.0;39.0;-23.0;55.0;1.0;12:00:00;0.0;TOR;LAZ
PRM X ROM 29-12-2018;191 (83%);243 (86%);434 (85%);116 (70%);97 (67%);213 (69%);9;8;17;3;6;9;59%;67%;63%;41%;33%;37%;0;1;1;1;0;1;0;2;2;1;0;1;3;3;6;1;2;3;6;10;16;10;9;19;2;5;7;1;1;2;0;1;1;0;0;0;3/13 (23%);2/12 (17%);5/25 (20%);0/4 (0%);2/5 (40%);2/9 (22%);6/11 (55%);2/6 (33%);8/17 (47%);2/6 (33%);4/7 (57%);6/13 (46%);30;20;50;23;23;46;11;6;2;0;2;1;2;3;;;;;;;11;3;14;4;8;12;16/25 (64%);11/27 (41%);27/52 (52%);16/35 (46%);6/26 (23%);22/61 (36%);1;0;1;4;2;6;229;284;513;166;144;310;;;137;;;145;;;;;;;5;8;13;1;1;2;5;7;12;0;1;1;1;4;5;2;0;2;4;6;10;2;2;4;11;8;19;11;9;20;9;14;23;3;3;6;1;0;1;0;1;1;2.0;2018-12-29;-4.0;4.0;-15.0;-33.0;-44.0;-28.0;-19.0;-27.0;-28.0;-29.0;18.0;-5.0;-1.0;-1.0;-5.0;4.0;-8.0;-11.0;-35.0;-12.0;-28.0;64.0;-6.0;26.0;17.0;14.0;-36.0;-60.0;-30.0;-24.0;-18.0;13.0;-5.0;-6.0;-12.0;-11.0;27.0;-21.0;12.0;-18.0;17.0;-7.0;13.0;-12.0;-25.0;-7.0;-34.0;-25.0;-44.0;-30.0;-20.0;-15.0;-12.0;-43.0;-23.0;-90.0;-6.0;-43.0;-14.0;-6.0;-4.0;3.0;-7.0;-28.0;-19.0;-18.0;-23.0;-3.0;-37.0;-38.0;-19.0;-10.0;-35.0;-36.0;-76.0;-40.0;-5.0;4.0;-2.0;6.0;5.0;-13.0;-63.0;-43.0;-52.0;-34.0;-23.0;-12.0;-10.0;3.0;-31.0;11.0;0.0;12:00:00;-1.0;ROM;PRM
SAS X ATT 29-12-2018;233 (85%);216 (85%);449 (85%);148 (77%);162 (78%);310 (78%);5;11;16;3;5;8;60%;55%;58%;40%;45%;42%;1;1;2;1;0;1;2;4;6;1;0;1;1;1;2;0;2;2;5;13;18;8;6;14;6;2;8;0;1;1;0;2;2;0;0;0;4/12 (33%);1/7 (14%);5/19 (26%);0/0 (0%);0/10 (0%);0/10 (0%);12/16 (75%);5/11 (45%);17/27 (63%);5/10 (50%);4/8 (50%);9/18 (50%);31;32;63;21;26;47;10;11;2;4;6;2;1;3;0;1;1;0;0;0;3;10;13;10;8;18;18/28 (64%);12/22 (55%);30/50 (60%);14/30 (47%);7/25 (28%);21/55 (38%);1;0;1;1;1;2;274;254;528;191;209;400;;;136;;;136;;;;;;;8;5;13;2;7;9;4;2;6;2;3;5;4;5;9;2;6;8;1;3;4;2;4;6;10;9;19;9;12;21;9;8;17;4;11;15;1;1;2;0;1;1;6.0;2018-12-29;3.0;-7.0;-6.0;-19.0;22.0;-33.0;-18.0;-21.0;-8.0;-15.0;-11.0;6.0;-74.0;-33.0;-36.0;-31.0;-20.0;-8.0;-45.0;-41.0;-58.0;-34.0;-11.0;-41.0;-51.0;-30.0;-32.0;21.0;1.0;4.0;-23.0;-6.0;-9.0;-7.0;-10.0;32.0;11.0;-55.0;28.0;8.0;-27.0;5.0;6.0;-61.0;-38.0;-35.0;-23.0;59.0;85.0;60.0;26.0;-69.0;48.0;13.0;67.0;45.0;-26.0;44.0;25.0;66.0;40.0;46.0;17.0;7.0;-33.0;-42.0;-33.0;-19.0;-22.0;-24.0;-9.0;5.0;27.0;-48.0;-36.0;-19.0;27.0;-21.0;-13.0;-2.0;8.0;17.0;15.0;38.0;16.0;1.0;-77.0;-40.0;-1.0;-10.0;5.0;-32.0;2.0;12:00:00;-1.0;ATT;SAS
UDI X CAG 29-12-2018;223 (80%);137 (85%);360 (82%);143 (79%);203 (91%);346 (86%);11;5;16;9;10;19;61%;43%;52%;39%;57%;48%;0;0;0;0;2;2;0;0;0;0;2;2;2;1;3;4;4;8;10;10;20;12;9;21;4;2;6;0;6;6;;;;;;;2/8 (25%);0/8 (0%);2/16 (13%);0/9 (0%);3/13 (23%);3/22 (14%);1/3 (33%);3/8 (38%);4/11 (36%);5/8 (63%);7/9 (78%);12/17 (71%);25;23;48;29;33;62;15;13;0;3;3;1;0;1;;;;;;;2;1;3;8;3;11;13/29 (45%);8/17 (47%);21/46 (46%);15/26 (58%);21/28 (75%);36/54 (67%);0;1;1;1;1;2;280;161;441;180;222;402;;;128;;;111;0;1;1;0;1;1;4;1;5;4;5;9;2;1;3;7;6;13;1;0;1;1;4;5;1;1;2;8;9;17;8;7;15;9;9;18;5;2;7;12;14;26;1;1;2;2;1;3;0.0;2018-12-29;12.0;-48.0;-35.0;-31.0;-18.0;-8.0;-4.0;11.0;15.0;30.0;17.0;8.0;13.0;13.0;21.0;13.0;35.0;19.0;1.0;-13.0;-71.0;-46.0;33.0;-14.0;-8.0;-4.0;1.0;1.0;-2.0;8.0;11.0;28.0;23.0;15.0;39.0;41.0;19.0;8.0;-45.0;-15.0;;-8.0;-35.0;22.0;-4.0;-18.0;-4.0;19.0;8.0;-4.0;15.0;6.0;-5.0;46.0;94.0;54.0;25.0;32.0;24.0;69.0;65.0;62.0;62.0;-44.0;-17.0;-21.0;27.0;6.0;25.0;42.0;26.0;61.0;34.0;24.0;13.0;7.0;-3.0;-8.0;-4.0;-12.0;-26.0;-13.0;-7.0;-18.0;13.0;3.0;-25.0;13.0;-7.0;-38.0;14.0;31.0;2.0;12:00:00;1.0;CAG;UDI
NAP X BGN 29-12-2018;132 (80%);118 (79%);250 (79%);274 (90%);274 (93%);548 (92%);5;12;17;6;5;11;36%;35%;36%;64%;65%;64%;0;0;0;2;1;3;0;1;1;3;2;5;0;0;0;3;2;5;14;7;21;9;7;16;1;4;5;4;2;6;0;0;0;0;1;1;3/13 (23%);5/12 (42%);8/25 (32%);3/22 (14%);5/16 (31%);8/38 (21%);5/7 (71%);8/10 (80%);13/17 (76%);5/10 (50%);6/9 (67%);11/19 (58%);24;34;58;20;26;46;10;15;2;2;4;1;1;2;0;0;0;1;0;1;3;2;5;4;2;6;15/30 (50%);22/34 (65%);37/64 (58%);30/37 (81%);23/28 (82%);53/65 (82%);1;0;1;0;2;2;166;150;316;304;294;598;;;121;;;118;;;;;;;4;5;9;5;5;10;3;3;6;2;3;5;2;2;4;3;4;7;1;0;1;3;4;7;6;7;13;6;9;15;5;5;10;8;9;17;1;1;2;0;2;2;2.0;2018-12-29;6.0;-4.0;10.0;1.0;-9.0;29.0;15.0;23.0;38.0;51.0;29.0;-3.0;21.0;26.0;17.0;33.0;17.0;11.0;53.0;28.0;7.0;3.0;22.0;-38.0;-26.0;-12.0;67.0;37.0;26.0;17.0;11.0;-42.0;-22.0;-15.0;-14.0;-3.0;7.0;11.0;35.0;21.0;-9.0;11.0;6.0;34.0;25.0;0.0;22.0;65.0;43.0;51.0;-37.0;-34.0;-32.0;-8.0;7.0;8.0;6.0;10.0;13.0;13.0;28.0;37.0;22.0;13.0;16.0;48.0;22.0;-9.0;20.0;23.0;32.0;49.0;33.0;31.0;21.0;15.0;19.0;18.0;15.0;5.0;-40.0;-18.0;27.0;3.0;6.0;10.0;10.0;8.0;80.0;2.0;48.0;-54.0;3.0;15:00:00;1.0;BGN;NAP
MIL X SPA 29-12-2018;108 (73%);153 (79%);261 (76%);305 (88%);208 (84%);513 (87%);7;5;12;6;3;9;29%;45%;37%;71%;55%;63%;0;1;1;1;1;2;0;1;1;1;2;3;0;3;3;9;2;11;28;9;37;3;5;8;0;2;2;8;3;11;;;;;;;0/1 (0%);5/6 (83%);5/7 (71%);0/21 (0%);2/6 (33%);2/27 (7%);3/3 (100%);0/3 (0%);3/6 (50%);6/8 (75%);7/9 (78%);13/17 (76%);21;24;45;22;23;45;10;14;0;2;2;1;2;3;;;;;;;5;5;10;3;4;7;10/25 (40%);6/27 (22%);16/52 (31%);24/33 (73%);12/26 (46%);36/59 (61%);1;0;1;1;0;1;148;194;342;346;247;593;;;120;;;144;0;0;0;0;1;1;0;5;5;7;4;11;0;4;4;5;2;7;2;2;4;1;3;4;2;4;6;8;3;11;9;7;16;4;10;14;2;9;11;15;7;22;0;2;2;0;4;4;1.0;2018-12-29;8.0;19.0;15.0;14.0;-43.0;-15.0;-6.0;4.0;100.0;62.0;64.0;12.0;44.0;-27.0;9.0;7.0;9.0;33.0;23.0;14.0;17.0;12.0;14.0;7.0;7.0;52.0;32.0;20.0;13.0;46.0;21.0;30.0;28.0;48.0;60.0;47.0;72.0;71.0;53.0;47.0;18.0;-1.0;-1.0;-1.0;7.0;71.0;15.0;23.0;20.0;14.0;12.0;28.0;15.0;-16.0;9.0;6.0;45.0;9.0;11.0;26.0;19.0;11.0;59.0;30.0;19.0;27.0;17.0;61.0;12.0;35.0;19.0;35.0;41.0;42.0;19.0;30.0;-22.0;-24.0;95.0;-19.0;11.0;28.0;31.0;20.0;12.0;-23.0;-24.0;-47.0;-43.0;39.0;-32.0;-57.0;2.0;17:30:00;1.0;SPA;MIL
ROM X TOR 19-01-2019;120 (75%);80 (67%);200 (71%);142 (75%);130 (75%);272 (75%);13;6;19;16;10;26;45%;41%;43%;55%;59%;57%;2;1;3;1;1;2;2;1;3;2;2;4;0;1;1;1;2;3;12;15;27;13;11;24;1;2;3;3;3;6;1;1;2;0;0;0;1/6 (17%);0/9 (0%);1/15 (7%);4/13 (31%);2/14 (14%);6/27 (22%);7/9 (78%);2/7 (29%);9/16 (56%);12/13 (92%);9/13 (69%);21/26 (81%);34;25;59;44;35;79;17;16;2;4;6;0;0;0;1;0;1;0;0;0;12;7;19;6;5;11;15/31 (48%);11/24 (46%);26/55 (47%);19/33 (58%);10/22 (45%);29/55 (53%);5;2;7;0;1;1;160;120;280;190;174;364;;;153;;;160;;;;;;;2;2;4;6;6;12;3;4;7;3;1;4;0;2;2;4;5;9;1;5;6;2;2;4;8;9;17;7;11;18;3;7;10;8;8;16;0;3;3;0;2;2;2.0;2019-01-19;-2.0;-9.0;-3.0;26.0;15.0;10.0;13.0;85.0;46.0;31.0;19.0;-4.0;15.0;53.0;25.0;18.0;16.0;14.0;21.0;15.0;33.0;21.0;-91.0;14.0;9.0;15.0;28.0;57.0;30.0;14.0;47.0;30.0;48.0;-70.0;33.0;9.0;11.0;10.0;7.0;-32.0;-13.0;-13.0;-16.0;-20.0;71.0;-49.0;70.0;23.0;-37.0;-2.0;34.0;10.0;3.0;-19.0;-12.0;-12.0;-31.0;8.0;2.0;7.0;-10.0;-18.0;-4.0;12.0;-6.0;-46.0;-14.0;-19.0;-6.0;7.0;18.0;20.0;85.0;14.0;13.0;43.0;30.0;8.0;-10.0;4.0;-12.0;22.0;-13.0;-19.0;-14.0;-16.0;-31.0;-18.0;-22.0;-9.0;31.0;24.0;3.0;12:00:00;1.0;TOR;ROM
UDI X PRM 19-01-2019;124 (78%);128 (76%);252 (77%);206 (85%);223 (82%);429 (84%);8;5;13;9;7;16;39%;38%;39%;61%;62%;61%;0;2;2;1;0;1;1;3;4;1;1;2;0;1;1;0;6;6;12;17;29;3;3;6;2;0;2;3;5;8;0;2;2;0;0;0;1/3 (33%);2/5 (40%);3/8 (38%);5/18 (28%);3/14 (21%);8/32 (25%);3/8 (38%);6/12 (50%);9/20 (45%);8/10 (80%);2/2 (100%);10/12 (83%);26;21;47;33;27;60;16;17;0;6;6;1;1;2;0;0;0;0;2;2;3;6;9;4;3;7;17/33 (52%);13/33 (39%);30/66 (45%);9/23 (39%);11/25 (44%);20/48 (42%);0;0;0;1;0;1;160;169;329;242;271;513;;;130;;;141;;;;;;;2;3;5;7;7;14;2;1;3;9;5;14;2;2;4;0;7;7;2;1;3;2;11;13;5;3;8;12;10;22;4;4;8;9;18;27;0;1;1;2;1;3;2.0;2019-01-19;8.0;-13.0;-11.0;-42.0;-19.0;-9.0;-3.0;6.0;-9.0;-29.0;30.0;43.0;13.0;36.0;18.0;10.0;11.0;50.0;29.0;12.0;11.0;35.0;44.0;48.0;32.0;23.0;73.0;47.0;20.0;-59.0;-34.0;-35.0;-21.0;32.0;-8.0;2.0;6.0;31.0;25.0;20.0;38.0;25.0;19.0;15.0;14.0;46.0;13.0;61.0;42.0;30.0;19.0;18.0;11.0;9.0;-9.0;4.0;32.0;24.0;-17.0;1.0;7.0;9.0;18.0;26.0;60.0;65.0;-39.0;-23.0;0.0;4.0;3.0;22.0;19.0;-13.0;18.0;21.0;59.0;37.0;-8.0;59.0;31.0;33.0;22.0;23.0;8.0;1.0;-1.0;3.0;3.0;-9.0;18.0;45.0;1.0;15:00:00;-1.0;PRM;UDI
INT X SAS 19-01-2019;169 (83%);149 (78%);318 (81%);229 (86%);215 (83%);444 (85%);2;7;9;2;5;7;43%;42%;43%;57%;58%;57%;1;2;3;2;0;2;1;2;3;2;0;2;2;2;4;2;1;3;14;19;33;3;5;8;0;0;0;6;5;11;;;;;;;1/3 (33%);1/5 (20%);2/8 (25%);5/15 (33%);4/16 (25%);9/31 (29%);3/7 (43%);14/16 (88%);17/23 (74%);6/8 (75%);6/8 (75%);12/16 (75%);18;37;55;22;28;50;16;16;2;2;4;2;3;5;;;;;;;10;6;16;5;7;12;10/21 (48%);7/24 (29%);17/45 (38%);11/18 (61%);19/24 (79%);30/42 (71%);1;0;1;2;1;3;203;190;393;267;258;525;;;116;;;142;;;;;;;1;6;7;5;4;9;5;2;7;3;3;6;2;3;5;2;2;4;8;1;9;2;2;4;8;7;15;7;8;15;9;7;16;7;6;13;1;2;3;0;1;1;0.0;2019-01-19;1.0;5.0;-3.0;-3.0;-4.0;-7.0;-4.0;21.0;49.0;21.0;-56.0;-2.0;-47.0;-34.0;-26.0;-17.0;-31.0;-15.0;-3.0;46.0;32.0;8.0;6.0;-12.0;14.0;86.0;64.0;68.0;51.0;62.0;33.0;21.0;28.0;1.0;26.0;37.0;22.0;16.0;11.0;53.0;23.0;5.0;-20.0;41.0;17.0;-9.0;3.0;3.0;19.0;44.0;28.0;15.0;3.0;-16.0;-13.0;-11.0;6.0;-61.0;-35.0;-15.0;-4.0;11.0;31.0;17.0;4.0;10.0;4.0;16.0;-23.0;36.0;23.0;16.0;12.0;11.0;12.0;40.0;26.0;23.0;11.0;7.0;40.0;24.0;25.0;56.0;58.0;38.0;27.0;16.0;13.0;13.0;2.0;24.0;0.0;17:30:00;0.0;SAS;INT
