game;Accurate passes_away_1ST;Accurate passes_away_2ND;Accurate passes_away_ALL;Accurate passes_home_1ST;Accurate passes_home_2ND;Accurate passes_home_ALL;Aerials won_away_1ST;Aerials won_away_2ND;Aerials won_away_ALL;Aerials won_home_1ST;Aerials won_home_2ND;Aerials won_home_ALL;Ball possession_away_1ST;Ball possession_away_2ND;Ball possession_away_ALL;Ball possession_home_1ST;Ball possession_home_2ND;Ball possession_home_ALL;Big chances missed_away_1ST;Big chances missed_away_2ND;Big chances missed_away_ALL;Big chances missed_home_1ST;Big chances missed_home_2ND;Big chances missed_home_ALL;Big chances_away_1ST;Big chances_away_2ND;Big chances_away_ALL;Big chances_home_1ST;Big chances_home_2ND;Big chances_home_ALL;Blocked shots_away_1ST;Blocked shots_away_2ND;Blocked shots_away_ALL;Blocked shots_home_1ST;Blocked shots_home_2ND;Blocked shots_home_ALL;Clearances_away_1ST;Clearances_away_2ND;Clearances_away_ALL;Clearances_home_1ST;Clearances_home_2ND;Clearances_home_ALL;Corner kicks_away_1ST;Corner kicks_away_2ND;Corner kicks_away_ALL;Corner kicks_home_1ST;Corner kicks_home_2ND;Corner kicks_home_ALL;Counter attacks_away_1ST;Counter attacks_away_2ND;Counter attacks_away_ALL;Counter attacks_home_1ST;Counter attacks_home_2ND;Counter attacks_home_ALL;Crosses_away_1ST;Crosses_away_2ND;Crosses_away_ALL;Crosses_home_1ST;Crosses_home_2ND;Crosses_home_ALL;Dribbles_away_1ST;Dribbles_away_2ND;Dribbles_away_ALL;Dribbles_home_1ST;Dribbles_home_2ND;Dribbles_home_ALL;Duels won_away_1ST;Duels won_away_2ND;Duels won_away_ALL;Duels won_home_1ST;Duels won_home_2ND;Duels won_home_ALL;Fouls_away_ALL;Fouls_home_ALL;Goalkeeper saves_away_1ST;Goalkeeper saves_away_2ND;Goalkeeper saves_away_ALL;Goalkeeper saves_home_1ST;Goalkeeper saves_home_2ND;Goalkeeper saves_home_ALL;Hit woodwork_away_1ST;Hit woodwork_away_2ND;Hit woodwork_away_ALL;Hit woodwork_home_1ST;Hit woodwork_home_2ND;Hit woodwork_home_ALL;Interceptions_away_1ST;Interceptions_away_2ND;Interceptions_away_ALL;Interceptions_home_1ST;Interceptions_home_2ND;Interceptions_home_ALL;Long balls_away_1ST;Long balls_away_2ND;Long balls_away_ALL;Long balls_home_1ST;Long balls_home_2ND;Long balls_home_ALL;Offsides_away_1ST;Offsides_away_2ND;Offsides_away_ALL;Offsides_home_1ST;Offsides_home_2ND;Offsides_home_ALL;Passes_away_1ST;Passes_away_2ND;Passes_away_ALL;Passes_home_1ST;Passes_home_2ND;Passes_home_ALL;Possession lost_away_1ST;Possession lost_away_2ND;Possession lost_away_ALL;Possession lost_home_1ST;Possession lost_home_2ND;Possession lost_home_ALL;Red cards_away_1ST;Red cards_away_2ND;Red cards_away_ALL;Red cards_home_1ST;Red cards_home_2ND;Red cards_home_ALL;Shots inside box_away_1ST;Shots inside box_away_2ND;Shots inside box_away_ALL;Shots inside box_home_1ST;Shots inside box_home_2ND;Shots inside box_home_ALL;Shots off target_away_1ST;Shots off target_away_2ND;Shots off target_away_ALL;Shots off target_home_1ST;Shots off target_home_2ND;Shots off target_home_ALL;Shots on target_away_1ST;Shots on target_away_2ND;Shots on target_away_ALL;Shots on target_home_1ST;Shots on target_home_2ND;Shots on target_home_ALL;Shots outside box_away_1ST;Shots outside box_away_2ND;Shots outside box_away_ALL;Shots outside box_home_1ST;Shots outside box_home_2ND;Shots outside box_home_ALL;Tackles_away_1ST;Tackles_away_2ND;Tackles_away_ALL;Tackles_home_1ST;Tackles_home_2ND;Tackles_home_ALL;Total shots_away_1ST;Total shots_away_2ND;Total shots_away_ALL;Total shots_home_1ST;Total shots_home_2ND;Total shots_home_ALL;Yellow cards_away_1ST;Yellow cards_away_2ND;Yellow cards_away_ALL;Yellow cards_home_1ST;Yellow cards_home_2ND;Yellow cards_home_ALL;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
LEC X BGN 22-12-2019;184 (86%);223 (82%);407 (84%);171 (81%);200 (79%);371 (80%);3;11;14;5;13;18;51%;51%;51%;49%;49%;49%;4;2;6;0;1;1;5;4;9;0;2;2;2;1;3;2;1;3;10;14;24;9;1;10;1;1;2;3;3;6;0;3;3;0;0;0;4/10 (40%);1/1 (100%);5/11 (45%);2/8 (25%);5/13 (38%);7/21 (33%);1/8 (13%);7/8 (88%);8/16 (50%);4/6 (67%);6/9 (67%);10/15 (67%);17;31;48;27;32;59;19;17;0;2;2;8;4;12;1;0;1;0;0;0;4;6;10;1;2;3;8/23 (35%);14/36 (39%);22/59 (37%);14/28 (50%);17/31 (55%);31/59 (53%);2;4;6;2;0;2;213;272;485;212;253;465;52;66;118;65;78;143;;;;;;;11;7;18;3;3;6;4;2;6;2;3;5;9;6;15;0;4;4;4;2;6;1;5;6;6;5;11;9;4;13;15;9;24;4;8;12;2;1;3;1;2;3;3.0;2019-12-22;-10.0;-11.0;-7.0;-9.0;6.0;-6.0;-27.0;-64.0;-44.0;36.0;-53.0;-9.0;-39.0;-20.0;-14.0;-2.0;6.0;7.0;6.0;11.0;39.0;24.0;-6.0;9.0;7.0;-24.0;-82.0;-100.0;-78.0;-40.0;-19.0;-1.0;8.0;-6.0;-26.0;-9.0;-10.0;-100.0;-100.0;-56.0;60.0;29.0;24.0;18.0;1.0;6.0;-5.0;6.0;5.0;-28.0;-20.0;-16.0;-6.0;-58.0;-31.0;-21.0;-7.0;-8.0;32.0;59.0;33.0;34.0;20.0;-70.0;-46.0;-34.0;-35.0;-10.0;53.0;24.0;-35.0;13.0;-5.0;-12.0;8.0;29.0;6.0;-11.0;13.0;16.0;11.0;40.0;33.0;46.0;22.0;39.0;18.0;10.0;-16.0;-6.0;-7.0;-13.0;2.0;12:00:00;-1.0;BGN;LEC
PRM X BCA 22-12-2019;171 (80%);126 (78%);297 (79%);159 (79%);172 (80%);331 (80%);4;8;12;6;4;10;52%;43%;47%;48%;57%;53%;1;1;2;0;0;0;1;2;3;0;0;0;0;2;2;2;1;3;14;15;29;6;10;16;2;3;5;2;7;9;0;0;0;1;0;1;2/6 (33%);1/11 (9%);3/17 (18%);1/7 (14%);5/18 (28%);6/25 (24%);5/9 (56%);6/8 (75%);11/17 (65%);3/12 (25%);0/5 (0%);3/17 (18%);28;28;56;25;15;40;11;16;2;0;2;1;2;3;;;;;;;10;9;19;3;4;7;9/20 (45%);9/23 (39%);18/43 (42%);16/29 (55%);4/21 (19%);20/50 (40%);1;2;3;1;1;2;213;161;374;202;214;416;75;58;133;84;66;150;;;;;;;4;3;7;4;4;8;4;2;6;4;4;8;1;3;4;2;1;3;1;4;5;4;2;6;13;5;18;12;7;19;5;7;12;8;6;14;1;1;2;0;3;3;1.0;2019-12-22;-6.0;26.0;22.0;10.0;5.0;-1.0;-2.0;-40.0;-25.0;-18.0;12.0;-64.0;6.0;6.0;-23.0;-16.0;-3.0;7.0;25.0;14.0;17.0;61.0;-41.0;23.0;10.0;1.0;-5.0;22.0;7.0;1.0;-10.0;-6.0;-6.0;-20.0;-48.0;-16.0;-14.0;-31.0;-13.0;17.0;;-2.0;-7.0;-36.0;-27.0;34.0;-17.0;-13.0;-1.0;-6.0;11.0;13.0;12.0;9.0;40.0;16.0;31.0;3.0;-3.0;-5.0;-30.0;-45.0;-65.0;-94.0;-49.0;-35.0;-14.0;22.0;-36.0;-32.0;-70.0;-38.0;-19.0;19.0;31.0;43.0;27.0;22.0;15.0;12.0;8.0;-13.0;68.0;47.0;32.0;21.0;17.0;13.0;71.0;45.0;43.0;40.0;1.0;12:00:00;0.0;BCA;PRM
SAS X NAP 22-12-2019;171 (81%);174 (84%);345 (83%);233 (86%);296 (90%);529 (88%);6;4;10;3;5;8;44%;40%;42%;56%;60%;58%;0;3;3;1;0;1;0;3;3;2;0;2;1;1;2;1;0;1;10;3;13;10;11;21;4;7;11;6;1;7;0;2;2;1;1;2;3/10 (30%);5/15 (33%);8/25 (32%);4/13 (31%);1/3 (33%);5/16 (31%);3/7 (43%);6/9 (67%);9/16 (56%);10/12 (83%);8/12 (67%);18/24 (75%);21;27;48;31;26;57;13;17;2;1;3;0;6;6;1;1;2;0;0;0;4;6;10;4;5;9;6/16 (38%);11/18 (61%);17/34 (50%);9/16 (56%);11/22 (50%);20/38 (53%);1;1;2;2;3;5;211;206;417;271;330;601;65;58;123;65;54;119;;;;;;;2;10;12;6;3;9;1;5;6;3;5;8;0;8;8;4;1;5;0;4;4;2;3;5;6;8;14;11;8;19;2;14;16;8;6;14;1;1;2;1;1;2;2.0;2019-12-22;-8.0;11.0;8.0;3.0;31.0;17.0;-33.0;-16.0;-33.0;-48.0;-26.0;8.0;-45.0;-5.0;14.0;7.0;36.0;29.0;36.0;24.0;17.0;41.0;100.0;49.0;34.0;37.0;21.0;28.0;15.0;14.0;18.0;-13.0;9.0;89.0;4.0;17.0;10.0;33.0;17.0;10.0;-26.0;-16.0;-11.0;16.0;-51.0;100.0;-26.0;-48.0;-97.0;-63.0;-35.0;21.0;-21.0;-4.0;-28.0;-15.0;76.0;27.0;14.0;-30.0;-7.0;-2.0;-1.0;-1.0;-2.0;2.0;-41.0;51.0;-19.0;-15.0;9.0;1.0;-19.0;-45.0;-53.0;-33.0;-28.0;-100.0;28.0;-72.0;-82.0;-15.0;-8.0;9.0;8.0;4.0;-6.0;-24.0;-22.0;21.0;-31.0;-12.0;1.0;17:45:00;-1.0;NAP;SAS
LAZ X HEL 05-02-2020;159 (73%);159 (75%);318 (74%);202 (80%);184 (79%);386 (79%);17;14;31;12;12;24;46%;49%;48%;54%;51%;52%;0;0;0;1;1;2;0;0;0;1;1;2;2;3;5;5;2;7;15;12;27;9;12;21;0;7;7;3;3;6;0;2;2;0;0;0;0/6 (0%);2/18 (11%);2/24 (8%);2/10 (20%);4/10 (40%);6/20 (30%);5/8 (63%);8/10 (80%);13/18 (72%);4/6 (67%);6/9 (67%);10/15 (67%);33;34;67;32;30;62;15;12;2;2;4;1;2;3;0;0;0;1;1;2;8;8;16;4;3;7;6/21 (29%);15/31 (48%);21/52 (40%);13/28 (46%);17/33 (52%);30/61 (49%);1;2;3;0;1;1;217;211;428;254;233;487;88;87;175;74;74;148;;;;;;;3;6;9;6;6;12;1;5;6;4;4;8;0;2;2;2;2;4;0;4;4;5;2;7;5;8;13;10;7;17;3;10;13;11;8;19;1;1;2;1;2;3;0.0;2020-02-05;-10.0;-14.0;-7.0;-3.0;-1.0;-9.0;-8.0;-8.0;-21.0;-77.0;-35.0;-4.0;-15.0;44.0;29.0;20.0;22.0;5.0;2.0;-2.0;-23.0;-53.0;-3.0;-40.0;-20.0;14.0;19.0;61.0;77.0;49.0;57.0;84.0;49.0;-3.0;31.0;20.0;22.0;9.0;40.0;60.0;2.0;7.0;9.0;8.0;8.0;-1.0;8.0;25.0;25.0;21.0;-19.0;-30.0;-23.0;-20.0;-15.0;-11.0;5.0;-45.0;-24.0;38.0;47.0;31.0;25.0;1.0;-1.0;25.0;23.0;-5.0;-16.0;5.0;10.0;-4.0;-4.0;-23.0;-26.0;-61.0;-39.0;-57.0;-1.0;-36.0;-29.0;-18.0;-21.0;27.0;55.0;-35.0;9.0;1.0;-11.0;-6.0;-8.0;128.0;0.0;17:45:00;0.0;HEL;LAZ
BCA X LAZ 05-01-2020;216 (85%);269 (90%);485 (88%);132 (76%);117 (77%);249 (76%);4;5;9;5;2;7;60%;67%;64%;40%;33%;36%;;;;;;;1;0;1;0;0;0;2;3;5;0;1;1;3;4;7;16;13;29;4;1;5;1;1;2;0;1;1;0;0;0;2/18 (11%);1/12 (8%);3/30 (10%);1/4 (25%);1/3 (33%);2/7 (29%);7/11 (64%);2/6 (33%);9/17 (53%);0/2 (0%);4/7 (57%);4/9 (44%);22;18;40;20;25;45;23;11;0;2;2;2;2;4;;;;;;;7;3;10;2;9;11;25/35 (71%);18/20 (90%);43/55 (78%);15/28 (54%);11/26 (42%);26/54 (48%);1;1;2;1;0;1;253;299;552;174;152;326;69;57;126;61;53;114;0;0;0;1;0;1;6;8;14;2;1;3;3;5;8;1;1;2;3;3;6;1;2;3;2;3;5;0;3;3;7;7;14;8;5;13;8;11;19;2;4;6;0;4;4;2;3;5;2.0;2020-01-05;-1.0;-48.0;-32.0;-12.0;-1.0;-24.0;51.0;26.0;29.0;90.0;50.0;-2.0;28.0;16.0;12.0;1.0;-38.0;-29.0;-80.0;-52.0;-49.0;-29.0;-6.0;-20.0;-10.0;-59.0;-44.0;-30.0;-44.0;-30.0;-58.0;-92.0;-66.0;-7.0;-61.0;-36.0;-61.0;-40.0;-37.0;-27.0;-7.0;-4.0;-10.0;-6.0;-24.0;-8.0;-14.0;-13.0;-7.0;-4.0;11.0;54.0;-37.0;4.0;15.0;-9.0;-8.0;5.0;10.0;23.0;-28.0;-17.0;-22.0;-24.0;-42.0;-28.0;-76.0;-20.0;-49.0;-55.0;-29.0;-24.0;-13.0;-4.0;-5.0;14.0;3.0;-4.0;-25.0;-30.0;-13.0;-13.0;24.0;5.0;2.0;-9.0;-20.0;-39.0;-26.0;-20.0;-64.0;-44.0;1.0;09:30:00;-1.0;LAZ;BCA
SPA X HEL 05-01-2020;94 (69%);189 (80%);283 (76%);170 (81%);201 (80%);371 (80%);7;7;14;7;11;18;40%;48%;45%;60%;52%;55%;1;2;3;1;1;2;2;3;5;1;1;2;4;1;5;4;1;5;10;2;12;3;6;9;2;2;4;3;0;3;1;1;2;0;0;0;5/9 (56%);1/4 (25%);6/13 (46%);4/12 (33%);3/7 (43%);7/19 (37%);6/9 (67%);6/11 (55%);12/20 (60%);8/10 (80%);6/7 (86%);14/17 (82%);27;26;53;30;34;64;16;8;0;2;2;2;4;6;1;0;1;0;0;0;1;7;8;2;4;6;8/26 (31%);10/34 (29%);18/60 (30%);9/25 (36%);18/36 (50%);27/61 (44%);3;2;5;0;0;0;136;237;373;210;252;462;69;69;138;67;70;137;0;0;0;1;0;1;10;4;14;5;6;11;4;2;6;7;5;12;3;5;8;0;2;2;1;4;5;6;2;8;10;10;20;8;8;16;11;8;19;11;8;19;0;1;1;1;0;1;2.0;2020-01-05;6.0;-94.0;-70.0;-83.0;-42.0;-41.0;-35.0;21.0;20.0;14.0;-25.0;32.0;18.0;4.0;2.0;7.0;17.0;5.0;4.0;4.0;28.0;62.0;32.0;72.0;46.0;24.0;8.0;-45.0;-23.0;-7.0;11.0;5.0;51.0;21.0;23.0;11.0;27.0;51.0;20.0;-15.0;20.0;4.0;-22.0;-23.0;-18.0;9.0;-7.0;17.0;-24.0;-9.0;-8.0;-6.0;-70.0;-40.0;-25.0;-15.0;-33.0;-9.0;-1.0;-1.0;-1.0;-19.0;-15.0;21.0;8.0;6.0;-92.0;-14.0;-55.0;-69.0;-41.0;-36.0;22.0;-12.0;-10.0;8.0;30.0;26.0;-9.0;23.0;23.0;24.0;15.0;36.0;20.0;-62.0;-26.0;-13.0;35.0;-29.0;46.0;44.0;0.0;12:00:00;-1.0;HEL;SPA
GEN X SAS 05-01-2020;244 (87%);237 (85%);481 (86%);119 (76%);120 (71%);239 (74%);5;3;8;5;6;11;65%;63%;64%;35%;37%;36%;1;0;1;2;1;3;1;0;1;3;2;5;2;3;5;1;2;3;7;2;9;9;10;19;5;1;6;0;1;1;0;1;1;1;3;4;2/14 (14%);1/8 (13%);3/22 (14%);1/7 (14%);3/5 (60%);4/12 (33%);6/10 (60%);8/14 (57%);14/24 (58%);4/7 (57%);7/10 (70%);11/17 (65%);23;30;53;21;32;53;14;24;2;2;4;1;1;2;;;;;;;6;3;9;4;10;14;9/16 (56%);5/17 (29%);14/33 (42%);10/24 (42%);13/30 (43%);23/54 (43%);0;3;3;1;0;1;280;280;560;157;168;325;59;79;138;56;66;122;0;1;1;0;0;0;4;3;7;4;8;12;2;1;3;1;5;6;2;1;3;3;3;6;2;2;4;1;2;3;4;7;11;7;13;20;6;5;11;5;10;15;2;3;5;2;2;4;1.0;2020-01-05;13.0;-26.0;-41.0;-29.0;-20.0;-15.0;-31.0;21.0;-7.0;-7.0;-41.0;7.0;-17.0;-16.0;-5.0;-4.0;1.0;22.0;8.0;5.0;1.0;23.0;4.0;33.0;15.0;2.0;-54.0;-32.0;-19.0;32.0;59.0;38.0;22.0;13.0;-14.0;-3.0;-3.0;-13.0;-8.0;7.0;4.0;3.0;2.0;-13.0;27.0;-24.0;-15.0;-9.0;-16.0;18.0;24.0;14.0;8.0;9.0;3.0;29.0;-57.0;11.0;2.0;-11.0;17.0;1.0;-18.0;-15.0;-14.0;-25.0;-19.0;-35.0;-12.0;10.0;3.0;-13.0;30.0;10.0;-38.0;26.0;32.0;10.0;-39.0;2.0;-18.0;-23.0;-21.0;-37.0;-27.0;72.0;56.0;29.0;35.0;-35.0;25.0;-39.0;2.0;15:00:00;1.0;SAS;GEN
ROM X TOR 05-01-2020;142 (76%);102 (71%);244 (74%);178 (81%);185 (83%);363 (82%);13;9;22;7;16;23;45%;38%;42%;55%;62%;58%;3;0;3;0;2;2;3;1;4;0;2;2;1;0;1;2;3;5;17;18;35;4;3;7;1;2;3;5;9;14;;;;;;;4/6 (67%);1/4 (25%);5/10 (50%);4/15 (27%);10/24 (42%);14/39 (36%);3/4 (75%);4/8 (50%);7/12 (58%);7/10 (70%);5/9 (56%);12/19 (63%);27;24;51;31;38;69;23;11;4;3;7;2;2;4;1;1;2;0;0;0;6;5;11;3;7;10;21/39 (54%);16/32 (50%);37/71 (52%);15/25 (60%);13/21 (62%);28/46 (61%);0;3;3;3;0;3;186;144;330;220;223;443;63;68;131;68;66;134;;;;;;;6;4;10;4;13;17;3;2;5;4;15;19;3;3;6;4;3;7;1;1;2;6;8;14;4;8;12;8;7;15;7;5;12;10;21;31;2;0;2;2;3;5;2.0;2020-01-05;-10.0;-72.0;-25.0;-28.0;-16.0;50.0;75.0;52.0;100.0;69.0;38.0;-5.0;8.0;12.0;16.0;13.0;24.0;12.0;-9.0;37.0;25.0;22.0;17.0;48.0;45.0;28.0;-32.0;16.0;-9.0;-8.0;-37.0;51.0;59.0;44.0;28.0;17.0;14.0;-7.0;-12.0;12.0;-27.0;-13.0;29.0;14.0;-43.0;29.0;-20.0;-15.0;21.0;3.0;-23.0;-23.0;-7.0;11.0;97.0;66.0;18.0;44.0;29.0;18.0;53.0;30.0;26.0;68.0;44.0;51.0;100.0;10.0;100.0;64.0;57.0;84.0;55.0;49.0;33.0;27.0;40.0;19.0;69.0;60.0;55.0;14.0;-30.0;-10.0;-6.0;-61.0;-31.0;-12.0;-5.0;36.0;9.0;114.0;0.0;17:45:00;-1.0;TOR;ROM
BGN X FIO 06-01-2020;60 (63%);65 (61%);125 (62%);224 (86%);188 (80%);412 (83%);12;13;25;9;9;18;28%;31%;29%;72%;69%;71%;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;2;2;14;16;30;9;5;14;1;1;2;5;9;14;0;2;2;0;0;0;1/9 (11%);0/5 (0%);1/14 (7%);3/16 (19%);5/25 (20%);8/41 (20%);3/4 (75%);4/4 (100%);7/8 (88%);3/4 (75%);6/12 (50%);9/16 (56%);27;33;60;30;30;60;24;15;1;4;5;1;2;3;;;;;;;2;2;4;2;3;5;5/23 (22%);10/32 (31%);15/55 (27%);13/23 (57%);5/19 (26%);18/42 (43%);1;0;1;2;0;2;95;107;202;261;234;495;61;61;122;62;80;142;;;;;;;1;2;3;3;4;7;1;4;5;3;3;6;2;2;4;1;5;6;2;4;6;1;6;7;4;11;15;6;6;12;3;6;9;4;10;14;2;2;4;1;1;2;1.0;2020-01-06;-9.0;-28.0;-8.0;-2.0;5.0;-39.0;-28.0;-12.0;10.0;9.0;14.0;-5.0;32.0;26.0;19.0;13.0;24.0;28.0;21.0;59.0;3.0;3.0;-1.0;25.0;17.0;2.0;87.0;91.0;59.0;26.0;19.0;3.0;11.0;-8.0;6.0;8.0;-25.0;-2.0;14.0;9.0;5.0;5.0;53.0;33.0;-70.0;5.0;-36.0;-19.0;37.0;16.0;19.0;21.0;14.0;51.0;36.0;21.0;10.0;18.0;37.0;49.0;9.0;16.0;15.0;27.0;46.0;27.0;67.0;8.0;9.0;-10.0;-33.0;-29.0;-15.0;22.0;12.0;22.0;6.0;5.0;39.0;31.0;18.0;17.0;12.0;10.0;-5.0;10.0;9.0;28.0;45.0;25.0;85.0;67.0;1.0;09:30:00;0.0;FIO;BGN
ATT X PRM 06-01-2020;133 (76%);132 (73%);265 (74%);237 (82%);241 (86%);478 (84%);8;2;10;7;6;13;39%;40%;39%;61%;60%;61%;;;;;;;0;0;0;1;1;2;2;0;2;5;0;5;5;2;7;5;5;10;2;0;2;2;0;2;1;0;1;0;2;2;1/5 (20%);0/5 (0%);1/10 (10%);6/8 (75%);2/3 (67%);8/11 (73%);1/3 (33%);2/6 (33%);3/9 (33%);7/12 (58%);7/13 (54%);14/25 (56%);25;21;46;26;27;53;13;12;4;1;5;1;0;1;;;;;;;3;6;9;7;10;17;20/36 (56%);18/40 (45%);38/76 (50%);15/30 (50%);7/16 (44%);22/46 (48%);1;2;3;0;1;1;175;182;357;289;280;569;65;73;138;77;63;140;;;;;;;0;0;0;11;4;15;2;0;2;3;5;8;1;0;1;7;3;10;5;0;5;4;4;8;12;9;21;6;7;13;5;0;5;15;8;23;2;2;4;1;1;2;0.0;2020-01-06;-6.0;36.0;84.0;53.0;27.0;20.0;46.0;29.0;31.0;16.0;7.0;-20.0;-15.0;46.0;30.0;44.0;23.0;16.0;28.0;22.0;35.0;-21.0;-6.0;1.0;-18.0;-11.0;-8.0;63.0;35.0;19.0;43.0;52.0;17.0;8.0;11.0;8.0;4.0;-36.0;46.0;20.0;-8.0;-14.0;-7.0;-4.0;-1.0;39.0;-6.0;8.0;5.0;23.0;54.0;43.0;26.0;11.0;6.0;-2.0;25.0;34.0;44.0;23.0;12.0;5.0;5.0;47.0;53.0;36.0;25.0;10.0;17.0;38.0;26.0;26.0;42.0;19.0;16.0;5.0;8.0;8.0;17.0;12.0;3.0;10.0;7.0;16.0;15.0;3.0;4.0;5.0;11.0;10.0;18.0;0.0;5.0;12:00:00;1.0;PRM;ATT
JUV X CAG 06-01-2020;170 (82%);185 (89%);355 (85%);378 (92%);314 (91%);692 (91%);1;3;4;3;6;9;34%;39%;36%;66%;61%;64%;0;0;0;0;1;1;0;0;0;0;4;4;0;1;1;3;1;4;9;12;21;1;7;8;0;2;2;2;1;3;1;0;1;0;0;0;0/2 (0%);6/15 (40%);6/17 (35%);2/12 (17%);0/9 (0%);2/21 (10%);5/8 (63%);6/7 (86%);11/15 (73%);3/7 (43%);18/22 (82%);21/29 (72%);16;20;36;21;38;59;15;9;2;4;6;0;1;1;0;2;2;1;0;1;4;4;8;9;2;11;17/31 (55%);8/15 (53%);25/46 (54%);13/21 (62%);7/13 (54%);20/34 (59%);0;0;0;2;1;3;208;209;417;411;346;757;61;50;111;61;55;116;;;;;;;1;5;6;6;6;12;1;5;6;5;1;6;0;1;1;2;8;10;0;2;2;4;4;8;6;8;14;8;6;14;1;7;8;10;10;20;0;1;1;1;0;1;0.0;2020-01-06;9.0;30.0;39.0;26.0;20.0;44.0;40.0;25.0;15.0;20.0;13.0;14.0;62.0;36.0;28.0;23.0;20.0;70.0;53.0;38.0;28.0;53.0;4.0;46.0;33.0;23.0;16.0;10.0;16.0;56.0;40.0;43.0;13.0;6.0;6.0;-20.0;23.0;19.0;18.0;16.0;22.0;19.0;22.0;17.0;14.0;7.0;55.0;38.0;33.0;63.0;56.0;58.0;39.0;28.0;19.0;15.0;9.0;48.0;21.0;28.0;43.0;62.0;62.0;57.0;91.0;53.0;28.0;10.0;29.0;17.0;-44.0;-6.0;-5.0;23.0;-12.0;-27.0;-24.0;-14.0;11.0;-35.0;48.0;80.0;49.0;28.0;13.0;-14.0;-13.0;56.0;-33.0;49.0;3.0;-50.0;4.0;12:00:00;1.0;CAG;JUV
MIL X SAM 06-01-2020;85 (66%);88 (63%);173 (64%);275 (85%);220 (83%);495 (84%);6;12;18;12;11;23;30%;34%;32%;70%;66%;68%;0;3;3;0;2;2;0;3;3;0;2;2;1;1;2;3;4;7;10;21;31;3;10;13;2;3;5;5;2;7;;;;;;;1/8 (13%);0/7 (0%);1/15 (7%);5/12 (42%);6/25 (24%);11/37 (30%);4/8 (50%);3/7 (43%);7/15 (47%);3/9 (33%);8/12 (67%);11/21 (52%);27;27;54;30;36;66;20;13;2;5;7;0;2;2;0;0;0;1;0;1;2;5;7;4;6;10;13/29 (45%);14/39 (36%);27/68 (40%);12/23 (52%);13/28 (46%);25/51 (49%);1;0;1;2;0;2;129;140;269;323;266;589;78;76;154;80;82;162;;;;;;;0;2;2;4;6;10;0;2;2;1;4;5;0;2;2;2;5;7;1;3;4;2;7;9;10;8;18;8;8;16;1;5;6;6;13;19;1;4;5;1;0;1;0.0;2020-01-06;-10.0;30.0;25.0;20.0;2.0;-2.0;3.0;14.0;9.0;4.0;53.0;23.0;38.0;39.0;26.0;-17.0;41.0;23.0;11.0;49.0;31.0;22.0;15.0;15.0;5.0;6.0;9.0;7.0;21.0;9.0;16.0;12.0;21.0;49.0;21.0;22.0;15.0;12.0;5.0;-5.0;48.0;31.0;29.0;53.0;38.0;40.0;20.0;-44.0;-19.0;-64.0;-43.0;-27.0;-14.0;-35.0;-5.0;-25.0;27.0;-13.0;25.0;18.0;12.0;22.0;84.0;47.0;100.0;13.0;51.0;11.0;-28.0;9.0;5.0;68.0;62.0;49.0;40.0;29.0;33.0;45.0;19.0;80.0;50.0;30.0;22.0;13.0;-17.0;-7.0;14.0;45.0;9.0;16.0;10.0;18.0;0.0;12:00:00;0.0;SAM;MIL
