game;addedTime;confirmed;id;incidentClass;incidentType;isHome;player;time
ASV X LIV 2019-11-02;;True;967;penaltyNotAwarded;varDecision;False;{'name': 'Sadio Mané', 'slug': 'sadio-mane', 'shortName': 'S. Mané', 'position': 'F', 'userCount': 71444, 'id': 217704};38
ASV X LIV 2019-11-02;;True;966;goalNotAwarded;varDecision;False;{'name': 'Roberto Firmino', 'slug': 'roberto-firmino', 'shortName': 'R. Firmino', 'position': 'F', 'userCount': 45472, 'id': 143697};28
ASV X LIV 2019-11-02;;True;965;goalAwarded;varDecision;True;{'name': 'Trezeguet', 'slug': 'trezeguet', 'shortName': 'Trezeguet', 'position': 'M', 'userCount': 9744, 'id': 295361};22
BHA X NOR 2019-11-02;3.0;True;968;cardUpgrade;varDecision;True;{'name': 'Aaron Connolly', 'slug': 'aaron-connolly', 'shortName': 'A. Connolly', 'position': 'F', 'userCount': 597, 'id': 895579};45
EVE X TOT 2019-11-03;10.0;True;995;review;varDecision;True;{'name': 'Richarlison', 'slug': 'richarlison', 'shortName': 'Richarlison', 'position': 'M', 'userCount': 11526, 'id': 840217};90
EVE X TOT 2019-11-03;;True;992;penaltyNotAwarded;varDecision;True;{'name': 'Yerry Mina', 'slug': 'yerry-mina', 'shortName': 'Y. Mina', 'position': 'D', 'userCount': 6384, 'id': 360396};70
EVE X TOT 2019-11-03;;True;991;penaltyNotAwarded;varDecision;False;{'name': 'Heung-Min Son', 'slug': 'heung-min-son', 'shortName': 'H. M. Son', 'position': 'F', 'userCount': 21416, 'id': 111505};52
WAT X CHE 2019-11-02;;False;975;penaltyNotAwarded;varDecision;True;{'name': 'Gerard Deulofeu', 'slug': 'gerard-deulofeu', 'shortName': 'G. Deulofeu', 'position': 'F', 'userCount': 3001, 'id': 96372};78
WES X NEW 2019-11-02;;True;969;goalNotAwarded;varDecision;False;{'name': 'DeAndre Yedlin', 'slug': 'deandre-yedlin', 'shortName': 'D. Yedlin', 'position': 'D', 'userCount': 487, 'id': 314040};48
BUR X WES 2019-11-09;;False;1029;goalAwarded;varDecision;True;{'name': 'Chris Wood', 'slug': 'chris-wood', 'shortName': 'C. Wood', 'position': 'F', 'userCount': 700, 'id': 50480};37
LIV X MCI 2019-11-10;;True;1071;penaltyNotAwarded;varDecision;False;{'name': 'Raheem Sterling', 'slug': 'raheem-sterling', 'shortName': 'R. Sterling', 'position': 'F', 'userCount': 22277, 'id': 138534};66
MUN X BHA 2019-11-10;;True;1059;cardUpgrade;varDecision;True;{'name': 'Brandon Williams', 'slug': 'williams-brandon', 'shortName': 'B. Williams', 'position': 'D', 'userCount': 2100, 'id': 927368};57
MUN X BHA 2019-11-10;;True;1057;cardUpgrade;varDecision;False;{'name': 'Martín Montoya', 'slug': 'martin-montoya', 'shortName': 'M. Montoya', 'position': 'D', 'userCount': 260, 'id': 99517};31
MUN X BHA 2019-11-10;;True;1056;goalAwarded;varDecision;True;{'name': 'Scott McTominay', 'slug': 'scott-mctominay', 'shortName': 'S. McTominay', 'position': 'M', 'userCount': 4514, 'id': 879346};21
TOT X SHE 2019-11-09;;True;1035;goalAwarded;varDecision;False;{'name': 'George Baldock', 'slug': 'george-baldock', 'shortName': 'G. Baldock', 'position': 'M', 'userCount': 498, 'id': 112928};79
TOT X SHE 2019-11-09;;False;1033;goalAwarded;varDecision;False;{'name': 'David McGoldrick', 'slug': 'david-mcgoldrick', 'shortName': 'D. McGoldrick', 'position': 'F', 'userCount': 240, 'id': 15033};62
WOL X ASV 2019-11-10;;True;1061;penaltyNotAwarded;varDecision;True;{'name': 'Adama Traoré', 'slug': 'adama-traore', 'shortName': 'A. Traoré', 'position': 'F', 'userCount': 9920, 'id': 286165};73
