game;name;slug;shortName;id;national;team_name;team_id;goals;goalAssist;totalTackle;totalPass;totalDuels;minutesPlayed;position;rating;shotsOnTarget;shotsOffTarget;shotsBlocked;totalContest;totalClearance;outfielderBlock;interceptionWon;challengeLost;accuratePass;keyPass;totalCross;totalLongBalls;dispossessed;wasFouled;fouls;saves;punches;runsOut;goodHighClaim;team
CRU X FIG 2016-05-21;Jaimerson;figueirense;Jaime;840029;False;Figueirense;1985;;;3;9 (64%);9 (7);90';D;7.0;0;0;0;1 (1);5;1;3;1;9 (64%);0;0 (0);5 (1);0;1;0;;;;;FIG
CRU X FIG 2016-05-21;Bruno Ramires;cruzeiro;B. Ramires;780440;False;Cruzeiro;1954;;;3;57 (82%);9 (4);90';M;7.0;0;0;1;0 (0);0;0;2;2;57 (82%);2;4 (1);9 (4);0;1;1;;;;;CRU
CRU X FIG 2016-05-21;Élber;cruzeiro;Élber;243413;False;Cruzeiro;1954;1;;0;23 (85%);20 (9);90';M;7.0;2;0;0;8 (4);0;0;1;;23 (85%);1;5 (2);1 (1);4;4;0;;;;;CRU
CRU X FIG 2016-05-21;Gatito Fernández;figueirense;G. Fernández;840027;False;Figueirense;1985;;;0;5 (18%);0 (0);90';G;6.9;0;0;0;0 (0);0;0;0;;5 (18%);0;0 (0);26 (4);0;0;0;6;0;0 (0);3;FIG
CRU X FIG 2016-05-21;Federico Gino;cruzeiro;F. Gino;333593;False;Cruzeiro;1954;;;5;44 (84%);11 (8);90';D;6.9;1;0;0;1 (0);0;0;0;;44 (84%);0;3 (0);1 (1);0;0;1;;;;;CRU
CRU X FIG 2016-05-21;Bruno Viana;cruzeiro;B. Viana;804703;False;Cruzeiro;1954;;;1;54 (88%);7 (4);90';D;6.8;0;0;0;0 (0);6;0;3;;54 (88%);0;0 (0);6 (5);0;0;1;;;;;CRU
CRU X FIG 2016-05-21;Allano;cruzeiro;Allano;796925;False;Cruzeiro;1954;;;0;2 (100%);2 (1);10';M;6.6;0;1;0;0 (0);0;0;0;1;2 (100%);0;0 (0);0 (0);0;1;0;;;;;CRU
CRU X FIG 2016-05-21;Marquinhos Pedroso;figueirense;M. Pedroso;608380;False;Figueirense;1985;;;1;8 (53%);11 (7);90';D;6.6;0;0;0;1 (1);8;0;2;;8 (53%);0;2 (0);5 (2);0;1;4;;;;;FIG
CRU X FIG 2016-05-21;Michael Ortega;figueirense;M. Ortega;72872;False;Figueirense;1985;;;2;6 (75%);2 (2);23';M;6.6;0;0;0;0 (0);0;0;0;;6 (75%);0;0 (0);1 (1);0;0;0;;;;;FIG
CRU X FIG 2016-05-21;Gustavo Ermel;figueirense;G. Ermel;840039;False;Figueirense;1985;;;0;0 (0%);8 (3);23';F;6.5;0;0;0;0 (0);0;0;0;;0 (0%);0;0 (0);1 (0);1;3;1;;;;;FIG
CRU X FIG 2016-05-21;Giorgian De Arrascaeta;cruzeiro;G. De Arrascaeta;333587;False;Cruzeiro;1954;;;0;25 (80%);9 (3);78';M;6.5;1;2;0;2 (1);1;1;0;;25 (80%);2;1 (0);2 (2);3;1;1;;;;;CRU
CRU X FIG 2016-05-21;Elicarlos;figueirense;Elicarlos;47747;False;Figueirense;1985;;;3;15 (62%);8 (5);90';M;6.5;0;0;0;0 (0);3;0;0;2;15 (62%);0;0 (0);4 (1);0;1;0;;;;;FIG
CRU X FIG 2016-05-21;Jocinei Schad;figueirense;J. Schad;343167;False;Figueirense;1985;;;1;17 (68%);12 (4);90';M;6.4;1;1;1;3 (1);2;1;0;1;17 (68%);0;5 (1);5 (2);3;0;2;;;;;FIG
CRU X FIG 2016-05-21;Fábio;cruzeiro;Fábio;17785;False;Cruzeiro;1954;;;0;14 (73%);0 (0);90';G;6.4;0;0;0;0 (0);0;0;0;;14 (73%);0;0 (0);8 (3);0;0;0;3;0;0 (0);1;CRU
CRU X FIG 2016-05-21;Ferrugem;figueirense;Ferrugem;329113;False;Figueirense;1985;;;1;16 (80%);16 (6);79';M;6.3;0;1;0;4 (3);0;0;0;2;16 (80%);2;3 (1);0 (0);4;1;2;;;;;FIG
CRU X FIG 2016-05-21;Willian;cruzeiro;Willian;146308;False;Cruzeiro;1954;;;1;17 (73%);11 (3);90';F;6.2;0;0;2;4 (0);0;0;1;1;17 (73%);0;1 (1);2 (2);0;1;2;;;;;CRU
CRU X FIG 2016-05-21;Guilherme Queiróz;figueirense;G. Queiróz;840040;False;Figueirense;1985;;;0;8 (80%);12 (3);67';M;6.1;1;0;0;6 (2);0;0;1;;8 (80%);0;0 (0);1 (1);3;1;0;;;;;FIG
CRU X FIG 2016-05-21;Alejandro Cabral;cruzeiro;A. Cabral;48471;False;Cruzeiro;1954;;;0;5 (83%);2 (0);2';M;–;0;0;0;0 (0);0;0;0;;5 (83%);0;0 (0);0 (0);0;0;2;;;;;CRU
CAP X CAM 2016-05-22;Weverton;athletico-paranaense;Weverton;243529;False;Athletico Paranaense;1967;;;0;26 (68%);0 (0);90';G;7.9;0;0;0;0 (0);3;0;0;;26 (68%);0;0 (0);27 (15);0;0;0;8;1;2 (2);0;CAP
CAP X CAM 2016-05-22;Juan Cazares;atletico-mineiro;J. Cazares;158411;False;Atlético Mineiro;1977;1;;1;52 (85%);4 (3);90';M;7.9;2;1;1;1 (1);0;0;2;;52 (85%);5;11 (3);6 (5);1;1;0;;;;;CAM
CAP X CAM 2016-05-22;Douglas Santos;atletico-mineiro;D. Santos;243583;False;Atlético Mineiro;1977;;;1;33 (91%);4 (3);90';D;7.7;1;2;0;2 (1);0;0;3;;33 (91%);4;14 (7);3 (3);0;1;0;;;;;CAM
CAP X CAM 2016-05-22;Otávio;athletico-paranaense;Otávio;552686;False;Athletico Paranaense;1967;;;4;30 (78%);10 (7);90';M;7.4;0;0;1;2 (2);1;1;4;;30 (78%);0;0 (0);3 (1);1;0;2;;;;;CAP
CAP X CAM 2016-05-22;Marcos Rocha;atletico-mineiro;M. Rocha;82576;False;Atlético Mineiro;1977;;;6;44 (81%);12 (9);90';D;7.4;0;1;0;0 (0);0;0;1;3;44 (81%);3;5 (2);9 (3);0;3;0;;;;;CAM
CAP X CAM 2016-05-22;André Lima;athletico-paranaense;A. Lima;28272;False;Athletico Paranaense;1967;1;;0;18 (75%);7 (3);68';F;7.4;1;0;0;0 (0);1;1;2;;18 (75%);0;0 (0);0 (0);0;2;4;;;;;CAP
CAP X CAM 2016-05-22;Carlos;atletico-mineiro;Carlos;555624;False;Atlético Mineiro;1977;;;0;19 (86%);5 (3);82';M;7.3;4;1;0;0 (0);0;0;1;;19 (86%);1;1 (0);1 (1);1;2;0;;;;;CAM
CAP X CAM 2016-05-22;Clayton;atletico-mineiro;Claytinho;288249;False;Atlético Mineiro;1977;;;0;23 (69%);8 (3);90';F;7.2;0;3;1;0 (0);0;0;0;1;23 (69%);3;0 (0);2 (2);1;1;0;;;;;CAM
CAP X CAM 2016-05-22;Carlos Eduardo;atletico-mineiro;C. Eduardo;28252;False;Atlético Mineiro;1977;;;3;15 (75%);6 (4);24';M;7.2;1;0;0;0 (0);0;0;0;1;15 (75%);1;3 (0);1 (0);1;1;0;;;;;CAM
CAP X CAM 2016-05-22;Rafael Carioca;atletico-mineiro;R. Carioca;39423;False;Atlético Mineiro;1977;;;1;67 (88%);7 (3);90';M;7.1;1;0;1;0 (0);0;1;2;1;67 (88%);2;0 (0);6 (2);1;1;1;;;;;CAM
CAP X CAM 2016-05-22;Pablo;athletico-paranaense;Pablo;374486;False;Athletico Paranaense;1967;;;3;20 (69%);10 (5);90';M;7.0;0;1;0;2 (1);1;2;1;;20 (69%);1;2 (1);4 (4);0;1;3;;;;;CAP
CAP X CAM 2016-05-22;Thiago Heleno;athletico-paranaense;T. Heleno;33106;False;Athletico Paranaense;1967;;;0;27 (73%);3 (2);90';D;7.0;0;1;0;0 (0);4;1;2;;27 (73%);0;0 (0);9 (4);0;1;0;;;;;CAP
CAP X CAM 2016-05-22;Edcarlos;atletico-mineiro;Edcarlos;30022;False;Atlético Mineiro;1977;;;0;37 (80%);6 (2);90';D;7.0;0;0;0;0 (0);5;1;5;;37 (80%);0;0 (0);5 (1);0;1;2;;;;;CAM
CAP X CAM 2016-05-22;Eduardo Henrique;atletico-mineiro;E. Henrique;552532;False;Atlético Mineiro;1977;;;0;40 (90%);9 (7);66';M;6.9;0;0;0;0 (0);2;0;3;;40 (90%);0;0 (0);1 (1);0;5;1;;;;;CAM
CAP X CAM 2016-05-22;Hernani;athletico-paranaense;Hernani;156019;False;Athletico Paranaense;1967;;;2;38 (88%);10 (4);90';M;6.9;0;0;0;0 (0);3;0;3;;38 (88%);1;1 (0);7 (6);0;0;4;;;;;CAP
CAP X CAM 2016-05-22;Eduardo;athletico-paranaense;Eduardo;39657;False;Athletico Paranaense;1967;;;1;26 (74%);8 (5);90';D;6.9;0;0;0;1 (1);6;1;2;1;26 (74%);1;10 (2);7 (3);0;1;1;;;;;CAP
CAP X CAM 2016-05-22;Victor;atletico-mineiro;Victor;39418;False;Atlético Mineiro;1977;;;0;16 (76%);0 (0);90';G;6.9;0;0;0;0 (0);1;0;0;;16 (76%);0;0 (0);7 (2);0;0;0;2;1;0 (0);0;CAM
CAP X CAM 2016-05-22;Nikão;athletico-paranaense;Nikão;139300;False;Athletico Paranaense;1967;;;0;30 (90%);6 (2);86';M;6.8;0;0;1;2 (1);0;0;0;1;30 (90%);2;3 (1);12 (11);0;1;1;;;;;CAP
CAP X CAM 2016-05-22;Ewandro;athletico-paranaense;Ewandro;551468;False;Athletico Paranaense;1967;;;0;15 (55%);3 (2);78';M;6.7;1;1;0;1 (1);0;0;1;;15 (55%);0;4 (0);6 (2);1;1;0;;;;;CAP
CAP X CAM 2016-05-22;Frickson Erazo;atletico-mineiro;F. Erazo;154851;False;Atlético Mineiro;1977;;;0;44 (81%);4 (3);90';D;6.7;0;0;0;1 (1);6;0;1;1;44 (81%);0;0 (0);10 (4);0;1;0;;;;;CAM
CAP X CAM 2016-05-22;Sidcley;athletico-paranaense;Sidcley;592086;False;Athletico Paranaense;1967;;;1;25 (75%);8 (4);90';D;6.6;1;0;0;3 (2);4;0;1;;25 (75%);1;2 (0);4 (1);3;0;0;;;;;CAP
CAP X CAM 2016-05-22;Hyuri;atletico-mineiro;Hyuri;349534;False;Atlético Mineiro;1977;;;1;1 (50%);7 (1);8';M;6.5;0;1;0;0 (0);0;0;1;1;1 (50%);0;0 (0);0 (0);0;0;2;;;;;CAM
CAP X CAM 2016-05-22;Walter;athletico-paranaense;Walter;108483;False;Athletico Paranaense;1967;;;1;10 (100%);6 (2);22';F;6.5;0;0;0;1 (1);0;0;0;1;10 (100%);0;1 (0);1 (1);1;0;2;;;;;CAP
CAP X CAM 2016-05-22;Jesús Dátolo;atletico-mineiro;J. Dátolo;31975;False;Atlético Mineiro;1977;;;0;36 (100%);5 (0);45';M;6.4;0;1;2;1 (0);0;0;1;1;36 (100%);0;2 (0);2 (2);2;0;1;;;;;CAM
CAP X CAM 2016-05-22;Anderson Lopes;athletico-paranaense;A. Lopes;795017;False;Athletico Paranaense;1967;;;0;3 (50%);1 (0);4';F;6.3;0;0;0;1 (0);0;0;0;;3 (50%);0;0 (0);0 (0);0;0;0;;;;;CAP
CAP X CAM 2016-05-22;Cleberson;athletico-paranaense;Cleberson;329007;False;Athletico Paranaense;1967;;;0;26 (76%);4 (3);90';D;6.2;0;0;0;0 (0);6;0;1;;26 (76%);0;0 (0);10 (6);0;0;1;;;;;CAP
CAP X CAM 2016-05-22;Patric;atletico-mineiro;Patric;78853;False;Atlético Mineiro;1977;;;0;13 (72%);4 (0);45';M;6.2;0;0;1;2 (0);0;0;0;;13 (72%);2;0 (0);0 (0);1;0;0;;;;;CAM
CAP X CAM 2016-05-22;Marcos Guilherme;athletico-paranaense;M. Guilherme;386214;False;Athletico Paranaense;1967;;;0;4 (100%);5 (1);12';M;6.1;0;1;0;0 (0);0;0;0;;4 (100%);0;0 (0);0 (0);3;0;0;;;;;CAP
SAN X CFC 2016-05-22;Renato;santos;Renato;4425;False;Santos;1968;1;;2;52 (91%);5 (3);90';M;7.6;1;1;0;0 (0);0;0;0;;52 (91%);0;2 (0);4 (4);1;0;0;;;;;SAN
SAN X CFC 2016-05-22;Victor Ferraz;santos;V. Ferraz;255613;False;Santos;1968;;1;3;67 (89%);13 (10);90';D;7.5;0;0;0;5 (3);0;0;0;;67 (89%);2;4 (3);2 (2);1;4;0;;;;;SAN
SAN X CFC 2016-05-22;Zeca;santos;Zeca;555454;False;Santos;1968;;;4;55 (91%);8 (5);90';D;7.4;0;1;1;1 (1);2;0;3;;55 (91%);1;5 (0);3 (3);1;0;2;;;;;SAN
SAN X CFC 2016-05-22;Alan Santos;coritiba;A. Santos;243653;False;Coritiba;1982;;;2;45 (91%);9 (5);74';M;7.3;0;2;0;2 (2);0;1;1;;45 (91%);0;0 (0);3 (3);1;0;3;;;;;CFC
SAN X CFC 2016-05-22;Dodô;coritiba;Dodô;822518;False;Coritiba;1982;;;2;31 (86%);10 (9);90';D;7.2;0;0;0;1 (1);1;0;5;;31 (86%);1;0 (0);2 (2);1;5;0;;;;;CFC
SAN X CFC 2016-05-22;David Braz;santos;D. Braz;46942;False;Santos;1968;;;4;83 (89%);6 (5);90';D;7.2;0;0;1;0 (0);2;0;2;;83 (89%);0;0 (0);4 (2);0;0;1;;;;;SAN
SAN X CFC 2016-05-22;João Paulo;coritiba;João Paulo;146790;False;Coritiba;1982;;;2;77 (93%);6 (2);90';M;7.1;0;0;0;1 (0);0;1;3;;77 (93%);1;1 (1);4 (3);0;0;2;;;;;CFC
SAN X CFC 2016-05-22;Gustavo Henrique;santos;G. Henrique;243181;False;Santos;1968;;;2;60 (87%);9 (7);90';D;7.0;0;1;0;0 (0);2;0;4;1;60 (87%);0;0 (0);2 (1);0;0;2;;;;;SAN
SAN X CFC 2016-05-22;Kléber;coritiba;Kléber;30139;False;Coritiba;1982;1;;0;26 (78%);11 (3);81';F;7.0;1;0;0;1 (0);1;0;0;;26 (78%);0;0 (0);2 (1);1;2;2;;;;;CFC
SAN X CFC 2016-05-22;Vitor Bueno;santos;V. F. Bueno;808785;False;Santos;1968;1;;0;38 (95%);7 (2);78';M;6.9;1;0;0;3 (1);0;0;0;;38 (95%);1;4 (0);1 (1);1;1;2;;;;;SAN
SAN X CFC 2016-05-22;Paulinho;santos;Paulinho;329267;False;Santos;1968;;;2;20 (90%);9 (3);45';M;6.9;1;0;0;3 (1);0;0;2;;20 (90%);1;1 (0);2 (1);1;0;1;;;;;SAN
SAN X CFC 2016-05-22;Lucas Lima;santos;L. Lima;244589;False;Santos;1968;;;1;33 (84%);5 (4);45';M;6.9;0;0;0;0 (0);0;0;0;1;33 (84%);1;2 (1);3 (2);0;3;0;;;;;SAN
SAN X CFC 2016-05-22;Cesar Gonzalez;coritiba;C. Gonzalez;11394;False;Coritiba;1982;;;1;40 (81%);5 (3);90';F;6.9;0;0;0;1 (0);0;0;1;;40 (81%);1;2 (0);2 (1);0;1;2;;;;;CFC
SAN X CFC 2016-05-22;Marquinhos;santos;Marquinhos;840406;False;Santos;1968;;;0;12 (100%);2 (0);12';M;6.8;0;0;0;1 (0);0;0;2;;12 (100%);1;3 (0);0 (0);0;0;0;;;;;SAN
SAN X CFC 2016-05-22;Matheus Nolasco;santos;M. Nolasco;840277;False;Santos;1968;;;0;12 (100%);2 (0);12';M;6.8;0;0;0;1 (0);0;0;2;;12 (100%);1;3 (0);0 (0);0;0;0;;;;;SAN
SAN X CFC 2016-05-22;Gabriel Barbosa;santos;Gabriel;358554;False;Santos;1968;;;1;35 (81%);13 (8);90';M;6.8;1;0;0;3 (2);0;0;0;2;35 (81%);2;3 (1);1 (0);2;4;1;;;;;SAN
SAN X CFC 2016-05-22;Leandro;coritiba;Leandro;151210;False;Coritiba;1982;;1;5;17 (77%);16 (7);90';M;6.8;0;1;0;5 (0);1;0;1;1;17 (77%);2;0 (0);2 (0);1;1;1;;;;;CFC
SAN X CFC 2016-05-22;Ruy;coritiba;Ruy;795724;False;Coritiba;1982;;;2;28 (75%);8 (3);63';M;6.7;0;0;0;1 (1);0;0;1;1;28 (75%);0;3 (0);4 (2);2;0;2;;;;;CFC
SAN X CFC 2016-05-22;Thiago Maia;santos;T. Maia;358550;False;Santos;1968;;;1;68 (88%);8 (3);90';M;6.7;0;0;0;1 (0);0;0;2;;68 (88%);0;0 (0);7 (6);2;0;0;;;;;SAN
SAN X CFC 2016-05-22;Rafael Marques;coritiba;R. Marques;47905;False;Coritiba;1982;;;1;21 (87%);3 (2);90';D;6.7;0;0;0;0 (0);10;0;1;;21 (87%);0;0 (0);3 (2);0;0;1;;;;;CFC
SAN X CFC 2016-05-22;Juninho;coritiba;Juninho;799947;False;Coritiba;1982;;;1;24 (82%);5 (2);90';D;6.5;0;0;0;0 (0);9;1;2;3;24 (82%);0;0 (0);5 (2);0;0;0;;;;;CFC
SAN X CFC 2016-05-22;Joel Tagueu;santos;Joel;599698;False;Santos;1968;;;0;7 (77%);5 (2);67';F;6.5;0;0;0;2 (1);0;0;1;;7 (77%);0;0 (0);0 (0);0;1;1;;;;;SAN
SAN X CFC 2016-05-22;Vanderlei;santos;Vanderlei;77526;False;Santos;1968;;;1;9 (100%);1 (1);90';G;6.5;0;0;0;0 (0);0;0;0;;9 (100%);0;0 (0);1 (1);0;0;0;0;0;1 (1);0;SAN
SAN X CFC 2016-05-22;Thiago Lopes;coritiba;T. Lopes;802485;False;Coritiba;1982;;;0;10 (90%);1 (0);27';M;6.4;0;0;0;0 (0);0;0;0;;10 (90%);0;0 (0);2 (2);1;0;0;;;;;CFC
SAN X CFC 2016-05-22;Ronaldo Mendes;santos;R. Mendes;580826;False;Santos;1968;;;0;12 (70%);5 (1);23';M;6.4;0;1;2;1 (1);0;0;0;1;12 (70%);0;0 (0);3 (1);1;0;2;;;;;SAN
SAN X CFC 2016-05-22;Ícaro;coritiba;Ícaro;795185;False;Coritiba;1982;;;1;11 (73%);3 (1);16';M;6.3;0;0;0;0 (0);0;0;0;;11 (73%);0;0 (0);0 (0);1;0;0;;;;;CFC
SAN X CFC 2016-05-22;Guilherme Parede;coritiba;G. Parede;823980;False;Coritiba;1982;;;0;5 (71%);3 (0);9';M;6.2;0;0;0;0 (0);1;0;1;;5 (71%);0;0 (0);0 (0);1;0;0;;;;;CFC
SAN X CFC 2016-05-22;Wilson;coritiba;Wilson;243503;False;Coritiba;1982;;;0;7 (46%);0 (0);90';G;6.2;0;0;0;0 (0);1;0;0;;7 (46%);0;0 (0);13 (5);0;0;0;2;0;0 (0);1;CFC
SAN X CFC 2016-05-22;Carlinhos;coritiba;Carlinhos;360322;False;Coritiba;1982;;;3;32 (76%);16 (5);90';D;5.6;0;0;0;4 (1);2;0;1;5;32 (76%);0;2 (0);7 (4);1;1;2;;;;;CFC
CHA X AME 2016-05-22;Bruno Rangel;chapecoense;B. Rangel;578348;False;Chapecoense;21845;2;;2;21 (80%);11 (6);87';F;8.3;4;0;0;1 (1);1;0;0;;21 (80%);2;0 (0);0 (0);0;1;2;;;;;CHA
CHA X AME 2016-05-22;Josimar;chapecoense;Josimar;220361;False;Chapecoense;21845;;;5;60 (84%);13 (10);90';M;7.9;1;2;0;1 (1);1;0;3;;60 (84%);1;0 (0);6 (3);1;2;2;;;;;CHA
CHA X AME 2016-05-22;Marcelo;chapecoense;Marcelo;558812;False;Chapecoense;21845;;;1;46 (86%);9 (9);90';D;7.8;0;0;0;0 (0);3;1;4;;46 (86%);0;0 (0);5 (2);0;3;1;;;;;CHA
CHA X AME 2016-05-22;Cleber Santana;chapecoense;C. Santana;28059;False;Chapecoense;21845;;1;1;65 (89%);9 (3);90';M;7.5;1;1;2;0 (0);1;0;0;2;65 (89%);3;8 (2);13 (11);1;1;2;;;;;CHA
CHA X AME 2016-05-22;Silvinho;chapecoense;Silvinho;223592;False;Chapecoense;21845;1;;0;30 (81%);11 (4);78';F;7.3;1;1;1;3 (0);0;0;0;;30 (81%);0;1 (0);1 (1);1;4;1;;;;;CHA
CHA X AME 2016-05-22;Rafael Bastos;america-mineiro;R. Bastos;44680;False;América Mineiro;1973;1;;3;17 (60%);17 (7);90';F;7.3;1;1;0;2 (1);1;0;0;4;17 (60%);0;1 (0);2 (0);2;2;2;;;;;AME
CHA X AME 2016-05-22;Gil;chapecoense;Gil;243245;False;Chapecoense;21845;;;2;51 (81%);6 (5);90';M;7.2;0;0;0;1 (1);0;0;2;1;51 (81%);1;0 (0);7 (6);0;0;0;;;;;CHA
CHA X AME 2016-05-22;Hyoran;chapecoense;Hyoran;551348;False;Chapecoense;21845;;;1;7 (77%);3 (1);22';M;7.0;0;0;0;1 (0);0;0;0;;7 (77%);2;1 (1);1 (1);0;0;1;;;;;CHA
CHA X AME 2016-05-22;João Ricardo;america-mineiro;J. Ricardo;839761;False;América Mineiro;1973;;;0;14 (53%);0 (0);90';G;6.9;0;0;0;0 (0);6;0;0;;14 (53%);0;0 (0);19 (7);0;0;0;5;0;3 (3);1;AME
CHA X AME 2016-05-22;Gimenez;chapecoense;Gimenez;799661;False;Chapecoense;21845;;;3;28 (80%);14 (10);90';D;6.8;0;0;0;2 (2);1;0;3;;28 (80%);0;3 (1);5 (2);3;4;0;;;;;CHA
CHA X AME 2016-05-22;Dener;chapecoense;Dener;794857;False;Chapecoense;21845;;;5;26 (72%);15 (9);90';D;6.8;0;0;1;2 (0);2;0;2;;26 (72%);0;5 (1);4 (0);1;3;1;;;;;CHA
CHA X AME 2016-05-22;Tiago Luis;america-mineiro;T. Luis;34055;False;América Mineiro;1973;;;1;17 (81%);17 (3);90';F;6.8;0;2;0;1 (1);1;0;1;;17 (81%);2;2 (1);0 (0);4;1;7;;;;;AME
CHA X AME 2016-05-22;Marcos Danilo Padilha;chapecoense;Danilo;551262;False;Chapecoense;21845;;;0;10 (66%);2 (2);90';G;6.7;0;0;0;0 (0);3;0;1;;10 (66%);0;0 (0);10 (5);0;0;0;2;1;1 (1);0;CHA
CHA X AME 2016-05-22;Ananias;chapecoense;Ananias;243237;False;Chapecoense;21845;;;1;1 (33%);2 (2);12';M;6.7;0;0;0;0 (0);0;0;0;;1 (33%);0;0 (0);0 (0);0;1;0;;;;;CHA
CHA X AME 2016-05-22;William Barbio;america-mineiro;W. Barbio;220731;False;América Mineiro;1973;;;0;4 (57%);3 (1);44';F;6.6;0;0;0;0 (0);0;1;0;;4 (57%);0;0 (0);1 (0);0;1;2;;;;;AME
CHA X AME 2016-05-22;Helder;america-mineiro;Helder;38274;False;América Mineiro;1973;;;4;11 (61%);13 (6);90';M;6.6;0;0;0;1 (0);1;0;0;;11 (61%);1;4 (2);2 (1);2;1;4;;;;;AME
CHA X AME 2016-05-22;Bruno Sávio;america-mineiro;B. Sávio;840066;False;América Mineiro;1973;;;0;4 (100%);4 (1);10';F;6.5;0;0;1;0 (0);0;0;0;;4 (100%);1;0 (0);0 (0);1;1;0;;;;;AME
CHA X AME 2016-05-22;Alison;america-mineiro;Alison;839764;False;América Mineiro;1973;;;1;21 (70%);9 (5);90';D;6.5;1;0;0;0 (0);7;0;0;;21 (70%);0;0 (0);9 (4);0;1;2;;;;;AME
CHA X AME 2016-05-22;Lucas Gomes da Silva;chapecoense;L. G. d. Silva;794894;False;Chapecoense;21845;;;1;15 (75%);18 (9);68';M;6.4;0;2;0;6 (3);0;0;0;2;15 (75%);1;7 (2);1 (1);2;2;1;;;;;CHA
CHA X AME 2016-05-22;Leandro Guerreiro;america-mineiro;L. Guerreiro;40002;False;América Mineiro;1973;;;0;36 (78%);6 (2);90';M;6.3;0;0;1;1 (1);3;2;2;2;36 (78%);0;1 (0);4 (1);2;0;0;;;;;AME
CHA X AME 2016-05-22;Danilo Barcelos;america-mineiro;D. Barcelos;551576;False;América Mineiro;1973;;;2;23 (76%);16 (4);90';M;6.2;1;0;0;1 (1);0;0;1;1;23 (76%);0;4 (2);1 (0);2;0;1;;;;;AME
CHA X AME 2016-05-22;Rafael Lima;chapecoense;R. Lima;551306;False;Chapecoense;21845;;;1;46 (88%);8 (4);90';D;6.2;0;0;0;0 (0);1;0;0;1;46 (88%);0;0 (0);12 (6);0;2;1;;;;;CHA
CHA X AME 2016-05-22;Vitinho;america-mineiro;Vitinho;796121;False;América Mineiro;1973;;;3;4 (40%);11 (6);46';M;6.1;0;0;0;1 (0);0;0;0;;4 (40%);0;0 (0);0 (0);2;1;1;;;;;AME
CHA X AME 2016-05-22;Claudinei;america-mineiro;Claudinei;251245;False;América Mineiro;1973;;;2;13 (72%);10 (5);90';M;6.1;0;0;0;3 (2);0;0;0;;13 (72%);1;0 (0);0 (0);3;1;1;;;;;AME
CHA X AME 2016-05-22;Artur;america-mineiro;Artur;807041;False;América Mineiro;1973;;;0;11 (45%);6 (3);80';D;6.0;0;1;0;0 (0);1;0;0;;11 (45%);0;0 (0);8 (1);0;1;4;;;;;AME
CHA X AME 2016-05-22;Sueliton;america-mineiro;Sueliton;828118;False;América Mineiro;1973;;;2;43 (84%);9 (4);90';D;5.9;0;0;0;0 (0);3;0;3;1;43 (84%);0;0 (0);8 (4);1;1;2;;;;;AME
CHA X AME 2016-05-22;Kempes;chapecoense;Kempes;213850;False;Chapecoense;21845;;;0;1 (50%);0 (0);3';F;–;1;0;0;0 (0);0;0;0;;1 (50%);0;0 (0);2 (1);0;0;0;;;;;CHA
GRE X FLA 2016-05-22;Fred;gremio;Fred;19444;False;Grêmio;5926;1;;0;17 (65%);4 (3);90';D;8.3;1;0;0;0 (0);9;2;5;;17 (65%);0;0 (0);2 (0);0;1;1;;;;;GRE
GRE X FLA 2016-05-22;Edílson;gremio;Edílson;123349;False;Grêmio;5926;;;4;38 (82%);12 (8);90';D;8.0;0;0;1;0 (0);4;0;1;;38 (82%);2;4 (2);2 (1);0;1;4;;;;;GRE
GRE X FLA 2016-05-22;Paulo Victor;flamengo;P. Victor;34142;False;Flamengo;5981;;;1;14 (40%);3 (2);90';G;7.9;0;0;0;0 (0);0;0;0;1;14 (40%);0;0 (0);29 (8);0;1;0;7;0;0 (0);2;FLA
GRE X FLA 2016-05-22;Pedro Geromel;gremio;P. Geromel;13338;False;Grêmio;5926;;;4;23 (63%);12 (10);90';D;7.8;0;0;0;0 (0);5;2;2;1;23 (63%);1;0 (0);10 (6);0;1;1;;;;;GRE
GRE X FLA 2016-05-22;Gustavo Cuéllar;flamengo;G. Cuéllar;180059;False;Flamengo;5981;;;5;50 (96%);11 (8);78';M;7.5;0;0;1;2 (2);0;0;5;2;50 (96%);1;0 (0);3 (3);1;1;0;;;;;FLA
GRE X FLA 2016-05-22;Luan;gremio;Luan;386210;False;Grêmio;5926;;1;5;43 (86%);18 (6);90';M;7.4;1;2;1;3 (0);0;0;2;1;43 (86%);3;9 (4);1 (1);5;1;4;;;;;GRE
GRE X FLA 2016-05-22;Marcelo Grohe;gremio;M. Grohe;39427;False;Grêmio;5926;;;0;6 (40%);0 (0);90';G;7.4;0;0;0;0 (0);0;0;0;;6 (40%);0;0 (0);10 (1);0;0;0;4;0;1 (1);1;GRE
GRE X FLA 2016-05-22;Maicon;gremio;Maicon;26230;False;Grêmio;5926;;;4;58 (90%);12 (8);90';M;7.4;1;0;0;3 (2);2;0;0;2;58 (90%);1;0 (0);7 (6);0;2;1;;;;;GRE
GRE X FLA 2016-05-22;Marcelo Oliveira;gremio;M. Oliveira;123139;False;Grêmio;5926;;;3;35 (79%);10 (6);90';D;7.3;0;0;0;1 (0);3;1;1;;35 (79%);0;1 (0);5 (2);0;0;1;;;;;GRE
GRE X FLA 2016-05-22;Juan;flamengo;Juan;235;False;Flamengo;5981;;;2;45 (90%);8 (7);90';D;7.3;0;0;0;0 (0);9;1;1;;45 (90%);0;0 (0);5 (4);0;1;0;;;;;FLA
