game;name;slug;shortName;id;national;team_name;team_id;goals;goalAssist;totalTackle;totalPass;totalDuels;minutesPlayed;position;rating;shotsOnTarget;shotsOffTarget;shotsBlocked;totalContest;totalClearance;outfielderBlock;interceptionWon;challengeLost;accuratePass;keyPass;totalCross;totalLongBalls;dispossessed;wasFouled;fouls;saves;punches;runsOut;goodHighClaim;team
COR X PON 2017-07-08;Camacho;corinthians;Camacho;76444;False;Corinthians;1957;;;2;12 (100%);5 (3);13';M;6.9;0;0;0;0 (0);0;0;0;1;12 (100%);0;0 (0);1 (1);0;1;1;;;;;COR
COR X PON 2017-07-08;Wendel;ponte-preta;Wendel;843662;False;Ponte Preta;1969;;;1;32 (100%);5 (2);35';M;6.8;0;2;1;0 (0);0;0;0;;32 (100%);1;1 (1);0 (0);1;0;1;;;;;PON
COR X PON 2017-07-08;Rodriguinho;corinthians;Rodriguinho;797939;False;Corinthians;1957;;1;1;34 (87%);10 (3);90';M;6.8;0;0;1;2 (1);0;0;3;;34 (87%);1;0 (0);4 (3);4;1;2;;;;;COR
COR X PON 2017-07-08;Fernando Bob;ponte-preta;F. Bob;146973;False;Ponte Preta;1969;;;4;68 (85%);10 (5);90';M;6.8;0;0;0;0 (0);0;0;3;1;68 (85%);2;0 (0);10 (7);1;1;1;;;;;PON
COR X PON 2017-07-08;Pedrinho;corinthians;Pedrinho;874030;False;Corinthians;1957;;;1;5 (83%);2 (1);6';M;6.7;1;0;0;0 (0);0;0;2;;5 (83%);0;0 (0);0 (0);1;0;0;;;;;COR
COR X PON 2017-07-08;Jádson;ponte-preta;Jádson;243651;False;Ponte Preta;1969;;;1;46 (85%);4 (1);76';M;6.7;0;0;1;2 (0);0;0;0;;46 (85%);1;0 (0);5 (4);0;0;0;;;;;PON
COR X PON 2017-07-08;Fernando Galhardo;ponte-preta;F. Galhardo;243465;False;Ponte Preta;1969;;;1;47 (88%);5 (1);90';D;6.7;0;0;0;1 (0);2;0;4;;47 (88%);2;3 (0);3 (1);1;0;1;;;;;PON
COR X PON 2017-07-08;Lucca;ponte-preta;Lucca;329235;False;Ponte Preta;1969;;;1;29 (76%);11 (7);90';M;6.6;1;1;1;3 (0);1;0;0;;29 (76%);2;4 (0);3 (3);1;3;0;;;;;PON
COR X PON 2017-07-08;Lins;ponte-preta;Lins;146400;False;Ponte Preta;1969;;;0;5 (55%);1 (1);14';F;6.6;0;0;0;0 (0);0;0;0;;5 (55%);0;0 (0);1 (0);0;0;0;;;;;PON
COR X PON 2017-07-08;Nino Paraíba;ponte-preta;N. Paraíba;77375;False;Ponte Preta;1969;;;1;26 (81%);11 (5);90';D;6.6;1;1;1;3 (2);1;0;4;2;26 (81%);0;7 (4);2 (0);0;1;0;;;;;PON
COR X PON 2017-07-08;Guilherme Arana;corinthians;G. Arana;599684;False;Corinthians;1957;;;0;54 (81%);2 (0);90';D;6.4;0;0;1;0 (0);3;0;1;;54 (81%);0;1 (0);9 (5);0;0;1;;;;;COR
COR X PON 2017-07-08;Colin Kazim-Richards;corinthians;C. Kazim-Richards;30134;False;Corinthians;1957;;;0;3 (50%);5 (1);17';F;6.3;0;0;0;1 (0);0;0;0;;3 (50%);0;0 (0);1 (0);0;0;1;;;;;COR
COR X PON 2017-07-08;Elton;ponte-preta;Elton;158555;False;Ponte Preta;1969;;;0;27 (84%);6 (0);55';M;6.1;0;0;0;0 (0);0;1;1;1;27 (84%);1;0 (0);1 (1);2;0;2;;;;;PON
CHA X CAP 2017-07-09;Sidcley;athletico-paranaense;Sidcley;592086;False;Athletico Paranaense;1967;1;;3;26 (63%);5 (5);90';D;8.2;1;0;0;1 (1);6;2;1;;26 (63%);0;2 (0);3 (2);0;1;0;;;;;CAP
CHA X CAP 2017-07-09;Lucas Marques;chapecoense;L. Marques;796100;False;Chapecoense;21845;1;;1;36 (80%);5 (1);90';M;7.7;1;3;0;0 (0);2;0;2;1;36 (80%);1;0 (0);10 (7);0;0;3;;;;;CHA
CHA X CAP 2017-07-09;Weverton;athletico-paranaense;Weverton;243529;False;Athletico Paranaense;1967;;;0;19 (63%);5 (5);90';G;7.6;0;0;0;0 (0);5;0;1;;19 (63%);0;0 (0);16 (5);0;1;0;5;3;0 (0);1;CAP
CHA X CAP 2017-07-09;Wanderson;athletico-paranaense;Wanderson;368846;False;Athletico Paranaense;1967;;;2;44 (86%);7 (5);90';D;7.3;0;0;0;0 (0);13;1;1;;44 (86%);0;0 (0);7 (4);0;0;0;;;;;CAP
CHA X CAP 2017-07-09;Wellington Paulista;chapecoense;W. Paulista;29106;False;Chapecoense;21845;;;1;15 (71%);11 (5);90';F;7.3;2;2;1;0 (0);0;0;0;;15 (71%);1;0 (0);1 (0);0;0;1;;;;;CHA
CHA X CAP 2017-07-09;Bruno Guimarães;athletico-paranaense;B. Guimarães;866469;False;Athletico Paranaense;1967;;;3;8 (72%);7 (6);13';M;7.2;0;0;0;2 (2);0;0;0;;8 (72%);0;0 (0);0 (0);0;0;1;;;;;CAP
CHA X CAP 2017-07-09;Reinaldo;chapecoense;Reinaldo;243109;False;Chapecoense;21845;;;1;27 (84%);6 (3);90';D;7.2;1;0;2;0 (0);0;0;2;1;27 (84%);1;20 (3);4 (2);1;2;1;;;;;CHA
CHA X CAP 2017-07-09;Lucas Mineiro;chapecoense;L. Mineiro;840077;False;Chapecoense;21845;;;3;37 (88%);11 (6);82';M;7.1;0;2;1;0 (0);1;0;1;1;37 (88%);0;3 (0);2 (2);0;1;2;;;;;CHA
CHA X CAP 2017-07-09;Otávio;athletico-paranaense;Otávio;552686;False;Athletico Paranaense;1967;;;4;59 (92%);10 (6);90';M;7.1;0;0;0;2 (1);3;0;0;1;59 (92%);0;0 (0);9 (7);1;1;0;;;;;CAP
CHA X CAP 2017-07-09;Paulo André;athletico-paranaense;P. André;16653;False;Athletico Paranaense;1967;;;0;47 (87%);5 (2);90';D;7.1;0;0;0;0 (0);10;3;1;;47 (87%);0;0 (0);5 (1);0;0;1;;;;;CAP
CHA X CAP 2017-07-09;Matheus Rossetto;athletico-paranaense;M. Rossetto;842682;False;Athletico Paranaense;1967;;;0;38 (88%);3 (2);45';M;6.9;0;0;0;0 (0);1;1;3;;38 (88%);0;0 (0);1 (1);0;0;1;;;;;CAP
CHA X CAP 2017-07-09;Arthur;chapecoense;Arthur;829832;False;Chapecoense;21845;;;0;17 (65%);11 (5);90';M;6.9;1;2;3;1 (0);2;0;1;;17 (65%);3;3 (1);3 (1);3;3;0;;;;;CHA
CHA X CAP 2017-07-09;Éderson;athletico-paranaense;Éderson;329025;False;Athletico Paranaense;1967;;;0;15 (71%);9 (2);90';F;6.9;1;1;0;1 (0);0;0;0;;15 (71%);1;1 (0);3 (3);2;2;3;;;;;CAP
CHA X CAP 2017-07-09;Nikão;athletico-paranaense;Nikão;139300;False;Athletico Paranaense;1967;;;2;49 (89%);14 (10);90';M;6.9;0;0;0;0 (0);5;0;1;;49 (89%);0;2 (0);7 (5);2;8;1;;;;;CAP
CHA X CAP 2017-07-09;Apodi;chapecoense;Apodi;33119;False;Chapecoense;21845;;;3;26 (92%);15 (10);88';D;6.9;0;0;0;7 (3);1;0;1;;26 (92%);0;5 (0);4 (4);0;3;1;;;;;CHA
CHA X CAP 2017-07-09;Victor Ramos;chapecoense;V. Ramos;77267;False;Chapecoense;21845;;;2;28 (80%);8 (5);90';D;6.8;0;0;0;0 (0);4;0;1;;28 (80%);1;0 (0);3 (2);0;0;3;;;;;CHA
CHA X CAP 2017-07-09;Eduardo Henrique;athletico-paranaense;E. Henrique;552532;False;Athletico Paranaense;1967;;;0;36 (94%);5 (2);45';M;6.7;0;0;0;2 (1);1;0;1;;36 (94%);0;0 (0);1 (1);0;1;1;;;;;CAP
CHA X CAP 2017-07-09;Nicolas Vichiatto;athletico-paranaense;N. Vichiatto;841336;False;Athletico Paranaense;1967;;;0;3 (100%);1 (0);10';M;6.6;0;0;0;0 (0);1;0;0;;3 (100%);0;2 (1);0 (0);0;0;1;;;;;CAP
CHA X CAP 2017-07-09;Lourency;chapecoense;Lourency;840073;False;Chapecoense;21845;;;0;3 (75%);4 (2);8';M;6.6;1;0;0;1 (0);0;0;0;;3 (75%);0;1 (0);1 (1);1;2;0;;;;;CHA
CHA X CAP 2017-07-09;Douglas Grolli;chapecoense;D. Grolli;243725;False;Chapecoense;21845;;;1;21 (87%);4 (1);90';D;6.6;0;0;0;0 (0);4;0;4;;21 (87%);1;0 (0);3 (1);0;0;0;;;;;CHA
CHA X CAP 2017-07-09;Luis Manuel Seijas;chapecoense;L. M. Seijas;63026;False;Chapecoense;21845;;;2;16 (88%);7 (2);64';M;6.6;0;0;0;2 (0);0;0;2;1;16 (88%);2;10 (3);0 (0);1;0;1;;;;;CHA
CHA X CAP 2017-07-09;Lucho González;athletico-paranaense;L. González;12887;False;Athletico Paranaense;1967;;;1;22 (78%);7 (3);77';M;6.6;0;0;0;0 (0);3;2;1;2;22 (78%);0;0 (0);3 (1);1;2;0;;;;;CAP
CHA X CAP 2017-07-09;Jandrei;chapecoense;Jandrei;874979;False;Chapecoense;21845;;;0;5 (22%);0 (0);90';G;6.5;0;0;0;0 (0);0;0;0;;5 (22%);0;0 (0);20 (3);0;0;0;2;0;0 (0);0;CHA
CHA X CAP 2017-07-09;Andrei Girotto;chapecoense;A. Girotto;794836;False;Chapecoense;21845;;;0;40 (80%);15 (3);90';M;6.5;0;2;2;0 (0);2;0;2;3;40 (80%);2;2 (1);6 (3);1;0;6;;;;;CHA
CHA X CAP 2017-07-09;Luiz Antônio;chapecoense;L. Antônio;166487;False;Chapecoense;21845;;;0;7 (77%);2 (1);26';M;6.5;0;0;0;0 (0);0;0;0;;7 (77%);0;1 (0);1 (0);0;1;0;;;;;CHA
CHA X CAP 2017-07-09;Jonathan;athletico-paranaense;Jonathan;33118;False;Athletico Paranaense;1967;;1;0;43 (84%);11 (3);90';D;6.5;0;0;0;1 (0);2;0;1;;43 (84%);2;3 (1);5 (2);1;1;3;;;;;CAP
CHA X CAP 2017-07-09;Douglas Coutinho;athletico-paranaense;D. Coutinho;329031;False;Athletico Paranaense;1967;;;1;5 (35%);13 (6);80';M;6.4;1;0;0;5 (3);3;0;1;;5 (35%);0;1 (0);1 (0);2;1;1;;;;;CAP
CHA X CAP 2017-07-09;Moisés Ribeiro;chapecoense;M. Ribeiro;824531;False;Chapecoense;21845;;;1;3 (100%);3 (1);2';M;–;0;0;0;0 (0);0;0;0;1;3 (100%);0;0 (0);0 (0);1;0;0;;;;;CHA
BAH X FLU 2017-07-09;Tiago Pagnussat;bahia;T. Pagnussat;591766;False;Bahia;1955;;;0;58 (98%);13 (10);90';D;7.6;0;0;1;1 (1);4;1;6;;58 (98%);0;1 (0);1 (1);0;3;1;;;;;BAH
BAH X FLU 2017-07-09;Renê Júnior;bahia;R. Júnior;243339;False;Bahia;1955;;;3;73 (94%);12 (7);90';M;7.5;1;2;0;2 (2);0;0;1;1;73 (94%);2;0 (0);8 (8);2;2;2;;;;;BAH
BAH X FLU 2017-07-09;Matheus Mascarenhas;fluminense;M. Mascarenhas;884807;False;Fluminense;1961;;;3;9 (69%);10 (7);90';D;7.3;0;0;0;0 (0);3;0;2;;9 (69%);2;2 (0);4 (2);1;4;1;;;;;FLU
BAH X FLU 2017-07-09;João Paulo;bahia;J. Paulo;796097;False;Bahia;1955;1;;0;10 (100%);2 (1);9';F;7.3;1;0;0;1 (0);0;0;0;;10 (100%);0;1 (0);0 (0);0;1;0;;;;;BAH
BAH X FLU 2017-07-09;Régis;bahia;Régis;335365;False;Bahia;1955;;1;1;43 (82%);12 (5);90';M;7.3;1;0;1;2 (0);0;0;0;3;43 (82%);5;9 (2);3 (1);0;2;1;;;;;BAH
BAH X FLU 2017-07-09;Marquinhos Calazans;fluminense;M. Calazans;863300;False;Fluminense;1961;;;7;8 (72%);23 (14);74';M;7.2;0;1;0;4 (3);1;0;2;2;8 (72%);0;0 (0);0 (0);2;3;4;;;;;FLU
BAH X FLU 2017-07-09;Matheus Sales;bahia;M. Sales;822935;False;Bahia;1955;;;4;64 (88%);17 (11);90';M;7.2;0;0;1;3 (3);2;0;1;2;64 (88%);0;0 (0);3 (1);0;1;2;;;;;BAH
BAH X FLU 2017-07-09;Reginaldo;fluminense;Reginaldo;792245;False;Fluminense;1961;;;2;18 (69%);7 (6);90';D;7.2;0;0;0;1 (1);12;2;0;;18 (69%);0;0 (0);7 (2);0;1;1;;;;;FLU
BAH X FLU 2017-07-09;Henrique;fluminense;Henrique;37288;False;Fluminense;1961;;;1;18 (81%);6 (5);90';D;7.2;0;0;0;1 (1);16;2;0;;18 (81%);0;0 (0);3 (0);0;1;1;;;;;FLU
BAH X FLU 2017-07-09;Gustavo Scarpa;fluminense;G. Scarpa;559036;False;Fluminense;1961;;;2;15 (68%);11 (6);90';M;7.0;0;2;1;3 (2);1;0;0;2;15 (68%);1;2 (1);3 (2);1;1;1;;;;;FLU
BAH X FLU 2017-07-09;Zé Rafael;bahia;Z. Rafael;329069;False;Bahia;1955;;;4;55 (87%);13 (8);81';M;7.0;0;3;1;2 (1);0;0;0;;55 (87%);0;2 (0);1 (0);2;2;2;;;;;BAH
BAH X FLU 2017-07-09;Vinícius;bahia;Vinícius;243247;False;Bahia;1955;;;0;15 (88%);2 (0);45';F;7.0;0;0;0;0 (0);0;0;0;1;15 (88%);2;4 (2);4 (4);1;0;0;;;;;BAH
BAH X FLU 2017-07-09;Lucas;fluminense;Lucas;165575;False;Fluminense;1961;;;3;14 (82%);7 (3);90';D;7.0;0;0;0;0 (0);4;0;1;1;14 (82%);1;2 (1);4 (3);1;0;1;;;;;FLU
BAH X FLU 2017-07-09;Wellington Silva;fluminense;W. Silva;121264;False;Fluminense;1961;1;;0;6 (54%);5 (2);64';M;7.0;1;0;0;4 (1);0;0;1;;6 (54%);0;3 (1);0 (0);0;1;1;;;;;FLU
BAH X FLU 2017-07-09;Lucas Fonseca;bahia;L. Fonseca;243441;False;Bahia;1955;;;1;51 (96%);7 (4);90';D;6.9;0;0;0;0 (0);2;1;3;1;51 (96%);0;0 (0);4 (3);0;3;2;;;;;BAH
BAH X FLU 2017-07-09;Júlio César;fluminense;J. César;44647;False;Fluminense;1961;;;0;12 (37%);0 (0);90';G;6.9;0;0;0;0 (0);0;0;0;;12 (37%);0;0 (0);30 (10);0;0;0;4;0;0 (0);0;FLU
BAH X FLU 2017-07-09;Rodrigão;bahia;Rodrigão;841844;False;Bahia;1955;;;0;12 (85%);3 (0);45';F;6.8;1;3;1;0 (0);1;0;1;;12 (85%);0;0 (0);1 (1);1;0;1;;;;;BAH
BAH X FLU 2017-07-09;Marlon Freitas;fluminense;M. Freitas;840202;False;Fluminense;1961;;;5;28 (87%);16 (6);90';M;6.8;0;0;0;2 (1);6;0;3;5;28 (87%);0;0 (0);4 (2);2;0;1;;;;;FLU
BAH X FLU 2017-07-09;Stiven Mendoza;bahia;S. Mendoza;354510;False;Bahia;1955;;;2;49 (80%);16 (5);90';M;6.8;1;2;0;4 (2);1;0;0;2;49 (80%);3;3 (2);3 (2);4;1;1;;;;;BAH
BAH X FLU 2017-07-09;Henrique Dourado;fluminense;Henrique;329219;False;Fluminense;1961;;;0;10 (83%);13 (4);69';F;6.7;1;1;0;1 (0);2;0;0;;10 (83%);1;0 (0);1 (0);1;2;3;;;;;FLU
BAH X FLU 2017-07-09;Gustavo Ferrareis;bahia;G. Ferrareis;780262;False;Bahia;1955;;;0;15 (83%);3 (2);16';M;6.6;0;0;0;1 (1);1;0;0;;15 (83%);0;1 (0);1 (1);1;0;0;;;;;BAH
BAH X FLU 2017-07-09;Eduardo;bahia;Eduardo;39657;False;Bahia;1955;;;2;54 (85%);17 (8);90';D;6.6;0;0;0;7 (5);1;0;3;;54 (85%);1;14 (1);5 (2);5;1;2;;;;;BAH
BAH X FLU 2017-07-09;Pedro;fluminense;Pedro;840219;False;Fluminense;1961;;;0;7 (87%);5 (1);21';F;6.5;0;0;0;0 (0);0;0;0;2;7 (87%);1;0 (0);1 (1);0;1;2;;;;;FLU
BAH X FLU 2017-07-09;Jefferson Orejuela;fluminense;J. Orejuela;340201;False;Fluminense;1961;;;0;21 (84%);7 (1);90';M;6.5;0;0;0;2 (1);0;1;1;1;21 (84%);0;1 (0);3 (1);0;0;0;;;;;FLU
BAH X FLU 2017-07-09;Pablo Armero;bahia;P. Armero;37185;False;Bahia;1955;;;0;34 (81%);4 (1);74';D;6.5;0;0;0;1 (1);0;0;1;1;34 (81%);3;5 (2);4 (1);0;0;2;;;;;BAH
BAH X FLU 2017-07-09;Jean;bahia;Jean;807769;False;Bahia;1955;;;0;18 (94%);0 (0);90';G;6.3;0;0;0;0 (0);0;0;0;;18 (94%);0;0 (0);3 (2);0;0;0;0;0;0 (0);1;BAH
BAH X FLU 2017-07-09;Maranhão;fluminense;Maranhão;220709;False;Fluminense;1961;;;0;1 (33%);3 (1);16';M;6.2;0;0;0;1 (1);0;0;0;1;1 (33%);0;0 (0);1 (0);0;0;1;;;;;FLU
BAH X FLU 2017-07-09;Marcos Júnior;fluminense;M. Júnior;232910;False;Fluminense;1961;;;1;5 (62%);8 (3);26';F;6.1;0;0;0;0 (0);0;0;1;2;5 (62%);0;0 (0);0 (0);1;2;1;;;;;FLU
CRU X PAL 2017-07-09;Élber;cruzeiro;Élber;243413;False;Cruzeiro;1954;1;;0;0 (0%);4 (2);5';M;7.8;2;0;0;1 (1);0;0;0;;0 (0%);0;0 (0);0 (0);1;1;0;;;;;CRU
CRU X PAL 2017-07-09;Lucas Romero;cruzeiro;L. Romero;263477;False;Cruzeiro;1954;;1;5;18 (81%);10 (7);90';D;7.7;0;1;0;3 (2);6;0;4;1;18 (81%);2;0 (0);3 (2);1;0;0;;;;;CRU
CRU X PAL 2017-07-09;Thiago Neves;cruzeiro;T. Neves;33534;False;Cruzeiro;1954;1;;0;28 (90%);8 (4);85';F;7.5;1;1;0;2 (1);0;0;1;;28 (90%);1;3 (1);2 (2);2;3;0;;;;;CRU
CRU X PAL 2017-07-09;Willian;palmeiras;Willian;146308;False;Palmeiras;1963;1;;0;14 (82%);5 (2);90';F;7.3;1;0;0;1 (1);0;0;1;;14 (82%);0;0 (0);0 (0);0;1;2;;;;;PAL
CRU X PAL 2017-07-09;Henrique;cruzeiro;Henrique;33117;False;Cruzeiro;1954;;;3;20 (62%);11 (10);90';M;7.3;1;0;0;0 (0);6;0;0;;20 (62%);1;0 (0);6 (2);0;1;1;;;;;CRU
CRU X PAL 2017-07-09;Róger Guedes;palmeiras;R. Guedes;777341;False;Palmeiras;1963;;1;0;29 (76%);8 (1);90';F;7.2;0;1;1;2 (1);0;0;0;;29 (76%);2;6 (2);3 (1);3;0;3;;;;;PAL
CRU X PAL 2017-07-09;Hudson;cruzeiro;Hudson;551478;False;Cruzeiro;1954;1;;1;8 (72%);10 (5);61';M;7.0;1;0;0;1 (0);2;0;0;1;8 (72%);0;1 (1);0 (0);0;1;3;;;;;CRU
CRU X PAL 2017-07-09;Yerry Mina;palmeiras;Y. Mina;360396;False;Palmeiras;1963;;;2;76 (87%);13 (11);90';D;7.0;0;1;0;0 (0);2;0;2;;76 (87%);1;1 (0);5 (3);0;2;0;;;;;PAL
CRU X PAL 2017-07-09;Alisson;cruzeiro;Alisson;291723;False;Cruzeiro;1954;;1;2;31 (81%);11 (4);90';M;6.9;0;0;0;1 (0);0;1;1;;31 (81%);2;1 (0);2 (2);2;1;2;;;;;CRU
CRU X PAL 2017-07-09;Diogo Barbosa;cruzeiro;D. Goiano;243107;False;Cruzeiro;1954;;;4;23 (85%);8 (6);90';D;6.9;0;0;0;1 (0);6;0;0;1;23 (85%);2;2 (1);3 (1);0;2;0;;;;;CRU
CRU X PAL 2017-07-09;Léo;cruzeiro;Léo;35574;False;Cruzeiro;1954;;;1;21 (70%);6 (3);90';D;6.9;0;0;0;0 (0);11;0;2;;21 (70%);0;0 (0);7 (1);0;1;2;;;;;CRU
CRU X PAL 2017-07-09;Egídio;palmeiras;Egídio;34147;False;Palmeiras;1963;;;3;33 (80%);10 (7);83';D;6.9;0;0;0;2 (0);1;0;1;1;33 (80%);2;10 (2);3 (2);0;4;0;;;;;PAL
CRU X PAL 2017-07-09;Bruno Henrique;palmeiras;B. Henrique;345113;False;Palmeiras;1963;;;5;49 (75%);18 (7);90';M;6.8;0;1;0;0 (0);0;0;0;;49 (75%);0;0 (0);6 (3);1;2;4;;;;;PAL
CRU X PAL 2017-07-09;Sassá;cruzeiro;Sassá;243157;False;Cruzeiro;1954;;;1;2 (100%);6 (2);15';F;6.8;1;1;0;1 (0);0;0;0;;2 (100%);0;0 (0);0 (0);0;1;1;;;;;CRU
CRU X PAL 2017-07-09;Dudu;palmeiras;Dudu;147464;False;Palmeiras;1963;;;2;17 (81%);9 (2);90';F;6.8;0;0;0;1 (0);0;0;0;;17 (81%);1;5 (2);5 (4);3;0;1;;;;;PAL
CRU X PAL 2017-07-09;Lucas Silva;cruzeiro;L. Silva;245159;False;Cruzeiro;1954;;;0;9 (69%);3 (2);29';M;6.7;0;0;0;0 (0);0;0;2;;9 (69%);0;0 (0);1 (1);0;1;0;;;;;CRU
CRU X PAL 2017-07-09;Alejandro Cabral;cruzeiro;A. Cabral;48471;False;Cruzeiro;1954;;;2;29 (82%);11 (5);90';M;6.7;0;0;0;1 (0);3;1;2;1;29 (82%);0;0 (0);3 (1);0;2;1;;;;;CRU
CRU X PAL 2017-07-09;Murilo Cerqueira;cruzeiro;M. Cerqueira;874729;False;Cruzeiro;1954;;;1;21 (95%);5 (3);90';D;6.6;0;0;0;0 (0);6;0;0;1;21 (95%);0;0 (0);4 (3);0;0;0;;;;;CRU
CRU X PAL 2017-07-09;Raphael Veiga;palmeiras;R. Veiga;840020;False;Palmeiras;1963;;;0;6 (75%);2 (1);13';M;6.6;0;0;0;0 (0);0;0;1;;6 (75%);0;2 (1);2 (2);0;0;0;;;;;PAL
CRU X PAL 2017-07-09;Rafael Sóbis;cruzeiro;R. Sóbis;17789;False;Cruzeiro;1954;;;1;15 (78%);10 (2);75';F;6.6;0;1;1;3 (0);0;0;1;;15 (78%);1;1 (0);0 (0);3;1;2;;;;;CRU
CRU X PAL 2017-07-09;Mayke;palmeiras;Mayke;273329;False;Palmeiras;1963;;;0;25 (92%);2 (1);45';D;6.5;0;0;0;1 (1);1;1;1;;25 (92%);0;0 (0);3 (3);0;0;1;;;;;PAL
CRU X PAL 2017-07-09;Luan;palmeiras;Luan;250351;False;Palmeiras;1963;;;4;50 (82%);12 (8);90';D;6.5;0;1;0;0 (0);1;0;2;2;50 (82%);0;0 (0);5 (0);0;1;1;;;;;PAL
CRU X PAL 2017-07-09;Fábio;cruzeiro;Fábio;17785;False;Cruzeiro;1954;;;0;11 (45%);1 (1);90';G;6.4;0;0;0;0 (0);0;0;0;;11 (45%);0;0 (0);23 (10);0;0;0;0;0;0 (0);1;CRU
CRU X PAL 2017-07-09;Michel Bastos;palmeiras;M. Bastos;16543;False;Palmeiras;1963;;;0;4 (66%);1 (0);7';M;6.4;0;0;0;0 (0);0;0;0;;4 (66%);0;3 (1);1 (0);0;0;1;;;;;PAL
CRU X PAL 2017-07-09;Zé Roberto;palmeiras;Z. Roberto;316;False;Palmeiras;1963;;;0;29 (85%);3 (1);77';M;6.3;0;0;0;0 (0);0;0;0;;29 (85%);0;0 (0);1 (0);1;0;0;;;;;PAL
CRU X PAL 2017-07-09;Keno;palmeiras;Keno;787607;False;Palmeiras;1963;;;2;6 (66%);12 (5);45';M;6.2;0;1;0;2 (2);0;0;0;1;6 (66%);1;4 (0);2 (1);5;1;1;;;;;PAL
CRU X PAL 2017-07-09;Tchê Tchê;palmeiras;T. Tchê;840398;False;Palmeiras;1963;;;1;41 (83%);9 (2);90';M;6.0;0;0;1;1 (0);0;0;0;;41 (83%);0;1 (1);3 (1);3;1;1;;;;;PAL
CRU X PAL 2017-07-09;Fernando Prass;palmeiras;F. Prass;14270;False;Palmeiras;1963;;;0;14 (66%);0 (0);90';G;5.8;0;0;0;0 (0);1;0;0;;14 (66%);0;0 (0);10 (4);0;0;0;3;1;0 (0);0;PAL
GRE X AVA 2017-07-09;Douglas Friedrich;avai;D. Friedrich;838439;False;Avaí;7315;;;0;3 (12%);0 (0);90';G;10;0;0;0;0 (0);2;0;0;;3 (12%);0;0 (0);24 (3);0;0;0;12;1;0 (0);3;AVA
GRE X AVA 2017-07-09;Michel;gremio;Michel;869642;False;Grêmio;5926;;;7;87 (90%);20 (16);90';M;8.3;0;2;0;1 (1);2;0;1;1;87 (90%);1;0 (0);12 (11);0;1;2;;;;;GRE
GRE X AVA 2017-07-09;Luan;gremio;Luan;386210;False;Grêmio;5926;;;2;61 (79%);15 (9);90';M;8.0;2;3;1;7 (5);0;0;0;1;61 (79%);3;10 (5);4 (2);2;2;2;;;;;GRE
GRE X AVA 2017-07-09;Júnior Dutra;avai;J. Dutra;109339;False;Avaí;7315;1;1;1;13 (81%);6 (3);22';F;8.0;1;0;0;2 (0);0;0;0;1;13 (81%);2;0 (0);1 (1);0;0;0;;;;;AVA
GRE X AVA 2017-07-09;Alemão;avai;Alemão;551314;False;Avaí;7315;;;2;9 (56%);4 (4);90';D;7.6;0;1;0;0 (0);8;0;4;;9 (56%);0;0 (0);5 (3);0;0;0;;;;;AVA
GRE X AVA 2017-07-09;Ramiro;gremio;Ramiro;330693;False;Grêmio;5926;;;2;82 (84%);13 (9);90';M;7.4;1;0;0;0 (0);2;0;2;1;82 (84%);4;8 (1);5 (2);1;3;0;;;;;GRE
GRE X AVA 2017-07-09;Betão;avai;Betão;34054;False;Avaí;7315;;;3;8 (72%);8 (5);90';D;7.4;0;0;0;0 (0);5;0;4;;8 (72%);0;0 (0);3 (1);0;1;1;;;;;AVA
GRE X AVA 2017-07-09;Leandro Silva;avai;L. Silva;551816;False;Avaí;7315;;;5;12 (60%);13 (6);90';D;7.3;0;0;0;2 (0);3;0;4;1;12 (60%);1;3 (1);2 (0);0;0;3;;;;;AVA
GRE X AVA 2017-07-09;Arthur;gremio;Arthur;794927;False;Grêmio;5926;;;1;82 (96%);4 (3);67';M;7.2;1;0;0;0 (0);0;0;0;;82 (96%);1;1 (0);6 (5);1;2;0;;;;;GRE
GRE X AVA 2017-07-09;Capa;avai;Capa;868629;False;Avaí;7315;;;2;9 (42%);13 (9);90';D;7.1;0;0;0;4 (3);1;0;5;1;9 (42%);0;2 (1);3 (0);0;3;1;;;;;AVA
GRE X AVA 2017-07-09;Willians Santana;avai;W. Santana;47009;False;Avaí;7315;;1;0;3 (42%);2 (0);12';M;7.1;0;0;0;0 (0);0;0;1;1;3 (42%);1;0 (0);1 (0);1;0;0;;;;;AVA
GRE X AVA 2017-07-09;Judson;avai;Judson;870546;False;Avaí;7315;;;3;26 (81%);16 (7);90';M;7.0;0;1;0;0 (0);3;0;6;3;26 (81%);0;0 (0);3 (1);0;1;5;;;;;AVA
GRE X AVA 2017-07-09;Wellington Simião;avai;W. Simião;870290;False;Avaí;7315;1;;0;15 (78%);3 (1);65';M;6.9;1;1;0;1 (0);1;1;2;;15 (78%);1;0 (0);1 (1);0;1;1;;;;;AVA
GRE X AVA 2017-07-09;Edílson;gremio;Edílson;123349;False;Grêmio;5926;;;1;53 (82%);5 (3);74';D;6.9;2;0;0;1 (0);0;0;1;;53 (82%);2;7 (2);4 (0);1;0;0;;;;;GRE
GRE X AVA 2017-07-09;Fernandinho;gremio;Fernandinho;106867;False;Grêmio;5926;;;1;29 (90%);14 (9);90';M;6.9;2;0;0;4 (2);0;0;0;;29 (90%);1;2 (0);0 (0);2;5;0;;;;;GRE
