game;away_score;data;form_minute_-11;form_minute_-13;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
FLU X FLA 06-09-2015;3.0;2015-09-06;;;1.0;-100.0;-71.0;-52.0;-25.0;-12.0;-74.0;-43.0;-14.0;21.0;32.0;1.0;26.0;16.0;15.0;13.0;-39.0;-48.0;-22.0;-12.0;-6.0;2.0;-20.0;3.0;-4.0;7.0;4.0;3.0;3.0;3.0;-4.0;2.0;-3.0;-90.0;-1.0;2.0;1.0;2.0;-9.0;2.0;5.0;30.0;12.0;6.0;8.0;-93.0;4.0;4.0;2.0;-31.0;30.0;-111.0;-57.0;-34.0;80.0;38.0;-54.0;32.0;20.0;14.0;-39.0;-59.0;-18.0;-4.0;-1.0;4.0;-74.0;-27.0;-39.0;-22.0;-6.0;-2.0;25.0;12.0;8.0;-9.0;2.0;2.0;-19.0;-39.0;-25.0;-28.0;-5.0;32.0;41.0;26.0;23.0;10.0;-4.0;-34.0;1.0;20.0;1.0;17:00:00;-1.0;FLA;FLU
GRE X GOI 06-09-2015;1.0;2015-09-06;;;0.0;-14.0;10.0;20.0;19.0;6.0;4.0;1.0;30.0;17.0;5.0;0.0;3.0;1.0;30.0;12.0;7.0;44.0;26.0;13.0;18.0;15.0;0.0;11.0;11.0;2.0;5.0;2.0;16.0;9.0;5.0;3.0;6.0;0.0;2.0;-10.0;-4.0;-12.0;-83.0;-49.0;0.0;-8.0;20.0;11.0;7.0;0.0;4.0;2.0;75.0;39.0;38.0;22.0;18.0;10.0;6.0;-5.0;0.0;-1.0;-1.0;-6.0;5.0;1.0;5.0;3.0;62.0;41.0;24.0;20.0;-25.0;-6.0;-8.0;5.0;0.0;1.0;1.0;-5.0;-7.0;5.0;-40.0;-40.0;-48.0;-28.0;75.0;-40.0;-20.0;-10.0;30.0;3.0;5.0;-16.0;;5.0;2.0;17:00:00;1.0;GOI;GRE
PAL X COR 06-09-2015;3.0;2015-09-06;;;1.0;9.0;11.0;3.0;21.0;9.0;16.0;10.0;7.0;9.0;47.0;1.0;100.0;62.0;33.0;10.0;4.0;-76.0;-44.0;77.0;26.0;17.0;-5.0;16.0;61.0;32.0;79.0;47.0;-70.0;-67.0;-44.0;-100.0;-51.0;-2.0;-24.0;41.0;100.0;46.0;65.0;39.0;40.0;1.0;1.0;5.0;3.0;6.0;42.0;30.0;19.0;12.0;8.0;2.0;47.0;69.0;42.0;65.0;2.0;90.0;61.0;34.0;21.0;10.0;-4.0;7.0;43.0;26.0;11.0;1.0;8.0;5.0;1.0;-4.0;37.0;16.0;10.0;-59.0;-30.0;-24.0;21.0;-83.0;-38.0;-12.0;-1.0;21.0;23.0;18.0;6.0;9.0;59.0;14.0;1.0;70.0;3.0;17:00:00;0.0;COR;PAL
SPT X SAN 06-09-2015;1.0;2015-09-06;;;1.0;-41.0;-28.0;-15.0;22.0;8.0;-29.0;-6.0;7.0;-4.0;-1.0;-4.0;-39.0;-100.0;-68.0;-34.0;-19.0;-2.0;26.0;-29.0;77.0;41.0;-1.0;21.0;18.0;14.0;5.0;-3.0;-3.0;3.0;3.0;33.0;16.0;2.0;17.0;12.0;4.0;2.0;3.0;8.0;;-8.0;-1.0;1.0;16.0;1.0;48.0;64.0;33.0;20.0;-40.0;-19.0;-14.0;-7.0;-4.0;-30.0;1.0;-17.0;31.0;12.0;7.0;6.0;24.0;7.0;4.0;3.0;42.0;-4.0;-25.0;1.0;1.0;6.0;1.0;3.0;3.0;47.0;29.0;18.0;2.0;11.0;-29.0;-15.0;-48.0;-27.0;-15.0;-6.0;6.0;5.0;4.0;-4.0;8.0;50.0;1.0;19:30:00;0.0;SAN;SPT
CAM X AVA 09-09-2015;0.0;2015-09-09;;;-4.0;-2.0;-1.0;-6.0;87.0;55.0;38.0;28.0;23.0;18.0;16.0;-6.0;40.0;50.0;32.0;28.0;22.0;21.0;41.0;58.0;39.0;29.0;6.0;100.0;71.0;40.0;24.0;14.0;-20.0;-12.0;-8.0;-11.0;-2.0;7.0;5.0;7.0;13.0;48.0;32.0;5.0;45.0;9.0;11.0;13.0;6.0;10.0;11.0;-55.0;-22.0;-8.0;6.0;-3.0;-8.0;6.0;-5.0;-31.0;12.0;-17.0;-9.0;6.0;6.0;11.0;12.0;13.0;-9.0;-34.0;-19.0;33.0;-15.0;-11.0;-48.0;-28.0;-16.0;-4.0;-2.0;21.0;-31.0;-10.0;-29.0;-7.0;-4.0;-4.0;5.0;18.0;17.0;16.0;15.0;15.0;10.0;-4.0;3.0;-10.0;2.0;20:30:00;1.0;AVA;CAM
INT X PAL 09-09-2015;0.0;2015-09-09;;;0.0;3.0;-6.0;-4.0;-4.0;-5.0;-1.0;57.0;31.0;17.0;7.0;0.0;6.0;78.0;69.0;39.0;21.0;9.0;-3.0;-6.0;-6.0;-6.0;0.0;-6.0;-6.0;-8.0;-89.0;-49.0;-20.0;-3.0;-4.0;1.0;-43.0;0.0;-28.0;-20.0;-10.0;-4.0;-4.0;12.0;-30.0;2.0;12.0;8.0;41.0;0.0;24.0;16.0;9.0;6.0;2.0;2.0;7.0;5.0;9.0;72.0;2.0;49.0;30.0;19.0;17.0;32.0;26.0;18.0;43.0;32.0;12.0;2.0;2.0;-10.0;22.0;4.0;-4.0;-9.0;-7.0;-1.0;5.0;7.0;8.0;2.0;4.0;4.0;-3.0;-83.0;-51.0;-33.0;-17.0;-21.0;-48.0;8.0;-37.0;-5.0;1.0;20:30:00;1.0;PAL;INT
PON X VAS 09-09-2015;1.0;2015-09-09;;;-10.0;-23.0;-33.0;-18.0;-14.0;37.0;15.0;6.0;-4.0;-4.0;-8.0;-15.0;-8.0;-8.0;6.0;0.0;20.0;51.0;30.0;21.0;7.0;-11.0;-35.0;40.0;18.0;5.0;-5.0;-5.0;-10.0;15.0;4.0;2.0;32.0;-21.0;27.0;18.0;13.0;1.0;-7.0;-53.0;-5.0;6.0;8.0;10.0;-35.0;-13.0;-14.0;13.0;33.0;17.0;5.0;-8.0;-5.0;-13.0;-10.0;-32.0;-5.0;-41.0;-26.0;-12.0;-3.0;9.0;4.0;-3.0;-3.0;-28.0;-24.0;-2.0;-16.0;-11.0;-34.0;-25.0;-16.0;-91.0;-47.0;-19.0;-4.0;7.0;-1.0;11.0;8.0;7.0;-8.0;-25.0;30.0;13.0;12.0;7.0;5.0;-29.0;-6.0;30.0;0.0;20:30:00;-1.0;VAS;PON
FIG X CAP 10-09-2015;1.0;2015-09-09;;;6.0;-19.0;23.0;23.0;18.0;18.0;8.0;-3.0;2.0;47.0;23.0;8.0;16.0;11.0;8.0;28.0;31.0;50.0;31.0;25.0;27.0;21.0;-62.0;16.0;20.0;-61.0;-31.0;-20.0;-14.0;-11.0;-3.0;-3.0;-3.0;-2.0;-8.0;5.0;-100.0;-65.0;74.0;-2.0;25.0;49.0;27.0;15.0;7.0;5.0;7.0;3.0;5.0;11.0;-64.0;-100.0;-88.0;-58.0;-6.0;24.0;13.0;21.0;12.0;6.0;-2.0;29.0;20.0;46.0;26.0;12.0;2.0;11.0;-8.0;-9.0;-8.0;10.0;-5.0;-5.0;20.0;5.0;-36.0;-42.0;-40.0;-28.0;-51.0;-34.0;-21.0;-7.0;-5.0;-2.0;4.0;39.0;23.0;-24.0;13.0;5.0;1.0;22:00:00;0.0;CAP;FIG
COR X GRE 10-09-2015;1.0;2015-09-09;;;-6.0;14.0;7.0;3.0;-32.0;-22.0;-18.0;-15.0;-34.0;-18.0;-11.0;-9.0;-47.0;-22.0;66.0;30.0;22.0;34.0;18.0;12.0;-49.0;-22.0;-27.0;-12.0;-34.0;-23.0;-6.0;5.0;-3.0;-28.0;-21.0;-13.0;30.0;-9.0;12.0;3.0;6.0;7.0;6.0;-8.0;-30.0;11.0;12.0;-46.0;-18.0;-4.0;-11.0;-49.0;-32.0;-3.0;-4.0;-5.0;3.0;-8.0;-11.0;-53.0;17.0;-62.0;-33.0;-15.0;-4.0;-2.0;6.0;7.0;87.0;51.0;30.0;8.0;42.0;29.0;11.0;6.0;3.0;-1.0;45.0;26.0;15.0;48.0;13.0;35.0;23.0;20.0;10.0;2.0;-2.0;-32.0;-20.0;-33.0;-26.0;13.0;2.0;65.0;1.0;23:00:00;0.0;GRE;COR
CFC X FLU 10-09-2015;1.0;2015-09-09;;;10.0;-24.0;-19.0;-12.0;-7.0;-3.0;-4.0;-36.0;-24.0;-18.0;-15.0;15.0;-58.0;-31.0;-17.0;-28.0;-15.0;-4.0;-6.0;-6.0;-5.0;63.0;29.0;76.0;47.0;30.0;20.0;9.0;4.0;4.0;-9.0;-6.0;-7.0;-61.0;-7.0;-8.0;-7.0;-17.0;-10.0;-1.0;-35.0;4.0;-7.0;-1.0;-3.0;-25.0;-35.0;-27.0;-61.0;-34.0;-17.0;-10.0;-1.0;7.0;10.0;7.0;-51.0;-114.0;-63.0;-37.0;-41.0;-21.0;-1.0;-3.0;28.0;-26.0;-1.0;-77.0;-17.0;-5.0;5.0;25.0;7.0;-13.0;-26.0;-13.0;-6.0;3.0;-53.0;8.0;12.0;42.0;30.0;20.0;54.0;35.0;21.0;15.0;11.0;-27.0;34.0;55.0;1.0;23:00:00;0.0;FLU;CFC
SAN X SPO 10-09-2015;0.0;2015-09-09;;;-15.0;14.0;10.0;7.0;4.0;-8.0;-6.0;-3.0;-9.0;-1.0;45.0;-8.0;24.0;17.0;16.0;14.0;15.0;14.0;13.0;12.0;11.0;10.0;8.0;20.0;19.0;88.0;50.0;27.0;-28.0;-8.0;-10.0;-16.0;-75.0;9.0;-37.0;-21.0;-12.0;31.0;59.0;1.0;0.0;-1.0;-1.0;-1.0;55.0;53.0;37.0;28.0;14.0;81.0;41.0;65.0;34.0;17.0;1.0;-34.0;39.0;-21.0;12.0;-8.0;7.0;-44.0;-25.0;-18.0;-12.0;-10.0;-4.0;29.0;2.0;2.0;3.0;3.0;4.0;4.0;-24.0;-17.0;-15.0;-14.0;56.0;-13.0;-10.0;21.0;-10.0;-3.0;-28.0;18.0;-29.0;-19.0;38.0;28.0;-3.0;-30.0;3.0;23:00:00;1.0;SPO;SAN
GOI X SPT 10-09-2015;0.0;2015-09-10;;;10.0;-8.0;7.0;-14.0;32.0;21.0;52.0;30.0;18.0;8.0;3.0;2.0;-43.0;-29.0;-23.0;-19.0;-10.0;96.0;31.0;-40.0;-46.0;-32.0;22.0;-30.0;-16.0;-6.0;-26.0;41.0;8.0;-7.0;-22.0;-11.0;-9.0;9.0;-4.0;-1.0;1.0;51.0;31.0;24.0;;-30.0;-8.0;-3.0;-1.0;1.0;-80.0;-40.0;-22.0;27.0;8.0;12.0;1.0;-6.0;-9.0;-10.0;-4.0;-10.0;-10.0;-10.0;-8.0;-7.0;-1.0;2.0;-29.0;-14.0;17.0;-5.0;22.0;16.0;-22.0;20.0;41.0;17.0;9.0;33.0;15.0;2.0;-8.0;-4.0;77.0;39.0;19.0;8.0;1.0;-6.0;33.0;15.0;7.0;-8.0;27.0;25.0;1.0;20:30:00;1.0;SPT;GOI
FLA X CRU 11-09-2015;0.0;2015-09-10;;;-10.0;16.0;10.0;6.0;-5.0;-57.0;-35.0;-41.0;-30.0;-13.0;10.0;-7.0;2.0;1.0;-27.0;-14.0;-13.0;-9.0;-6.0;-57.0;-35.0;-21.0;-6.0;-18.0;-17.0;-13.0;-14.0;-5.0;3.0;11.0;10.0;15.0;16.0;54.0;-10.0;-9.0;-10.0;-11.0;-3.0;-21.0;75.0;-16.0;-8.0;-3.0;-20.0;27.0;-9.0;-54.0;32.0;-2.0;-2.0;-3.0;3.0;-3.0;-3.0;-4.0;24.0;3.0;-3.0;-3.0;-29.0;-15.0;-7.0;-27.0;-14.0;-5.0;-1.0;21.0;92.0;48.0;21.0;4.0;-3.0;-2.0;10.0;-6.0;-3.0;-3.0;49.0;3.0;-3.0;-3.0;-4.0;-5.0;-5.0;-5.0;4.0;4.0;-52.0;26.0;49.0;15.0;2.0;22:00:00;1.0;CRU;FLA
JOI X CHA 11-09-2015;0.0;2015-09-10;;;6.0;-1.0;-1.0;-11.0;-6.0;-2.0;-30.0;-22.0;-15.0;-16.0;-10.0;8.0;20.0;14.0;8.0;1.0;-10.0;-9.0;-8.0;27.0;20.0;14.0;-43.0;10.0;13.0;3.0;-18.0;-2.0;8.0;-7.0;-53.0;-33.0;-23.0;-16.0;-10.0;-6.0;-1.0;-26.0;-16.0;40.0;95.0;22.0;12.0;31.0;26.0;-6.0;20.0;29.0;64.0;37.0;21.0;11.0;4.0;-1.0;-7.0;-30.0;9.0;-18.0;-12.0;-8.0;-5.0;-2.0;8.0;11.0;-38.0;-20.0;-19.0;7.0;-14.0;-9.0;-7.0;5.0;-1.0;-1.0;-1.0;-1.0;-1.0;-40.0;18.0;-24.0;-14.0;-8.0;-5.0;-5.0;-11.0;-14.0;-3.0;6.0;17.0;-12.0;6.0;0.0;0.0;22:00:00;0.0;CHA;JOI
CFC X INT 12-09-2015;1.0;2015-09-12;;;-10.0;-5.0;-91.0;-52.0;-30.0;-21.0;-30.0;-9.0;-3.0;3.0;-3.0;-15.0;4.0;10.0;8.0;33.0;22.0;16.0;12.0;12.0;5.0;53.0;-8.0;27.0;51.0;59.0;39.0;-31.0;-3.0;-1.0;-5.0;-50.0;-20.0;-33.0;-9.0;-7.0;-5.0;4.0;7.0;10.0;-80.0;-13.0;-15.0;-5.0;4.0;27.0;38.0;27.0;20.0;47.0;93.0;58.0;34.0;-36.0;-6.0;-4.0;3.0;-3.0;35.0;21.0;12.0;11.0;40.0;20.0;10.0;10.0;9.0;2.0;7.0;38.0;27.0;20.0;15.0;43.0;20.0;43.0;27.0;23.0;-1.0;23.0;21.0;9.0;35.0;39.0;61.0;35.0;15.0;9.0;31.0;-4.0;17.0;70.0;0.0;19:30:00;-1.0;INT;CFC
PAL X FIG 13-09-2015;0.0;2015-09-12;;;1.0;5.0;2.0;1.0;-5.0;8.0;10.0;14.0;15.0;31.0;20.0;3.0;13.0;10.0;4.0;8.0;12.0;20.0;19.0;19.0;40.0;22.0;5.0;18.0;-20.0;6.0;41.0;-30.0;-3.0;-4.0;41.0;20.0;15.0;41.0;38.0;22.0;14.0;7.0;13.0;3.0;45.0;-3.0;105.0;60.0;34.0;29.0;33.0;27.0;8.0;5.0;-5.0;-40.0;-24.0;-8.0;-4.0;10.0;47.0;-16.0;5.0;70.0;39.0;20.0;10.0;3.0;-5.0;-6.0;-8.0;29.0;-15.0;-9.0;-5.0;30.0;36.0;22.0;13.0;22.0;11.0;5.0;13.0;-6.0;-1.0;40.0;22.0;8.0;-50.0;-30.0;-24.0;-18.0;72.0;1.0;-4.0;-40.0;2.0;22:00:00;1.0;FIG;PAL
COR X JOI 13-09-2015;0.0;2015-09-13;;;-3.0;11.0;7.0;9.0;100.0;66.0;44.0;25.0;-19.0;-34.0;-14.0;-4.0;-6.0;-1.0;2.0;5.0;5.0;-58.0;-32.0;-15.0;40.0;27.0;-3.0;27.0;22.0;18.0;13.0;47.0;33.0;21.0;18.0;17.0;2.0;-22.0;41.0;26.0;17.0;11.0;9.0;-45.0;-5.0;-24.0;-17.0;-7.0;-2.0;-11.0;4.0;-3.0;-3.0;-5.0;-21.0;-5.0;8.0;9.0;6.0;75.0;-4.0;45.0;51.0;31.0;19.0;6.0;4.0;-10.0;8.0;9.0;33.0;5.0;66.0;36.0;7.0;5.0;32.0;17.0;11.0;9.0;7.0;-4.0;2.0;2.0;2.0;3.0;3.0;4.0;24.0;16.0;26.0;17.0;87.0;9.0;52.0;0.0;3.0;12:00:00;1.0;JOI;COR
PON X SAN 13-09-2015;1.0;2015-09-13;;;-8.0;100.0;81.0;50.0;26.0;12.0;-5.0;-5.0;3.0;-34.0;-19.0;-9.0;-6.0;-2.0;-61.0;81.0;24.0;10.0;2.0;16.0;10.0;-38.0;-9.0;-24.0;-16.0;-12.0;-10.0;-5.0;-1.0;7.0;-84.0;-86.0;-55.0;-8.0;-37.0;-28.0;-15.0;-65.0;-43.0;-5.0;105.0;-11.0;-16.0;-13.0;-2.0;5.0;-4.0;-5.0;-6.0;-6.0;-37.0;32.0;2.0;-29.0;-56.0;-36.0;-1.0;-34.0;-20.0;-5.0;20.0;61.0;38.0;23.0;14.0;8.0;1.0;-1.0;70.0;16.0;4.0;-41.0;-17.0;-15.0;-12.0;-11.0;-8.0;-15.0;5.0;-43.0;-40.0;-37.0;-35.0;-25.0;-57.0;-37.0;-26.0;-24.0;31.0;6.0;8.0;-70.0;3.0;12:00:00;1.0;SAN;PON
CHA X FLA 13-09-2015;3.0;2015-09-13;;;-4.0;-27.0;-21.0;-97.0;-47.0;-50.0;-33.0;-23.0;-52.0;-33.0;-19.0;-10.0;-15.0;-12.0;-33.0;-32.0;-51.0;-28.0;-14.0;13.0;7.0;10.0;-12.0;-26.0;-17.0;-17.0;-21.0;-83.0;-43.0;-17.0;-6.0;4.0;13.0;19.0;12.0;11.0;10.0;10.0;-8.0;-4.0;15.0;-5.0;-7.0;-12.0;-6.0;1.0;-47.0;-31.0;-26.0;46.0;18.0;15.0;-25.0;-12.0;41.0;22.0;-6.0;43.0;46.0;31.0;53.0;35.0;22.0;70.0;78.0;45.0;63.0;-7.0;39.0;20.0;16.0;5.0;-5.0;-6.0;-8.0;-1.0;9.0;3.0;-39.0;5.0;74.0;39.0;13.0;-25.0;-7.0;-2.0;-3.0;3.0;-38.0;-29.0;3.0;-20.0;1.0;17:00:00;-1.0;FLA;CHA
CRU X CAM 13-09-2015;1.0;2015-09-13;;;10.0;30.0;13.0;8.0;3.0;-3.0;-34.0;-27.0;-18.0;-7.0;-4.0;4.0;36.0;20.0;7.0;-5.0;-5.0;-13.0;-12.0;-27.0;-20.0;-15.0;-2.0;-43.0;-22.0;-9.0;-2.0;8.0;11.0;9.0;7.0;6.0;80.0;-2.0;49.0;6.0;-3.0;-8.0;-18.0;-8.0;0.0;-9.0;-11.0;-11.0;-4.0;30.0;3.0;-8.0;-45.0;-47.0;-33.0;-25.0;-19.0;-5.0;-18.0;-14.0;77.0;-12.0;-11.0;-31.0;-71.0;-51.0;-34.0;-59.0;-37.0;-32.0;-22.0;6.0;-67.0;-41.0;-28.0;-19.0;-15.0;-14.0;-11.0;-14.0;-66.0;-42.0;3.0;-67.0;-42.0;-52.0;-30.0;-10.0;-11.0;-34.0;-21.0;22.0;2.0;1.0;-103.0;-10.0;1.0;17:00:00;0.0;CAM;CRU
GRE X SPO 13-09-2015;2.0;2015-09-13;;;10.0;25.0;11.0;-26.0;-15.0;-10.0;-25.0;-27.0;-11.0;-5.0;31.0;7.0;18.0;12.0;-25.0;-20.0;60.0;24.0;17.0;10.0;-8.0;-11.0;-29.0;-53.0;-33.0;-20.0;-12.0;-3.0;-1.0;-71.0;-37.0;-17.0;25.0;-33.0;7.0;14.0;12.0;12.0;51.0;26.0;-5.0;11.0;6.0;8.0;1.0;-18.0;-4.0;-5.0;42.0;24.0;-59.0;-54.0;-35.0;-22.0;42.0;22.0;-14.0;22.0;54.0;34.0;24.0;17.0;-38.0;-12.0;-5.0;-1.0;3.0;-36.0;-7.0;-33.0;-20.0;-13.0;-3.0;-2.0;-1.0;-1.0;-36.0;-22.0;-16.0;-14.0;-4.0;-6.0;-9.0;-9.0;-29.0;-14.0;-4.0;4.0;5.0;-5.0;13.0;5.0;1.0;17:00:00;-1.0;SPO;GRE
VAS X CAP 13-09-2015;0.0;2015-09-13;;;7.0;9.0;10.0;5.0;1.0;9.0;4.0;1.0;-32.0;-29.0;-19.0;11.0;-12.0;9.0;-15.0;-10.0;-55.0;-35.0;-44.0;-24.0;79.0;39.0;7.0;-42.0;19.0;3.0;-5.0;-5.0;-1.0;9.0;6.0;27.0;19.0;-29.0;97.0;13.0;34.0;16.0;6.0;-24.0;-30.0;-38.0;-25.0;73.0;31.0;80.0;-29.0;7.0;3.0;7.0;-4.0;-6.0;4.0;32.0;16.0;17.0;30.0;8.0;46.0;22.0;9.0;-45.0;-27.0;-73.0;-47.0;-31.0;-49.0;16.0;-87.0;-52.0;-34.0;-48.0;-35.0;-20.0;-15.0;-22.0;-13.0;-5.0;33.0;-20.0;-9.0;-27.0;-13.0;-5.0;3.0;3.0;-22.0;-32.0;-16.0;26.0;44.0;0.0;2.0;17:00:00;1.0;CAP;VAS
AVA X GOI 13-09-2015;1.0;2015-09-13;;;10.0;-1.0;8.0;15.0;19.0;18.0;17.0;15.0;14.0;10.0;8.0;12.0;5.0;3.0;3.0;2.0;12.0;8.0;-50.0;-30.0;-16.0;-9.0;14.0;-100.0;-50.0;-22.0;-11.0;-5.0;-4.0;2.0;6.0;3.0;3.0;15.0;13.0;8.0;35.0;-39.0;-3.0;-30.0;0.0;-27.0;-47.0;-29.0;-18.0;15.0;-16.0;-8.0;-4.0;-3.0;12.0;11.0;3.0;8.0;11.0;37.0;15.0;26.0;30.0;52.0;59.0;82.0;53.0;40.0;25.0;11.0;21.0;11.0;-37.0;-19.0;-16.0;-3.0;7.0;10.0;13.0;15.0;70.0;48.0;8.0;39.0;24.0;15.0;5.0;9.0;85.0;52.0;27.0;22.0;18.0;-7.0;2.0;90.0;2.0;19:30:00;1.0;GOI;AVA
SPT X FLU 13-09-2015;0.0;2015-09-13;;;-10.0;8.0;1.0;5.0;3.0;3.0;2.0;2.0;-32.0;77.0;37.0;7.0;24.0;17.0;15.0;5.0;5.0;5.0;10.0;8.0;9.0;14.0;7.0;12.0;35.0;25.0;18.0;75.0;49.0;26.0;14.0;10.0;-29.0;16.0;-19.0;-14.0;-1.0;-4.0;2.0;2.0;;-64.0;-68.0;-48.0;-31.0;16.0;-18.0;-5.0;1.0;1.0;1.0;30.0;56.0;40.0;28.0;-36.0;17.0;-9.0;-9.0;-8.0;-7.0;-9.0;11.0;3.0;3.0;-15.0;-6.0;1.0;-3.0;-41.0;-24.0;-12.0;-6.0;-3.0;1.0;1.0;1.0;-7.0;3.0;-9.0;-12.0;-14.0;-1.0;7.0;11.0;-8.0;-8.0;-9.0;-45.0;-12.0;-72.0;25.0;1.0;19:30:00;1.0;FLU;SPT
FLU X PAL 16-09-2015;4.0;2015-09-16;;;8.0;12.0;39.0;7.0;10.0;9.0;8.0;6.0;8.0;7.0;2.0;12.0;5.0;7.0;8.0;9.0;13.0;20.0;17.0;16.0;46.0;8.0;64.0;6.0;5.0;-9.0;-4.0;2.0;1.0;2.0;5.0;76.0;43.0;45.0;26.0;16.0;10.0;1.0;-40.0;-12.0;-45.0;-14.0;-2.0;27.0;11.0;90.0;4.0;-4.0;-75.0;-54.0;-74.0;-41.0;-28.0;-15.0;-7.0;-5.0;33.0;-7.0;10.0;-6.0;-7.0;25.0;4.0;-3.0;-8.0;-6.0;-28.0;17.0;-89.0;-46.0;-74.0;-46.0;-27.0;48.0;-38.0;-8.0;-41.0;-22.0;4.0;-14.0;-3.0;8.0;8.0;6.0;-18.0;-17.0;11.0;-4.0;-17.0;3.0;-70.0;-75.0;1.0;20:30:00;-1.0;PAL;FLU
GOI X PON 16-09-2015;2.0;2015-09-16;;;10.0;-9.0;-1.0;48.0;29.0;57.0;36.0;27.0;11.0;90.0;49.0;1.0;30.0;18.0;-30.0;-15.0;-4.0;6.0;6.0;78.0;44.0;23.0;-5.0;21.0;33.0;31.0;15.0;6.0;10.0;1.0;-8.0;-3.0;27.0;-60.0;16.0;21.0;8.0;-6.0;-7.0;-10.0;0.0;1.0;1.0;1.0;25.0;-38.0;15.0;9.0;5.0;3.0;6.0;4.0;38.0;23.0;14.0;13.0;-26.0;7.0;-2.0;-7.0;-5.0;-5.0;4.0;-1.0;44.0;38.0;21.0;-93.0;10.0;4.0;-2.0;-4.0;-9.0;7.0;7.0;8.0;4.0;-11.0;-51.0;-2.0;33.0;-73.0;-30.0;-15.0;-6.0;-12.0;-13.0;-14.0;-8.0;-22.0;-5.0;0.0;1.0;20:30:00;-1.0;PON;GOI
JOI X SPT 16-09-2015;1.0;2015-09-16;;;5.0;53.0;6.0;-5.0;3.0;-2.0;-12.0;6.0;-3.0;-6.0;-8.0;37.0;-10.0;8.0;24.0;10.0;7.0;7.0;-5.0;-6.0;-8.0;-14.0;25.0;-14.0;-18.0;-7.0;-9.0;-5.0;-8.0;25.0;11.0;7.0;79.0;12.0;42.0;18.0;6.0;-6.0;-12.0;-7.0;10.0;7.0;5.0;35.0;48.0;8.0;26.0;8.0;-7.0;-9.0;10.0;-6.0;5.0;20.0;-42.0;-79.0;4.0;-53.0;-48.0;-31.0;-17.0;19.0;21.0;9.0;1.0;31.0;-30.0;32.0;-12.0;-11.0;-11.0;-13.0;-15.0;-18.0;-14.0;-13.0;-8.0;-6.0;19.0;-14.0;-9.0;-36.0;-23.0;-45.0;-27.0;32.0;43.0;22.0;12.0;17.0;3.0;-65.0;1.0;20:30:00;0.0;SPT;JOI
CAP X GRE 17-09-2015;2.0;2015-09-16;;;-6.0;13.0;4.0;-4.0;-7.0;-7.0;-7.0;-12.0;-13.0;24.0;18.0;-8.0;9.0;3.0;-3.0;18.0;6.0;1.0;-3.0;21.0;5.0;-5.0;-9.0;26.0;-22.0;-5.0;-83.0;-20.0;-14.0;-8.0;5.0;70.0;38.0;26.0;21.0;16.0;18.0;4.0;1.0;7.0;-5.0;3.0;1.0;-76.0;-49.0;12.0;-4.0;10.0;3.0;7.0;4.0;2.0;2.0;8.0;31.0;20.0;8.0;-38.0;-16.0;-16.0;-17.0;-13.0;-7.0;28.0;11.0;4.0;-3.0;5.0;-3.0;-6.0;-1.0;-3.0;3.0;4.0;6.0;27.0;53.0;72.0;49.0;44.0;27.0;16.0;33.0;21.0;17.0;14.0;12.0;9.0;13.0;29.0;-17.0;50.0;1.0;22:00:00;-1.0;GRE;CAP
