game;name;slug;shortName;id;national;team_name;team_id;goals;goalAssist;totalTackle;totalPass;totalDuels;minutesPlayed;position;rating;shotsOnTarget;shotsOffTarget;shotsBlocked;totalContest;totalClearance;outfielderBlock;interceptionWon;challengeLost;accuratePass;keyPass;totalCross;totalLongBalls;dispossessed;wasFouled;fouls;saves;punches;runsOut;goodHighClaim;team
SUN X SOU 2015-05-02;Ryan Bertrand;southampton;R. Bertrand;20756;False;Southampton;45;;;1;37 (75%);5 (1);90';D;6.3;0;1;0;1 (0);0;1;4;;37 (75%);1;4 (2);10 (2);2;0;1;;;;;SOU
SUN X SOU 2015-05-02;John O'Shea;sunderland;J. O'Shea;763;False;Sunderland;41;;;0;5 (71%);5 (1);31';D;6.2;0;0;0;0 (0);0;0;0;;5 (71%);0;0 (0);0 (0);0;0;1;;;;;SUN
SUN X SOU 2015-05-02;Costel Pantilimon;sunderland;C. Pantilimon;42256;False;Sunderland;41;;;0;19 (54%);0 (0);90';G;6.0;0;0;0;0 (0);0;0;0;;19 (54%);0;0 (0);30 (14);0;0;0;1;0;2 (2);0;SUN
SUN X SOU 2015-05-02;Nathaniel Clyne;southampton;N. Clyne;43215;False;Southampton;45;;;1;21 (72%);7 (2);90';D;5.8;0;1;0;2 (1);0;0;0;1;21 (72%);1;4 (0);3 (1);3;0;0;;;;;SOU
SUN X SOU 2015-05-02;James Ward-Prowse;southampton;J. Ward-Prowse;161717;False;Southampton;45;;;0;15 (88%);5 (2);54';M;5.3;0;0;0;0 (0);0;0;0;;15 (88%);0;4 (0);2 (2);1;2;1;;;;;SOU
SWA X STO 2015-05-02;Jonjo Shelvey;swansea-city;J. Shelvey;36465;False;Swansea City;74;;2;1;42 (76%);11 (6);90';M;8.5;2;2;3;2 (2);1;0;0;1;42 (76%);2;3 (1);10 (3);1;2;1;;;;;SWA
SWA X STO 2015-05-02;Federico Fernández;swansea-city;F. Fernández;38393;False;Swansea City;74;;;2;56 (86%);16 (11);90';D;7.7;0;0;0;0 (0);4;0;6;1;56 (86%);2;0 (0);6 (1);1;4;0;;;;;SWA
SWA X STO 2015-05-02;Àngel Rangel;swansea-city;À. Rangel;27463;False;Swansea City;74;;;2;39 (76%);6 (3);90';D;7.4;0;0;0;0 (0);0;0;2;;39 (76%);2;0 (0);3 (0);0;1;2;;;;;SWA
SWA X STO 2015-05-02;Sung-Yueng Ki;swansea-city;S. Y. Ki;38642;False;Swansea City;74;1;;0;5 (100%);1 (1);12';M;7.3;1;0;0;0 (0);0;0;0;;5 (100%);0;0 (0);0 (0);0;0;0;;;;;SWA
SWA X STO 2015-05-02;Ashley Williams;swansea-city;A. Williams;20204;False;Swansea City;74;;;0;16 (66%);4 (3);90';D;7.2;0;0;0;0 (0);8;2;4;;16 (66%);0;0 (0);8 (1);0;1;0;;;;;SWA
SWA X STO 2015-05-02;Łukasz Fabiański;swansea-city;Ł. Fabiański;15479;False;Swansea City;74;;;0;11 (47%);2 (2);90';G;7.2;0;0;0;0 (0);0;0;0;;11 (47%);0;0 (0);18 (6);0;1;0;3;0;0 (0);2;SWA
SWA X STO 2015-05-02;Glenn Whelan;stoke-city;G. Whelan;10535;False;Stoke City;29;;;2;58 (90%);8 (6);90';M;7.2;0;0;0;1 (1);5;2;2;1;58 (90%);2;0 (0);6 (4);1;2;0;;;;;STO
SWA X STO 2015-05-02;Phil Bardsley;stoke-city;P. Bardsley;768;False;Stoke City;29;;;5;28 (82%);12 (9);90';D;7.2;0;0;0;1 (1);4;0;2;;28 (82%);0;0 (0);4 (2);0;1;3;;;;;STO
SWA X STO 2015-05-02;Jefferson Montero;swansea-city;J. Montero;54686;False;Swansea City;74;1;;1;12 (66%);12 (5);89';M;7.1;1;0;0;5 (2);0;0;0;;12 (66%);2;5 (1);0 (0);0;2;0;;;;;SWA
SWA X STO 2015-05-02;Steven​ N'Zonzi;stoke-city;S. N'Zonzi;51652;False;Stoke City;29;;;4;59 (88%);15 (8);90';M;6.9;1;0;0;0 (0);1;0;1;2;59 (88%);2;2 (1);3 (1);3;0;1;;;;;STO
SWA X STO 2015-05-02;Neil Taylor;swansea-city;N. Taylor;30243;False;Swansea City;74;;;1;18 (81%);5 (1);90';D;6.9;0;0;0;0 (0);2;0;2;;18 (81%);0;2 (1);1 (0);0;0;0;;;;;SWA
SWA X STO 2015-05-02;Mame Biram Diouf;stoke-city;M. B. Diouf;22481;False;Stoke City;29;;;1;8 (72%);12 (5);80';F;6.9;0;2;0;1 (1);2;0;0;;8 (72%);0;0 (0);0 (0);0;0;3;;;;;STO
SWA X STO 2015-05-02;Jack Cork;swansea-city;J. Cork;20993;False;Swansea City;74;;;2;46 (83%);19 (9);90';M;6.9;0;0;0;3 (1);3;0;7;;46 (83%);0;0 (0);6 (3);4;1;0;;;;;SWA
SWA X STO 2015-05-02;Nathan Dyer;swansea-city;N. Dyer;14231;False;Swansea City;74;;;1;26 (81%);14 (5);78';M;6.9;0;0;0;7 (3);0;0;1;;26 (81%);3;4 (2);0 (0);0;1;3;;;;;SWA
SWA X STO 2015-05-02;Marvin Emnes;swansea-city;M. Emnes;14212;False;Swansea City;74;;;1;15 (88%);11 (6);49';F;6.9;0;0;1;2 (2);0;0;0;2;15 (88%);1;0 (0);0 (0);2;3;1;;;;;SWA
SWA X STO 2015-05-02;Nelson Oliveira;swansea-city;N. Oliveira;42898;False;Swansea City;74;;;0;9 (81%);8 (3);41';F;6.7;0;1;1;2 (1);1;0;0;;9 (81%);0;0 (0);1 (1);1;1;1;;;;;SWA
SWA X STO 2015-05-02;Ryan Shawcross;stoke-city;R. Shawcross;27314;False;Stoke City;29;;;0;47 (81%);3 (2);90';D;6.7;0;1;0;1 (1);3;2;1;;47 (81%);1;0 (0);10 (5);0;0;0;;;;;STO
SWA X STO 2015-05-02;Stephen Ireland;stoke-city;S. Ireland;9682;False;Stoke City;29;;;3;14 (77%);3 (3);19';M;6.7;0;0;0;0 (0);0;0;0;;14 (77%);0;1 (0);1 (0);0;0;0;;;;;STO
SWA X STO 2015-05-02;Marc Wilson;stoke-city;M. Wilson;9104;False;Stoke City;29;;;3;39 (76%);9 (4);84';D;6.7;0;0;0;0 (0);8;0;1;1;39 (76%);0;0 (0);9 (3);0;0;4;;;;;STO
SWA X STO 2015-05-02;Peter Crouch;stoke-city;P. Crouch;917;False;Stoke City;29;;;0;2 (50%);4 (2);10';F;6.7;1;0;0;0 (0);0;0;0;;2 (50%);0;0 (0);0 (0);1;0;1;;;;;STO
SWA X STO 2015-05-02;Peter Odemwingie;stoke-city;P. Odemwingie;3596;False;Stoke City;29;;;0;6 (85%);5 (2);10';F;6.6;0;0;0;3 (2);0;0;0;;6 (85%);0;1 (0);0 (0);0;0;0;;;;;STO
SWA X STO 2015-05-02;Marko Arnautović;stoke-city;M. Arnautović;21927;False;Stoke City;29;;;0;19 (70%);10 (4);90';M;6.5;1;0;0;1 (0);0;0;2;;19 (70%);0;1 (0);1 (1);1;3;3;;;;;STO
SWA X STO 2015-05-02;Erik Pieters;stoke-city;E. Pieters;17063;False;Stoke City;29;;;4;35 (81%);18 (11);90';D;6.4;0;0;0;1 (1);2;2;1;6;35 (81%);0;1 (1);5 (4);0;3;2;;;;;STO
SWA X STO 2015-05-02;Charlie Adam;stoke-city;C. Adam;9360;False;Stoke City;29;;;0;19 (73%);6 (1);71';M;6.4;0;1;1;2 (0);0;0;1;;19 (73%);2;4 (1);4 (2);1;0;1;;;;;STO
SWA X STO 2015-05-02;Jack Butland;stoke-city;J. Butland;98448;False;Stoke City;29;;;0;20 (54%);0 (0);90';G;6.3;0;0;0;0 (0);0;0;0;;20 (54%);0;0 (0);26 (9);0;0;0;2;0;0 (0);0;STO
SWA X STO 2015-05-02;Jonathan Walters;stoke-city;J. Walters;19524;False;Stoke City;29;;;0;14 (56%);14 (6);80';M;6.3;0;0;1;0 (0);0;0;0;1;14 (56%);1;2 (0);1 (1);1;0;0;;;;;STO
SWA X STO 2015-05-02;Gylfi Sigurðsson;swansea-city;G. Sigurðsson;43192;False;Swansea City;74;;;0;26 (76%);8 (0);90';M;6.2;0;4;1;2 (0);2;0;0;2;26 (76%);3;7 (3);2 (0);1;0;1;;;;;SWA
SWA X STO 2015-05-02;Modou Barrow;swansea-city;M. Barrow;209098;False;Swansea City;74;;;1;0 (0%);2 (1);1';F;–;0;0;0;0 (0);0;0;1;1;0 (0%);1;1 (1);1 (0);0;0;0;;;;;SWA
WES X BUR 2015-05-02;Jason Shackell;burnley;J. Shackell;853;False;Burnley;6;;;0;23 (88%);9 (8);90';D;7.7;0;0;0;1 (1);13;5;3;;23 (88%);0;0 (0);6 (5);0;3;0;;;;;BUR
WES X BUR 2015-05-02;Cheikhou Kouyaté;west-ham-united;C. Kouyaté;45944;False;West Ham United;37;;;2;33 (80%);14 (8);90';M;7.6;1;1;2;2 (0);5;0;3;1;33 (80%);0;2 (1);0 (0);0;2;1;;;;;WES
WES X BUR 2015-05-02;James Collins;west-ham-united;J. Collins;9729;False;West Ham United;37;;;1;27 (73%);11 (6);90';D;7.6;0;1;1;0 (0);9;0;3;;27 (73%);0;0 (0);5 (3);0;1;1;;;;;WES
WES X BUR 2015-05-02;Kieran Trippier;burnley;K. Trippier;69256;False;Burnley;6;;;3;34 (73%);10 (6);90';D;7.4;0;1;0;0 (0);8;3;0;2;34 (73%);5;11 (4);20 (12);0;0;0;;;;;BUR
WES X BUR 2015-05-02;Tom Heaton;burnley;T. Heaton;18122;False;Burnley;6;;;0;11 (32%);0 (0);90';G;7.3;0;0;0;0 (0);1;0;0;;11 (32%);0;0 (0);31 (8);0;0;0;5;1;1 (1);4;BUR
WES X BUR 2015-05-02;Mark Noble;west-ham-united;M. Noble;9741;False;West Ham United;37;1;;0;70 (92%);4 (0);90';M;7.3;1;0;0;0 (0);0;0;1;2;70 (92%);4;6 (1);13 (12);0;0;3;;;;;WES
WES X BUR 2015-05-02;Kevin Nolan;west-ham-united;K. Nolan;1227;False;West Ham United;37;;;1;12 (80%);7 (3);79';M;7.3;1;3;0;0 (0);0;1;1;2;12 (80%);2;1 (0);0 (0);1;0;0;;;;;WES
WES X BUR 2015-05-02;Reece Burke;west-ham-united;R. Burke;372342;False;West Ham United;37;;;0;33 (67%);6 (3);90';D;7.2;0;0;2;0 (0);8;0;2;1;33 (67%);1;0 (0);9 (0);0;0;0;;;;;WES
WES X BUR 2015-05-02;Carl Jenkinson;west-ham-united;C. Jenkinson;137844;False;West Ham United;37;;;1;31 (79%);4 (4);90';D;7.2;0;0;0;1 (1);5;0;0;;31 (79%);2;9 (2);6 (4);0;0;0;;;;;WES
WES X BUR 2015-05-02;Scott Arfield;burnley;S. Arfield;17056;False;Burnley;6;;;2;39 (83%);9 (6);90';M;7.2;0;0;0;5 (4);1;0;3;2;39 (83%);2;0 (0);1 (0);0;0;1;;;;;BUR
WES X BUR 2015-05-02;Ben Mee;burnley;B. Mee;137774;False;Burnley;6;;;2;15 (65%);9 (5);90';D;7.1;0;0;1;0 (0);6;4;3;;15 (65%);0;0 (0);9 (2);0;2;1;;;;;BUR
WES X BUR 2015-05-02;Adrián;west-ham-united;Adrián;50539;False;West Ham United;37;;;0;10 (35%);0 (0);90';G;7.1;0;0;0;0 (0);0;0;0;;10 (35%);0;0 (0);26 (8);0;0;0;2;0;1 (1);2;WES
WES X BUR 2015-05-02;Aaron Cresswell;west-ham-united;A. Cresswell;43443;False;West Ham United;37;;;0;50 (84%);5 (2);90';D;7.1;0;1;0;2 (1);2;0;0;;50 (84%);2;4 (0);7 (2);0;1;0;;;;;WES
WES X BUR 2015-05-02;Stewart Downing;west-ham-united;S. Downing;816;False;West Ham United;37;;;0;36 (87%);4 (1);90';M;7.1;0;0;4;1 (0);0;0;0;;36 (87%);4;10 (2);3 (2);0;1;2;;;;;WES
WES X BUR 2015-05-02;Nenê;west-ham-united;Nenê;5672;False;West Ham United;37;;;0;4 (57%);1 (1);11';M;7.0;1;0;1;1 (1);0;0;0;;4 (57%);2;6 (1);0 (0);0;0;0;;;;;WES
WES X BUR 2015-05-02;Michael Keane;burnley;M. Keane;110846;False;Burnley;6;;;1;14 (73%);7 (4);45';D;6.9;0;1;0;2 (1);5;2;0;;14 (73%);0;0 (0);6 (2);0;0;0;;;;;BUR
WES X BUR 2015-05-02;Morgan Amalfitano;west-ham-united;M. Amalfitano;16405;False;West Ham United;37;;;0;41 (93%);5 (1);90';M;6.7;1;1;0;3 (1);0;0;0;1;41 (93%);3;4 (2);1 (1);0;0;0;;;;;WES
WES X BUR 2015-05-02;Carlton Cole;west-ham-united;C. Cole;9644;False;West Ham United;37;;;0;4 (100%);2 (0);8';F;6.7;1;1;0;1 (0);0;0;0;;4 (100%);0;0 (0);0 (0);0;0;1;;;;;WES
WES X BUR 2015-05-02;Matthew Taylor;burnley;M. Taylor;864;False;Burnley;6;;;0;12 (70%);3 (0);81';M;6.7;1;0;0;0 (0);1;0;3;1;12 (70%);1;5 (1);4 (1);0;0;1;;;;;BUR
WES X BUR 2015-05-02;David Jones;burnley;D. Jones;773;False;Burnley;6;;;2;32 (84%);6 (4);90';M;6.7;0;0;0;0 (0);1;1;1;;32 (84%);0;0 (0);0 (0);1;2;1;;;;;BUR
WES X BUR 2015-05-02;Danny Ings;burnley;D. Ings;130181;False;Burnley;6;;;0;9 (64%);6 (2);90';F;6.6;0;3;1;1 (0);0;0;2;;9 (64%);0;2 (0);2 (1);0;2;2;;;;;BUR
WES X BUR 2015-05-02;Ashley Barnes;burnley;A. Barnes;27028;False;Burnley;6;;;0;14 (66%);8 (3);79';F;6.6;1;0;0;1 (0);2;0;1;;14 (66%);0;2 (0);1 (0);0;0;0;;;;;BUR
WES X BUR 2015-05-02;George Boyd;burnley;G. Boyd;20653;False;Burnley;6;;;0;5 (71%);2 (1);45';M;6.6;0;0;0;1 (1);0;0;1;;5 (71%);0;0 (0);0 (0);0;0;0;;;;;BUR
WES X BUR 2015-05-02;Ross Wallace;burnley;R. Wallace;9046;False;Burnley;6;;;0;0 (0%);0 (0);9';M;6.6;0;0;0;0 (0);1;0;0;;0 (0%);0;1 (1);0 (0);0;0;0;;;;;BUR
WES X BUR 2015-05-02;Marvin Sordell;burnley;M. Sordell;73454;False;Burnley;6;;;0;2 (28%);2 (1);11';F;6.5;0;0;0;0 (0);0;0;0;;2 (28%);0;0 (0);1 (0);0;0;0;;;;;BUR
WES X BUR 2015-05-02;Enner Valencia;west-ham-united;E. Valencia;106456;False;West Ham United;37;;;0;11 (78%);12 (3);82';F;6.4;1;0;4;1 (1);0;0;0;;11 (78%);0;1 (0);0 (0);2;0;3;;;;;WES
WES X BUR 2015-05-02;Michael Duff;burnley;M. Duff;9884;False;Burnley;6;;;0;6 (75%);4 (3);23';D;4.7;0;0;0;0 (0);4;0;2;;6 (75%);0;0 (0);3 (1);0;0;1;;;;;BUR
MUN X WBA 2015-05-02;Boaz Myhill;west-bromwich-albion;B. Myhill;10024;False;West Bromwich Albion;8;;;0;15 (44%);0 (0);90';G;9.0;0;0;0;0 (0);0;0;0;;15 (44%);0;0 (0);31 (12);0;0;0;9;0;0 (0);1;WBA
MUN X WBA 2015-05-02;Ander Herrera;manchester-united;A. Herrera;82474;False;Manchester United;35;;;6;113 (89%);12 (9);90';M;8.4;0;2;1;0 (0);0;0;1;1;113 (89%);3;4 (3);10 (4);0;3;2;;;;;MUN
MUN X WBA 2015-05-02;Robin van Persie;manchester-united;R. v. Persie;1;False;Manchester United;35;;;1;50 (89%);8 (4);90';F;8.0;6;1;3;0 (0);1;0;0;;50 (89%);3;0 (0);2 (1);3;1;0;;;;;MUN
MUN X WBA 2015-05-02;Jonas Olsson;west-bromwich-albion;J. Olsson;7776;False;West Bromwich Albion;8;1;;1;9 (75%);4 (1);90';D;7.4;1;0;0;0 (0);3;2;0;;9 (75%);0;0 (0);4 (1);1;0;0;;;;;WBA
MUN X WBA 2015-05-02;Joleon Lescott;west-bromwich-albion;J. Lescott;10607;False;West Bromwich Albion;8;;;1;3 (27%);2 (1);90';D;7.3;1;0;0;0 (0);7;1;2;;3 (27%);0;0 (0);3 (0);0;0;0;;;;;WBA
MUN X WBA 2015-05-02;Ashley Young;manchester-united;A. Young;10589;False;Manchester United;35;;;2;45 (88%);15 (9);90';M;7.3;0;0;3;2 (1);1;0;1;;45 (88%);1;8 (2);7 (5);0;3;3;;;;;MUN
MUN X WBA 2015-05-02;Chris Smalling;manchester-united;C. Smalling;47741;False;Manchester United;35;;;0;78 (94%);5 (4);90';D;7.2;0;0;0;0 (0);4;0;6;;78 (94%);0;0 (0);6 (3);1;0;0;;;;;MUN
MUN X WBA 2015-05-02;Gareth McAuley;west-bromwich-albion;G. McAuley;13357;False;West Bromwich Albion;8;;;3;7 (41%);11 (7);90';D;7.2;0;0;0;0 (0);7;0;2;;7 (41%);0;0 (0);8 (2);1;1;0;;;;;WBA
MUN X WBA 2015-05-02;Ángel Di María;manchester-united;Á. D. María;30027;False;Manchester United;35;;;1;13 (81%);3 (3);27';M;7.0;1;0;0;1 (1);0;0;0;;13 (81%);1;9 (1);4 (2);0;1;0;;;;;MUN
MUN X WBA 2015-05-02;Youssouf Mulumbu;west-bromwich-albion;Y. Mulumbu;18712;False;West Bromwich Albion;8;;;3;15 (65%);11 (7);76';M;7.0;1;0;0;2 (1);2;0;2;;15 (65%);0;3 (0);3 (1);2;2;1;;;;;WBA
MUN X WBA 2015-05-02;Wayne Rooney;manchester-united;W. Rooney;751;False;Manchester United;35;;;1;56 (91%);8 (3);90';M;7.0;1;0;1;1 (1);0;0;1;;56 (91%);0;1 (0);15 (12);3;0;0;;;;;MUN
MUN X WBA 2015-05-02;Marouane Fellaini;manchester-united;M. Fellaini;21764;False;Manchester United;35;;;2;35 (87%);12 (8);90';M;6.9;0;0;0;0 (0);2;0;1;;35 (87%);3;1 (0);1 (1);1;1;1;;;;;MUN
MUN X WBA 2015-05-02;Paddy McNair;manchester-united;P. McNair;592876;False;Manchester United;35;;;0;78 (92%);2 (1);84';D;6.8;0;1;0;0 (0);3;0;2;;78 (92%);1;0 (0);5 (3);0;0;1;;;;;MUN
MUN X WBA 2015-05-02;Claudio Yacob;west-bromwich-albion;C. Yacob;151037;False;West Bromwich Albion;8;;;3;13 (86%);11 (4);90';M;6.8;0;0;0;1 (1);1;2;2;1;13 (86%);1;0 (0);0 (0);2;0;3;;;;;WBA
MUN X WBA 2015-05-02;Antonio Valencia;manchester-united;A. Valencia;11820;False;Manchester United;35;;;2;73 (92%);7 (4);90';D;6.8;1;0;0;1 (1);0;0;0;1;73 (92%);2;8 (2);3 (0);0;0;2;;;;;MUN
MUN X WBA 2015-05-02;Darren Fletcher;west-bromwich-albion;D. Fletcher;765;False;West Bromwich Albion;8;;;1;7 (70%);7 (4);90';M;6.8;0;1;0;1 (1);2;0;1;;7 (70%);0;0 (0);1 (0);2;2;1;;;;;WBA
MUN X WBA 2015-05-02;Craig Dawson;west-bromwich-albion;C. Dawson;50027;False;West Bromwich Albion;8;;;0;4 (30%);15 (6);90';D;6.7;0;0;0;1 (1);10;1;1;1;4 (30%);0;1 (0);5 (1);0;1;2;;;;;WBA
MUN X WBA 2015-05-02;David De Gea;manchester-united;D. D. Gea;69378;False;Manchester United;35;;;0;15 (75%);0 (0);90';G;6.6;0;0;0;0 (0);0;0;0;;15 (75%);0;0 (0);10 (7);0;0;0;2;0;0 (0);1;MUN
MUN X WBA 2015-05-02;Brown Ideye;west-bromwich-albion;B. Ideye;37377;False;West Bromwich Albion;8;;;0;1 (50%);1 (1);10';F;6.5;0;0;0;0 (0);1;1;0;;1 (50%);0;0 (0);0 (0);0;1;0;;;;;WBA
MUN X WBA 2015-05-02;Juan Mata;manchester-united;J. Mata;28367;False;Manchester United;35;;;0;50 (90%);6 (2);90';M;6.5;0;1;1;2 (2);0;0;0;1;50 (90%);3;10 (1);5 (3);2;0;1;;;;;MUN
MUN X WBA 2015-05-02;Chris Brunt;west-bromwich-albion;C. Brunt;10540;False;West Bromwich Albion;8;;1;1;8 (53%);10 (4);90';M;6.5;0;0;1;1 (0);2;0;0;3;8 (53%);1;2 (1);5 (1);1;2;0;;;;;WBA
MUN X WBA 2015-05-02;Chris Baird;west-bromwich-albion;C. Baird;889;False;West Bromwich Albion;8;;;0;1 (20%);0 (0);14';D;6.5;0;0;0;0 (0);2;1;0;;1 (20%);0;0 (0);4 (1);0;0;0;;;;;WBA
MUN X WBA 2015-05-02;Daley Blind;manchester-united;D. Blind;44864;False;Manchester United;35;;;0;38 (84%);8 (0);63';D;6.3;0;0;2;0 (0);1;0;1;1;38 (84%);0;2 (0);6 (4);2;0;0;;;;;MUN
MUN X WBA 2015-05-02;Saido Berahino;west-bromwich-albion;S. Berahino;111962;False;West Bromwich Albion;8;;;0;12 (100%);6 (3);80';F;6.1;0;0;0;0 (0);1;0;0;;12 (100%);0;0 (0);0 (0);1;1;2;;;;;WBA
MUN X WBA 2015-05-02;Craig Gardner;west-bromwich-albion;C. Gardner;14235;False;West Bromwich Albion;8;;;0;5 (33%);8 (1);89';M;6.1;0;1;0;1 (0);1;1;0;1;5 (33%);1;3 (1);2 (0);2;0;2;;;;;WBA
MUN X WBA 2015-05-02;Andre Wisdom;west-bromwich-albion;A. Wisdom;111961;False;West Bromwich Albion;8;;;0;0 (0%);0 (0);1';D;–;0;0;0;0 (0);0;0;0;;0 (0%);0;0 (0);1 (0);0;0;0;;;;;WBA
MUN X WBA 2015-05-02;Radamel Falcao;manchester-united;R. Falcao;25682;False;Manchester United;35;;;0;3 (100%);0 (0);6';F;–;0;0;1;0 (0);0;0;0;;3 (100%);1;0 (0);0 (0);0;0;0;;;;;MUN
CHE X CRY 2015-05-03;Julián Speroni;crystal-palace;J. Speroni;631;False;Crystal Palace;7;;;0;13 (50%);1 (1);90';G;7.8;0;0;0;0 (0);2;0;0;;13 (50%);0;0 (0);21 (8);0;0;0;6;1;3 (3);2;CRY
CHE X CRY 2015-05-03;Gary Cahill;chelsea;G. Cahill;9628;False;Chelsea;38;;;1;35 (83%);10 (9);90';D;7.7;1;0;1;0 (0);11;0;1;;35 (83%);0;0 (0);5 (0);0;0;0;;;;;CHE
CHE X CRY 2015-05-03;Cesc Fàbregas;chelsea;C. Fàbregas;518;False;Chelsea;38;;;5;75 (78%);17 (10);90';M;7.7;1;0;0;1 (1);2;0;0;3;75 (78%);3;5 (1);10 (5);1;3;0;;;;;CHE
CHE X CRY 2015-05-03;Nemanja Matić;chelsea;N. Matić;44241;False;Chelsea;38;;;5;62 (93%);20 (13);90';M;7.6;1;1;0;3 (2);5;1;2;2;62 (93%);0;0 (0);1 (0);2;2;0;;;;;CHE
CHE X CRY 2015-05-03;Branislav Ivanović;chelsea;B. Ivanović;25233;False;Chelsea;38;;;4;30 (85%);13 (9);90';D;7.6;0;2;0;1 (0);8;0;0;;30 (85%);2;1 (0);4 (1);0;0;1;;;;;CHE
CHE X CRY 2015-05-03;Willian;chelsea;Willian;31417;False;Chelsea;38;;;2;58 (86%);17 (10);85';M;7.5;0;1;0;6 (5);1;0;0;1;58 (86%);3;2 (0);6 (4);1;2;3;;;;;CHE
CHE X CRY 2015-05-03;Joe Ledley;crystal-palace;J. Ledley;9921;False;Crystal Palace;7;;;5;28 (84%);12 (9);90';M;7.3;0;1;0;1 (1);2;1;1;1;28 (84%);0;0 (0);6 (2);1;2;0;;;;;CRY
CHE X CRY 2015-05-03;Didier Drogba;chelsea;D. Drogba;1222;False;Chelsea;38;;;3;17 (58%);29 (14);90';F;7.2;1;1;1;4 (2);1;0;0;;17 (58%);2;0 (0);1 (0);6;0;2;;;;;CHE
CHE X CRY 2015-05-03;Thibaut Courtois;chelsea;T. Courtois;70988;False;Chelsea;38;;;0;11 (47%);0 (0);90';G;7.1;0;0;0;0 (0);0;0;0;;11 (47%);0;0 (0);20 (8);0;0;0;1;0;0 (0);0;CHE
CHE X CRY 2015-05-03;Joel Ward;crystal-palace;J. Ward;39183;False;Crystal Palace;7;;;4;22 (59%);8 (6);90';D;7.0;0;0;0;2 (1);3;1;4;1;22 (59%);0;2 (1);9 (1);0;1;0;;;;;CRY
CHE X CRY 2015-05-03;Eden Hazard;chelsea;E. Hazard;27583;False;Chelsea;38;1;;0;59 (90%);15 (7);89';M;7.0;2;1;0;4 (2);0;0;0;2;59 (90%);0;1 (0);1 (0);3;4;1;;;;;CHE
CHE X CRY 2015-05-03;César Azpilicueta;chelsea;C. Azpilicueta;21555;False;Chelsea;38;;;0;35 (83%);6 (1);90';D;7.0;0;1;0;2 (1);3;0;3;;35 (83%);1;1 (0);5 (1);0;0;2;;;;;CHE
CHE X CRY 2015-05-03;James McArthur;crystal-palace;J. McArthur;39282;False;Crystal Palace;7;;;2;33 (86%);14 (10);90';M;6.9;0;0;0;3 (3);1;0;3;1;33 (86%);0;0 (0);2 (1);0;3;3;;;;;CRY
CHE X CRY 2015-05-03;Damien Delaney;crystal-palace;D. Delaney;10038;False;Crystal Palace;7;;;3;22 (57%);13 (6);90';D;6.8;0;0;0;0 (0);8;0;1;1;22 (57%);0;0 (0);14 (4);0;0;0;;;;;CRY
CHE X CRY 2015-05-03;John Terry;chelsea;J. Terry;1205;False;Chelsea;38;;;0;36 (97%);5 (2);90';D;6.7;0;0;0;0 (0);7;1;0;;36 (97%);0;0 (0);2 (2);0;0;2;;;;;CHE
CHE X CRY 2015-05-03;Yaya Sanogo;crystal-palace;Y. Sanogo;96536;False;Crystal Palace;7;;;0;2 (100%);3 (0);19';F;6.6;0;1;0;1 (0);1;0;1;;2 (100%);2;0 (0);0 (0);1;0;1;;;;;CRY
CHE X CRY 2015-05-03;Martin Kelly;crystal-palace;M. Kelly;39472;False;Crystal Palace;7;;;2;11 (84%);7 (4);30';D;6.6;0;0;0;0 (0);1;0;0;1;11 (84%);0;1 (0);1 (1);1;1;1;;;;;CRY
CHE X CRY 2015-05-03;Glenn Murray;crystal-palace;G. Murray;20097;False;Crystal Palace;7;;;1;4 (66%);9 (2);29';F;6.6;0;0;0;0 (0);0;0;0;;4 (66%);1;0 (0);0 (0);1;1;0;;;;;CRY
CHE X CRY 2015-05-03;Wilfried Zaha;crystal-palace;W. Zaha;111850;False;Crystal Palace;7;;;1;14 (73%);24 (10);90';M;6.5;1;0;2;12 (7);1;0;2;1;14 (73%);0;7 (0);0 (0);3;2;3;;;;;CRY
CHE X CRY 2015-05-03;Jordon Mutch;crystal-palace;J. Mutch;38130;False;Crystal Palace;7;;;4;12 (63%);15 (5);61';F;6.5;0;0;0;1 (0);0;0;0;3;12 (63%);0;1 (0);1 (0);2;0;0;;;;;CRY
CHE X CRY 2015-05-03;John Mikel Obi;chelsea;J. O. Mikel;7311;False;Chelsea;38;;;0;35 (94%);5 (1);45';M;6.5;1;0;0;2 (1);0;0;1;3;35 (94%);0;1 (0);1 (0);0;0;0;;;;;CHE
CHE X CRY 2015-05-03;Jason Puncheon;crystal-palace;J. Puncheon;19593;False;Crystal Palace;7;;;3;21 (77%);14 (6);71';M;6.4;0;1;1;2 (1);1;0;1;3;21 (77%);0;5 (1);2 (0);1;1;1;;;;;CRY
CHE X CRY 2015-05-03;Juan Cuadrado;chelsea;J. Cuadrado;47743;False;Chelsea;38;;;3;12 (80%);13 (5);45';M;6.3;0;1;0;1 (0);0;0;1;3;12 (80%);0;0 (0);1 (1);3;2;1;;;;;CHE
CHE X CRY 2015-05-03;Scott Dann;crystal-palace;S. Dann;20278;False;Crystal Palace;7;;;1;19 (65%);13 (4);90';D;6.3;0;0;0;0 (0);5;0;0;1;19 (65%);1;0 (0);8 (2);0;0;1;;;;;CRY
