game;name;slug;shortName;id;national;team_name;team_id;goals;goalAssist;totalTackle;totalPass;totalDuels;minutesPlayed;position;rating;shotsOnTarget;shotsOffTarget;shotsBlocked;totalContest;totalClearance;outfielderBlock;interceptionWon;challengeLost;accuratePass;keyPass;totalCross;totalLongBalls;dispossessed;wasFouled;fouls;saves;punches;runsOut;goodHighClaim;team
BOU X LIV 2016-12-04;Divock Origi;liverpool;D. Origi;190399;False;Liverpool;44;1;;0;22 (78%);16 (5);90';F;6.7;1;2;0;3 (1);0;0;0;;22 (78%);1;1 (0);1 (1);3;1;1;;;;;LIV
BOU X LIV 2016-12-04;Junior Stanislas;bournemouth;J. Stanislas;44823;False;Bournemouth;60;;;0;14 (70%);3 (3);55';M;6.7;0;0;1;1 (1);1;0;0;;14 (70%);0;1 (1);0 (0);0;1;0;;;;;BOU
BOU X LIV 2016-12-04;Lucas Leiva;liverpool;L. Leiva;27234;False;Liverpool;44;;;3;47 (81%);8 (4);90';D;6.7;0;0;0;0 (0);5;1;3;1;47 (81%);0;1 (1);12 (7);1;0;0;;;;;LIV
BOU X LIV 2016-12-04;Adam Lallana;liverpool;A. Lallana;17054;False;Liverpool;44;;;1;12 (92%);1 (1);21';M;6.6;0;1;0;0 (0);0;0;0;;12 (92%);0;2 (1);0 (0);0;0;0;;;;;LIV
BOU X LIV 2016-12-04;Roberto Firmino;liverpool;R. Firmino;143697;False;Liverpool;44;;;2;30 (83%);16 (4);90';F;6.5;0;1;1;2 (1);1;0;1;2;30 (83%);1;1 (0);3 (3);3;0;5;;;;;LIV
BOU X LIV 2016-12-04;Benik Afobe;bournemouth;B. Afobe;98437;False;Bournemouth;60;;1;1;3 (75%);7 (2);15';F;6.5;1;0;1;0 (0);0;0;0;;3 (75%);1;0 (0);0 (0);2;1;1;;;;;BOU
BOU X LIV 2016-12-04;Dejan Lovren;liverpool;D. Lovren;39480;False;Liverpool;44;;;1;53 (86%);5 (3);90';D;6.5;0;0;0;0 (0);12;0;1;;53 (86%);1;1 (0);9 (3);0;0;2;;;;;LIV
BOU X LIV 2016-12-04;Harry Arter;bournemouth;H. Arter;39121;False;Bournemouth;60;;;1;34 (87%);5 (2);90';M;6.5;0;1;0;1 (1);0;0;0;1;34 (87%);0;0 (0);2 (1);1;0;1;;;;;BOU
BOU X LIV 2016-12-04;Georginio Wijnaldum;liverpool;G. Wijnaldum;22126;False;Liverpool;44;;;0;44 (88%);7 (4);90';M;6.5;0;0;0;1 (1);2;0;1;2;44 (88%);0;1 (0);2 (2);1;2;0;;;;;LIV
BOU X LIV 2016-12-04;Adam Smith;bournemouth;A. Smith;44566;False;Bournemouth;60;;;4;24 (92%);14 (10);90';D;6.4;0;0;0;1 (1);2;0;1;3;24 (92%);0;1 (1);0 (0);1;4;1;;;;;BOU
BOU X LIV 2016-12-04;Jordon Ibe;bournemouth;J. Ibe;185955;False;Bournemouth;60;;;1;12 (80%);4 (1);45';M;6.3;0;0;0;0 (0);1;0;0;1;12 (80%);1;2 (1);1 (0);2;0;0;;;;;BOU
BOU X LIV 2016-12-04;Joshua King;bournemouth;J. King;100621;False;Bournemouth;60;;;0;15 (83%);11 (4);45';M;6.2;0;0;0;5 (3);2;0;0;1;15 (83%);1;1 (0);0 (0);1;1;2;;;;;BOU
BOU X LIV 2016-12-04;Simon Francis;bournemouth;S. Francis;15152;False;Bournemouth;60;;;2;34 (77%);12 (6);90';D;6.2;0;0;0;1 (0);8;0;4;1;34 (77%);0;5 (1);5 (0);0;1;1;;;;;BOU
BOU X LIV 2016-12-04;James Milner;liverpool;J. Milner;791;False;Liverpool;44;;;2;50 (86%);10 (6);90';D;5.9;0;0;1;3 (2);2;0;1;1;50 (86%);0;8 (0);10 (6);0;2;1;;;;;LIV
BOU X LIV 2016-12-04;Loris Karius;liverpool;L. Karius;174135;False;Liverpool;44;;;0;15 (65%);0 (0);90';G;5.7;0;0;0;0 (0);0;0;1;;15 (65%);0;0 (0);11 (3);0;0;0;4;0;0 (0);0;LIV
BOU X LIV 2016-12-04;Artur Boruc;bournemouth;A. Boruc;8994;False;Bournemouth;60;;;0;16 (59%);1 (0);90';G;5.2;0;0;0;0 (0);0;0;0;1;16 (59%);0;0 (0);16 (6);0;0;0;0;0;2 (1);3;BOU
EVE X MUN 2016-12-04;Idrissa Gueye;everton;I. Gueye;106337;False;Everton;48;;;7;39 (78%);16 (12);90';M;7.9;1;0;1;0 (0);1;0;3;3;39 (78%);1;0 (0);7 (4);0;2;1;;;;;EVE
EVE X MUN 2016-12-04;Ander Herrera;manchester-united;A. Herrera;82474;False;Manchester United;35;;;5;59 (79%);17 (10);90';M;7.6;0;1;0;4 (2);2;1;1;1;59 (79%);0;1 (0);8 (4);0;0;0;;;;;MUN
EVE X MUN 2016-12-04;Henrikh Mkhitaryan;manchester-united;H. Mkhitaryan;37151;False;Manchester United;35;;;3;30 (83%);13 (9);85';F;7.5;0;0;1;3 (2);1;0;3;;30 (83%);0;3 (2);1 (1);0;3;0;;;;;MUN
EVE X MUN 2016-12-04;Leighton Baines;everton;L. Baines;9766;False;Everton;48;1;;2;20 (66%);8 (4);90';D;7.4;2;0;0;1 (0);2;0;4;1;20 (66%);1;3 (0);7 (2);0;0;0;;;;;EVE
EVE X MUN 2016-12-04;Mason Holgate;everton;M. Holgate;781544;False;Everton;48;;;1;4 (50%);7 (5);23';D;7.3;1;0;0;0 (0);5;0;1;;4 (50%);1;1 (1);1 (0);0;1;0;;;;;EVE
EVE X MUN 2016-12-04;Anthony Martial;manchester-united;A. Martial;191176;False;Manchester United;35;;1;2;24 (77%);13 (6);83';F;7.3;1;1;1;2 (1);1;0;0;1;24 (77%);2;7 (1);1 (1);2;0;3;;;;;MUN
EVE X MUN 2016-12-04;Ramiro Funes Mori;everton;R. F. Mori;252313;False;Everton;48;;;3;33 (80%);12 (6);90';D;7.2;0;2;0;0 (0);6;1;2;1;33 (80%);0;0 (0);10 (5);1;1;1;;;;;EVE
EVE X MUN 2016-12-04;Phil Jones;manchester-united;P. Jones;93868;False;Manchester United;35;;;2;24 (85%);7 (7);90';D;7.2;0;0;0;0 (0);10;0;2;;24 (85%);0;0 (0);1 (0);0;1;0;;;;;MUN
EVE X MUN 2016-12-04;Michael Carrick;manchester-united;M. Carrick;938;False;Manchester United;35;;;3;46 (86%);10 (6);90';M;7.2;0;0;0;1 (1);3;1;3;1;46 (86%);0;2 (0);6 (5);1;1;0;;;;;MUN
EVE X MUN 2016-12-04;Ashley Williams;everton;A. Williams;20204;False;Everton;48;;;1;39 (63%);7 (5);90';D;7.1;0;0;0;0 (0);10;0;2;;39 (63%);1;0 (0);18 (4);0;0;1;;;;;EVE
EVE X MUN 2016-12-04;David De Gea;manchester-united;D. D. Gea;69378;False;Manchester United;35;;;0;14 (50%);1 (1);90';G;7.0;0;0;0;0 (0);0;0;0;;14 (50%);0;0 (0);27 (13);0;1;0;5;0;1 (1);1;MUN
EVE X MUN 2016-12-04;Marcos Rojo;manchester-united;M. Rojo;46998;False;Manchester United;35;;;4;29 (82%);19 (12);90';D;7.0;0;0;0;0 (0);13;0;2;3;29 (82%);0;0 (0);9 (3);0;0;1;;;;;MUN
EVE X MUN 2016-12-04;Antonio Valencia;manchester-united;A. Valencia;11820;False;Manchester United;35;;;2;33 (70%);6 (6);90';D;7.0;0;0;0;2 (2);2;0;1;;33 (70%);1;1 (0);8 (2);0;1;0;;;;;MUN
EVE X MUN 2016-12-04;Kevin Mirallas;everton;K. Mirallas;3593;False;Everton;48;;;1;20 (90%);16 (4);90';F;7.0;1;0;0;3 (2);1;0;1;;20 (90%);2;10 (3);3 (2);2;0;1;;;;;EVE
EVE X MUN 2016-12-04;Romelu Lukaku;everton;R. Lukaku;78893;False;Everton;48;;;0;10 (40%);23 (11);90';F;6.9;0;0;0;4 (3);1;1;0;2;10 (40%);1;1 (0);0 (0);1;2;1;;;;;EVE
EVE X MUN 2016-12-04;Séamus Coleman;everton;S. Coleman;76632;False;Everton;48;;;1;8 (57%);9 (6);67';D;6.9;0;0;0;2 (1);1;2;1;;8 (57%);0;0 (0);2 (1);1;3;0;;;;;EVE
EVE X MUN 2016-12-04;Zlatan Ibrahimović;manchester-united;Z. Ibrahimović;2089;False;Manchester United;35;1;;0;25 (62%);14 (4);90';F;6.9;1;0;2;1 (0);1;0;1;2;25 (62%);0;1 (0);5 (2);1;1;2;;;;;MUN
EVE X MUN 2016-12-04;Paul Pogba;manchester-united;P. Pogba;111802;False;Manchester United;35;;;2;45 (72%);26 (11);90';M;6.8;0;2;0;8 (4);0;0;2;1;45 (72%);3;1 (0);5 (3);4;3;2;;;;;MUN
EVE X MUN 2016-12-04;Yannick Bolasie;everton;Y. Bolasie;46620;False;Everton;48;;;0;5 (38%);6 (3);68';M;6.6;0;1;0;4 (3);2;0;2;;5 (38%);0;4 (0);3 (0);1;0;1;;;;;EVE
EVE X MUN 2016-12-04;Marcus Rashford;manchester-united;M. Rashford;814590;False;Manchester United;35;;;0;2 (50%);2 (0);7';F;6.5;0;0;0;0 (0);0;0;0;;2 (50%);0;0 (0);0 (0);0;0;0;;;;;MUN
EVE X MUN 2016-12-04;Gerard Deulofeu;everton;G. Deulofeu;96372;False;Everton;48;;;0;7 (58%);7 (2);25';F;6.4;0;0;0;3 (1);0;0;0;1;7 (58%);1;2 (1);1 (0);1;1;0;;;;;EVE
EVE X MUN 2016-12-04;Matteo Darmian;manchester-united;M. Darmian;19352;False;Manchester United;35;;;1;11 (57%);7 (2);90';D;6.4;0;0;0;1 (0);10;0;4;2;11 (57%);0;1 (0);5 (1);0;1;2;;;;;MUN
EVE X MUN 2016-12-04;Enner Valencia;everton;E. Valencia;106456;False;Everton;48;;;0;4 (66%);3 (0);22';F;6.1;1;0;1;1 (0);0;0;0;;4 (66%);0;0 (0);0 (0);1;0;1;;;;;EVE
EVE X MUN 2016-12-04;Maarten Stekelenburg;everton;M. Stekelenburg;1941;False;Everton;48;;;0;16 (61%);0 (0);90';G;6.0;0;0;0;0 (0);1;0;0;;16 (61%);0;0 (0);15 (5);0;0;0;1;0;2 (1);0;EVE
EVE X MUN 2016-12-04;Gareth Barry;everton;G. Barry;544;False;Everton;48;;;1;45 (72%);11 (2);90';M;6.0;0;0;1;1 (0);0;0;1;3;45 (72%);0;0 (0);11 (5);1;1;5;;;;;EVE
EVE X MUN 2016-12-04;Tom Cleverley;everton;T. Cleverley;46432;False;Everton;48;;;1;8 (80%);11 (2);65';M;5.9;0;1;0;1 (1);0;0;1;1;8 (80%);0;0 (0);1 (1);6;0;1;;;;;EVE
EVE X MUN 2016-12-04;Marouane Fellaini;manchester-united;M. Fellaini;21764;False;Manchester United;35;;;0;5 (71%);1 (0);5';M;4.8;0;0;0;0 (0);2;0;0;;5 (71%);0;0 (0);1 (0);0;0;1;;;;;MUN
MID X HUL 2016-12-05;Gastón Ramírez;middlesbrough;G. Ramírez;135590;False;Middlesbrough;36;1;;1;52 (89%);13 (6);87';F;8.0;2;1;2;4 (4);0;0;0;2;52 (89%);1;9 (3);6 (4);3;1;1;;;;;MID
MID X HUL 2016-12-05;Ben Gibson;middlesbrough;B. Gibson;115432;False;Middlesbrough;36;;;3;73 (90%);9 (7);90';D;7.9;0;0;0;0 (0);3;0;2;;73 (90%);1;0 (0);10 (7);1;0;0;;;;;MID
MID X HUL 2016-12-05;Calum Chambers;middlesbrough;C. Chambers;227942;False;Middlesbrough;36;;;2;69 (86%);8 (7);90';D;7.5;0;0;0;0 (0);5;0;0;;69 (86%);0;0 (0);15 (10);0;0;0;;;;;MID
MID X HUL 2016-12-05;Adam Forshaw;middlesbrough;A. Forshaw;103117;False;Middlesbrough;36;;;2;55 (96%);11 (5);90';M;7.5;1;0;0;1 (1);1;0;1;2;55 (96%);2;3 (1);4 (4);1;2;0;;;;;MID
MID X HUL 2016-12-05;Viktor Fischer;middlesbrough;V. Fischer;94287;False;Middlesbrough;36;;1;1;27 (84%);10 (4);81';F;7.4;0;1;5;4 (1);0;0;0;1;27 (84%);1;4 (1);3 (3);2;2;0;;;;;MID
MID X HUL 2016-12-05;Michael Dawson;hull-city;M. Dawson;927;False;Hull City;96;;;1;39 (76%);7 (6);90';D;7.4;1;0;0;0 (0);9;3;0;;39 (76%);0;0 (0);10 (3);0;0;1;;;;;HUL
MID X HUL 2016-12-05;Marten de Roon;middlesbrough;M. d. Roon;100389;False;Middlesbrough;36;;;4;35 (83%);12 (6);90';M;7.3;0;0;0;0 (0);0;0;0;1;35 (83%);1;0 (0);3 (2);1;2;0;;;;;MID
MID X HUL 2016-12-05;Fábio;middlesbrough;Fábio;40677;False;Middlesbrough;36;;;4;36 (83%);14 (6);90';D;7.3;0;0;0;1 (1);1;1;3;;36 (83%);3;7 (1);2 (0);3;1;3;;;;;MID
MID X HUL 2016-12-05;Antonio Barragán;middlesbrough;A. Barragán;9645;False;Middlesbrough;36;;;1;51 (92%);5 (3);90';D;7.2;0;0;0;0 (0);0;0;2;;51 (92%);0;7 (3);3 (3);1;0;0;;;;;MID
MID X HUL 2016-12-05;Víctor Valdés;middlesbrough;V. Valdés;11684;False;Middlesbrough;36;;;0;24 (72%);0 (0);90';G;7.1;0;0;0;0 (0);0;0;0;;24 (72%);0;0 (0);18 (9);0;0;0;2;0;0 (0);0;MID
MID X HUL 2016-12-05;Sam Clucas;hull-city;S. Clucas;74440;False;Hull City;96;;;1;28 (84%);12 (7);90';M;7.0;0;3;0;4 (4);1;0;1;1;28 (84%);1;2 (0);1 (0);2;0;0;;;;;HUL
MID X HUL 2016-12-05;Jake Livermore;hull-city;J. Livermore;34578;False;Hull City;96;;;3;37 (84%);5 (4);62';M;7.0;0;0;0;1 (1);3;1;0;;37 (84%);0;0 (0);3 (1);0;0;1;;;;;HUL
MID X HUL 2016-12-05;Ahmed El-Mohamady;hull-city;A. El-Mohamady;32787;False;Hull City;96;;;1;38 (86%);5 (3);90';D;7.0;0;0;0;0 (0);4;1;2;;38 (86%);0;0 (0);3 (2);1;0;0;;;;;HUL
MID X HUL 2016-12-05;Markus Henriksen;hull-city;M. Henriksen;61238;False;Hull City;96;;;3;11 (64%);9 (5);81';F;6.9;0;0;0;0 (0);2;0;0;;11 (64%);0;0 (0);1 (1);1;1;2;;;;;HUL
MID X HUL 2016-12-05;Adam Clayton;middlesbrough;A. Clayton;45911;False;Middlesbrough;36;;;2;71 (89%);4 (2);90';M;6.9;0;1;0;0 (0);1;0;1;1;71 (89%);0;1 (0);7 (5);0;0;1;;;;;MID
MID X HUL 2016-12-05;David Marshall;hull-city;D. Marshall;9004;False;Hull City;96;;;0;7 (31%);0 (0);90';G;6.9;0;0;0;0 (0);1;0;0;;7 (31%);0;0 (0);18 (3);0;0;0;3;1;1 (1);2;HUL
MID X HUL 2016-12-05;David Meyler;hull-city;D. Meyler;43442;False;Hull City;96;;;1;5 (71%);4 (3);9';M;6.7;0;0;0;1 (1);0;0;0;1;5 (71%);0;0 (0);1 (0);0;1;0;;;;;HUL
MID X HUL 2016-12-05;Álvaro Negredo;middlesbrough;Á. Negredo;27838;False;Middlesbrough;36;;;0;25 (71%);12 (9);90';F;6.7;1;2;0;0 (0);2;0;1;;25 (71%);1;0 (0);1 (1);1;1;1;;;;;MID
MID X HUL 2016-12-05;Jarrod Bowen;hull-city;J. Bowen;552884;False;Hull City;96;;;0;8 (61%);2 (1);28';F;6.6;0;0;0;0 (0);0;0;0;;8 (61%);0;0 (0);1 (0);0;1;1;;;;;HUL
MID X HUL 2016-12-05;Curtis Davies;hull-city;C. Davies;10281;False;Hull City;96;;;0;27 (96%);9 (1);90';D;6.6;0;0;0;0 (0);6;0;2;1;27 (96%);0;0 (0);2 (1);0;1;1;;;;;HUL
MID X HUL 2016-12-05;Tom Huddlestone;hull-city;T. Huddlestone;9689;False;Hull City;96;;;0;22 (81%);3 (1);28';M;6.6;0;0;0;0 (0);0;0;0;;22 (81%);1;0 (0);6 (2);1;0;1;;;;;HUL
MID X HUL 2016-12-05;Christian Stuani;middlesbrough;C. Stuani;32048;False;Middlesbrough;36;;;0;2 (100%);2 (1);9';F;6.5;0;0;0;1 (1);0;0;0;1;2 (100%);0;1 (0);0 (0);0;0;0;;;;;MID
MID X HUL 2016-12-05;Andrew Robertson;hull-city;A. Robertson;262911;False;Hull City;96;;;1;32 (65%);8 (4);90';D;6.4;0;0;0;3 (2);1;1;1;;32 (65%);0;2 (0);11 (1);3;0;0;;;;;HUL
MID X HUL 2016-12-05;Adama Diomandé;hull-city;A. Diomandé;43247;False;Hull City;96;;;1;10 (76%);14 (2);90';F;6.4;1;0;0;0 (0);0;0;0;;10 (76%);1;0 (0);0 (0);7;1;1;;;;;HUL
MID X HUL 2016-12-05;Stewart Downing;middlesbrough;S. Downing;816;False;Middlesbrough;36;;;0;4 (100%);1 (0);3';M;6.3;0;0;0;1 (0);0;0;0;;4 (100%);0;1 (0);0 (0);0;0;0;;;;;MID
MID X HUL 2016-12-05;Ryan Mason;hull-city;R. Mason;44567;False;Hull City;96;;;1;13 (76%);5 (1);62';M;6.1;0;0;0;0 (0);1;1;0;1;13 (76%);0;1 (0);3 (1);1;0;0;;;;;HUL
MID X HUL 2016-12-05;Robert Snodgrass;hull-city;R. Snodgrass;9127;False;Hull City;96;;;4;23 (76%);18 (7);90';M;6.0;0;0;1;1 (0);1;0;1;4;23 (76%);1;8 (3);3 (1);2;1;2;;;;;HUL
WAT X EVE 2016-12-10;Stefano Okaka;watford;S. Okaka;13148;False;Watford;24;2;;4;12 (57%);23 (10);81';F;8.4;3;0;0;3 (3);0;0;0;1;12 (57%);0;1 (0);1 (1);4;0;2;;;;;WAT
WAT X EVE 2016-12-10;Romelu Lukaku;everton;R. Lukaku;78893;False;Everton;48;2;;2;11 (52%);14 (6);90';F;8.3;3;2;0;0 (0);1;0;0;;11 (52%);0;1 (0);0 (0);1;2;2;;;;;EVE
WAT X EVE 2016-12-10;Sebastian Prödl;watford;S. Prödl;15038;False;Watford;24;1;;1;41 (89%);7 (5);90';D;8.2;1;1;0;0 (0);6;1;4;;41 (89%);0;1 (0);11 (7);0;1;0;;;;;WAT
WAT X EVE 2016-12-10;José Holebas;watford;J. Holebas;16779;False;Watford;24;;2;3;19 (73%);15 (10);90';D;7.9;0;0;0;6 (4);7;0;3;1;19 (73%);2;6 (2);5 (1);1;1;1;;;;;WAT
WAT X EVE 2016-12-10;Gareth Barry;everton;G. Barry;544;False;Everton;48;;1;4;51 (79%);16 (9);90';M;7.6;0;0;1;1 (1);1;1;1;;51 (79%);1;1 (0);12 (5);2;2;2;;;;;EVE
WAT X EVE 2016-12-10;Adlène Guédioura;watford;A. Guédioura;45989;False;Watford;24;;;2;25 (75%);10 (6);61';M;7.4;1;0;0;1 (1);0;0;2;;25 (75%);3;4 (3);4 (2);2;1;1;;;;;WAT
WAT X EVE 2016-12-10;Aaron Lennon;everton;A. Lennon;9692;False;Everton;48;;1;0;2 (66%);1 (0);7';M;7.4;0;0;0;0 (0);0;0;1;;2 (66%);2;2 (2);0 (0);1;0;0;;;;;EVE
WAT X EVE 2016-12-10;Nordin Amrabat;watford;N. Amrabat;27714;False;Watford;24;;1;3;21 (77%);19 (10);90';F;7.3;0;0;0;7 (5);0;0;0;;21 (77%);1;5 (1);4 (2);4;2;3;;;;;WAT
WAT X EVE 2016-12-10;Ramiro Funes Mori;everton;R. F. Mori;252313;False;Everton;48;;;3;42 (75%);16 (12);90';D;6.8;0;0;0;1 (1);9;0;4;4;42 (75%);0;0 (0);14 (8);0;1;0;;;;;EVE
WAT X EVE 2016-12-10;Enner Valencia;everton;E. Valencia;106456;False;Everton;48;;;0;8 (66%);6 (3);19';F;6.8;0;2;0;1 (1);0;0;0;1;8 (66%);0;0 (0);0 (0);0;1;2;;;;;EVE
WAT X EVE 2016-12-10;James McCarthy;everton;J. McCarthy;39283;False;Everton;48;;;3;27 (87%);10 (6);90';M;6.8;0;0;0;1 (1);0;0;1;2;27 (87%);0;1 (1);2 (1);0;1;1;;;;;EVE
WAT X EVE 2016-12-10;Ashley Williams;everton;A. Williams;20204;False;Everton;48;;;0;30 (78%);11 (6);90';D;6.8;0;0;1;0 (0);14;0;3;;30 (78%);0;0 (0);8 (4);0;0;2;;;;;EVE
WAT X EVE 2016-12-10;Étienne Capoue;watford;É. Capoue;16701;False;Watford;24;;;2;31 (81%);6 (2);90';M;6.8;0;1;1;1 (0);0;0;2;1;31 (81%);1;0 (0);4 (4);1;0;1;;;;;WAT
WAT X EVE 2016-12-10;Ross Barkley;everton;R. Barkley;98435;False;Everton;48;;;0;12 (85%);4 (1);26';M;6.7;1;0;1;0 (0);0;0;0;;12 (85%);2;0 (0);1 (1);2;0;0;;;;;EVE
WAT X EVE 2016-12-10;Gerard Deulofeu;everton;G. Deulofeu;96372;False;Everton;48;;;2;21 (80%);13 (8);90';M;6.7;0;0;0;6 (5);0;0;0;2;21 (80%);3;12 (2);1 (1);1;1;1;;;;;EVE
WAT X EVE 2016-12-10;Miguel Britos;watford;M. Britos;33302;False;Watford;24;;;0;23 (67%);11 (7);90';D;6.6;1;1;0;0 (0);4;1;0;1;23 (67%);0;1 (0);8 (2);0;1;0;;;;;WAT
WAT X EVE 2016-12-10;Troy Deeney;watford;T. Deeney;22109;False;Watford;24;;;0;21 (65%);17 (6);90';F;6.6;0;1;0;1 (1);0;0;0;1;21 (65%);3;1 (0);2 (1);2;2;0;;;;;WAT
WAT X EVE 2016-12-10;Valon Behrami;watford;V. Behrami;11654;False;Watford;24;;;1;20 (74%);8 (4);90';M;6.5;0;0;0;0 (0);0;1;1;1;20 (74%);0;0 (0);2 (1);0;2;3;;;;;WAT
WAT X EVE 2016-12-10;Heurelho Gomes;watford;Gomes;2490;False;Watford;24;;;0;10 (40%);0 (0);90';G;6.5;0;0;0;0 (0);4;0;0;;10 (40%);0;0 (0);21 (6);0;0;0;2;4;0 (0);2;WAT
WAT X EVE 2016-12-10;Maarten Stekelenburg;everton;M. Stekelenburg;1941;False;Everton;48;;;0;6 (26%);0 (0);90';G;6.5;0;0;0;0 (0);0;0;0;;6 (26%);0;0 (0);19 (2);0;0;0;3;0;0 (0);1;EVE
WAT X EVE 2016-12-10;Ben Watson;watford;B. Watson;642;False;Watford;24;;;0;2 (100%);2 (0);9';M;6.5;0;0;0;0 (0);1;0;1;1;2 (100%);0;0 (0);0 (0);0;0;0;;;;;WAT
WAT X EVE 2016-12-10;Camilo Zúñiga;watford;C. Zúñiga;26136;False;Watford;24;;;0;33 (84%);8 (5);89';D;6.4;0;0;0;0 (0);6;0;1;1;33 (84%);0;0 (0);1 (0);1;4;0;;;;;WAT
WAT X EVE 2016-12-10;Kevin Mirallas;everton;K. Mirallas;3593;False;Everton;48;;;1;14 (82%);10 (3);71';M;6.3;0;0;0;1 (0);0;0;1;;14 (82%);1;2 (1);0 (0);1;1;2;;;;;EVE
WAT X EVE 2016-12-10;Idrissa Gueye;everton;I. Gueye;106337;False;Everton;48;;;2;23 (65%);11 (4);64';M;6.2;0;0;0;0 (0);3;0;1;4;23 (65%);0;0 (0);3 (2);2;2;1;;;;;EVE
WAT X EVE 2016-12-10;Leighton Baines;everton;L. Baines;9766;False;Everton;48;;;3;16 (66%);6 (3);83';D;6.2;0;0;0;0 (0);1;0;0;1;16 (66%);1;2 (0);1 (0);0;0;2;;;;;EVE
WAT X EVE 2016-12-10;Daryl Janmaat;watford;D. Janmaat;32213;False;Watford;24;;;0;4 (57%);3 (0);29';D;5.8;0;0;0;0 (0);0;0;0;1;4 (57%);0;2 (0);0 (0);2;0;0;;;;;WAT
WAT X EVE 2016-12-10;Séamus Coleman;everton;S. Coleman;76632;False;Everton;48;;;2;24 (66%);11 (3);90';D;5.6;0;0;0;2 (0);1;0;0;;24 (66%);0;3 (0);9 (3);2;0;1;;;;;EVE
WAT X EVE 2016-12-10;Christian Kabasele;watford;C. Kabasele;58351;False;Watford;24;;;0;0 (0%);0 (0);1';D;–;0;0;0;0 (0);0;0;0;;0 (0%);0;0 (0);0 (0);0;0;0;;;;;WAT
ARS X STO 2016-12-10;Alex Oxlade-Chamberlain;arsenal;A. Oxlade-Chamberlain;10577;False;Arsenal;42;;1;1;15 (65%);9 (5);69';M;7.7;1;2;0;4 (3);0;0;0;1;15 (65%);2;2 (0);3 (2);1;1;0;;;;;ARS
ARS X STO 2016-12-10;Alex Iwobi;arsenal;A. Iwobi;352770;False;Arsenal;42;1;;1;20 (87%);4 (3);21';M;7.6;1;0;0;1 (1);0;0;0;;20 (87%);0;0 (0);0 (0);0;1;1;;;;;ARS
ARS X STO 2016-12-10;Alexis Sánchez;arsenal;A. Sánchez;34120;False;Arsenal;42;;1;3;27 (77%);8 (3);78';F;7.6;0;2;1;2 (0);0;0;1;1;27 (77%);6;1 (1);2 (1);1;0;1;;;;;ARS
ARS X STO 2016-12-10;Mesut Özil;arsenal;M. Özil;16176;False;Arsenal;42;1;;0;58 (89%);2 (1);90';M;7.4;1;0;0;0 (0);0;0;0;;58 (89%);2;4 (1);2 (2);1;0;0;;;;;ARS
ARS X STO 2016-12-10;Marc Muniesa;stoke-city;M. Muniesa;54311;False;Stoke City;29;;;3;24 (85%);9 (5);90';D;7.3;1;0;0;0 (0);4;2;6;2;24 (85%);0;0 (0);4 (1);0;1;0;;;;;STO
ARS X STO 2016-12-10;Francis Coquelin;arsenal;F. Coquelin;40672;False;Arsenal;42;;;2;59 (93%);5 (3);90';M;7.3;0;0;1;0 (0);1;0;4;;59 (93%);2;0 (0);5 (4);1;0;1;;;;;ARS
ARS X STO 2016-12-10;Joe Allen;stoke-city;J. Allen;20602;False;Stoke City;29;;;2;20 (87%);9 (6);90';F;7.3;0;1;0;1 (1);2;1;1;1;20 (87%);1;2 (0);0 (0);0;3;0;;;;;STO
ARS X STO 2016-12-10;Theo Walcott;arsenal;T. Walcott;10501;False;Arsenal;42;1;;2;21 (84%);13 (6);90';M;7.2;3;0;3;6 (3);0;0;0;;21 (84%);0;4 (0);1 (1);1;1;1;;;;;ARS
ARS X STO 2016-12-10;Héctor Bellerín;arsenal;H. Bellerín;188365;False;Arsenal;42;;1;0;34 (94%);4 (2);65';D;7.1;0;1;1;1 (1);1;0;2;;34 (94%);3;4 (1);1 (1);1;0;0;;;;;ARS
ARS X STO 2016-12-10;Granit Xhaka;arsenal;G. Xhaka;117777;False;Arsenal;42;;;3;76 (87%);18 (11);90';M;7.1;0;1;0;2 (2);2;0;1;;76 (87%);2;2 (0);10 (6);0;2;4;;;;;ARS
ARS X STO 2016-12-10;Marko Arnautović;stoke-city;M. Arnautović;21927;False;Stoke City;29;;;0;24 (82%);8 (5);90';F;7.1;0;1;1;2 (2);0;0;0;1;24 (82%);2;3 (1);2 (1);1;2;0;;;;;STO
ARS X STO 2016-12-10;Charlie Adam;stoke-city;C. Adam;9360;False;Stoke City;29;1;;1;17 (60%);7 (2);81';M;7.1;2;0;0;0 (0);2;1;5;1;17 (60%);1;2 (0);10 (4);3;0;1;;;;;STO
ARS X STO 2016-12-10;Erik Pieters;stoke-city;E. Pieters;17063;False;Stoke City;29;;;3;22 (81%);8 (6);90';M;7.0;0;0;0;0 (0);3;1;0;;22 (81%);1;2 (1);5 (2);0;1;1;;;;;STO
ARS X STO 2016-12-10;Mame Biram Diouf;stoke-city;M. B. Diouf;22481;False;Stoke City;29;;;1;6 (40%);12 (8);72';M;6.8;0;1;1;0 (0);2;1;2;;6 (40%);0;1 (0);0 (0);0;0;1;;;;;STO
ARS X STO 2016-12-10;Petr Čech;arsenal;P. Čech;1185;False;Arsenal;42;;;0;10 (55%);1 (1);90';G;6.8;0;0;0;0 (0);2;0;0;;10 (55%);0;0 (0);11 (3);0;0;0;4;0;1 (1);0;ARS
