game;name;slug;shortName;id;national;team_name;team_id;goals;goalAssist;totalTackle;totalPass;totalDuels;minutesPlayed;position;rating;shotsOnTarget;shotsOffTarget;shotsBlocked;totalContest;totalClearance;outfielderBlock;interceptionWon;challengeLost;accuratePass;keyPass;totalCross;totalLongBalls;dispossessed;wasFouled;fouls;saves;punches;runsOut;goodHighClaim;team
WES X WBA 2015-11-29;Mauro Zárate;west-ham-united;M. Zárate;32893;False;West Ham United;37;1;;5;21 (80%);19 (11);82';M;7.9;3;3;0;4 (2);0;0;0;1;21 (80%);2;5 (1);1 (1);3;4;1;;;;;WES
WES X WBA 2015-11-29;Manuel Lanzini;west-ham-united;M. Lanzini;220315;False;West Ham United;37;;;1;51 (91%);11 (8);90';M;7.8;2;0;0;5 (5);0;0;0;1;51 (91%);3;4 (1);1 (1);0;2;1;;;;;WES
WES X WBA 2015-11-29;Cheikhou Kouyaté;west-ham-united;C. Kouyaté;45944;False;West Ham United;37;;;2;37 (84%);10 (8);90';M;7.2;0;1;0;1 (1);4;0;2;1;37 (84%);1;1 (0);7 (4);0;2;0;;;;;WES
WES X WBA 2015-11-29;Aaron Cresswell;west-ham-united;A. Cresswell;43443;False;West Ham United;37;;;2;25 (75%);5 (3);90';D;7.2;1;0;0;0 (0);4;0;0;;25 (75%);2;7 (3);4 (1);0;1;1;;;;;WES
WES X WBA 2015-11-29;Boaz Myhill;west-bromwich-albion;B. Myhill;10024;False;West Bromwich Albion;8;;;0;10 (34%);0 (0);90';G;7.2;0;0;0;0 (0);0;0;0;;10 (34%);0;0 (0);27 (8);0;0;0;5;0;1 (1);2;WBA
WES X WBA 2015-11-29;Darren Fletcher;west-bromwich-albion;D. Fletcher;765;False;West Bromwich Albion;8;;;2;20 (95%);8 (5);90';M;7.2;0;0;0;1 (1);4;0;0;1;20 (95%);3;2 (1);3 (3);1;1;1;;;;;WBA
WES X WBA 2015-11-29;Adrián;west-ham-united;Adrián;50539;False;West Ham United;37;;;0;21 (75%);0 (0);90';G;7.0;0;0;0;0 (0);0;0;0;;21 (75%);0;0 (0);16 (9);0;0;0;3;0;0 (0);1;WES
WES X WBA 2015-11-29;Craig Dawson;west-bromwich-albion;C. Dawson;50027;False;West Bromwich Albion;8;;;3;15 (57%);13 (9);90';D;7.0;0;0;0;0 (0);0;0;2;;15 (57%);1;1 (0);11 (2);1;4;1;;;;;WBA
WES X WBA 2015-11-29;Carl Jenkinson;west-ham-united;C. Jenkinson;137844;False;West Ham United;37;;;3;35 (76%);11 (7);90';D;6.9;0;0;0;2 (1);2;0;1;;35 (76%);0;0 (0);3 (1);0;1;1;;;;;WES
WES X WBA 2015-11-29;Angelo Ogbonna;west-ham-united;A. Ogbonna;21164;False;West Ham United;37;;;0;44 (84%);8 (6);90';D;6.9;0;0;0;0 (0);7;0;0;;44 (84%);0;0 (0);9 (7);1;2;1;;;;;WES
WES X WBA 2015-11-29;Winston Reid;west-ham-united;W. Reid;14120;False;West Ham United;37;;;2;35 (72%);6 (5);90';D;6.9;0;0;0;0 (0);5;0;4;;35 (72%);0;0 (0);13 (6);0;0;0;;;;;WES
WES X WBA 2015-11-29;James Morrison;west-bromwich-albion;J. Morrison;822;False;West Bromwich Albion;8;;;0;22 (71%);6 (3);90';F;6.9;0;0;0;1 (1);3;0;3;1;22 (71%);0;2 (0);8 (2);1;1;0;;;;;WBA
WES X WBA 2015-11-29;James McClean;west-bromwich-albion;J. McClean;41631;False;West Bromwich Albion;8;;;4;15 (68%);16 (7);90';M;6.7;1;1;0;3 (2);1;0;0;2;15 (68%);0;12 (4);3 (1);3;0;2;;;;;WBA
WES X WBA 2015-11-29;Nikica Jelavić;west-ham-united;N. Jelavić;37327;False;West Ham United;37;;;0;3 (60%);3 (1);16';F;6.7;0;1;0;0 (0);0;0;0;;3 (60%);1;0 (0);0 (0);0;0;1;;;;;WES
WES X WBA 2015-11-29;Andy Carroll;west-ham-united;A. Carroll;18998;False;West Ham United;37;;;0;5 (50%);6 (3);26';F;6.7;0;0;1;0 (0);1;0;0;;5 (50%);0;0 (0);0 (0);0;0;1;;;;;WES
WES X WBA 2015-11-29;Gareth McAuley;west-bromwich-albion;G. McAuley;13357;False;West Bromwich Albion;8;;;1;11 (64%);9 (3);90';D;6.7;0;0;0;0 (0);9;0;2;;11 (64%);0;0 (0);8 (4);1;1;2;;;;;WBA
WES X WBA 2015-11-29;Diafra Sakho;west-ham-united;D. Sakho;74069;False;West Ham United;37;;;0;13 (54%);13 (5);74';F;6.6;0;1;2;2 (0);0;0;0;;13 (54%);0;0 (0);2 (0);2;3;2;;;;;WES
WES X WBA 2015-11-29;Pedro Obiang;west-ham-united;P. Obiang;46799;False;West Ham United;37;;;3;32 (88%);8 (3);64';M;6.6;0;0;0;0 (0);1;0;0;1;32 (88%);0;0 (0);3 (3);1;0;2;;;;;WES
WES X WBA 2015-11-29;Rickie Lambert;west-bromwich-albion;R. Lambert;19659;False;West Bromwich Albion;8;;;0;11 (64%);9 (2);45';M;6.5;1;1;0;0 (0);1;0;0;2;11 (64%);1;1 (0);3 (2);1;1;1;;;;;WBA
WES X WBA 2015-11-29;Jonas Olsson;west-bromwich-albion;J. Olsson;7776;False;West Bromwich Albion;8;;;0;13 (61%);6 (3);90';D;6.3;0;0;0;0 (0);5;2;1;1;13 (61%);0;0 (0);3 (0);0;0;1;;;;;WBA
WES X WBA 2015-11-29;Victor Moses;west-ham-united;V. Moses;31585;False;West Ham United;37;;;2;19 (73%);21 (7);90';M;6.2;0;2;0;9 (4);0;0;0;;19 (73%);1;2 (0);0 (0);4;1;4;;;;;WES
WES X WBA 2015-11-29;Stéphane Sessègnon;west-bromwich-albion;S. Sessègnon;16657;False;West Bromwich Albion;8;;;1;7 (87%);7 (2);45';M;6.2;0;1;0;1 (0);0;0;0;;7 (87%);0;1 (0);0 (0);3;1;1;;;;;WBA
WES X WBA 2015-11-29;Michail Antonio;west-ham-united;M. Antonio;47772;False;West Ham United;37;;;0;1 (100%);2 (0);8';M;6.0;0;0;0;2 (0);0;0;0;;1 (100%);0;1 (0);0 (0);0;0;0;;;;;WES
WES X WBA 2015-11-29;Salomón Rondón;west-bromwich-albion;S. Rondón;35532;False;West Bromwich Albion;8;;;0;14 (82%);15 (2);90';F;6.0;1;1;0;1 (0);0;0;0;;14 (82%);0;2 (1);1 (0);4;0;3;;;;;WBA
WES X WBA 2015-11-29;Claudio Yacob;west-bromwich-albion;C. Yacob;151037;False;West Bromwich Albion;8;;;2;20 (76%);19 (6);90';M;5.7;0;0;0;0 (0);0;0;4;5;20 (76%);0;0 (0);3 (1);2;3;4;;;;;WBA
LIV X SWA 2015-11-29;Alberto Moreno;liverpool;A. Moreno;229740;False;Liverpool;44;;;6;48 (85%);12 (7);90';D;8.1;0;1;0;2 (1);0;1;5;1;48 (85%);3;5 (4);6 (3);0;0;2;;;;;LIV
LIV X SWA 2015-11-29;Kyle Naughton;swansea-city;K. Naughton;32821;False;Swansea City;74;;;5;54 (79%);12 (8);90';D;7.7;0;0;0;0 (0);4;1;8;;54 (79%);1;5 (1);6 (1);2;3;1;;;;;SWA
LIV X SWA 2015-11-29;Emre Can;liverpool;E. Can;138156;False;Liverpool;44;;;4;67 (82%);12 (8);90';M;7.6;0;0;0;2 (1);5;1;4;;67 (82%);0;0 (0);14 (6);1;1;1;;;;;LIV
LIV X SWA 2015-11-29;Dejan Lovren;liverpool;D. Lovren;39480;False;Liverpool;44;;;1;58 (92%);7 (6);90';D;7.6;0;1;0;0 (0);11;1;2;;58 (92%);0;0 (0);5 (2);0;0;1;;;;;LIV
LIV X SWA 2015-11-29;André Ayew;swansea-city;A. Ayew;27035;False;Swansea City;74;;;6;11 (68%);15 (12);90';M;7.4;0;0;0;0 (0);1;0;2;1;11 (68%);1;0 (0);0 (0);1;3;0;;;;;SWA
LIV X SWA 2015-11-29;Ashley Williams;swansea-city;A. Williams;20204;False;Swansea City;74;;;1;39 (79%);6 (6);90';D;7.4;0;1;0;0 (0);9;1;0;;39 (79%);1;0 (0);14 (11);0;0;0;;;;;SWA
LIV X SWA 2015-11-29;Adam Lallana;liverpool;A. Lallana;17054;False;Liverpool;44;;;3;34 (77%);10 (5);90';M;7.3;0;0;1;1 (1);2;0;1;2;34 (77%);2;2 (1);2 (0);3;1;0;;;;;LIV
LIV X SWA 2015-11-29;Roberto Firmino;liverpool;R. Firmino;143697;False;Liverpool;44;;;4;30 (66%);8 (4);64';F;7.1;0;0;2;0 (0);0;0;1;1;30 (66%);0;1 (0);0 (0);2;0;0;;;;;LIV
LIV X SWA 2015-11-29;Jack Cork;swansea-city;J. Cork;20993;False;Swansea City;74;;;0;28 (87%);3 (3);25';M;7.0;0;0;1;2 (2);0;0;0;;28 (87%);0;1 (0);3 (2);0;0;0;;;;;SWA
LIV X SWA 2015-11-29;Jefferson Montero;swansea-city;J. Montero;54686;False;Swansea City;74;;;1;4 (66%);2 (2);18';M;6.9;0;0;1;1 (1);0;0;2;;4 (66%);0;4 (0);0 (0);0;0;0;;;;;SWA
LIV X SWA 2015-11-29;Nathaniel Clyne;liverpool;N. Clyne;43215;False;Liverpool;44;;;0;44 (88%);4 (1);90';D;6.9;0;0;0;3 (1);1;0;4;;44 (88%);2;3 (0);5 (3);1;0;0;;;;;LIV
LIV X SWA 2015-11-29;Leon Britton;swansea-city;L. Britton;20538;False;Swansea City;74;;;0;40 (88%);6 (2);65';M;6.9;0;0;0;2 (2);0;1;6;;40 (88%);1;0 (0);3 (1);4;0;0;;;;;SWA
LIV X SWA 2015-11-29;Martin Škrtel;liverpool;M. Škrtel;12394;False;Liverpool;44;;;0;61 (89%);6 (2);90';D;6.9;0;0;0;0 (0);6;0;1;;61 (89%);0;0 (0);5 (2);0;0;2;;;;;LIV
LIV X SWA 2015-11-29;Simon Mignolet;liverpool;S. Mignolet;10406;False;Liverpool;44;;;0;8 (53%);0 (0);90';G;6.9;0;0;0;0 (0);0;0;0;;8 (53%);0;0 (0);9 (2);0;0;0;0;0;2 (2);1;LIV
LIV X SWA 2015-11-29;Bafétimbi Gomis;swansea-city;B. Gomis;3530;False;Swansea City;74;;;0;3 (75%);5 (2);21';F;6.9;0;0;2;1 (1);0;0;0;;3 (75%);1;0 (0);1 (1);2;0;0;;;;;SWA
LIV X SWA 2015-11-29;Éder;swansea-city;Éder;43739;False;Swansea City;74;;;2;10 (66%);15 (7);69';F;6.8;0;2;0;0 (0);2;0;0;;10 (66%);0;1 (0);2 (0);3;3;1;;;;;SWA
LIV X SWA 2015-11-29;Sung-Yueng Ki;swansea-city;S. Y. Ki;38642;False;Swansea City;74;;;1;54 (94%);7 (2);90';M;6.8;0;1;0;0 (0);0;0;4;1;54 (94%);0;0 (0);5 (5);3;1;0;;;;;SWA
LIV X SWA 2015-11-29;James Milner;liverpool;J. Milner;791;False;Liverpool;44;1;;5;32 (80%);18 (6);90';M;6.8;1;1;0;1 (0);0;0;1;3;32 (80%);0;6 (1);6 (4);3;1;2;;;;;LIV
LIV X SWA 2015-11-29;Jordon Ibe;liverpool;J. Ibe;185955;False;Liverpool;44;;;1;34 (79%);12 (5);89';F;6.6;1;0;1;7 (3);0;0;0;;34 (79%);0;4 (0);2 (2);1;1;1;;;;;LIV
LIV X SWA 2015-11-29;Kyle Bartley;swansea-city;K. Bartley;40671;False;Swansea City;74;;;1;27 (81%);7 (3);90';D;6.6;0;1;0;0 (0);4;1;1;1;27 (81%);0;1 (0);6 (2);0;1;2;;;;;SWA
LIV X SWA 2015-11-29;Christian Benteke;liverpool;C. Benteke;45970;False;Liverpool;44;;;0;7 (50%);5 (1);71';F;6.5;0;0;1;1 (0);0;0;0;;7 (50%);0;0 (0);0 (0);0;1;3;;;;;LIV
LIV X SWA 2015-11-29;Jordan Henderson;liverpool;J. Henderson;42694;False;Liverpool;44;;;0;8 (80%);2 (0);26';M;6.4;0;0;0;0 (0);0;1;1;2;8 (80%);1;1 (0);1 (0);0;0;0;;;;;LIV
LIV X SWA 2015-11-29;Daniel Sturridge;liverpool;D. Sturridge;20963;False;Liverpool;44;;;0;4 (100%);6 (0);19';F;6.4;0;0;0;0 (0);1;0;0;;4 (100%);0;0 (0);1 (1);1;0;0;;;;;LIV
LIV X SWA 2015-11-29;Łukasz Fabiański;swansea-city;Ł. Fabiański;15479;False;Swansea City;74;;;0;11 (55%);0 (0);90';G;6.4;0;0;0;0 (0);0;0;0;;11 (55%);0;0 (0);12 (3);0;0;0;1;0;0 (0);1;SWA
LIV X SWA 2015-11-29;Gylfi Sigurðsson;swansea-city;G. Sigurðsson;43192;False;Swansea City;74;;;1;31 (83%);8 (3);90';M;6.3;0;0;0;1 (1);0;0;0;1;31 (83%);2;7 (1);2 (0);3;1;0;;;;;SWA
LIV X SWA 2015-11-29;Wayne Routledge;swansea-city;W. Routledge;636;False;Swansea City;74;;;2;25 (75%);10 (5);72';M;6.3;0;0;0;3 (2);0;0;0;;25 (75%);0;5 (1);3 (2);4;0;0;;;;;SWA
LIV X SWA 2015-11-29;Neil Taylor;swansea-city;N. Taylor;30243;False;Swansea City;74;;;2;29 (85%);7 (2);90';D;5.7;0;0;0;0 (0);4;1;1;3;29 (85%);0;3 (0);2 (2);1;0;2;;;;;SWA
LIV X SWA 2015-11-29;Kolo Touré;liverpool;K. Touré;534;False;Liverpool;44;;;0;0 (0%);1 (1);1';D;–;0;0;0;0 (0);1;0;0;;0 (0%);0;0 (0);0 (0);0;0;0;;;;;LIV
NOR X ARS 2015-11-29;Alexis Sánchez;arsenal;A. Sánchez;34120;False;Arsenal;42;;1;2;24 (75%);13 (7);60';M;7.6;1;1;0;6 (2);0;0;0;;24 (75%);1;1 (0);3 (1);0;2;1;;;;;ARS
NOR X ARS 2015-11-29;Mesut Özil;arsenal;M. Özil;16176;False;Arsenal;42;1;;0;67 (98%);7 (1);90';M;7.6;2;0;3;1 (1);2;0;1;1;67 (98%);2;5 (2);4 (4);3;0;1;;;;;ARS
NOR X ARS 2015-11-29;Mathieu Flamini;arsenal;M. Flamini;519;False;Arsenal;42;;;3;56 (87%);7 (6);90';M;7.5;0;0;0;1 (1);2;1;3;;56 (87%);1;0 (0);2 (2);0;0;1;;;;;ARS
NOR X ARS 2015-11-29;Robbie Brady;norwich-city;R. Brady;267621;False;Norwich City;263;;1;4;19 (63%);10 (6);90';M;7.4;1;0;0;2 (1);2;0;0;1;19 (63%);1;6 (2);2 (1);1;0;0;;;;;NOR
NOR X ARS 2015-11-29;Gabriel Paulista;arsenal;G. Paulista;124737;False;Arsenal;42;;;0;58 (89%);3 (3);79';D;7.4;0;0;0;0 (0);11;0;6;;58 (89%);0;0 (0);1 (1);0;1;0;;;;;ARS
NOR X ARS 2015-11-29;Ryan Bennett;norwich-city;R. Bennett;22100;False;Norwich City;263;;;0;20 (74%);4 (2);90';D;7.1;0;0;0;0 (0);13;1;2;;20 (74%);1;0 (0);6 (4);0;0;0;;;;;NOR
NOR X ARS 2015-11-29;Andre Wisdom;norwich-city;A. Wisdom;111961;False;Norwich City;263;;;4;24 (82%);10 (6);90';D;7.0;0;0;0;1 (1);2;0;0;;24 (82%);1;5 (1);1 (0);2;0;0;;;;;NOR
NOR X ARS 2015-11-29;Gary O'Neil;norwich-city;G. O'Neil;29691;False;Norwich City;263;;;3;33 (75%);16 (8);90';M;7.0;0;1;0;3 (3);2;0;2;1;33 (75%);0;2 (0);6 (4);1;2;4;;;;;NOR
NOR X ARS 2015-11-29;Santi Cazorla;arsenal;S. Cazorla;17651;False;Arsenal;42;;;1;75 (88%);13 (7);90';M;7.0;0;1;0;4 (4);1;0;0;3;75 (88%);1;1 (0);5 (3);2;2;2;;;;;ARS
NOR X ARS 2015-11-29;Lewis Grabban;norwich-city;L. Grabban;11803;False;Norwich City;263;1;;0;17 (89%);2 (0);85';F;7.0;1;0;0;0 (0);0;0;0;1;17 (89%);0;0 (0);0 (0);0;0;1;;;;;NOR
NOR X ARS 2015-11-29;Sebastien Bassong;norwich-city;S. Bassong;8969;False;Norwich City;263;;;0;19 (90%);1 (1);90';D;6.9;0;0;0;0 (0);11;3;0;;19 (90%);0;1 (0);2 (1);0;0;0;;;;;NOR
NOR X ARS 2015-11-29;Olivier Giroud;arsenal;O. Giroud;39070;False;Arsenal;42;;;1;13 (65%);10 (7);90';F;6.8;0;2;0;0 (0);0;0;2;;13 (65%);0;0 (0);0 (0);2;2;0;;;;;ARS
NOR X ARS 2015-11-29;Nacho Monreal;arsenal;N. Monreal;17088;False;Arsenal;42;;;1;50 (83%);3 (1);90';D;6.8;0;0;0;0 (0);4;0;3;;50 (83%);2;9 (1);4 (1);0;0;0;;;;;ARS
NOR X ARS 2015-11-29;Graham Dorrans;norwich-city;G. Dorrans;9148;False;Norwich City;263;;;1;37 (90%);3 (1);90';M;6.8;0;1;0;0 (0);1;0;1;2;37 (90%);1;0 (0);5 (4);0;0;0;;;;;NOR
NOR X ARS 2015-11-29;Per Mertesacker;arsenal;P. Mertesacker;369;False;Arsenal;42;;;1;69 (94%);4 (2);90';D;6.8;0;0;0;0 (0);2;0;1;;69 (94%);0;0 (0);3 (2);0;0;0;;;;;ARS
NOR X ARS 2015-11-29;Laurent Koscielny;arsenal;L. Koscielny;51340;False;Arsenal;42;;;0;12 (92%);0 (0);11';D;6.7;0;0;0;0 (0);0;0;0;;12 (92%);1;0 (0);3 (2);0;0;0;;;;;ARS
NOR X ARS 2015-11-29;Héctor Bellerín;arsenal;H. Bellerín;188365;False;Arsenal;42;;;1;47 (85%);4 (2);90';D;6.6;0;1;0;2 (1);1;0;1;;47 (85%);0;4 (1);1 (1);1;0;0;;;;;ARS
NOR X ARS 2015-11-29;Martin Olsson;norwich-city;M. Olsson;27247;False;Norwich City;263;;;2;18 (75%);6 (3);90';D;6.6;0;0;0;0 (0);0;0;2;;18 (75%);0;1 (0);5 (2);0;1;1;;;;;NOR
NOR X ARS 2015-11-29;Vadis Odjidja-Ofoe;norwich-city;V. Odjidja-Ofoe;17806;False;Norwich City;263;;;0;4 (100%);1 (0);5';M;6.6;0;0;1;0 (0);1;0;0;;4 (100%);0;0 (0);0 (0);0;0;1;;;;;NOR
NOR X ARS 2015-11-29;Cameron Jerome;norwich-city;C. Jerome;16303;False;Norwich City;263;;;0;1 (33%);2 (2);5';F;6.6;0;0;0;0 (0);0;0;0;;1 (33%);0;1 (0);0 (0);0;0;0;;;;;NOR
NOR X ARS 2015-11-29;Nathan Redmond;norwich-city;N. Redmond;115346;False;Norwich City;263;;;0;9 (75%);3 (1);19';M;6.5;0;0;0;1 (1);0;0;0;1;9 (75%);0;2 (1);1 (0);1;0;0;;;;;NOR
NOR X ARS 2015-11-29;Aaron Ramsey;arsenal;A. Ramsey;23571;False;Arsenal;42;;;0;36 (92%);5 (2);72';M;6.5;0;0;1;1 (1);0;0;0;2;36 (92%);1;3 (0);1 (1);0;1;1;;;;;ARS
NOR X ARS 2015-11-29;Jonathan Howson;norwich-city;J. Howson;16589;False;Norwich City;263;;;2;14 (82%);8 (3);71';M;6.5;0;1;0;1 (0);3;1;0;1;14 (82%);0;0 (0);0 (0);1;1;0;;;;;NOR
NOR X ARS 2015-11-29;Petr Čech;arsenal;P. Čech;1185;False;Arsenal;42;;;0;13 (61%);0 (0);90';G;6.5;0;0;0;0 (0);1;0;0;;13 (61%);0;0 (0);15 (7);0;0;0;2;0;0 (0);0;ARS
NOR X ARS 2015-11-29;Joel Campbell;arsenal;J. Campbell;154508;False;Arsenal;42;;;0;11 (78%);4 (2);30';M;6.3;0;0;0;1 (0);0;0;0;1;11 (78%);0;1 (0);0 (0);0;0;0;;;;;ARS
NOR X ARS 2015-11-29;Alex Oxlade-Chamberlain;arsenal;A. Oxlade-Chamberlain;10577;False;Arsenal;42;;;0;16 (94%);3 (0);18';M;6.3;0;0;0;0 (0);0;0;1;1;16 (94%);1;4 (1);1 (1);2;0;0;;;;;ARS
NOR X ARS 2015-11-29;Wesley Hoolahan;norwich-city;W. Hoolahan;14336;False;Norwich City;263;;;0;44 (84%);10 (3);85';M;6.2;0;1;0;3 (2);0;0;0;3;44 (84%);2;2 (0);4 (3);1;1;1;;;;;NOR
NOR X ARS 2015-11-29;John Ruddy;norwich-city;J. Ruddy;1131;False;Norwich City;263;;;0;11 (35%);0 (0);90';G;6.0;0;0;0;0 (0);1;0;0;;11 (35%);0;0 (0);31 (11);0;0;0;1;1;0 (0);1;NOR
STO X MCI 2015-12-05;Xherdan Shaqiri;stoke-city;X. Shaqiri;65953;False;Stoke City;29;;2;0;21 (91%);11 (7);77';M;8.9;1;0;0;6 (5);0;0;0;;21 (91%);3;2 (1);1 (0);2;2;1;;;;;STO
STO X MCI 2015-12-05;Marko Arnautović;stoke-city;M. Arnautović;21927;False;Stoke City;29;2;;0;28 (75%);6 (1);90';M;8.2;2;3;0;2 (1);0;0;5;1;28 (75%);2;1 (0);1 (0);1;0;1;;;;;STO
STO X MCI 2015-12-05;Erik Pieters;stoke-city;E. Pieters;17063;False;Stoke City;29;;;5;42 (72%);9 (7);90';D;7.9;0;0;0;1 (1);1;0;9;1;42 (72%);0;0 (0);5 (1);0;1;1;;;;;STO
STO X MCI 2015-12-05;Philipp Wollscheid;stoke-city;P. Wollscheid;94329;False;Stoke City;29;;;2;22 (66%);8 (7);90';D;7.5;0;0;0;2 (2);8;0;4;1;22 (66%);0;0 (0);5 (2);0;0;0;;;;;STO
STO X MCI 2015-12-05;Ryan Shawcross;stoke-city;R. Shawcross;27314;False;Stoke City;29;;;2;22 (73%);6 (6);90';D;7.5;0;0;0;0 (0);6;1;4;;22 (73%);0;0 (0);4 (1);0;0;0;;;;;STO
STO X MCI 2015-12-05;Jack Butland;stoke-city;J. Butland;98448;False;Stoke City;29;;;0;7 (24%);0 (0);90';G;7.4;0;0;0;0 (0);1;0;0;;7 (24%);0;0 (0);29 (7);0;0;0;4;0;1 (1);1;STO
STO X MCI 2015-12-05;Aleksandar Kolarov;manchester-city;A. Kolarov;26097;False;Manchester City;17;;;2;25 (67%);6 (5);90';D;7.2;1;2;0;1 (1);0;0;6;1;25 (67%);1;4 (1);4 (0);0;2;0;;;;;MCI
STO X MCI 2015-12-05;Fabian Delph;manchester-city;F. Delph;24048;False;Manchester City;17;;;2;17 (77%);5 (4);34';M;7.1;1;1;0;1 (1);0;0;1;;17 (77%);0;0 (0);0 (0);1;0;0;;;;;MCI
STO X MCI 2015-12-05;Glen Johnson;stoke-city;G. Johnson;1204;False;Stoke City;29;;;1;13 (76%);11 (6);90';D;7.1;0;0;0;5 (4);1;0;5;3;13 (76%);0;0 (0);6 (3);0;1;1;;;;;STO
STO X MCI 2015-12-05;Bojan Krkić;stoke-city;B. Krkić;25929;False;Stoke City;29;;;0;22 (91%);20 (8);72';F;7.0;1;0;0;11 (7);0;0;0;1;22 (91%);0;1 (0);1 (0);5;1;1;;;;;STO
STO X MCI 2015-12-05;Jesús Navas;manchester-city;J. Navas;11869;False;Manchester City;17;;;4;13 (76%);7 (5);28';M;7.0;0;0;0;1 (1);0;0;1;;13 (76%);1;2 (0);2 (1);2;0;0;;;;;MCI
STO X MCI 2015-12-05;Ibrahim Afellay;stoke-city;I. Afellay;2525;False;Stoke City;29;;;0;36 (85%);12 (7);85';M;7.0;0;0;0;6 (5);0;0;3;1;36 (85%);0;0 (0);0 (0);2;1;1;;;;;STO
STO X MCI 2015-12-05;Glenn Whelan;stoke-city;G. Whelan;10535;False;Stoke City;29;;;1;43 (79%);7 (3);90';M;6.9;0;0;0;1 (0);1;0;5;2;43 (79%);1;1 (1);5 (1);0;2;0;;;;;STO
STO X MCI 2015-12-05;Martín Demichelis;manchester-city;M. Demichelis;301;False;Manchester City;17;;;3;38 (79%);7 (5);90';D;6.9;0;0;0;0 (0);4;0;2;1;38 (79%);1;0 (0);2 (2);0;0;1;;;;;MCI
STO X MCI 2015-12-05;Bacary Sagna;manchester-city;B. Sagna;1053;False;Manchester City;17;;;2;37 (60%);8 (5);90';D;6.8;0;0;0;1 (0);2;0;6;;37 (60%);1;3 (1);7 (1);0;2;0;;;;;MCI
STO X MCI 2015-12-05;Marco van Ginkel;stoke-city;M. v. Ginkel;112794;False;Stoke City;29;;;3;7 (58%);6 (4);13';M;6.7;0;0;0;1 (0);0;0;1;;7 (58%);0;0 (0);0 (0);0;0;0;;;;;STO
STO X MCI 2015-12-05;Fernando;manchester-city;Fernando;41837;False;Manchester City;17;;;5;35 (87%);11 (6);74';M;6.7;0;0;0;1 (1);0;0;2;5;35 (87%);0;0 (0);1 (1);0;0;0;;;;;MCI
STO X MCI 2015-12-05;Raheem Sterling;manchester-city;R. Sterling;138534;False;Manchester City;17;;;1;19 (76%);11 (5);90';M;6.6;1;1;0;3 (2);0;0;0;2;19 (76%);2;4 (0);3 (1);1;2;2;;;;;MCI
STO X MCI 2015-12-05;Nicolás Otamendi;manchester-city;N. Otamendi;74915;False;Manchester City;17;;;3;33 (64%);10 (5);90';D;6.5;0;1;1;0 (0);1;0;1;3;33 (64%);0;0 (0);13 (6);0;2;2;;;;;MCI
STO X MCI 2015-12-05;Geoff Cameron;stoke-city;G. Cameron;48988;False;Stoke City;29;;;3;31 (73%);13 (6);90';M;6.5;0;0;0;1 (1);0;0;5;1;31 (73%);1;3 (0);5 (0);5;1;1;;;;;STO
STO X MCI 2015-12-05;Fernandinho;manchester-city;Fernandinho;13630;False;Manchester City;17;;;2;26 (86%);9 (5);56';M;6.5;0;0;0;2 (2);0;0;0;3;26 (86%);0;1 (0);1 (1);0;1;1;;;;;MCI
STO X MCI 2015-12-05;Jonathan Walters;stoke-city;J. Walters;19524;False;Stoke City;29;;;0;0 (0%);0 (0);5';F;6.4;0;0;0;0 (0);0;0;0;;0 (0%);0;1 (0);1 (0);0;0;0;;;;;STO
STO X MCI 2015-12-05;Joe Hart;manchester-city;J. Hart;16817;False;Manchester City;17;;;1;7 (43%);1 (1);90';G;6.4;0;0;0;0 (0);0;0;0;;7 (43%);0;0 (0);11 (2);0;0;0;2;0;1 (1);0;MCI
STO X MCI 2015-12-05;David Silva;manchester-city;D. Silva;11781;False;Manchester City;17;;;1;34 (79%);6 (2);62';M;6.4;0;0;0;0 (0);0;0;1;3;34 (79%);1;1 (0);3 (2);1;0;0;;;;;MCI
STO X MCI 2015-12-05;Kevin De Bruyne;manchester-city;K. D. Bruyne;70996;False;Manchester City;17;;;1;30 (62%);15 (4);90';M;6.3;1;0;0;5 (3);0;0;0;7;30 (62%);2;6 (4);1 (1);1;0;1;;;;;MCI
STO X MCI 2015-12-05;Joselu;stoke-city;Joselu;69418;False;Stoke City;29;;;0;11 (100%);5 (0);18';F;6.3;0;0;0;0 (0);0;0;0;;11 (100%);0;0 (0);0 (0);2;0;2;;;;;STO
STO X MCI 2015-12-05;Wilfried Bony;manchester-city;W. Bony;39543;False;Manchester City;17;;;0;15 (83%);5 (0);57';F;6.3;0;1;0;0 (0);0;0;0;1;15 (83%);0;0 (0);0 (0);1;0;1;;;;;MCI
STO X MCI 2015-12-05;Kelechi Iheanacho;manchester-city;K. Iheanacho;359642;False;Manchester City;17;;;0;5 (83%);13 (0);33';F;6.0;0;0;0;1 (0);0;0;0;;5 (83%);0;0 (0);0 (0);5;0;2;;;;;MCI
ARS X SUN 2015-12-05;Mesut Özil;arsenal;M. Özil;16176;False;Arsenal;42;;1;2;84 (78%);12 (10);90';M;8.8;0;1;0;3 (3);0;0;0;;84 (78%);5;3 (1);4 (1);2;5;0;;;;;ARS
ARS X SUN 2015-12-05;Aaron Ramsey;arsenal;A. Ramsey;23571;False;Arsenal;42;1;1;1;113 (91%);10 (4);90';M;8.4;3;2;2;4 (2);0;0;1;1;113 (91%);4;1 (1);5 (2);2;0;1;;;;;ARS
